Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTNAME600076;The Armistice of $YEAR$;;;;;;;;;;;;;
EVTDESC600076;\n\nUruguay_and_Argentina_agreed_to_an_armistice_and_peace_talks_led_to_the_maintenance_of_the_status_quo._Our_war_to_oust_Rosas_wasn't_successful.;;;;;;;;;;;;;
EVTOPT600076A;Damn.;;;;;;;;;;;;;
EVTNAME600050;Polish Insurrection;;;;;;;;;;;;;
EVTDESC600050;\n\nWhen_a_Polish_insurrection_broke_out_in_Galicia_(Austrian_Poland)_and_Krakow_early_in_1846_many_Austrians_held_that_Krakow's_independent_status_provided_the_stimulus_as_well_as_a_forum_for_the_planning_of_Polish_revolts._However,_we_are_still_bound_by_the_Treaty_of_Vienna_and_our_administration_of_Krakow_with_Prussia_and_Russia.;;;;;;;;;;;;;
EVT600050OPTA;Dispatch diplomats to begin the talks.;;;;;;;;;;;;;
EVT600050OPTB;We don't care about Prussia and Russia consent on this matter, we must act now. §RGain 10 infamy§W;;;;;;;;;;;;;
EVT600050OPTC;Ignore the rebellion. They are harmless.;;;;;;;;;;;;;
EVTNAME600051;The Krakow Uprising;;;;;;;;;;;;;
EVTDESC600051;\n\nPolish_nobles_and_scholars_in_our_great_city_are_starting_a_great_revolution_to_restore_Poland_and_end_serfdom_in_our_lands._This_democratic_movement_is_gathering_momentum_and_might_erupt_at_any_time_through_Polish_occupied_lands._We_can_support_it,_incurring_the_anger_of_our_neighbors_and_possibly_invasion,_or_we_can_suppress_it.;;;;;;;;;;;;;
EVT600051OPTA;Let the revolutionaries take the city. Unite Poland!;;;;;;;;;;;;;
EVT600051OPTB;Suppress the revolutionaries or the Austrians might retaliate.;;;;;;;;;;;;;
EVTNAME600052;The Polish Question;;;;;;;;;;;;;
EVTDESC600052;\n\nA_revolution_has_begun_in_Krakow_and_it_threatens_to_spread_like_wildfire_in_our_great_nation._Austria_is_asking_our_consent_to_suppress_Krakow,_arguing_the_free_city_is_the_focus_of_the_Polish_nationality_and_insurgency_and_that_suppressing_the_city_can_end_future_Polish_rebellions._Our_diplomats_are_worried_that_this_rebellion_may_grow_if_we_don't_support_the_Austrians._What_do_we_tell_the_Austrian_envoy?;;;;;;;;;;;;;
EVT600052OPTA;Let the Austrians know that they have our support on this matter.;;;;;;;;;;;;;
EVT600052OPTB;The Treaty of Vienna needs to be upheld. We do not support the Austrians.;;;;;;;;;;;;;
EVTNAME600054;The Fate of Krakow;;;;;;;;;;;;;
EVTDESC600054;\n\nRussia_and_Prussia_agreed_to_our_proposed_solution._With_the_consent_of_the_three_nations,_our_troops_are_ready_for_deployment_and_to_put_down_the_polish_rebellion.;;;;;;;;;;;;;
EVT600054OPTA;To Krakow! For the Kaiser! §RGain 3 infamy§W;;;;;;;;;;;;;
EVT600054OPTB;On second thought, we can't afford a war right now.;;;;;;;;;;;;;
EVTNAME600055;The Fate of Krakow;;;;;;;;;;;;;
EVTDESC600055;\n\nOne_or_more_powers_disagrees_with_our_solution_for_the_Polish_rebels._Acting_now_might_anger_them,_but_not_acting_might_make_the_Poles_even_bolder.;;;;;;;;;;;;;
EVT600055OPTA;We don't need their approval! We will march on Krakow. §RGain 5 infamy§W;;;;;;;;;;;;;
EVT600055OPTB;Maybe it's wiser to let this matter go.;;;;;;;;;;;;;
EVTNAME600056;Polish Nationality;;;;;;;;;;;;;
EVTDESC600056;\n\nWith_the_success_of_the_Krakow_Revolution,_the_city_is_being_used_as_a_base_of_operations_to_disrupt_our_activities_in_what_they_consider_Polish_territory_and_to_incite_Polish_citizens_to_rebel._Our_diplomats_say_this_will_only_end_when_the_city_falls.;;;;;;;;;;;;;
EVT600056OPTA;Curses!;;;;;;;;;;;;;
EVTNAME600057;Colorado Victory;;;;;;;;;;;;;
EVTDESC600057;\n\nColorado_Rebels_took_the_government_and_forced_president_Oribe_to_step_down._Fructuoso_Rivera,_once_exiled_in_Brazil,_returned_and_now_assumes_the_country_as_interim_president_until_the_next_election._Manuel_Oribe,_the_former_Blanco_President,_was_forced_to_flee_the_country_in_exile_to_Buenos_Aires._Rivera_dissolved_the_parliament,_called_for_an_election_and_installed_pro-Colorado_politicians_in_the_upper_house_while_the_Colorado_Caudillos_are_laying_down_their_arms_and_donating_what_they_can_to_help_the_Colorado_government._France_and_the_United_Kingdom,_seeking_the_downfall_of_Rosas,_are_also_sending_help.;;;;;;;;;;;;;
EVTOPT600057A;Long Live Fructuoso Rivera!;;;;;;;;;;;;;
EVTNAME600058;Oribe's Exile;;;;;;;;;;;;;
EVTDESC600058;\n\nPresident_Manuel_Oribe_from_Uruguay_was_deposed_by_the_Colorado_Party_and_fled_the_country_to_Buenos_Aires._Governor_of_Buenos_Aires_and_president_of_the_Argentine_Confederation,_Juan_Manuel_de_Rosas,_received_him_as_the_constitutional_president_and_soon_offered_him_the_command_of_the_armies_of_the_Argentine_Confederation._Rivera,_the_interim_president_of_Uruguay_and_leader_of_the_Colorados,_is_extremely_hostile_to_Rosas_and_to_the_Confederation_thanks_to_the_fact_that_Rosas_and_other_Federalist_Argentines_backed_Oribe_in_the_past_as_well_due_to_ideological_differences._Rivera_now_harbors_Argentine_exiles_that_might_cause_problems_in_the_future.;;;;;;;;;;;;;
EVTOPT600058A;Argentina will never recognize Rivera as President.;;;;;;;;;;;;;
EVTOPT600058B;It's better to not risk a conflict.;;;;;;;;;;;;;
EVTNAME600059;The Rise of the Colorados;;;;;;;;;;;;;
EVTDESC600059;\n\nThe_political_scene_in_Uruguay_during_the_1830s_became_split_between_two_parties,_the_conservative_Blancos_("Whites")_and_the_liberal_Colorados_(literally_"coloureds",_more_usually_"Reds")._The_Colorados_were_led_by_Fructuoso_Rivera_and_represented_the_business_interests_of_Montevideo._The_Blancos_were_headed_by_Manuel_Oribe,_who_looked_after_the_agricultural_interests_of_the_countryside_and_promoted_protectionism._The_two_groups_took_their_names_from_the_color_of_the_armbands_that_they_wore._Initially,_the_Colorados_wore_blue,_but_when_it_faded_in_the_sun,_they_replaced_it_with_red._\n_\n_The_Uruguayan_Constitution_of_1830_didn't_anticipate_the_sharing_of_political_power_between_parties,_which_forced_the_minorities_to_resort_to_revolution.;;;;;;;;;;;;;
EVTOPT600059A;Troublemakers, the lot of them.;;;;;;;;;;;;;
EVTNAME600060;Oribe's Army;;;;;;;;;;;;;
EVTDESC600060;\n\nWith_the_destruction_of_our_army,_Oribe_took_the_opportunity_to_seize_the_countryside._Now,_they_are_moving_in_to_take_the_capital.;;;;;;;;;;;;;
EVTOPT600060A;That can't end well for us.;;;;;;;;;;;;;
EVTNAME6000061;The Argentine Unitarianists;;;;;;;;;;;;;
EVTDESC6000061;\n\nFor_a_long_time,_two_projects_of_country_divided_Argentina._Unitarianists_or_Unitarians_were_the_proponents_of_the_concept_of_a_Unitary_state_(centralized_government)_in_Buenos_Aires_and_they_were_led_by__Juan_Lavalle._They_were_opposed_to_the_Argentine_Federalists,_who_wanted_a_federation_of_independent_provinces,_led_by_Juan_Manuel_de_Rosas._The_Unitarians,_sympathetic_to_our_government,_fled_Argentina_in_exile_after_being_defeated_in_1831._Rosas,_the_so_called_Restorer_of_the_Laws,_controlled_the_Argentina_Confederation_for_too_long_under_his_despotic_rule._They_harbor_Oribe,_who_claims_is_still_president,_and_their_government_is_hostile_to_ours._Our_most_trusted_Caudillos_argue_that_it_is_time_to_prepare_for_war_and_for_that_end_we_can_weaken_the_Confederation_by_using_our_Unitarianist_friends.;;;;;;;;;;;;;
EVTOPT6000061A;Contact Genaro Berón de Astrada, Governor of Corrientes.;;;;;;;;;;;;;
EVTOPT600061B;Let it go, Rosas surely will not interfere in Uruguay anymore.;;;;;;;;;;;;;
EVTNAME600062;The Unitarians cross the Uruguay River ;;;;;;;;;;;;;
EVTDESC600062;\n\nWe_can't_say_that_Corrientes_was_always_the_most_loyal_province._Despite_being_one_of_the_founding_members_of_the_Federal_League_and_part_of_the_League_of_the_Free_Peoples_under_Artigas,_Corrientes_had_a_hard_time_joining_the_Federal_League_in_the_first_place_and,_throught_the_1840's,_Corrientes_would_fall_under_Unitarian_control_4_times,_with_it_even_rising_up_a_5th_time_in_support_of_Urquiza_in_Entre_Rios,_with_this_revolt_being_successful_in_removing_Rosas._\n\nBut_now,_be_it_under_the_command_of_Astrada,_Ferré,_Lavalle_or_even_Madariaga,_we_need_to_fight_Rosas_and_save_Argentina_from_being_ruled_by_despotic_caudillos.;;;;;;;;;;;;;
EVTOPT600062A;Tell them we are ready for war when they are.;;;;;;;;;;;;;
EVTNAME600063;The Big War;;;;;;;;;;;;;
EVTDESC600063;\n\nGenaro_Berón_de_Astrada,_governor_of_Corrientes,_pledged_to_support_us_in_our_struggle_against_Rosas._The_moment_has_arrived_to_rid_the_world_of_the_tyrant._If_we_back_down_now,_our_government_might_look_weak._France_and_the_United_Kingdom,_that_long_had_an_attrition_with_Rosas,_will_surely_help_us_in_our_struggle.;;;;;;;;;;;;;
EVTOPT600063A;Call the Caudillos. Mobilize the troops. Rosas will fall.;;;;;;;;;;;;;
EVTOPT600063B;This is a dangerous move. Let the Blancos and Rosas in peace.;;;;;;;;;;;;;
EVTOPT600063C;Bide our time.;;;;;;;;;;;;;
EVTNAME600064;Rivera backs down;;;;;;;;;;;;;
EVTDESC600064;\n\nThe_Uruguayan_President_backed_down_from_the_war_with_Rosas,_but_Rosas_knows_of_the_plan._This,_combined_with_previous_attrition_with_him,_will_surely_lead_to_war.;;;;;;;;;;;;;
EVTOPT600064A;Fight to the last man!;;;;;;;;;;;;;
EVTOPT600064B;It's time to step down.;;;;;;;;;;;;;
EVTNAME600065;The Uruguayan Aggression;;;;;;;;;;;;;
EVTDESC600065;\n\nRivera,_the_Uruguayan_president,_convinced_governor_Genaro_Berón_de_Astrada_to_support_him_and_Corrientes_in_a_rebellion_against_Buenos_Aires._Uruguay_is_preparing_for_war_against_us_and_they_seek_to_depose_Rosas.;;;;;;;;;;;;;
EVTOPT600065A;The fools!;;;;;;;;;;;;;
EVTNAME600066;The Italian Legion;;;;;;;;;;;;;
EVTDESC600066;\n\nGiuseppe_Garibaldi_moved_in_with_his_wife_and_has_been_living_in_Montevideo_for_a_time_already._A_sworn_fighter_against_tyranny,_he_now_has_offered_his_help_in_setting_up_the_defenses_of_Montevideo_against_Oribe_and_Rosas_and_has_offered_to_lead_an_Italian_Legion_made_of_foreign_soldiers_that_will_help_us_in_the_struggle_against_the_tyranny_of_Rosas._Furthermore,_it_has_been_recommended_that_we_do_as_the_Blancos_are_planning_to_do_and_abolish_slavery_in_Uruguay_so_we_can_have_more_soldiers_for_the_war.;;;;;;;;;;;;;
EVTOPT600066A;We welcome him and his soldiers.;;;;;;;;;;;;;
EVTOPT600066B;We don't need any help.;;;;;;;;;;;;;
EVTNAME600067;The Defenses of Montevideo;;;;;;;;;;;;;
EVTDESC600067;\n\nThe_Italian_Legion_of_Garibaldi_has_finished_the_construction_of_a_fort_and_barricades_throughout_the_city._This_will,_without_a_doubt,_help_us_in_the_war.;;;;;;;;;;;;;
EVTOPT600067A;Wonderful!;;;;;;;;;;;;;
EVTNAME600068;Garibaldi seizes a province;;;;;;;;;;;;;
EVTDESC600068;\n\nThe_Italian_Legion_has_defeated_the_enemy_in_a_province_and_seized_it_back,_returning_it_for_us.;;;;;;;;;;;;;
EVTOPT600068A;Splendid!;;;;;;;;;;;;;
EVTNAME600069;The Fall of the Blancos;;;;;;;;;;;;;
EVTDESC600069;\n\nAfter_years_of_struggle,_the_Blancos_are_losing_their_strength._Our_country,_once_torn_by_civil_war,_is_beginning_to_unite_and_the_flames_of_revolutions_are_dying.;;;;;;;;;;;;;
EVTOPT600069A;Finally.;;;;;;;;;;;;;
EVTNAME600070;Brazilian Intervention;;;;;;;;;;;;;
EVTDESC600070;\n\nThe_war_with_Argentina_and_the_Blancos_costed_too_much_already_and_our_people_want_peace,_internally_and_externally._The_Brazilians_are_showing_some_interest_in_the_conflict,_and_our_country,_and_they_would_help_us_much_in_the_struggle_against_Rosas_and_Oribe._Our_diplomats_began_the_talks_and_the_conditions_the_Brazilians_are_asking_are_the_free_navigation_of_the_Uruguay_river,_taxes_and_trade_benefits,_renouncement_of_our_claims_on_the_border_with_Rio_Grande_do_Sul_and_the_recognition_of_Brazil's_right_to_interfere_with_our_internal_affairs._\n\n_Getting_Brazilian_help_would_undoubtedly_tip_the_war_in_our_favor_and_it_is_better_than_to_risk_another_Blanco_government.;;;;;;;;;;;;;
EVTOPT600070A;I'm sure there will be no problems. Ask for their help.;;;;;;;;;;;;;
EVTOPT600070B;We can take care of this war by ourselves.;;;;;;;;;;;;;
EVTNAME600071;Uruguay asks for our help;;;;;;;;;;;;;
EVTDESC600071;\n\nFor_a_long_time,_Uruguay_has_been_plunged_into_turmoil._It_fights_the_Blancos,_which_aren't_too_fond_of_us,_and_the_Argentine,_which_aren't_too_fond_of_us_either._But_the_war_isn't_going_very_well_for_them,_and_they_are_asking_for_our_help._In_exchange_for_our_help,_they__are_proposing_several_benefits_for_our_country,_such_as_treaties_for_the_free_navigation_of_the_Uruguay_river,_taxes_and_trade_benefits,_renouncement_of_their_claims_on_the_border_with_Rio_Grande_do_Sul_and_the_recognition_of_Brazil's_right_to_interfere_with_Uruguay_internal_affairs._This_would_undoubtedly_bring_our_countries_close_together_and_can_serve_as_a_the_start_of_Brazilian_hegemony_in_the_south_of_the_continent;;;;;;;;;;;;;
EVTOPT600071A;Agree to these terms.;;;;;;;;;;;;;
EVTOPT600071B;We can't afford to help them right now.;;;;;;;;;;;;;
EVTNAME600072;Spheres of Influence;;;;;;;;;;;;;
EVTDESC600072;\n\nAfter_years_of_struggle_for_power,_both_the_Colorados_and_the_Blancos_were_weary_of_the_chaos._In_$YEAR$,_they_came_to_an_agreement_to_define_spheres_of_influence:_the_Colorados_would_control_Montevideo_and_the_coastal_region,_the_Blancos_would_rule_the_hinterland_with_its_agricultural_estates._In_addition,_the_Blancos_were_paid_a_lump_sum_of_money_to_compensate_them_for_the_loss_of_their_stake_in_Montevideo.;;;;;;;;;;;;;
EVTOPT600072A;Finally we can have some peace.;;;;;;;;;;;;;
EVTOPT600072B;Unnecessary. Our current government will always have power.;;;;;;;;;;;;;
EVTNAME600073;Spheres of Influence;;;;;;;;;;;;;
EVTDESC600073;\n\nBlancos_and_Colorados_finally_learned_to_share_political_power._This_will_severely_reduce_rebellion_and_aggressions_between_the_parties.;;;;;;;;;;;;;
EVTOPT600073A;Uruguay can rest;;;;;;;;;;;;;
EVTNAME700000;Death of Francia;;;;;;;;;;;;;
EVTDESC700000;\n\nParaguayan_supreme_dictator,_José_Gaspar_Rodríguez_de_Francia,_took_several_precautions_against_assassination._He_would_lock_the_Palace_doors_himself,_unroll_the_cigars_his_sister_made_to_ensure_there_was_no_poison,_prepare_his_own_yerba_mate,_and_sleep_with_a_pistol_under_his_pillow._No_one_could_come_within_six_paces_of_him,_or_even_bear_a_cane_near_him._Whenever_he_would_go_out_riding,_he_had_all_bushes_and_trees_along_the_route_uprooted_so_that_assassins_could_not_hide._All_shutters_had_to_be_closed,_and_pedestrians_had_to_prostrate_before_him_as_he_passed._Sensing_his_mortality,_he_destroyed_all_his_papers_and_refused_medical_aid,_even_lashing_out_at_a_physician_with_his_sabre._In_this_day,_Francia_breathed_his_last_and_passed_away._Francia_left_the_state_treasury_with_at_least_twice_as_much_money_in_it_as_when_he_took_office,_including_36,500_pesos_of_his_unspent_salary,_the_equivalent_of_several_years'_pay._His_daughter_later_burnt_all_his_furniture_after_his_death.;;;;;;;;;;;;;
EVTOPT700000A;The end of an era.;;;;;;;;;;;;;
EVTNAME700001;The Rise of Carlos Lopéz;;;;;;;;;;;;;
EVTDESC700001;\n\nCarlos_Antonio_López_Ynsfrán,_nephew_of_Francia,_attracted_the_hostility_of_the_dictator_and_uncle_and_he_was_forced_to_keep_in_hiding_for_several_years._He_was_briefly_secretary_of_the_military_junta_that_ruled_the_country_after_Francia's_death_and_today,_after_years_of_confusion_and_chaos_since_Francia's_death,_he_was_chosen_as_the_country's_first_consul--a_post_equivalent_to_that_of_president_--_ruling_alongside_Mariano_Roque_Alonso.;;;;;;;;;;;;;
EVTOPT700001A;What does the future hold for Paraguay?;;;;;;;;;;;;;
EVTOPT700001B;What does Paraguay hold for the future?;;;;;;;;;;;;;
EVTNAME700003;Foreign Policy;;;;;;;;;;;;;
EVTDESC700003;\n\nLópez_lead_an_extremely_aggressive_foreign_policy_which_frequently_caused_attrition_with_other_governments._In_1853,_he_refused_to_ratify_a_commercial_and_navigational_treaty_with_the_United_States_and_began_confiscating_the_property_of_American_citizens_residing_in_Paraguay._Because_of_a_dispute_with_Britain,_López_closed_Paraguayan_waters_to_foreign_warships._Today,_Paraguayan_soldiers_fired_upon_an_American_ship_engaged_in_a_scientific_survey_of_the_Parana_River,_killing_one_American_crew_member.;;;;;;;;;;;;;
EVTOPT700003A;Who gives a hoot about Yankees anyway? §RGain 1 infamy§W;;;;;;;;;;;;;
EVTOPT700003B;Issue an official apology.;;;;;;;;;;;;;
EVTNAME700004;The Paraguay Expedition;;;;;;;;;;;;;
EVTDESC700004;\n\nSome_years_ago,_the_American_ship_USS_Water_Witch_was_doing_a_scientific_expedition_on_the_Paraná_River_when_Paraguayan_troops_fired_against_it._This_act_of_aggression_wasn't_met_by_an_official_apology_by_Paraguayan_dictator_Carlos_López._This_insult_went_unanswered_for_too_long._Now,_the_US_Congress_authorized_for_a_Naval_Squadron_to_be_sent_to_Paraguay_to_seek_redress_from_Paraguay_for_the_shelling_of_the_Water_Witch,_which_had_resulted_in_the_death_of_an_American_citizen,_the_ship's_helmsman.;;;;;;;;;;;;;
EVTOPT700004A;Time to show American gunboat diplomacy.;;;;;;;;;;;;;
EVTOPT700004B;Drop the matter, it's not worth it.;;;;;;;;;;;;;
EVTNAME700005;The USA asks for military access;;;;;;;;;;;;;
EVTDESC700005;\n\nTensions_between_the_United_States_of_America_and_Paraguay_reached_a_critical_point_this_year_as_the_USA_plans_to_seek_an_apology_for_the_shelling_of_one_of_its_ships_on_the_Parana_river._The_United_States_of_America_asked_our_government_military_access_so_they_can_enter_Paraguayan_territory_in_seek_of_their_redress.;;;;;;;;;;;;;
EVTOPT700005A;The Yankees can pass through our territory.;;;;;;;;;;;;;
EVTOPT700005B;We don't want any involvement on this matter.;;;;;;;;;;;;;
EVTNAME700006;Uruguay gave us military access;;;;;;;;;;;;;
EVTDESC700006;\n\nThe_Uruguayan_government_gave_us_military_access_for_our_expedition_against_Paraguay.;;;;;;;;;;;;;
EVTOPT700006A;Contact Flag Officer William B. Shubrick. Let the expedition begin.;;;;;;;;;;;;;
EVTOPT700006B;Better to leave this issue behind us.;;;;;;;;;;;;;
EVTNAME700007;Uruguay refuse to give military access;;;;;;;;;;;;;
EVTDESC700007;\n\nThe_Uruguayan_government_refuse_to_give_us_military_access_for_our_expedition_against_Paraguay.;;;;;;;;;;;;;
EVTOPT700007A;The expedition will happen one way or another.;;;;;;;;;;;;;
EVTOPT700007B;Better to leave issue this behind us.;;;;;;;;;;;;;
EVTNAME700008;The USA Expedition;;;;;;;;;;;;;
EVTDESC700008;\n\nThe_United_States_of_America_sent_an_expedition_to_get_an_official_apology_for_our_attack_against_one_of_its_ships._There_are_rumors_of_Yankee_ships_in_the_coast_and_that_the_Uruguayans_will_let_the_Yankees_through_their_territory_and_if_they_do,_we_might_face_a_defeat_that_will_shake_off_our_government.;;;;;;;;;;;;;
EVTOPT700008A;Send them an official apology and pay indemnifications.;;;;;;;;;;;;;
EVTOPT700008B;The Paraguayans will never submit!;;;;;;;;;;;;;
EVTOPT700008C;Let us bide our time.;;;;;;;;;;;;;
EVTNAME700009;The Expedition Ends;;;;;;;;;;;;;
EVTDESC700009;\n\nOur_military_sent_a_few_gunboats_up_the_Paraná_River_for_target_practice_in_Paraguay_and_military_exercises._A_few_months_of_gunboat_diplomacy_and_a_few_demonstrations_of_our_military_might_and_Paraguay_agreed_to_issue_an_official_apology_and_already_paid_indemnifications_for_the_death_of_our_sailor.;;;;;;;;;;;;;
EVTOPT700009A;Justice is served.;;;;;;;;;;;;;
EVTOPT700009B;We already got the reparations? Great! Now continue the war. §RGain 5 infamy§W;;;;;;;;;;;;;
EVTNAME700010;Paraguay Occupies Misiones;;;;;;;;;;;;;
EVTDESC700010;\n\nThe_Paraguayan_dictator_built_a_fort_overnight_and_occupied_the_province_of_Misiones,_claiming_the_ethnic_majority_is_Guarani_and_therefore_should_be_ruled_by_him.;;;;;;;;;;;;;
EVTOPT700010A;Irrelevant, Paraguay is a province of Argentina.;;;;;;;;;;;;;
EVTNAME700011;Francia's Utopia;;;;;;;;;;;;;
EVTDESC700011;\n\nDr._José_Gaspar_Rodríguez_de_Francia_y_Velasco_is_a_Paraguayan_lawyer_and_the_Dictator_of_Paraguay._Originally_a_professor_of_philosophy,_he_entered_the_cabildo_of_Asunción_while_working_as_a_lawyer_and_rose_to_become_the_head_of_the_cabildo._After_the_proclamation_of_the_Paraguayan_Republic_he_became_an_important_political_leader_in_South_America,_and_was_eventually_installed_as_supreme_leader_before_being_declared_dictator_for_life._\n_Inspired_by_French_revolutionary_ideals,_Francia_sought_to_create_a_utopian_state_based_on_Rosseau's_Social_Contract._Although_he_strived_for_equality_of_the_people,_Francia_ruthlessly_destroyed_any_opposition_and_created_a_Police_state,_imprisoning_all_those_he_deemed_seditious._\n_Francia_lived_a_spartan_lifestyle,_and_apart_from_some_books_and_furniture,_his_only_possessions_were_a_tobacco_case_and_a_pewter_confectionery_box.;;;;;;;;;;;;;
EVTOPT700011A;Long may he live!;;;;;;;;;;;;;
EVTNAME700012;A Stab in the Back;;;;;;;;;;;;;
EVTDESC700012;\n\nAfter_receiving_our_indemnification_and_apologies,_what_was_asked_for,_the_USA_decided_to_declared_war_against_us._As_a_consequence,_their_reputation_in_the_eyes_of_the_world_fell,_but_what_will_be_the_consequences_for_our_country?;;;;;;;;;;;;;
EVTOPT700012A;Traitorous bastards!;;;;;;;;;;;;;
EVTNAME500000;The Organic Statute of Poland;;;;;;;;;;;;;
EVTDESC500000;The_Organic_Statute_of_the_Kingdom_of_Poland_was_a_Statute_which_replaced_the_Constitution_of_1815_in_the_aftermath_of_the_failed_November_Uprising_in_the_Russian_Partition._The_Statute_was_pronounced_in_occupied_Warsaw_on_March_1832_by_Marshal_Ivan_Fyodorovich_Paskevich,_who_named_himself_a_namestnik._The_Statute,_signed_by_Emperor_Nicholas_I_of_Russia,_replaced_the_personal_union_between_the_Kingdom_of_Poland_and_the_Russian_Empire_with_the_"eternal_incorporation"_of_Poland_into_Russia._The_Parliament_of_the_Kingdom_was_abolished,_and_its_army_merged_with_the_Russian_Army._\n_§RNOTE:_Congress_Poland_is_an_extremely_hard_to_play_substate._You_won't_get_any_soldiers_and_when_the_Polish_Uprising_begins_you_will_probably_lose_the_game.§W;;;;;;;;;;;;;
EVTOPT500000A;When will the Poles be free?;;;;;;;;;;;;;
EVTOPT500001D;Onwards to Poland! §BPlay as Poland§W;;;;;;;;;;;;;
EVTNAME132002;Government Overthrown in $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC132002;Our_puppet_government_in_$FROMCOUNTRY$_was_overthrown_and_the_new_government_has_declared_it_will_not_take_any_orders_from_us!;;;;;;;;;;;;;
EVTNAME97051;The New Capital!;;;;;;;;;;;;;
EVTDESC97051;\n\nThe_new_President_of_Bolivia,_after_the_fall_of_the_federation,_proclaimed_a_law_naming_the_city_of_the_Chuquisaca_as_the_capital_of_Bolivia_and_renaming_it_in_honor_of_the_revolutionary_leader_Antonio_José_de_Sucre.;;;;;;;;;;;;;
EVT970501PTA;For the glory of Bolivia!!;;;;;;;;;;;;;
EVTPDII50000;The Republican Coup;;;;;;;;;;;;;
EVTDESC50000;\n\nThe_end_of_slavery_had_resulted_in_an_explicit_shift_of_support_to_republicanism_by_rich_and_powerful_coffee_farmers_who_held_great_political,_economic_and_social_power_in_the_country._To_avert_a_republican_backlash,_the_government_adopted_a_series_of_credit_and_military_policies_and_reforms_to_appease_the_land_owners._The_measures_made_by_the_government_alarmed_the_civilian_republicans_and_the_Positivists_in_the_military_corps._They_saw_that_it_would_undercut_support_for_their_own_aims,_and_were_emboldened_to_further_action._For_them,_it_had_become_a_case_of_"now_or_never"._Although_there_was_no_desire_in_Brazil_among_the_majority_of_the_population_to_change_the_form_of_government,_the_civilian_republicans_began_pressuring_the_Positivist_officers_to_overthrow_the_monarchy._The_Positivists_launched_a_coup_d'etat_and_tried_to_institute_a_republic_on_$YEAR$._During_the_whole_ordeal_Pedro_II_showed_no_emotion,_as_if_unconcerned_about_the_outcome._He_only_commented:;;;;;;;;;;;;;
EVTOPTA50000;If this is how it is, I will retire. I worked too much and I'm tired. Now I'll rest.;;;;;;;;;;;;;
EVTOPTB50000;Crush the rebellion!;;;;;;;;;;;;;
vargastitle;The Rise of Getulio Vargas;;;;;;;;;;;;;
