EVTDESC54543350;\n\nAfter_some_bloody_battles,_we_have_pacified_the_countryside_and_reinstated_our_rule.;;;;;;;;;;;;;
EVTDESC64543346;\n\nSultan_Abd_al-Rahman_has_vehemently_rejected_our_ultimatum,_insisting_on_ruling_Tlemcen_in_perpetuity_and_even_reinforcing_the_city.;;;;;;;;;;;;;
EVTDESC64543347;\n\nSultan_Abd_al-Rahman_has_begrudgingly_agreed_to_abandon_Tlemcen._With_his_forces_retreating_to_Oujdah,_we_have_successfully_taken_control_of_the_strategic_city.;;;;;;;;;;;;;
EVTDESC127841;\n\nAfter_more_than_5_years_of_fighting_guerilla_warfare_and_Javanese_rebels,_we_finally_pacified_our_lands_in_Java.;;;;;;;;;;;;;
EVTDESC127850;\n\nAfter_more_than_5_years_of_fight_against_the_Dutch,_we_finally_won_against_our_colonizers.;;;;;;;;;;;;;
EVTDESC127843;\n\nAfter_more_than_5_years_of_fight_against_the_Dutch,_we_lost_our_independence_and_lands_to_the_Dutch.;;;;;;;;;;;;;
EVTDESC127844;\n\nAfter_more_than_5_years_of_fighting_guerilla_warfare_and_Javanese_rebels,_we_catastrophically_lost_our_control_over_Java,_and_our_domination_over_the_East_Indies_is_weaker_by_the_day.;;;;;;;;;;;;;
EVTDESC184823113;\n\nLouren?o_Marques_has_a_small_Portuguese_garrison,_which_somewhat_holds_to_the_surrounding_lands._Should_we_raid_such_weak_force?;;;;;;;;;;;;;
EVTDESC184823115;\n\nOur_raid_has_been_able_to_get_our_fair_share_of_Delagoa_Bay_and_looted_Lourenco_Marques.;;;;;;;;;;;;;
EVTDESC184823116;\n\nOur_raid_has_been_able_to_get_our_fair_share_of_Delagoa_Bay_and_looted_Lourenco_Marques,_but_the_Portuguese_have_retaliated_with_an_expedition.;;;;;;;;;;;;;
EVTDESC16061993;\n\nWe_have_defeated_the_Christinos_and_taken_control_of_Spain._Carlos_has_assended_the_throne_as_Spain_enters_a_new_era.;;;;;;;;;;;;;
EVTDESC160518523;\n\nThe_Ottomans_have_let_us_be_independent_as_they_cannot_hold_a_war_in_our_front.;;;;;;;;;;;;;
EVTDESC16051966;\n\nTsar_Nicholas_I_has_accepted_our_request_for_intervention_in_our_war_with_Egypt._With_this_newfound_backing,_we_can_pressure_the_Egyptians_into_signing_a_peace_treaty.;;;;;;;;;;;;;
EVTDESC16051967;\n\nTsar_Nicholas_I_has_declined_to_intervene_in_our_war_with_Egypt._We_will_have_to_fight_with_what_little_power_we_have_left.;;;;;;;;;;;;;
EVTDESC16051970;\n\nMuhammed_Ali_of_Egypt_has_rejected_our_proposed_peace_treaty._Egypt_is_unafraid_to_face_the_Russian_intervention.;;;;;;;;;;;;;
EVTDESC16051969;\n\nMuhammed_Ali_of_Egypt_has_accepted_our_proposed_peace_treaty._Egypt_is_clearly_afraid_to_face_the_Russian_intervention_and_has_backed_down_in_submission.;;;;;;;;;;;;;
EVTDESC16051971;\n\nMuhammed_Ali_of_Egypt_has_accepted_a_peace_treaty_from_the_Ottomans_due_to_our_intervention._Egypt_is_clearly_afraid_to_face_us_and_has_backed_down_in_submission.;;;;;;;;;;;;;
EVTDESC34336466;\n\nOur_allies_in_Asir_have_risen_up_against_the_Zaydi_to_establish_a_kingdom_in_the.;;;;;;;;;;;;;
EVTDESC16425;\n\nIn_a_cruel_twist_of_fate,_as_Lieutenant_George_Armstrong_Custer_was_pursuing_the_Sioux_indians_with_the_7th_cavalry_regiment,_he_was_ambushed_by_them_and_his_forces_were_decimated_in_a_historic_defeat_for_the_US_army.;;;;;;;;;;;;;
EVTDESC372406969;\n\nAfter_our_great_victory_against_the_French,_we_can_now_reclaim_what's_ours!;;;;;;;;;;;;;
EVTDESC97144;\n\nThe_$FROMCOUNTRY_ADJ$_government_has_agreed_to_our_proposal,_and_we_can_now_proceed_with_the_arbitration.;;;;;;;;;;;;;
EVTDESC97145;\n\nThe_$FROMCOUNTRY_ADJ$_government_has_rejected_our_proposal_to_arbitrate_the_Puna_de_Atacama_dispute._Now,_the_only_way_to_settle_our_differences_is_war.;;;;;;;;;;;;;
EVTDESC97146;\n\nDue_to_an_ongoing_dispute_between_Chile_and_Argentina_over_the_Puna_de_Atacama,_United_States_minister_William_Buchanan_has_been_called_upon_to_mediate_and_hopefully_resolve_the_territorial_dispute.;;;;;;;;;;;;;
EVTDESC97147;\n\nThe_Buchanan_arbitration_has_decided_against_our_claims,_and_we_are_forced_to_abandon_them.;;;;;;;;;;;;;
EVTDESC97148;\n\nThe_Buchanan_arbitration_has_rightfully_sided_with_our_claims,_awarding_the_entire_Puna_de_Atacama_to_us.;;;;;;;;;;;;;
EVTDESC97149;\n\nThe_Buchanan_arbitration_has_concluded_on_a_compromise,_awarding_Chile_a_small_part_of_the_Puna_and_giving_the_rest_to_Argentina;;;;;;;;;;;;;
EVTDESC971551;\n\nThe_government_of_$FROMCOUNTRY$_has_agreed_to_work_to_put_an_end_to_our_current_territorial_disputes_and_to_establish_a_friendship_between_$FROMCOUNTRY$_and_$COUNTRY$.;;;;;;;;;;;;;
EVTDESC971561;\n\nThe_$COUNTRY_ADJ$_government_has_refused_our_proposal_to_fix_our_territorial_disputes,_citing_that_'There_is_no_need_for_such_an_agreement'.;;;;;;;;;;;;;
EVTDESC97157;\n\nFollowing_cooperation_between_Argentina_and_$COUNTRY$,_it_is_now_finally_time_we_solve_our_border_dispute_in_Patagonia._To_ensure_a_fair_result,_the_arbitration_will_be_done_by_the_United_Kingdom.;;;;;;;;;;;;;
EVTDESC97158;\n\nAfter_agreeing_to_the_May_Pacts,_$COUNTRY_ADJ$_and_$FROMCOUNTRY$_diplomats_have_gathered_to_finally_decide_on_the_boundaries_between_$COUNTRY$_and_$FROMCOUNTRY$,_with_British_arbitration;;;;;;;;;;;;;
EVTDESC971601;\n\nOur_theory_regarding_the_borders_of_$COUNTRY$_in_Patagonia_has_been_entirely_favoured,_granting_us_the_entire_disputed_area.;;;;;;;;;;;;;
EVTDESC971611;\n\nThe_arbitration_has_decided_against_our_rightful_claims,_and_we_are_forced_to_abandon_the_entire_region.;;;;;;;;;;;;;
EVTDESC97162;\n\nThe_arbitration_concluded_on_establishing_a_compromise_between_both_theories,_granting_roughly_half_of_the_land_to_both_parties.;;;;;;;;;;;;;
EVTDESC97098;\n\nDue_to_the_recent_decline_in_the_wool_market,_rural_workers_from_the_Argentine_Regional_Worker's_Federation_in_Rio_Gallegos_decided_to_go_on_strike,_and_a_large_quantity_of_them_were_killed_during_said_strike's_repression.;;;;;;;;;;;;;
ARGCHOOSECAPITAl;\n\nNow that we have established a united Platinean nation, it is time to decide a proper capital. A few proposals for it have come forward for suitable cities, now it's only a matter of choosing one.;;;;;;;;;;;;;
EVTDESC97107;\n\nIn_August_27,_a_group_of_young_$COUNTRY_ADJ$_entrepreneurs_began_the_world's_first_regular_radio_broadcasting_with_a_live_performance_of_Richard_Wagner's_opera_Parsifal_in_downtown_Buenos_Aires,_setting_the_precedent_for_many_more_radio_programs_to_come.;;;;;;;;;;;;;
EVTDESC629;\n\nVienna_has_ordered_our_army_disbanded,_effectively_ending_the_National_Council.;;;;;;;;;;;;;
EVTDESC630;\n\nVienna_has_decided_to_keep_us_autonomous..._for_now.;;;;;;;;;;;;;
EVTDESC736472;\n\nThe_Austrians_have_accepted_our_demands.;;;;;;;;;;;;;
EVTDESC736473;\n\nThe_Austrians_have_rejected_our_demands.;;;;;;;;;;;;;
EVTDESC736482;\n\nThe_Austrians_have_accepted_our_demands.;;;;;;;;;;;;;
EVTDESC736483;\n\nThe_Austrians_have_rejected_our_demands.;;;;;;;;;;;;;
EVTDESC736492;\n\nThe_Austrians_have_accepted_our_demands.;;;;;;;;;;;;;
EVTDESC736493;\n\nThe_Austrians_have_rejected_our_demands.;;;;;;;;;;;;;
EVTDESC93759275;\n\nThe_entire_world_is_engulfed_in_an_eternal_war.;;;;;;;;;;;;;
EVTDESC93759278;\n\nIgnore_this_event.;;;;;;;;;;;;;
EVTDESC93759279;\n\nWith_global_war_looming_on_the_horizon,_it_is_time_to_say_goodbye_to_our_alliances.;;;;;;;;;;;;;
EVTDESC123661;\n\nIt's_a_collection_of_stories_set_in_a_forest_in_India_by_the_English_author_Rudyard_Kipling._Most_of_the_characters_are_animals_such_as_Shere_Khan_the_tiger_and_Baloo_the_bear,_except_the_boy_or_'man-cub'_Mowgli,_raised_in_the_jungle_by_wolves.;;;;;;;;;;;;;
EVTDESC187912;\n\nThe_Brazilians_have_denied_the_Aberdeen_Act,_and_are_strictly_refusing_British_ships_access_to_their_waters.;;;;;;;;;;;;;
EVTDESC4949670;\n\nThe_Brazilian_government_has_agreed_to_reforms_and_elections_are_on_course_to_take_place._Another_victory_for_American_diplomacy.;;;;;;;;;;;;;
EVTDESC69003;\n\nAfter_the_devastating_earthquake_that_almost_completely_destroyed_San_Francisco,_the_city's_rebuilding_efforts_are_now_quickly_progressing.;;;;;;;;;;;;;
EVTDESC97350;\n\nAnnual_dividends_received_from_ownership_of_the_Panama_Canal.;;;;;;;;;;;;;
EVTDESC97355;\n\nWe_have_assumed_control_over_the_Panama_Canal.;;;;;;;;;;;;;
EVTDESC97250;\n\nAnnual_dividends_received_from_control_over_the_Suez_Canal.;;;;;;;;;;;;;
EVTDESC97255;\n\nWe_have_assumed_control_over_the_Suez_Canal.;;;;;;;;;;;;;
EVTDESC97200;\n\nAnnual_dividends_received_from_control_over_the_Kiel_Canal.;;;;;;;;;;;;;
EVTDESC97205;\n\nWe_have_assumed_control_over_the_Kiel_Canal.;;;;;;;;;;;;;
EVTDESC80005;\n\nPress_the_button_below.;;;;;;;;;;;;;
EVTDESC80004;\n\nPress_the_button_below.;;;;;;;;;;;;;
EVTDESC80003;\n\nPress_the_button_below.;;;;;;;;;;;;;
EVTDESC80006;\n\nPress_the_button_below.;;;;;;;;;;;;;
EVTDESC80007;\n\nPress_the_button_below.;;;;;;;;;;;;;
EVTDESC801041;\n\nFollowing_France's_victory_over_the_Brits,_they_have_been_forced_out_of_India,_leaving_us_free.;;;;;;;;;;;;;
EVTDESC123457;\n\nThe_Dungans_have_revolted_in_Xinjiang_to_try_to_gain_independance_while_the_Qing_are_preoccupied_with_the_Taiping_rebellion._We_can_use_this_opportunity_to_annex_the_lands_in_western_Xinjiang_under_the_pretext_of_protecting_Russian_interests_there.;;;;;;;;;;;;;
EVTDESC123458;\n\nDuring_the_Dungan_revolt_we_took_land_in_western_Xinjiang_from_China_under_the_pretext_of_protecting_Russian_interests._Now_that_peace_has_been_restored_the_Chinese_are_demanding_we_return_the_land.;;;;;;;;;;;;;
EVTDESC123459;\n\nRussia_has_given_back_our_rightful_land_as_per_our_demand.;;;;;;;;;;;;;
EVTDESC123460;\n\nAfter_we_demanded_to_receive_our_rightful_lands_in_Xinjiang_back,_Russia_decided_to_return_Kultscha_but_not_the_rest_of_the_area.;;;;;;;;;;;;;
EVTDESC123461;\n\nAfter_we_demanded_to_receive_our_rightful_lands_in_Xinjiang_back,_Russia_refused_to_return_the_entirety_of_the_area.;;;;;;;;;;;;;
EVTDESC123462;\n\nAfter_China_demanded_to_have_our_lands_in_Xinjiang_returned_to_them,_and_we_refused_to_give_them_the_entirety_of_it,_they_decided_not_to_escalate_the_conflict_and_instead_leave_the_borders_as_they_are.;;;;;;;;;;;;;
EVTDESC123463;\n\nAfter_we_refused_to_return_our_occupation_zone_in_Xinjiang_back_the_Chinese,_they_decided_to_attempt_to_conquer_it_back._This_means_war!;;;;;;;;;;;;;
EVTDESC123464;\n\nAfter_the_struggle_against_the_Russian_oppressors,_Xinjiang_finally_rests_in_our_hands_once_more.;;;;;;;;;;;;;
EVTDESC203922;\n\nThe_Willow_Palisade_has_prevented_Han_migration_into_Manchuria_for_generations,_and_although_old_and_falling_apart,_it_still_manages_to_stop_the_boats.;;;;;;;;;;;;;
EVTDESC60131;\n\n$FROM$_has_decided_we_are_not_$FROMCOUNTRY_ADJ$_enough_to_join_their_state,_not_that_we_really_wanted_to_anyway...;;;;;;;;;;;;;
EVTDESC60132;\n\n$FROM$_can_reconsider_unification;;;;;;;;;;;;;
EVTDESC60168162;\n\nCarlos_V_and_his_heirs_rarely_ascend_to_the_throne_of_Spain._Do_you_like_Carlist_Spain_more_than_regular_Spain?;;;;;;;;;;;;;
EVTDESC60168163;\n\nThe_Oriental_Crisis_usually_ends_in_Egypt_losing_control_over_the_Middle_East._Would_you_prefer_a_compromise?;;;;;;;;;;;;;
EVTDESC60168164;\n\nBecause_the_concept_is_far-fetched_at_best,_the_Scandinavian_War_is_set_to_never_be_triggered_by_AI._Would_you,_however,_like_to_have_it_in_your_game?;;;;;;;;;;;;;
EVTDESC60168165;\n\nMexico_usually_gets_steamrolled_by_the_American_invasion._While_the_outcome_of_the_war_isn't_determinable,_do_you_want_Mexico_to_hand_the_land_over_peacefully_or_for_the_the_US_to_just_leave_them_alone?;;;;;;;;;;;;;
EVTDESC60168166;\n\nThe_Iranian_attempt_to_besiege_Herat_is_usually_foiled_by_British_intervention._Do_you_prefer_the_UK_leaving_Iran_alone?;;;;;;;;;;;;;
EVTDESC60168167;\n\nWhen_Hungary_revolts_in_1848,_they_rarely_survive_the_war_with_Austria._Do_you_wish_to_prevent_that_war_altogether_or_force_Hungary_to_fight_it_out?;;;;;;;;;;;;;
EVTDESC60168168;\n\nThe_Oregon_Dispute_can_end_in_a_war,_two_compromises_or_one_of_the_conflicting_parties_receiving_all_of_the_territory_peacefully._How_do_you_want_it_to_go?;;;;;;;;;;;;;
EVTDESC1412204;\n\nAs_the_country_no_longer_exists,_the_war_has_ceased.;;;;;;;;;;;;;
EVTDESC95672;\n\nCleaning_up_GER_cores.;;;;;;;;;;;;;
EVTDESC4778821;\n\nThis_decision_for_AI._If_you_got_this...something_is_wrong.;;;;;;;;;;;;;
EVTDESC6016828;\n\nThat_rebels_shall_not_exist_in_this_timeline;;;;;;;;;;;;;
EVTDESC184812321;\n\nThat_war_shall_not_exist_in_this_timeline;;;;;;;;;;;;;
EVTDESC184812322;\n\nThat_war_shall_not_exist_in_this_timeline;;;;;;;;;;;;;
EVTDESC6016829;\n\nthe_voices_don't_go_away;;;;;;;;;;;;;
EVTDESC97137;\n\n$FROMCOUNTRY$_are_proposing_that_we_delegate_our_dispute_in_Palmas_to_a_foreign_mediator:_the_current_president_of_the_USA,_Stephen_Grover_Cleveland.;;;;;;;;;;;;;
EVTDESC97138;\n\nThe_government_of_$FROMCOUNTRY$_has_agreed_to_solve_the_Palmas_Question.;;;;;;;;;;;;;
EVTDESC97139;\n\n$FROMCOUNTRY$_has_rejected_our_proposal_to_solve_the_current_border_dispute_in_Palmas.;;;;;;;;;;;;;
EVTDESC97140;\n\nAs_a_consequence_of_a_dispute_between_Argentina_and_Brazil_known_as_the_Palmas_Question,_the_Brazilian_government_has_called_for_US_president_Stephen_Grover_Cleveland_to_mediate_the_conflict.;;;;;;;;;;;;;
EVTDESC97141;\n\nAmerican_president_Stephen_Grover_Cleveland_has_awarded_the_land_to_$COUNTRY$,_finally_resolving_our_dispute;;;;;;;;;;;;;
EVTDESC97142;\n\nThe_arbitration_of_American_president_Stephen_Grover_Cleveland_has_decided_that_we_are_not_the_rightful_owners_of_Palmas,_and_are_forced_to_abandon_our_claims_on_it.;;;;;;;;;;;;;
EVTDESC123663;\n\nMonasteries_in_Pasto_have_been_closed_and_dedicated_to_public_education_in_the_province_by_Congress._The_devotedly_Catholic_population_locals_have_revolted_against_these_measures.;;;;;;;;;;;;;
EVTDESC123665;\n\nNow_that_the_government_has_been_defeated,_we_can_take_over.;;;;;;;;;;;;;
EVTDESC123666;\n\nNow_that_the_rebel_scum_have_been_defeated,_rebel_sentiment_is_squelched.;;;;;;;;;;;;;
EVTDESC123667;\n\nLandowners_have_revolted_against_liberal_reforms,_such_as_the_enforcement_of_the_abolition_of_slavery.;;;;;;;;;;;;;
EVTDESC123668;\n\nAfter_losing_the_elections,_general_Jos?_Mar?a_Melo_has_staged_a_radical_coup_against_the_government,_beginning_a_civil_war_backed_by_the_artisans_of_Bogot?.;;;;;;;;;;;;;
EVTDESC123669;\n\nThe_conservative_government_of_Mariano_Ospina_Rodr?guez_has_centralized_our_country,_however_liberal_agitation_to_restore_provincial_sovereignty_has_boiled_over_into_a_rebellion.;;;;;;;;;;;;;
EVTDESC123670;\n\nRecent_secularization_measures_to_the_education_system_of_president_Aquileo_Parra_have_led_to_an_uprising_among_conservatives_in_Antioquia,_Cauca_and_Tolima_supported_by_the_local_clergy.;;;;;;;;;;;;;
EVTDESC123674;\n\nThe_radicals_of_Santander_accused_President_Rafael_Narv?ez_of_interfering_in_the_internal_affairs_of_the_States_and_began_a_revolt_which_has_spread_to_a_national_level.;;;;;;;;;;;;;
EVTDESC123675;\n\nRecent_conservative_laws_drafted_by_president_Miguel_Antonio_Caro_have_exacerbated_tensions_with_the_liberals,_who,_led_by_General_Siervo_Sarmiento,_have_revolted_to_depose_the_government.;;;;;;;;;;;;;
EVTDESC97133;\n\nThe_governor_of_the_Argentine_province_of_Corrientes,_soon_planning_a_rebellion_against_the_regime_of_Juan_Manuel_de_Rosas,_has_proposed_an_alliance_with_us;;;;;;;;;;;;;
EVTDESC97134;\n\nThe_farrapos_have_agreed_to_sign_an_alliance_and_mutual_aid_treaty_with_us_in_secret,_greatly_improving_our_relations_and_commerce.;;;;;;;;;;;;;
EVTDESC97135;\n\nThe_farrapos_have_rejected_to_sign_the_alliance_and_mutual_aid_treaty_with_us!;;;;;;;;;;;;;
EVTDESC97136;\n\nAfter_the_defeat_of_the_rebellion_in_Rio_Grande_do_Sul,_several_rebels_moved_to_the_other_side_of_the_Uruguay_river,_transporting_tobacco,_paper_and_clothes_with_them.;;;;;;;;;;;;;
EVTDESC184000;\n\nThe_ships_from_Africa_have_come_in,_and_we've_received_more_slaves_for_our_nation!;;;;;;;;;;;;;
EVTDESC187941;\n\nThe_British_HMS_Trent,_with_two_Confederate_diplomats_on_board,_has_been_seized_by_Union_forces.;;;;;;;;;;;;;
EVTDESC187945;\n\nThe_Union_has_given_in_to_the_British,_and_has_released_our_diplomats,_evading_war.;;;;;;;;;;;;;
EVTDESC21370001;\n\nDiplomats_from_Poland_have_approached_our_goverment_today_with_a_proposition_to_buy_the_Caribbean_islands_of_Trinidad_and_Tobago_for_a_good_price_to_retake_back_their_once_existing_colonies._What_will_be_our_answer?;;;;;;;;;;;;;
EVTDESC21370002;\n\nThe_British_have_accepted_our_offer_to_buy_the_islands_of_Trinidad_and_Tobago!;;;;;;;;;;;;;
EVTDESC21370003;\n\nThe_British_goverment_has_declined_our_offer_to_buy_Trinidad_and_Tobago;;;;;;;;;;;;;
EVTDESC21371001;\n\nThe_Polish_goverment_sent_us_an_offer_to_buy_The_Gambia_colony_for_a_good_price,_the_colony_once_was_theirs_and_they_would_like_to_buy_it.;;;;;;;;;;;;;
EVTDESC21371002;\n\nThe_British_goverment_has_accepted_our_offer_to_buy_The_Gambia_colony!;;;;;;;;;;;;;
EVTDESC21371003;\n\nThe_British_goverment_has_refused_to_sell_us_The_Gambia_colony.;;;;;;;;;;;;;
EVTDESC4778719;\n\nSouth_Africa_is_lost._With_it_goes_our_influence_in_the_countries_in_the_region.;;;;;;;;;;;;;
EVTDESC4778720;\n\nThe_British_have_been_driven_from_South_Africa,_we_are_no_longer_influenced_by_them.;;;;;;;;;;;;;
EVTDESC4778721;\n\nThe_British_have_been_driven_from_South_Africa,_we_must_seize_their_land!;;;;;;;;;;;;;
EVTDESC123865;\n\nIt_began_at_roughly_15:00,_by_accident_at_a_small_house_of_refugees_in_the_Mevlane_district_when_a_spark_from_the_kitchen_fire_fell_in_a_pile_of_straw_and_ignited_it._It_destroyed_one_third_of_the_city,_leaving_74.000_homeless.;;;;;;;;;;;;;
EVTDESC99954;\n\n$FROMCOUNTRY$_declared_war!;;;;;;;;;;;;;
EVTDESC99959;\n\n$FROMCOUNTRY$_has_established_a_protectorate_over_our_nation;;;;;;;;;;;;;
EVTDESC123689;\n\nOur_puppet_ruler,_Shah_Nawaz_Khan_has_been_deposed_by_Mir_Nasir_Khan_II,_throwing_the_country_into_turmoil._The_already_tenuously_controlled_vassal_rulers_in_Las_Bela,_Makran_and_Dozdab_have_broken_free_while_Kharan_has_gained_much_autonomy.;;;;;;;;;;;;;
EVTDESC123692;\n\nAmir_Alam_has_successfully_conquered_much_land_from_us.;;;;;;;;;;;;;
EVTDESC123693;\n\nThe_Afghans_have_invaded_their_erstwhile_vassals_in_Kandahar,_who_are_now_begging_for_us_to_intervene_on_their_behalf.;;;;;;;;;;;;;
EVTDESC123695;\n\nThe_UK_has_intervened_to_end_our_conflict_with_the_Afghans_with_an_arbitration._If_we_don't_accept,_they_may_join_the_war_on_the_Afghan_side.;;;;;;;;;;;;;
EVTDESC123696;\n\nPersia_has_agreed_to_end_their_war_with_the_Afghans._Now_we_must_finish_our_arbitration_as_to_their_borders.;;;;;;;;;;;;;
EVTDESC123697;\n\nPersia_has_declined_to_end_their_war_with_the_Afghans._Will_we_militarily_intervene?;;;;;;;;;;;;;
EVTDESC123698;\n\nThe_Brits_have_forced_us_into_a_treaty_to_clearly_define_our_borders._We_must_accept.;;;;;;;;;;;;;
EVTDESC99206;\n\nThe_Brits_have_forced_us_into_a_treaty_to_clearly_define_our_borders._We_must_accept.;;;;;;;;;;;;;
EVTDESC123700;\n\nWithout_Great_Britain's_support,_we_have_been_left_with_no_choice_but_to_hand_Herat_to_the_attacking_Persians.;;;;;;;;;;;;;
EVTDESC123702;\n\nBritain's_treaty_recognizes_us_as_overlords_of_the_regions_of_Kandahar,_Herat,_Farrah,_Kabul_and_Jalalabad_in_return_for_relinquishing_claims_on_Peshawar.;;;;;;;;;;;;;
EVTDESC123703;\n\nA_revolt_has_emerged_in_Khorasan_lead_by_Salar_to_promote_Bahman_Mirza_and_his_claim_to_power._Many_local_Turkmens_and_Kurds_joined_the_revolt_out_of_anger_against_our_rule.;;;;;;;;;;;;;
EVTDESC123704;\n\nSalar_has_taken_the_opportunity_of_Mohammad_Shah_Qajar's_death_to_head_a_revolt_in_Khorasan_once_more,_this_time_gaining_Mashhad_and_Sabzevar_with_Kurdish_and_Turkmen_support.;;;;;;;;;;;;;
EVTDESC123705;\n\nRussia_has_sent_us_an_uninvited_diplomatic_mission._Accepting_it_may_please_them,_but_will_anger_the_Brits.;;;;;;;;;;;;;
EVTDESC123706;\n\nEmir_Sher_Ali_Khan_of_Afghanistan_has_warmly_welcomed_our_uninvited_diplomatic_mission.;;;;;;;;;;;;;
EVTDESC123707;\n\nEmir_Sher_Ali_Khan_of_Afghanistan_has_coldly_expelled_our_diplomatic_mission.;;;;;;;;;;;;;
EVTDESC123708;\n\nEmir_Sher_Ali_Khan_of_Afghanistan_has_warmly_welcomed_an_uninvited_diplomatic_mission_from_Russia.;;;;;;;;;;;;;
EVTDESC123709;\n\nBritain_has_sent_us_an_uninvited_diplomatic_mission._Accepting_it_will_please_them,_but_refusing_may_well_confirm_fears_over_Russian_influence_and_lead_to_war.;;;;;;;;;;;;;
EVTDESC123710;\n\nEmir_Sher_Ali_Khan_of_Afghanistan_has_warmly_welcomed_our_uninvited_diplomatic_mission.;;;;;;;;;;;;;
EVTDESC123711;\n\nEmir_Sher_Ali_Khan_of_Afghanistan_coldly_expelled_our_diplomats,_yet_they_welcomed_the_Russians'._This_is_a_grave_setback_in_the_Great_Game._If_we_don't_intervene,_they_will_be_a_Russian_ally.;;;;;;;;;;;;;
EVTDESC123712;\n\nMohammad_Yaqub_Khan_has_been_deposed_by_his_brother,_Ghazi_Mohammad_Ayub_Khan,_who_has_massacred_our_mission_in_Kabul,_reigniting_conflict.;;;;;;;;;;;;;
EVTDESC123713;\n\nDiscontent_among_the_Hazara_against_our_leadership_has_spiked,_leading_militia_to_slaughter_them_en_masse,_making_them_revolt.;;;;;;;;;;;;;
EVTDESC123714;\n\nAbdur_Rahman_Khan's_son_Habibullah_died,_starting_a_power_struggle_between_his_brothers_Amanullah_and_Nasrullah._The_former_came_out_on_top._To_distract_from_internal_conflict,_Amanullah_has_attacked_to_reclaim_old_lands.;;;;;;;;;;;;;
EVTDESC123718;\n\nOur_offer_of_Herat_and_Kandahar_in_return_for_several_concessions_to_us_that_we_sent_to_the_Persians_has_been_wholeheartedly_accepted.;;;;;;;;;;;;;
