Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC99906;\n\nOn_his_return_to_Germany_from_his_1879-1882_Pacific_expedition,_Otto_Finsch_joined_a_small,_informal_group_interested_in_German_colonial_expansion_into_the_South_Seas_led_by_the_banker,_Adolph_von_Hansemann._Finsch_encouraged_them_to_pursue_the_founding_of_a_colony_on_the_north-east_coast_of_New_Guinea_and_the_New_Britain_Archipelago_even_providing_them_with_an_estimate_of_the_costs_of_such_a_venture.;;;;;;;;;;;;;
EVT99906OPTA;Claim Northern New Guinea as a $COUNTRY_ADJ$ colony! §R Gain 2 infamy§W;;;;;;;;;;;;;
EVT99906OPTB;We have no interest in this. §GLose 1 infamy§W;;;;;;;;;;;;;
EVTNAME99907;The Don Pacifico Affair;;;;;;;;;;;;;
EVTDESC99907;\n\nIt_is_with_much_grief_that_I_feel_myself_obliged_to_communicate_to_your_Excellency_a_dreadful_event_which_has_happened_to_me,_and_as_an_English_subject_to_beg_your_protection._Last_Sunday,_Easter-day,_at_about_12_o'clock,_a_crowd_of_people,_presented_themselves_at_the_door_of_my_house,_which_they_very_soon_battered_down._These_brigands,_in_number_about_300_or_400,_entered_my_house,_and_began_beating_my_wife_and_my_innocent_children._After_having_broken_every_article_of_furniture,_they_robbed_me_of_every_valuable_in_my_possession..;;;;;;;;;;;;;
EVT99907OPTA;Civis romanus sum! Any British subject shall feel safe in foreign lands!;;;;;;;;;;;;;
EVT99907OPTB;Civil matters of our subjects in foreign lands do not concern us.;;;;;;;;;;;;;
EVTDESC99908;\n\nApparently,_the_former_Portuguese_Consul_Don_Pacifico_was_attacked_by_a_mob_in_his_home_and_in_an_act_of_pure_arrogance,_the_British_have_demanded_a_compensation_be_paid_to_this_man,_of_which_the_valuation_of_his_losses_are_worth_more_than_the_Royal_Place_in_Athens!_Our_pride_dictates_that_we_cannot_give_in_to_these_absurd_claims,_but_to_not_do_so_might_incur_the_wrath_of_the_mighty_Royal_Navy..;;;;;;;;;;;;;
EVT99908OPTA;Oxi. The Greek people will not be insulted like this.;;;;;;;;;;;;;
EVT99908OPTB;It seems we have no choice..;;;;;;;;;;;;;
EVTNAME99909;Greece Refuses to Pay!;;;;;;;;;;;;;
EVTDESC99909;\n\nI_have_desired_the_Admiralty_to_instruct_Sir_William_Parker_to_take_Athens_on_his_way_back_from_the_Dardanelles,_and_to_support_you_in_bringing_at_last_to_a_satisfactory_ending_the_settlement_of_our_various_claims_upon_the_Greek_Government._If_however,_the_Greek_Government_does_not_strike,_Parker_must_do_so._In_that_case_you_should_embark_on_board_his_fleet_before_he_begins_to_take_any_hostile_steps,_in_order_that_you_and_your_mission_may_be_secure_against_insult._He_should,_of_course,_begin_by_reprisals,_that_is,_by_taking_possession_of_some_Greek_property,_but_the_King_would_probably_not_much_care_for_our_taking_hold_of_any_merchant_property,_and_the_best_thing,_therefore,_would_be_to_seize_hold_of_his_little_fleet,_if_that_can_be_done_handily._The_next_thing_would_be_a_blockade_of_any_or_all_of_his_ports...._-_Lord_Palmerston,_Foreign_Secretary;;;;;;;;;;;;;
EVT99909OPTA;British honor will be respected..;;;;;;;;;;;;;
EVT99909OPTB;This is madness, we will not risk war over such petty matters.;;;;;;;;;;;;;
EVTNAME99910;Greece Agrees to our Demands;;;;;;;;;;;;;
EVTOPT99910;Excellent;;;;;;;;;;;;;
EVTDESC99910;\n\nThe_Greek_Government_has_agreed_to_pay_full_compensation_to_both_Don_Pacifico_and_the_Portuguese_government_for_their_losses._Although_the_other_great_powers_disapprove_of_our_heavy-handed_methods_of_diplomacy,_any_British_subject,_in_whatever_land_he_may_be,_shall_feel_confident_that_the_watchful_eye_and_the_strong_arm_of_England_will_protect_him_from_injustice_and_wrong!;;;;;;;;;;;;;
EVTNAME99911;The British Blockade;;;;;;;;;;;;;
EVTDESC99911;\n\nA_British_fleet_has_appeared_off_our_shores_and_has_seized_several_of_our_warships,_this_is_an_act_of_humiliation_to_the_Greek_people!_The_French_and_the_Prussians_are_calling_for_us_to_resist_the_British_Blockade,_but_have_not_guaranteed_any_military_support._My_King,_if_we_give_in_to_the_British,_it_will_damage_our_prestige_immeasurably,_but_if_we_do_not,_there_is_a_very_real_likelihood_of_a_war_we_cannot_win.._;;;;;;;;;;;;;
EVT99911OPTA;To War it is.;;;;;;;;;;;;;
EVT99911OPTB;It seems we have no choice..;;;;;;;;;;;;;
EVTOPT44356;Progress must continue!;;;;;;;;;;;;;
EVTNAME16011;The American Civil War;;;;;;;;;;;;;
EVTDESC16011;\n\nIt_is_over,_All_attempts_at_compromise,_the_efforts_of_decades_of_public_discourse_on_the_issue_of_slavery,_our_way_of_life,_have_failed._Our_way_of_life_and_our_homes_are_being_threatened_by_the_northern_states_and_secession_is_without_a_doubt_necessary,_however_we_must_first_prepare_our_people_before_we_can_stand_against_the_industrial_might_of_the_North...;;;;;;;;;;;;;
french_bourbon;Constitutional Monarchy;;;;;;;;;;;;;
french_bourbon_ruler;My King;;;;;;;;;;;;;
EVTNAME99920;$FROMCOUNTRY$ Requests Military Aid!;;;;;;;;;;;;;
EVTDESC99920;\n\nThe_$FROMCOUNTRY_ADJ$_government_has_requested_military_aid_from_us_in_their_conflict,_while_the_$FROMCOUNTRY_ADJ$s_are_not_expecting_us_to_intervene_directly_in_their_conflict,_$COUNTRY_ADJ$_indirect_military_aid_to_them_might_be_in_both_our_interests.If_we_were_to_send_help_to_the_$FROMCOUNTRY_ADJ$s,_Military_advisors,_arms_and_other_supplies_can_be_shipped_out_immediately,_and_we_can_always_make_the_$FROMCOUNTRY_ADJ$_government_pay_up_after_the_war's_over_whether_they_are_successful_or_not._The_catch,_of_course,_is_that_this_could_potentially_escalate_and_drag_us_into_the_war.;;;;;;;;;;;;;
EVT99920OPTA;We will stand by $FROMCOUNTRY$.;;;;;;;;;;;;;
EVT99920OPTB;The $FROMCOUNTRY_ADJ$s are on their own.;;;;;;;;;;;;;
EVTDESC99922;\n\nThe_answer_from_the_$FROMCOUNTRY$_is_clear:_they_have_no_interest_in_helping_our_cause,_we_are_on_our_own.;;;;;;;;;;;;;
EVTNAME99921;$FROMCOUNTRY$ Sends Military Aid!;;;;;;;;;;;;;
EVTDESC99921;\n\n$FROMCOUNTRY$_has_come_to_our_aid!_Although_it's_not_a_direct_intervention_on_our_side,_$FROMCOUNTRY_ADJ$_officers,_arms_and_supplies_are_now_available_to_us._Hopefully,_this_will_bring_us_victory.;;;;;;;;;;;;;
EVTNAME99930;Splendid Isolation;;;;;;;;;;;;;
EVTDESC99930;\n\nIt_is_the_duty_of_the_Government_of_this_country,_placed_as_it_is_with_regard_to_geographical_position,_to_keep_itself_upon_terms_of_goodwill_with_all_surrounding_nations,_but_not_to_entangle_itself_with_any_single_or_monopolizing_alliance_with_any_one_of_them,_above_all_to_endeavor_not_to_interfere_needlessly_and_vexatiously_with_the_internal_affairs_of_any_foreign_country._-_Lord_Edward_Stanley,_Secretary_of_State_for_Foreign_Affairs._\n\nThe_policy_of_'splendid_isolation'_was_characterized_by_Britain's_reluctance_to_enter_into_permanent_European_alliances_or_commitments_with_the_other_great_powers._During_the_late_19th_century,_Britain's_primary_goal_in_foreign_policy_was_to_maintain_the_balance_of_power_in_Europe_and_to_intervene_if_that_balance_was_upset._Its_secondary_goal_was_to_protect_its_overseas_interest_in_the_colonies_and_dominions,_as_free_trade_kept_the_Empire_alive.;;;;;;;;;;;;;
EVT99930OPT;The great Mother Empire stands splendidly isolated in Europe!;;;;;;;;;;;;;
EVTNAME99928;The Australian Golden Age;;;;;;;;;;;;;
EVTOPT99904;Gold!;;;;;;;;;;;;;
EVTOPT99928;Excellent.;;;;;;;;;;;;;
EVTDESC99928;\n\nIn_the_1850s,_the_cities_of_each_colony_began_a_period_of_dramatic_change._This_transformation_was_due_to_an_increased_population,_wealth_from_the_gold_rushes_in_New_South_Wales_and_Victoria_and_new_ideas_generated_by_a_culturally_diverse_population._By_the_end_of_the_decade,_public_structures_and_housing_in_Sydney_and_Melbourne_had_multiplied._Many_elegant_and_ornate_civic_buildings_with_attractive_tree-lined_and_paved_streetscapes_were_built._\n\nBetween_1851_and_1854,_the_population_of_Victoria_grew_from_about_77,000_to_more_than_200,000._The_estimated_population_of_Australia_in_1850_was_approximately_400,000,_but_had_increased_to_1_million_by_1860.;;;;;;;;;;;;;
EVTNAME99932;The Treaty of Frankfurt;;;;;;;;;;;;;
EVTDESC99932;\n\nThe_Treaty_of_Frankfurt_was_signed_in_Frankfurt_on_$YEAR$,_at_the_end_of_the_Franco-$FROMCOUNTRY_ADJ$_War._It_established_the_frontier_between_the_$COUNTRY$_and_$FROMCOUNTRY$,_it_confirmed_the_secession_of_the_region_of_Alsace-Lorraine_and_allowed_residents_of_the_region_to_decide_between_keeping_their_French_nationality_and_emigrating,_or_remaining_in_the_region_and_becoming_German_citizens.\n\n_Another_issue_of_the_aftermath_of_the_war_the_issue_of_the_war_dead_lying_on_both_French_and_German_soil,_under_the_Treaty_of_Frankurt,_the_French_and_German_governments_will_reciprocally_agree_to_respect_and_maintain_the_tombs_of_soldiers_buried_on_their_respective_territories._\n\n_French_obligations_under_Article_16_of_the_Treaty_of_Frankfurt_were_laid_out_in_the_law_on_military_tombs_of_$YEAR$._Implementation_involved_constructing_25_large_ossuaries_and_burying_war_dead_of_all_nationalities_at_a_total_cost_of_over_2,000,000_francs.;;;;;;;;;;;;;
EVT99932OPTA;Alsace-Lorraine will be ours again in time. §GLose 5 infamy§W;;;;;;;;;;;;;
EVTNAME99933;The Treaty of Paris ;;;;;;;;;;;;;
EVTDESC99933;\n\nThe_Treaty_of_Paris_was_signed_in_Paris_on_$YEAR$,_at_the_end_of_the_Franco-$FROMCOUNTRY_ADJ$_War._It_established_the_frontier_between_the_$COUNTRY$_and_$FROMCOUNTRY$,_it_confirmed_the_secession_of_the_region_of_Alsace-Lorraine_and_allowed_residents_of_the_region_to_decide_between_keeping_their_French_nationality_and_emigrating,_or_remaining_in_the_region_and_becoming_$FROMCOUNTRY_ADJ$_citizens.\n\n_Another_issue_of_the_aftermath_of_the_war_the_issue_of_the_war_dead_lying_on_both_French_and_German_soil,_under_the_Treaty_of_Paris,_the_French_and_$FROMCOUNTRY_ADJ$_governments_will_reciprocally_agree_to_respect_and_maintain_the_tombs_of_soldiers_buried_on_their_respective_territories._\n\n_French_obligations_under_Article_16_of_the_Treaty_of_Paris_were_laid_out_in_the_law_on_military_tombs_of_$YEAR$._Implementation_involved_constructing_25_large_ossuaries_and_burying_war_dead_of_all_nationalities_at_a_total_cost_of_over_2,000,000_francs.;;;;;;;;;;;;;
EVTNAME99934;The Death of Queen Victoria;;;;;;;;;;;;;
EVTDESC99934;\n\nThe_day_was_one_of_glorious_sunshine._._._\n\n_Queen_Victoria,_whose_63-year_reign_,_was_the_longest_in_British_history,_came_to_an_end_at_her_estate,_Osborne_House,_on_the_Isle_of_Wight_on_$MONTH$,_$YEAR$._Victoria_was_eighty-one_years_old_and_had_served_as_Britain's_Queen_for_almost_sixty-four_years._At_her_passing_she_was_surrounded_by_her_children_and_grandchildren_including_her_son,_who_would_succeed_her_as_King_Edward_VII,_and_her_grandson_German_Kaiser_Wilhelm_II.;;;;;;;;;;;;;
EVT99934OPTA;The end of an era..?;;;;;;;;;;;;;
EVTNAME99903;The California Gold Rush;;;;;;;;;;;;;
EVTDESC99903;\n\nThe_California_Gold_Rush_began_on_$YEAR$,_when_gold_was_found_by_James_W._Marshall_at_Sutter's_Mill_in_Coloma,_California._The_first_to_hear_confirmed_information_of_the_gold_rush_were_the_people_in_Oregon,_the_Sandwich_Islands_(Hawaii),_and_Latin_America,_and_they_were_the_first_to_start_flocking_to_the_state_in_late_$YEAR$._\n\n_All_in_all,_the_news_of_gold_brought_some_300,000_people_to_California_from_the_rest_of_the_United_States_and_abroad._Of_the_300,000,_approximately_half_arrived_by_sea_and_half_came_overland_on_the_California_Trail_and_the_Gila_River_trail.;;;;;;;;;;;;;
EVTDESC99913;\n\nThe_largest_gold_rush_ever_to_take_place_on_North_American_soil_has_all_but_come_to_an_end._Where_gold_was_once_found_in_abundance_by_panning_creaks_and_rich_veins_sparkled_at_the_stroke_of_a_pickaxe,_even_traces_are_hard_to_come_by_now._An_estimated_370_metric_tons_of_gold_have_been_extracted,_exhausting_the_deposits._Of_the_miners,_about_half_made_a_modest_profit,_taking_all_expenses_into_account._Some_particularly_lucky_miners_and_merchants_became_very_rich,_especially_those_selling_prospecting_supplies._However,_many_late_arrivals_to_California_arrived_when_the_gold_was_already_running_short_and_walked_away_with_empty_hands._Many_boom_towns_whose_economy_was_purely_based_on_gold_mining,_especially_those_built_in_inhospitable_and_infertile_areas_of_the_Sierra_Nevada,_have_become_so-called_ghost_towns_after_being_abandoned_by_their_residents.;;;;;;;;;;;;;
EVT99903OPTA;There's gold in them thar hills!;;;;;;;;;;;;;
EVTNAME99935;The Lone Star State;;;;;;;;;;;;;
EVTDESC99935;\n\nIn_$YEAR$,_Congress_narrowly_passed_a_bill_that_authorized_the_U.S._to_annex_the_Republic_of_Texas_if_it_so_voted._The_legislation_set_the_date_for_annexation_for_the_end_of_of_the_same_year._A_majority_of_voters_in_Texas_approved_a_proposed_constitution_that_specifically_endorsed_slavery_and_the_slave_trade._This_constitution_was_later_accepted_by_the_U.S._Congress,_making_Texas_a_state_on_the_same_day_annexation_took_effect,_therefore_bypassing_a_territorial_phase_\n\n_The_Mexican_government_had_long_warned_that_annexation_would_mean_war_with_the_U.S._When_Texas_joined_the_U.S.,_the_Mexican_government_broke_diplomatic_relations_with_the_United_States._The_U.S._now_assumed_the_claims_of_Texas_when_it_claimed_all_land_north_of_the_Rio_Grande._In_$YEAR$_President_James_K._Polk_sent_General_Zachary_Taylor_to_Texas,_soon_3,500_Americans_were_on_the_Nueces_River,_prepared_to_defend_Texas_from_a_Mexican_invasion.;;;;;;;;;;;;;
EVT99935OPTA;Another glorious day for the Union!;;;;;;;;;;;;;
EVTNAME99936;Chinese Migration to Singapore;;;;;;;;;;;;;
EVTDESC99936;\n\nIn_the_mid-to-late_19th_century,_the_Chinese_Qing_Empire_weakened_substantially_and_became_increasingly_unable_to_support_the_Lanfang_Republic_as_its_vassal_state._Thus,_Lanfang_Republic's_vigorous_development_suffered_from_the_eventual_expansion_of_the_Dutch._The_Republic's_citizenry_waged_a_tenacious_resistance,_but_ultimately_failed_due_to_poor_weaponry._Many_of_Lanfang's_citizens_and_their_descendants_made_their_way_to_Sumatra_or_Singapore.;;;;;;;;;;;;;
EVTNAME99937;Georges Boulanger;;;;;;;;;;;;;
EVTDESC99937;\n\nGeorges_Ernest_Jean-Marie_Boulanger,_nicknamed_General_Revanche,_was_a_French_officer_who_was_noted_for_his_bravery_and_leadership_during_the_Franco-Prussian_War_and_was_among_the_leaders_of_the_Third_Republic_who_crushed_the_short-lived_Paris_Commune._\n\n_With_backing_from_his_direct_superior,_Henri_d'Orleans,_duc_d'Aumale_(incidentally,_one_of_the_sons_of_former_king_Louis-Philippe),_Boulanger_was_made_a_brigadier-general_and_in_$YEAR$_was_appointed__director_of_infantry_at_the_war_office._His_base_of_support_and_popularity_comes_from_the_working_districts_of_Paris_and_other_cities,_plus_rural_traditionalist_Catholics_and_royalists,_however_he_was_initially_seen_as_a_Republican._He_is_noted_for_an_aggressive_form_of_nationalism,_known_as_Revanchism,_which_opposes_The_German_Empire_and_calls_for_the_defeat_of_the_Franco-Prussian_War_to_be_avenged.;;;;;;;;;;;;;
EVT99937OPTA;The Army needs reformers.;;;;;;;;;;;;;
EVTNAME99938;Georges Boulanger Appointed War Minister;;;;;;;;;;;;;
EVTDESC99938;\n\nAfter_Georges_Boulanger_was_was_recalled_from_the_command_of_the_army_in_North_Africa,_he_returned_to_Paris,_and_began_to_take_part_in_politics_under_the_aegis_of_Georges_Clemenceau_and_the_Radicals._\n\n_In_$YEAR$,_when_Charles_de_Freycinet_was_brought_into_power,_Clemenceau_used_his_influence_to_secure_Boulanger's_appointment_as_War_Minister._Clemenceau_assumed_Boulanger_was_a_republican,_because_he_was_known_not_to_attend_Mass.;;;;;;;;;;;;;
EVTNAME99939;The Schnaebele Affair;;;;;;;;;;;;;
EVTDESC99939;\n\nIn_$YEAR$,_the_French_Havas_news_agency_published_a_dispatch_to_the_effect_that_Guillaume_Schnaebele,_a_mid-level_and_obscure_French_police_inspector,_had_been_arrested_by_two_agents_of_the_German_secret_police_on_the_Franco-German_frontier_near_Pagny-sur-Moselle,_as_he_was_traveling_for_a_meeting_with_the_German_police_inspector_there,_at_the_latter's_request._A_dispute_followed_as_to_whether_the_arrest_had_taken_place_on_French_or_on_German_territory,_but_regardless,_under_the_circumstances_Schnaebele_is_entitled_to_immunity_even_if_on_German_territory,_since_he_had_been_invited_to_a_conference_by_German_officials._\n\n_The_reason_given_for_the_arrest_was_that_in_a_previous_inquiry,_evidence_had_been_produced_that_Schnaebele_was_involved_in_transmitting_information_as_to_German_fortresses,_furnished_by_Alsatians_in_the_pay_of_the_French_Government,_in_other_words,_the_Germans_believe_Schnaebelé_to_be_a_spy._\n\n_What_should_the_response_of_the_French_Government_be?;;;;;;;;;;;;;
EVT99939OPTA;Demand the Germans release Schnaebele immediately!;;;;;;;;;;;;;
EVT99939OPTB;It's time to reclaim Alsace-Lorraine! To War!;;;;;;;;;;;;;
EVT99939OPTC;We must not antagonize the Germans.;;;;;;;;;;;;;
EVTDESC99940;\n\nIn_$YEAR$,_the_French_Havas_news_agency_published_a_dispatch_to_the_effect_that_Guillaume_Schnaebele,_a_mid-level_and_obscure_French_police_inspector,_had_been_arrested_by_two_agents_of_the_German_secret_police_on_the_Franco-German_frontier_near_Pagny-sur-Moselle,_as_he_was_on_his_way_to_Ars-sur-Moselle_for_a_meeting_with_the_German_police_inspector_there,_at_the_latter's_request._A_dispute_followed_as_to_whether_the_arrest_had_taken_place_on_French_or_on_German_territory,_but_regardless,_the_French_claim_Schnaebele_is_entitled_to_immunity_even_if_on_German_territory,_since_he_had_been_invited_to_a_conference_by_German_officials._\n\n_It_is_suspected_by_German_officials_that_Schnaebelé_had_been_spying_on_German_border_fortresses_for_the_French_Government,_however_the_circumstances_behind_his_arrest_may_put_us_in_a_negative_light_despite_of_the_proofs_of_guilt._\n\n_What_should_our_response_to_the_French_be?;;;;;;;;;;;;;
EVT99940OPTA;It's just a meeting between frontier officials, release him §GLose 2 infamy§W;;;;;;;;;;;;;
EVT99940OPTB;We will not release the spy, even if it means war.;;;;;;;;;;;;;
EVTNAME99941;The Schnaebele Affair - Schnaebele is released!;;;;;;;;;;;;;
EVTDESC99941;\n\nWithin_a_week_of_his_arrest,_Schnaebelé_was_released_by_order_of_the_German_Emperor_William_I._Although_the_German_Government_considered,_in_view_of_the_proofs_of_guilt,_the_arrest_to_be_fully_justified,_it_was_deemed_expedient_to_release_Schnaebelé_on_the_ground_that_business_meetings_between_frontier_officials_"must_always_be_regarded_as_protected_by_a_mutually-assured_safe_conduct."_\n\n_Although_many_in_France_believe_Bismarck_backed_down_because_he_was_afraid_of_Boulanger,_the_French_Army_is_no_better_of_than_it_was_during_the_Franco-Prussian_War._\n\n_There_is_now_question_on_what_to_do_with_Boulanger,_with_many_within_the_government_to_have_him_sacked.;;;;;;;;;;;;;
EVT99941OPTA;Boulanger must be removed from office.;;;;;;;;;;;;;
EVT99941OPTB;Boulanger shall remain.;;;;;;;;;;;;;
EVTNAME99942;Legion d'honneur Scandal!;;;;;;;;;;;;;
EVTDESC99942;\n\nDaniel_Wilson,_son-in-law_of_the_sitting_President_Jules_Grevy,_has_been_caught_selling_Legion_d'honneur_medals_for_his_own_personal_gain_public_outcry_for_his_arrest_and_for_Jules_Grevy_to_resign._\n\n_During_this_period,_General_Boulanger_was_in_Switzerland,_where_he_met_with_Jerome_Napoleon_Bonaparte_II,_technically_a_Bonapartist,_who_offered_his_full_support_to_the_cause._The_Bonapartists_had_attached_themselves_to_the_general,_and_even_the_Comte_de_Paris_encouraged_his_followers_to_support_him._Once_seen_as_a_republican,_Boulanger_shows_his_true_colors_in_the_camp_of_the_conservative_monarchists._In_$MONTH$,_$YEAR$_Boulanger_was_expelled_from_the_army_and_the_day_after,_Daniel_Wilson_had_his_imprisonment_repealed._It_seemed_to_the_French_people_that_honorable_generals_were_punished_while_corrupt_politicians_were_spared,_further_increasing_Boulanger's_popularity.;;;;;;;;;;;;;
EVT99942OPTA;The next few months could prove turbulent for the Third Republic...;;;;;;;;;;;;;
EVTNAME99943;Boulanger Wins!;;;;;;;;;;;;;
EVTDESC99943;\n\nIn_the_elections_of_$YEAR$,_Boulanger_ran_as_a_deputy_for_Paris,_and,_after_an_intense_campaign,_took_the_seat_with_244,000_votes_against_the_160,000_of_his_main_adversary._A_coup_d'état_seems_probable_and_desirable_among_his_supporters._How_should_the_next_few_days_proceed?;;;;;;;;;;;;;
EVT99943OPTA;We must act quickly! Secret societies must be banned from France!;;;;;;;;;;;;;
EVT99943OPTB;There will not be a coup, there is nothing to worry about.;;;;;;;;;;;;;
EVTNAME99944;Boulanger is Exiled!;;;;;;;;;;;;;
EVTDESC99944;\n\nHad_Boulanger_immediately_placed_himself_at_the_head_of_a_revolt_he_might_have_effected_the_coup_which_many_of_his_partisans_had_worked_for,_and_might_even_have_governed_France,_but_the_opportunity_passed_with_his_procrastination_on_$MONTH$._According_to_Lady_Randolph_Churchill_"all_his_thoughts_were_centered_in_and_controlled_by_her_who_was_the_mainspring_of_his_life._After_the_plebiscite...he_rushed_off_to_Madame_Bonnemain's_house_and_could_not_be_found"._\n\n_Boulanger_decided_that_it_would_be_better_to_contest_the_general_election_and_take_power_legally._This_gave_his_enemies_the_time_they_needed_to_strike_back,_and_activities_of_secret_societies_were_soon_forbidden_and_banned.\n\nShortly_afterward_the_government_issued_a_warrant_for_Boulanger's_arrest_for_conspiracy_and_treasonable_activity._To_the_astonishment_of_his_supporters,_he_fled_Paris_before_it_could_be_executed,_going_first_to_Brussels_and_then_to_London.;;;;;;;;;;;;;
EVT99944OPTA;The Republic is safe from Boulangists at last.;;;;;;;;;;;;;
EVTNAME99945;Boulanger's Coup!;;;;;;;;;;;;;
EVTDESC99945;\n\nActing_quickly,_Georges_Boulanger_and_his_supporters_have_launched_a_coup_in_Paris,_seizing_control_of_the_country_and_dissolving_the_Third_Republic._Now_the_question_is_whether_to_install_Boulanger_as_President_for_Life_of_the_Fourth_Republic_or_to_Restore_the_French_Monarchy?;;;;;;;;;;;;;
EVT99945OPTA;Onwards to the Fourth Republic!.;;;;;;;;;;;;;
EVT99945OPTB;The Orléanist Monarchy will be restored!.;;;;;;;;;;;;;
EVT99945OPTD;The Bourbon Monarchy will be restored!;;;;;;;;;;;;;
EVT99945OPTC;Onwards to the Third French Empire!;;;;;;;;;;;;;
EVTNAME99946;The Qing Government Requests $COUNTRY_ADJ$ Intervention!;;;;;;;;;;;;;
EVTDESC99946;\n\nWe_have_received_a_formal_request_from_the_Qing_Government_for_$COUNTRY_ADJ$_military_intervention_against_the_Taiping_Rebellion,_which_has_wrecked_havoc_throughout_China._In_the_aftermath_of_the_Second_Opium_War,_although_the_Treaty_of_Peking_have_given_us_very_favorable_terms,_those_terms_are_of_little_use_if_the_Qing_government_collapses._\n\n_Furthermore,_there_have_also_been_reports_that_the_rebels_are_threatening_our_treaty_ports_and_legations._We_must_act_with_haste_to_put_and_end_to_the_rebellion_and_restore_order_to_China.;;;;;;;;;;;;;
EVT99946OPTA;Our intersts in the Far East must be protected. §GLose 1 infamy§W;;;;;;;;;;;;;
EVT99946OPTB;We have no interest in Chinese internal affairs. §GLose 3 infamy§W;;;;;;;;;;;;;
EVTTITLE99947;Miao Rebellion;;;;;;;;;;;;;
EVTDESC99947;\n\nIn_the_southern_province_of_Kweichow,_The_Miaotze,_having_taken_advantage_of_the_Panthay_rebellion_in_neighboring_Yunnan_and_the_Taiping_rebellion,_have_risen_up_in_revolt_against_Han_Chinese_rule._The_Qing_Government_must_swiftly_deal_with_this_insurrection.;;;;;;;;;;;;;
EVTNAME99948;Miao Rebellion Crushed;;;;;;;;;;;;;
EVTDESC99948;\n\nWith_$COUNTRY_ADJ$_forces_marching_into_Guiyang,_the_Miao_Rebellion_is_officially_over._The_Miaotze_rebels_and_their_leaders_have_been_crushed._Many_of_the_Miao_people_have_been_slaughtered_by_our_forces,_and_their_fighting_spirit_has_been_crushed.;;;;;;;;;;;;;
EVTNAME99949;The Death of Henri Riviere;;;;;;;;;;;;;
EVTDESC99949;\n\nThe_Battle_of_Cau_Giay_or_Paper_Bridge,_one_of_the_numerous_clashes_of_the_French_expedition_to_Tonkin_against_Liu_Yongfu's_Black_Flag_Army_has_resulted_in_defeat._A_small_force_under_the_command_of_capitaine_de_vaisseau_Henri_Riviere_attacked_a_strong_Black_Flag_defensive_position_near_the_village_of_Cau_Giay_a_few_miles_to_the_west_of_Hanoi,_aslo_known_as_Paper_Bridge_(Pont_de_Papier)._\n\n_After_initial_successes,_the_expedition_forces_were_eventually_enveloped_on_both_wings,_and_were_only_with_difficulty_able_to_regroup_and_fall_back_to_Hanoi._Riviere_and_several_other_senior_officers_were_killed_in_the_action.;;;;;;;;;;;;;
EVT99949OPTA;France will avenge her glorious children! §RGain 3 infamy§W;;;;;;;;;;;;;
EVTNAME99950;Empress Dowager Cixi's Coup;;;;;;;;;;;;;
