Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC8916799;\n\n$FROMCOUNTRY$_has_agreed_to_sell_us_all_lands_east_of_the_St._Lawrence_river._The_borders_of_New_England_continue_to_grow,_and_business_continue_to_boom._Another_victory_for_Brother_Jonathan_in_Boston_and_his_deep_pockets!;;;;;;;;;;;;;
EVTDESC9652809;\n\n$FROMCOUNTRY$_has_refused_to_sell_us_all_lands_east_of_the_St._Lawrence_river._New_England_might_need_to_seize_the_land_by_force.;;;;;;;;;;;;;
EVTDESC7493599;\n\nWhile_most_of_upstate_New_York_has_welcomed_New_England_as_liberators_and_cultural_brothers,_the_bustling_metropolis_of_New_York_City_has_rejected_any_attempts_at_integration._Rivalry_between_New_York_City_and_Boston_can_be_traced_back_to_times_before_the_American_War_for_Independence,_and_the_recent_annexation_has_resulted_in_an_eruption_of_riots_across_the_dirty_and_overcrowded_streets_of_the_Empire_City._For_now,_New_England_rule_has_been_thoroughly_rejected_and_it_will_take_time_to_integrate_the_five_boroughs.;;;;;;;;;;;;;
EVTDESC4489019;\n\nAfter_an_embarrassing_defeat_at_the_hands_our_former_territory_of_Louisiana,_our_great_country_has_been_split_in_half._The_western_states_believe_the_East_cannot_guarantee_their_safety_and_as_such_they_have_declared_their_independence._Unable_to_enforce_our_rule,_we_must_accept_our_loss.;;;;;;;;;;;;;
EVTDESC1388079;\n\nFor_all_the_headache_the_Louisianans_have_caused_us,_they_have_decided_to_add_insult_to_injury_by_offering_to_formally_purchase_all_land_originally_sold_to_us_by_Napoleon_and_compensate_us_for_additional_land_seized_in_the_Oregon_Country._Given_our_disastrous_state,_the_United_States_has_no_choice_but_accept_this_offer_with_our_tales_between_our_legs.;;;;;;;;;;;;;
EVTDESC1793144;\n\nNow_that_the_South_is_independent,_we_must_quickly_look_for_friends_and_the_people_of_Louisiana_have_extended_an_olive_branch._While_we_both_share_a_history_of_struggling_against_the_United_States,_to_accept_their_invitation_to_St._Louis_would_recognize_their_rule_of_lands_claimed_by_the_Confederacy._Although_friendship_might_be_a_better_alternative_to_conflict.;;;;;;;;;;;;;
EVTDESC9149119;\n\nThe_Confederate_delegation_has_accepted_our_invitation_to_St._Louis_and_have_agreed_to_ratify_a_treaty_of_mutual_support_and_friendship._Along_with_the_recognition_Louisianan_claims_over_the_lands_of_the_Mississippi_River_Basin,_the_Treaty_of_St._Louis_has_resulted_in_the_creation_of_an_alliance_between_the_two_southern_nations.;;;;;;;;;;;;;
EVTDESC8224916;\n\nThe_Confederacy_has_refused_to_accept_our_invitation_to_St._Louis._Relations_between_Louisiana_and_the_Confederacy_will_sour_after_this_break_down_in_negotiations._We_can_only_hope_the_$FROMCOUNTRY$_will_not_be_foolish_enough_to_invade_across_the_Mississippi_River_to_enforce_territorial_claims.;;;;;;;;;;;;;
EVTDESC6051288;\n\nAfter_returning_from_London,_the_Confederate_ambassador_to_the_United_Kingdom_published_a_collection_of_essays_titled_"An_Imperial_Confederacy."_Throughout_his_writings,_he_described_the_regality_and_honor_of_the_English_royal_family._As_an_avid_convert_to_monarchism,_the_former_ambassador_argued_for_the_establishment_of_a_chivalrous_monarchy_that_the_good_people_of_South_may_look_up_to_for_inspiration_and_guidance._His_essays_have_become_extremely_popular_with_the_more_conservative_elements_of_the_Confederacy,_and_a_group_of_Senators_in_$CAPITAL$_have_proposed_a_bill_that_would_amend_the_constitution_to_allow_for_a_constitutional_monarchy._Some_believe_a_monarchy_could_help_further_develop_a_Confederate_cultural_identity_that_is_unique_from_our_Yankee_neighbors._Nevertheless,_many_believe_that_the_South_does_not_need_a_king_and_a_Confederate_monarchy_would_disgrace_the_memory_of_great_Southerners_like_George_Washington_and_Jefferson_Davis_who_fought_against_such_tyrants..;;;;;;;;;;;;;
EVTDESC8629614;\n\nWhen_the_Confederate_States_of_America_achieved_its_independence_from_the_United_States,_the_country_agreed_to_abide_by_the_Act_Prohibiting_Importation_of_Slaves_and_to_ban_the_transatlantic_slave_trade._Despite_these_agreements,_some_wealthy_slaveholders_have_recently_been_secretly_importing_slaves_from_Africa,_believing_them_to_be_of_superior_stock_as_well_as_a_prestigious_addition_to_their_plantation._While_slavery_is_legal,_the_importation_of_slaves_is_not._Some_fear_international_condemnation_if_the_government_does_not_take_action_to_tighten_enforcement_against_this_growing_trend.;;;;;;;;;;;;;
