Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTOPTA111025;Let's hope this brings peace and stability to our nation.;;;;;;;;;;;;;
benito_juarez;Benito Juárez;;;;;;;;;;;;;
benito_juarez_desc;President Juárez's presidency could be described by some as illegitimate, but a fact is that his government marked early Mexican history with more pros than cons, such as educational reforms.;;;;;;;;;;;;;
EVTNAME4206976;$FROMCOUNTRY$ calls for Hispanic American Union!;;;;;;;;;;;;;
EVTDESC4206976;$FROMCOUNTRY$_has_called_for_a_union_of_all_Hispanic_American_nations,_but_it_is_clear_their_current_government_would_be_ruling_above_all,_even_in_a_federation._An_interesting_idea_indeed,_but_it_threatens_our_sovereignty_directly.;;;;;;;;;;;;;
EVTOPTA4206976;Interesting concept, but it is our government who should dominate!;;;;;;;;;;;;;
EVTNAME4206977;$FROMCOUNTRY$ demands annexation of Hispanic vassals!;;;;;;;;;;;;;
EVTDESC4206977;As_members_of_the_committee_for_Hispanic_union_and_direct_vassals_from_the_proclaimed_Patria_Grande,_it_is_only_natural_for_us_to_obey_to_our_overlords_and_accept_annexation_into_the_new_union.;;;;;;;;;;;;;
EVTDESC4206978;\n\nThe_rice_riots_of_1918_were_a_series_of_popular_disturbances_that_erupted_throughout_Japan_from_July_to_September_1918,_which_brought_about_the_collapse_of_the_Terauchi_Masatake_administration._A_precipitous_rise_in_the_price_of_rice_caused_extreme_economic_hardship,_particularly_in_rural_areas_where_rice_was_the_main_staple_of_life._Farmers,_who_compared_the_low_prices_they_were_receiving_from_government_regulation_with_the_high_market_prices,_had_tremendous_hostility_to_rice_merchants_and_government_officials,_who_had_allowed_the_consumer_price_to_spiral_out_of_control.;;;;;;;;;;;;;
EVTDESC4206979;\n\nEnglish_officer,_archaeologist,_geography,_and_explorer_Percy_Fawcett_has_gone_missing_alongside_his_small_team_in_the_depths_of_the_Amazon_rainforest._Fawcett,_his_son_Jack,_and_friend_Raleigh_Rimell_had_gone_into_the_forest_a_month_prior_seeking_to_find_the_"Lost_City_of_Z",_an_ancient_pre-Columbian_civilization_whose_ruins_Fawcett_believed_was_hiding_in_the_depths_of_the_jungle._Despite_the_well-traveled_explorer_warning_that_no_rescue_expedition_must_be_sent,_lest_they_suffer_the_same_fate,_several_amateur_explorers_have_gone_into_the_forest_looking_for_the_team,_with_at_least_one_vanishing_in_his_own_right._Rumors_of_hostile_native_tribes_or_a_lack_of_supplies_circulate,_but_no_definite_evidence_has_ever_been_found_of_the_men's_fate.;;;;;;;;;;;;;
monterrey_boom_title;La Sultana del Norte;;;;;;;;;;;;;
monterrey_boom_desc;Founded in 1596, Monterrey was a small town often forgotten about. After the Mexican-American War, the town saw itself closer to the American frontier, serving as a popular meeting point for trade, business and even retirement for Americans. The city experienced a colossal growth in terms of its population, economy and human development. It even received a new nickname: "The Sultan of the North".;;;;;;;;;;;;;
city_boom;Developing the City;;;;;;;;;;;;;
city_boom_desc;This city is experiencing rapid growth and development due to recent events.;;;;;;;;;;;;;
EVTDESC4206980;\n\nThe_Serbian_Liberation_Committee_of_the_Sanjak_of_Niš,_known_as_the_Niš_Committee,_is_a_new_Serbian_national_liberation_movement_based_in_Niš._Established_in_$YEAR$,_its_aim_is_not_only_targeting_Niš_and_its_immediate_surroundings,_but_liberating_the_whole_of_the_Sanjak_of_Niš_including_Leskovac,_Pirot,_Vranje,_Breznica_and_Tran_from_the_hands_of_the_Ottoman_Empire.;;;;;;;;;;;;;
EVTDESC4206981;\n\nVasil_Levski_was_a_Bulgarian_revolutionary_who_is,_today,_a_national_hero_of_Bulgaria._Dubbed_the_Apostle_of_Freedom,_he_ideologized_and_strategized_a_revolutionary_movement_to_liberate_Bulgaria_from_Ottoman_rule._Levski_founded_the_Internal_Revolutionary_Organization,_and_sought_to_foment_a_nationwide_uprising_through_a_network_of_regional_committees._Ottoman_authorities,_however,_captured_him_at_an_inn_near_Lovech_and_executed_him_by_hanging_in_Sofia.;;;;;;;;;;;;;
EVTDESC4206982;\n\nThe_Huaxinghui,_commonly_translated_as_the_China_Revival_Society,_has_been_founded_by_Huang_Xing_and_Zhang_Shizhao_in_$YEAR$_with_the_election_of_Huang_Xing_as_its_president,_for_the_explicit_political_goal_of_overthrowing_the_Qing_dynasty_and_establishing_a_democratic_and_free_China._Many_of_its_members_are_certain_to_become_key_figures_of_the_democratic_movement.;;;;;;;;;;;;;
EVTDESC111026;\n\nThe_implementation_of_secularist_and_anticlerical_articles_of_the_constitution_has_caused_uproar_among_catholic_conservatives._The_so-called_Cristeros_have_begun_an_armed_conflict_in_central_and_western_Mexico_in_response._The_rebellion_is_in_response_to_an_executive_decree_by_Mexican_President_Plutarco_Elías_Calles_to_draconianly_enforce_Article_130_of_the_Constitution,_a_decision_known_as_Calles_Law._Calles_seeks_to_eliminate_the_power_of_the_Catholic_Church,_its_affiliated_organizations_and_suppress_popular_religiosity.;;;;;;;;;;;;;
EVTDESC111027;\n\nYears_have_passed_since_the_revolts_from_the_decades_of_1830_and_1840,_one_of_which_was_the_Republic_of_Rio_Grande,_which_was_successfully_suppressed_and_went_back_under_our_control._Nowadays_the_sentiments_of_rebellion_in_the_people_living_in_the_northeastern_part_of_$COUNTRY$_are_happy_with_the_current_Mexican_government,_and_willing_to_be_loyal_to_it_now.;;;;;;;;;;;;;
EVTDESC4206983;\n\nOur_nation_has_been_engulfed_in_a_massive_labor_movement,_dubbed_the_Great_Railroad_Strike_of_$YEAR$,_commonly_known_as_the_Railway_Shopmen's_Strike._The_strike_has_spread_to_railroad_workers_on_a_national_scale._Launched_on_$DATE$_by_seven_of_the_sixteen_railroad_labor_organizations_in_existence,_the_strike_will_surely_not_be_short-lived._At_least_ten_people,_most_of_them_strikers_or_family_members,_have_been_killed_in_sporadic_outbreaks_of_violence._This_collective_action_of_some_400,000_workers_is_the_largest_railroad_work_stoppage_we_have_ever_witnessed.;;;;;;;;;;;;;
naples_portici_railway_title;The Naples–Portici Railway;;;;;;;;;;;;;
naples_portici_railway_desc;The Naples–Portici Railway proposed by the Bayard Company would be the first Italian railway line. It would connect the city of Naples to the nearby coastal town of Portici. The project is not ambitious, but we have to start somewhere.;;;;;;;;;;;;;
EVTDESC4206984;\n\nThe_Great_Southwest_railroad_strike_is_a_labor_union_strike_involving_more_than_200,000_workers._On_March_1,_$YEAR$,_railroad_workers_in_five_states_struck_against_the_Union_Pacific_and_Missouri_Pacific_railroads,_owned_by_Jay_Gould._Reports_inform_that_atleast_10_people_have_been_killed.;;;;;;;;;;;;;
EVTDESC4206985;\n\nThe_Anthracite_Coal_Strike_is_a_strike_by_the_United_Mine_Workers_of_America_in_the_anthracite_coalfields_of_eastern_Pennsylvania._Miners_are_striking_for_higher_wages,_shorter_workdays,_and_the_recognition_of_their_union._The_strike_is_threatening_to_shut_down_the_winter_fuel_supply_to_major_American_cities.;;;;;;;;;;;;;
EVTDESC4206986;\n\nThe_Steel_Strike_of_$YEAR$_is_an_attempt_by_the_weakened_Amalgamated_Association_of_Iron,_Steel_and_Tin_Workers_(AA)_to_organize_the_United_States_steel_industry_in_the_wake_of_World_War_I._The_strike_has_begun_on_September_22,_$YEAR$._The_AA_which_formed_in_1876._Is_a_union_of_skilled_steel_and_ironworkers_which_is_deeply_committed_to_craft_unionism._However,_technological_advances_have_slashed_the_number_of_skilled_workers_in_both_industries.;;;;;;;;;;;;;
EVTDESC4206987;\n\nA_already_heated_demonstration_in_Warsaw's_Castle_Square_on_the_anniversary_of_the_Battle_of_Grochów_took_a_turn_for_the_worse_today_when_the_army_fired_into_the_crowd,_killing_five._Unrest_is_spreading_quickly_throughout_Poland,_and_many_advisors_fear_a_general_uprising_may_soon_occur.;;;;;;;;;;;;;
EVTOPTA4206987;Refuse to grant any reforms.;;;;;;;;;;;;;
EVTOPTB4206987;Appoint a commission to 'look into' more autonomy for Poland.;;;;;;;;;;;;;
banamex_title;Banco Nacional de México;;;;;;;;;;;;;
banamex_desc;After the Second French intervention, Mexico received a major flux of direct foreign investment in its banking sector, mostly of French origins. The idea of a great national bank for the Mexican people has been popular from the poor ones, to the wealthy ones.;;;;;;;;;;;;;
banamex_modifier;Banamex;;;;;;;;;;;;;
banamex_modifier_desc;The national bank serves as an agent from the federal government in managing the national deblt, as well as payments from tax obligations. It also makes paper money emissions as well as granting financing and savings to the public.;;;;;;;;;;;;;
return_federalism_mex_1847_title;The Return of the 1824 Constitution;;;;;;;;;;;;;
return_federalism_mex_1847_desc;Now that we are at war with the Americans, our government has to take action in order to pacify Mexico. Re-instating the 1824 Constitution would bring back federalism and appease the liberals who have, time and time again, led insurrections since the beginning of unitarianism in 1835. Thus, we can unify our country to defeat the Yankees.;;;;;;;;;;;;;
treaty_of_peace_and_friendship_spain_mex_title;Treaty of Peace and Friendship between Spain and Mexico;;;;;;;;;;;;;
treaty_of_peace_and_friendship_spain_mex_desc;With Spain in crisis due to the death of Ferdinand VII, and us struggling with rebellions, it would be of great benefit for both the both of us to officially begin diplomatic relations as two separate, free and independent nations, friendly to each other. Spain has previously refused to recognize us, hoping to reconquer their former American holdings.;;;;;;;;;;;;;
EVTDESC4206988;\n\nPotosinian_poet_Francisco_González_Bocanegra_has_written_a_national_anthem_for_Mexico._It_refers_to_famous_battles,_the_defense_of_the_nation,_the_virtues_of_its_people_and_the_sacrifice_they_are_ready_to_make_for_their_country._The_lyrics_of_the_song_have_been_set_to_music_by_the_Spanish_musician_Jaime_Nunó._It_has_massively_gained_in_popularity_and_is_now_being_sung_by_Mexican_patriots_all_over_the_country.;;;;;;;;;;;;;
EVTDESC4207108;\n\nLa_Constancia_Mexicana_is_the_proposed_name_for_a_fabric_factory_in_the_city_of_Puebla._This_factory_has_the_potential_to_become_a_hub_of_innovation_and_productivity,_producing_high-quality_fabrics_that_are_in_demand_both_domestically_and_abroad._Powered_by_the_waters_of_the_Atoyac_River_and_equipped_with_advanced_machinery,_La_Constancia_Mexicana_would_be_the_very_first_mechanized_factory_in_Mexico_to_use_hydraulic_energy.;;;;;;;;;;;;;
zacatecas_university_title;Universidad Autónoma de Zacatecas;;;;;;;;;;;;;
zacatecas_university_desc;The governor of Zacatecas, Francisco García Salinas, has proposed the foundation of a new university in the state. Education is one of the most important aspects of national development: it's only natural for us to support this proposal.;;;;;;;;;;;;;
new_university_mex;Regional University;;;;;;;;;;;;;
new_university_mex_desc;The presence of a regional university, supported by the government, boosts the general education of the region, at least at some extend.;;;;;;;;;;;;;
EVTDESC4206989;\n\nFollowing_the_Battle_of_Refugio_and_the_Battle_of_Coleto,_around_425_to_445_prisoners_of_war_from_the_Texian_Army_of_the_Republic_of_Texas_were_executed_by_the_Mexican_Army_in_the_town_of_Goliad,_Texas._Among_those_killed_were_their_commanders_Colonel_James_Fannin_and_Lieutenant_Colonel_William_Ward._The_killing_was_carried_out_under_orders_from_General_and_President_of_Mexico_Antonio_Lopez_de_Santa_Anna._Despite_the_appeals_for_clemency_by_General_José_de_Urrea,_the_massacre_was_carried_out_by_Lieutenant_Colonel_José_Nicolás_de_la_Portilla.;;;;;;;;;;;;;
EVTDESC4206990;\n\nThe_Battle_of_the_Alamo_has_been_the_result_of_a_13-day_siege_of_the_Alamo_Mission,_Mexican_troops_under_President_General_Antonio_López_de_Santa_Anna_reclaimed_the_Alamo_Mission_near_San_Antonio_de_Béxar,_killing_most_of_the_Texians_and_Tejanos_inside.;;;;;;;;;;;;;
teatro_nacional_title;El Gran Teatro Nacional;;;;;;;;;;;;;
teatro_nacional_desc;The architect Lorenzo de la Hidalga has proposed to us a plan for a national theater in Mexico City, with enough space for around 2,400 spectators. This project, if completed, would be the biggest and greatest architectural project in Mexican history.;;;;;;;;;;;;;
EVTDESC4206992;\n\nEl_Periquillo_Sarniento_("The_Mangy_Parrot"_in_English),_by_Mexican_author_José_Joaquín_Fernández_de_Lizardi,_is_generally_considered_the_first_novel_written_and_published_in_Latin_America._El_Periquillo_was_written_in_1816,_though_due_to_government_censorship_the_last_of_four_volumes_was_not_published_until_1831._The_novel_has_been_continuously_in_print_for_more_than_twenty_volumes_total_since_then._Nowadays,_it_is_an_icon_of_Mexican_literature_and_will_probably_continue_being_one_for_a_significant_amount_of_time.;;;;;;;;;;;;;
EVTDESC4206993;\n\nMéxico_a_través_de_los_siglos_(Mexico_across_the_centuries_in_english)_is_the_title_for_an_encyclopedia_about_the_history_of_Mexico._The_encyclopedia_is_being_published_by_the_editorials_of_Espasa_y_Compañía_and_J.Ballescá_y_Compañía._Advertised_as_a_unique_creation_in_its_genre,_the_book_talks_about_the_complete_and_general_history_of_the_social,_political,_religious,_artistic,_scientific,_literary_and_military_development_in_Mexico,_from_the_pre-colonial_era_to_this_day.;;;;;;;;;;;;;
london_mexico_bank_title;Build The London Bank of Mexico and South America;;;;;;;;;;;;;
london_mexico_bank_desc;William Newbold and Robert Geddes arrived to Mexico with the intentions of building a branch of the London Bank of Mexico and South America. This could be a great opportunity to open our country's market and to slightly improve our diplomatic relations with the British.;;;;;;;;;;;;;
london_mex_bank;London Bank of Mexico and South America;;;;;;;;;;;;;
london_mex_bank_desc;The London Bank of Mexico and South America is the first foreign bank created in Mexico. Being a branch of the original London Bank of Mexico and South America in The United Kingdom, it certainly marks the involvement of the British in our economy.;;;;;;;;;;;;;
juarez_cdmx_hospital_title;Build the San Pablo Hospital;;;;;;;;;;;;;
juarez_cdmx_hospital_desc;Being at war requires medical aid for those who sustain injuries in battle to prevent them from dying of their wounds. We must therefore build a new hospital in the Mexican capital and outfit it with the newest medical equipment, introducing surgery to the Mexican medical service.;;;;;;;;;;;;;
mex_hospital_prov;Local Great Hospital;;;;;;;;;;;;;
mex_hospital_prov_desc;The presence of a great local hospital, supported by the government, boosts the life expectancy of the region, at least at some extend.;;;;;;;;;;;;;
EVTDESC4206994;\n\nClemencia_is_a_Mexican_novel_written_by_the_journalist,_teacher_and_Mexican_politician_Ignacio_Manuel_Altamirano._Set_in_Guadalajara_during_the_Second_French_Intervention,_the_story_revolves_around_a_man_romantically_involved_with_a_woman_named_Clemencia._The_story_is_tightly_related_to_the_events_of_the_war,_with_some_parts_of_the_story_being_suspected_as_autobiographic_from_the_author.;;;;;;;;;;;;;
EVTDESC4206995;\n\nGrutas_de_Cacahuamilpa_is_an_oil_painting_on_canvas_by_Jean-Baptiste_Louis,_known_as_Barón_Gros._The_painting_represents_the_Cacahuamilpa_grottoes,_in_Guerrero._This_naturalist_piece_shows_a_contrast_between_the_small_figures_and_the_big_rocky_figures._The_characters_in_the_painting_are_portrayed_sitting_and_standing,_using_stone_formations_as_tables_in_which_we_can_see_their_exploration_equipment.;;;;;;;;;;;;;
EVTDESC4206996;\n\n$FROMCOUNTRY_ADJ$_ambassadors_are_proposing_the_signature_of_a_treaty_between_$COUNTRY$_and_$FROMCOUNTRY$_to_set_our_differences_apart._They_will_respect_our_overseas_territories_in_Cuba,_Puerto_Rico,_The_Philippines_and_we_will_respect_their_sovereignty._Shall_we_accept?;;;;;;;;;;;;;
EVTDESC4206997;\n\n$FROMCOUNTRY$_has_accepted_the_Definitive_Treaty_of_Peace_and_Friendship_between_Spain_and_Mexico,_this_serves_our_country_eliminating_one_possible_hostile_neighbor.;;;;;;;;;;;;;
EVTDESC4206998;\n\n$FROMCOUNTRY$_has_rejected_our_treaty_offer._Hostile_relations_between_us_will_continue_for_the_foreseeable_future.;;;;;;;;;;;;;
hsa_mexico_reconquest_title;Reclaim the Mexican North!;;;;;;;;;;;;;
hsa_mexico_reconquest_desc;The time has come for the $COUNTRY_ADJ$ people to reclaim the land stolen from Mexico during the Mexican-American War. Our military's sheer might will provide us with an excellent chance at undoing the Treaty of Guadalupe-Hidalgo and restoring our old northern borders.;;;;;;;;;;;;;
enable_dismantlement_cb_testing_title;Enable Dismantlement Testing;;;;;;;;;;;;;
enable_dismantlement_cb_testing_desc;This enables the dismantlement casus belli from the beginning, for testing purposes only.;;;;;;;;;;;;;
enable_battle_royale_title;Enable Battle Royale;;;;;;;;;;;;;
enable_battle_royale_desc;This option permanently sets all countries to be at war with one another. Be aware that all decisions requiring not being at war will break. §RBeware the extreme lag you will encounter over the next 100 days as every country declares war on every other country.§!;;;;;;;;;;;;;
small_research_bonus;Small Research Bonus;;;;;;;;;;;;;
small_research_bonus_desc;Slightly more research points at the beginning.;;;;;;;;;;;;;
big_research_bonus;Big Research Bonus;;;;;;;;;;;;;
big_research_bonus_desc;More research points at the beginning.;;;;;;;;;;;;;
puerto_vallarta_foundation_title;Found Puerto Vallarta;;;;;;;;;;;;;
puerto_vallarta_foundation_desc;The small town of Las Peñas has the necessity of a maritime port to transport the iron from the nearby mines. It is our opportunity to build another great Pacific port as well as a new touristic destination for our nation.;;;;;;;;;;;;;
ny_wetdream_title;The New Yorkers' Dream;;;;;;;;;;;;;
ny_wetdream_desc;§RGain 5 infamy§! With the United States losing its industrial heartland, light shines upon the New Yorkian people. An opportunity for expansion opens. The goal: The states in which the Delaware River flows through. Pennsylvania and New Jersey have been rivals to the New Yorkers since the American nation identity was born, it's time to bring them down under New Yorkian yoke, with any help being welcome.;;;;;;;;;;;;;
create_pbc_outside_title;Create the Peru-Bolivian Confederation;;;;;;;;;;;;;
create_pbc_outside_desc;§RGain 2 infamy§! The nations in the Southern Andines were once reunited under one flag, but the flag burned as quickly as it was raised. Although the Peru-Bolivian Confederation was not the most stable country, it is not any better for it to separated into small and bickering countries. With $COUNTRY_ADJ$ supervision and support, the Confederation can be reborn.;;;;;;;;;;;;;
create_gran_colombia_outside_title;Unite Gran Colombia;;;;;;;;;;;;;
create_gran_colombia_outside_desc;§RGain 4 infamy§! The nations in the Northern Andines were once reunited under one flag, but the flag burned as quickly as it was raised. Although Gran Colombia was not the most stable country, it is not any better for it to separated into small and bickering countries. With $COUNTRY_ADJ$ supervision and support, the Union can be reborn.;;;;;;;;;;;;;
create_la_plata_outside_title;Unite La Plata;;;;;;;;;;;;;
create_la_plata_outside_desc;§RGain 6 infamy§! The nations in the Southern Cone were once reunited under one viceroyalty, but the flag burned as quickly as the libertadores expelled the Spanish rule from America. It is not any better for it to separated into small and bickering countries. With $COUNTRY_ADJ$ supervision and support, the Union can be re-achieved.;;;;;;;;;;;;;
EVTDESC4206999;\n\nThe_city_of_El_Paso_del_Norte_served_as_an_auxiliary_capital_for_the_republican_government_during_the_Second_French_Intervention_in_México._From_here,_Juárez_lead_the_resistance_against_the_French_aggressors_and_managed_to_keep_the_republic_alive._The_mayor_of_the_city_and_the_state_governor_have_proposed_to_us_that_we_rename_the_city_to_Ciudad_Juárez_to_remember_the_hero_who_saved_Mexico.;;;;;;;;;;;;;
mex_phl_integration_title;Integrate the Filipinos;;;;;;;;;;;;;
mex_phl_integration_desc;The Philippines and Mexico were both part of the Viceroyalty of New Spain at some point. Filipinos and Mexicans could be considered distant brothers. Now that we own the Philippines, it's time to integrate the Filipinos into our nation, even if some may disagree.;;;;;;;;;;;;;
vnr_creates_gco_title;Reform Gran Colombia;;;;;;;;;;;;;
vnr_creates_gco_desc;§RGain 5 infamy§! Now our glorious movement has been victorious, it's time to take the first step. Glory to the new federation of Gran Colombia!;;;;;;;;;;;;;
EVTDESC4207000;\n\n"Puente_de_Panzacola"_is_a_new_painting_made_by_the_landscape_painter_José_María_Velasco._In_the_painting,_we_can_see_the_Panzacola_bridge_which_is_next_to_the_Carmelita_chapel._This_place_used_to_be_called_Teopanzolco_in_the_pre-Hispanic_era._Details_relating_to_daily_life_can_be_seen_in_form_of_the_women_washing_clothes_in_the_Magdalena_River_and_the_presence_of_a_traveling_horseman._The_transit_of_water_in_the_river_is_a_metaphor_for_the_passage_of_time.;;;;;;;;;;;;;
EVTDESC4207001;\n\n"El_Cuerpo_de_Defensas_Rurales"_or_"Los_Rurales"_has_been_formed_by_Benito_Juárez_to_protect_rural_areas_throughout_our_country._This_is_due_to_the_results_of_the_Reform_War_which_made_the_countryside_very_dangerous_due_to_outlaws_raiding_farms,_assaulting_carriages_generally_committing_crimes._Los_Rurales_are_a_league_of_armed_horsemen_whose_mission_is_to_defend_rural_areas_of_throughout_all_of_Mexico.\n\n§BThis_event_is_intended_to_fire_multiple_times_if_you_gain_more_core_land_with_rural_RGOs.;;;;;;;;;;;;;
los_rurales;Los Rurales;;;;;;;;;;;;;
los_rurales_desc;Our rural militia, Los Rurales is guarding the rurla zones throughout our nation, improving the security of our farmers.;;;;;;;;;;;;;
EVTDESC4207002;\n\nThe_so-called_Chatino_Rebellion_is_a_military_conflict_that_has_been_started_by_the_chatinos,_indigenous_peoples_from_Oaxaca_whose_lands_were_taken_away_by_the_government._After_the_governor_of_Oaxaca,_Martín_González,_imposed_a_new_law_in_Oaxaca_in_which_taxes_were_increased,_the_chatinos_of_San_Juan_Quiahije,_Tepenixtlahuaca,_Panixtlahuaca,_Teotepec_and_around_Nopala_organized_to_rebel_against_the_government._This_rebellion_is_also_known_as_the_War_of_the_Pants_since_the_chatinos_identify_their_enemies_with_them,_because_chatinos_wear_worn_fabric_trousers.;;;;;;;;;;;;;
EVTDESC4207003;\n\nThe_new_railroads_in_México_allow_for_tequila_to_be_easily_distributed_throughout_the_country,_increasing_the_overall_interest_in_tequila._Tequila_Herradura_is_a_new_tequila_distillery_in_Amatitán,_Jalisco,_founded_by_Félix_López,_who,_alongside_his_wife_Carmen_Rosales,_modernized_the_production_of_tequila:_"La_Herradura"_tequila_is_made_entirely_out_of_agave._The_name_"Tequila_Herradura"_supposedly_comes_from_the_old_Hacienda_San_José_del_Refugio_in_which_López_used_to_collect_the_horseshoes_from_his_horses_for_their_luck.;;;;;;;;;;;;;
EVTDESC4207004;\n\nAn_armed_uprising_has_broken_out_in_Mexico_City_against_our_reintroduction_of_the_1824_Constitution,_receiving_support_from_militant_conservatives_throughout_the_nation._The_rebels_are_angry_at_President_Valentín_Gómez_Farías_and_have_allied_with_Antonio_López_de_Santa_Anna,_who_is_supposed_to_be_Farías'_Vice_President,_due_to_his_popularity_in_the_army._The_name_"Polkos"_was_inspired_by_several_of_the_rebellious_officers_serving_under_rebel_leader_general_Miguel_de_la_Peña_Barragán_who_often_dance_polka_that._There_is,_however,_a_much_more_sinister_explanation_for_the_name_"Polkos":_It_is_rumored_that_they_sympathize_with_American_president_James_K._Polk_and_wish_to_abandon_the_land_the_US_demands_from_us._Thankfully,_General_Santa_Anna_has_arrived_in_the_capital,_deposed_Farías_for_good_and_pacified_the_rebels_by_replacing_him_with_new_President_Pedro_María_de_Anaya.;;;;;;;;;;;;;
finalize_the_expansion_title;Finalize the Expansion;;;;;;;;;;;;;
finalize_the_expansion_desc;With our claims against the Americans achieved, it's time to finally settle in and dissolve the American claims in OUR land.;;;;;;;;;;;;;
special_administrative_zone;Special Administrative Zone;;;;;;;;;;;;;
special_administrative_zone_desc;This area in our country is considered as an special zone, with higher autonomy for the people living in it, but overall, still part of our active territory.;;;;;;;;;;;;;
EVTDESC4207005;\n\nJuan_Bautista_Valentín_Alvarado_y_Vallejo,_a_Californio_Ranchero_has_staged_a_coup_against_the_governor_of_Alta_California,_captured_the_town_of_Monterey_and_declared_the_independence_of_the_entirety_of_Alta_California._This_is_in_response_to_the_removal_of_the_Federal_Constitution._We_can_either_crush_the_rebels_with_the_army,_negotiate_with_them_and_give_them_autonomy,_or_let_secede_peacefully.;;;;;;;;;;;;;
mex_aranda_line_title;Claim the Aranda Line;;;;;;;;;;;;;
mex_aranda_line_desc;The Aranda Line was border proposal that Spain made to the United States at the end of the American War of Independence. Today, we can enforce this proposal and push the Americans further East, although this will greatly damage our international view.;;;;;;;;;;;;;
rename_arandaline_mex_title;Rename The Aranda Line Territories;;;;;;;;;;;;;
