Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
DEFINE_GENERAL_EFFECT;Gain the service of §YGeneral $NAME$§W ($PER$ $BAC$).\n;Obtenir les services du §Ygénéral $NAME$§W ($PER$ $BAC$).\n;§YGeneral $NAME$§W ($PER$ $BAC$) rekrutieren.\n;;Obtener los servicios del §Ygeneral $NAME$§W ($PER$ $BAC$).\n;;;;;;;;;
DO_NOT_HAVE_TECH_TRI;Have NOT invented §Y$TECH$§W.\n;N'ont pas inventé §Y$TECH$§W\n;Noch NICHT erfunden: §Y$TECH$§W.\n;;NO ha inventado §Y$TECH$§W.\n;;;;;;;;;
HAVE_TECH_TRI;Have invented §Y$TECH$§W.\n;Ont inventé §Y$TECH$§W\n;Erfunden: §Y$TECH$§W.\n;;Ha inventado §Y$TECH$§W.\n;;;;;;;;;
NOT_DISC_THESE_YET;We can not encourage industries that have not yet been invented.;Nous ne pouvons pas encourager les industries qui n'ont pas encore été inventées.;Wir können keine Industrien fördern, die noch nicht erfunden wurden.;;No podemos fomentar industrias que todavía no se han inventado.;;;;;;;;;
WAR_WE_ACCEPT_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de Asuntos Exteriores informa;;;;;;;;;
WAR_WE_ACCEPT_1;WAR!;DÉCLARATION DE GUERRE !;KRIEG!;WOJNA!;¡GUERRA!;GUERRA!;HÁBORÚ!;VÁLKA!;;;;;;
WAR_WE_ACCEPT_2;$MONARCHTITLE$, $BADWORD$ in;$MONARCHTITLE$, $BADWORD$ de;$MONARCHTITLE$;$BADWORD$ z;$MONARCHTITLE$, $BADWORD$ en;$MONARCHTITLE$, $BADWORD$ di;Vezérünk, ;$MONARCHTITLE$, $BADWORD$ v;;;;;;
WAR_WE_ACCEPT_3;$AGRESSOR$ declared war;$AGRESSOR$ nous ont déclaré la;$AGRESSOR$ hat uns den Krieg erklärt!;$AGRESSOR$ wypowiadaj¹ nam wojnê!;$AGRESSOR$ ha declarado la guerra;$AGRESSOR$ ci hanno dichiarato;$AGRESSOR$ nemzete hadat üzent nekünk!;$AGRESSOR$ vyhlásil válku;;;;;;
WAR_WE_ACCEPT_4;upon us! Prepare for battle...;Guerre !\nPréparons-nous au combat...;Bereiten Sie sich auf den Kampf vor ...;Gotujmy siê do bitwy...;contra nosotros! Preparad la batalla...;guerra! Preparati a combattere...;Fel kell készülnünk a háborúra?;nám! Pøipravte se na boj...;;;;;;
WAR_WE_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;
WAR_WE_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;
WAR_WE_ACCEPT_LOG;$AGRESSOR$ declared war on us!;$AGRESSOR$ nous a déclaré la guerre !;$AGRESSOR$ hat uns den Krieg erklärt!;$AGRESSOR$ wypowiada nam wojnê!;¡$AGRESSOR$ nos ha declarado la guerra!;$AGRESSOR$ ci ha dichiarato guerra!;$AGRESSOR$ hadat üzent nekünk!;$AGRESSOR$ nám vyhlásil válku!;;;;;;
WAR_WE_ACCEPT_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;
WAR_WE_ACCEPT_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;
WAR_WE_ACCEPT_BTN3;Go to;Voir;Gehe zu;Id? do;Ir allí;Andare;Menj ide:;Pøejít na;;;;;;
WAR_WE_ACCEPT_MAP;WAR!;DÉCLARATION DE GUERRE !;KRIEG!;WOJNA!;¡GUERRA!;GUERRA!;HÁBORÚ!;VÁLKA!;;;;;;
WAR_OTHER_ACCEPT_SETUP;When a nation declares war on another nation;Si une nation déclare la guerre à une autre;Wenn ein Land einem anderen Land den Krieg erklärt;Kiedy jaki? kraj wypowiada wojnê innemu pañstwu;Cuando una nación declare la guerra a otra nación;Quando una nazione dichiara guerra a un'altra nazione;Mikor egy nemzet hadat üzen egy másik nemzetnek;Kdy? národ vyhlásí válku jinému národu;;;;;;
WAR_OTHER_ACCEPT_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de Asuntos Exteriores informa;;;;;;;;;
WAR_OTHER_ACCEPT_1;$AGRESSOR$;$AGRESSOR$;$AGRESSOR$;$AGRESSOR$;$AGRESSOR$;$AGRESSOR$;$AGRESSOR$;$AGRESSOR$;;;;;;
WAR_OTHER_ACCEPT_2;$MONARCHTITLE$, $AGRESSOR$;$MONARCHTITLE$, $AGRESSOR$;$MONARCHTITLE$, $AGRESSOR$;$AGRESSOR$;$MONARCHTITLE$, $AGRESSOR$;$MONARCHTITLE$, $BADWORD$;Vezérünk, $AGRESSOR$;$MONARCHTITLE$, $AGRESSOR$;;;;;;
WAR_OTHER_ACCEPT_3;declared war;a déclaré la guerre;hat ihrem neuen Feind;wypowiedzia³ wojnê.;ha declarado la guerra;hanno dichiarato guerra;hadat üzent;vyhlásil válku;;;;;;
WAR_OTHER_ACCEPT_4;on their new enemy;à ses nouveaux ennemis;$DEFENDER$;Jego nowym wrogiem jest:;a su nuevo enemigo;al loro nuovo nemico;és így új ellenfelet szerzett a következõ személyében:;svým nepøátelùm;;;;;;
WAR_OTHER_ACCEPT_5;$DEFENDER$;$DEFENDER$.; den Krieg erklärt.;$DEFENDER$.;$DEFENDER$;$DEFENDER$;$DEFENDER$;$DEFENDER$;;;;;;
WAR_OTHER_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;
WAR_OTHER_ACCEPT_LOG;$AGRESSOR$ declared war on $DEFENDER$.;$AGRESSOR$ a déclaré la guerre à $DEFENDER$.;$AGRESSOR$ hat $DEFENDER$ den Krieg erklärt.;Pañstwo $AGRESSOR$ wypowiedzia³o wojnê pañstwu $DEFENDER$.;¡$AGRESSOR$ nos ha declarado la guerra!;$AGRESSOR$ ha dichiarato guerra a $DEFENDER$.;$AGRESSOR$ hadat üzent a következõnek: $DEFENDER$.;$AGRESSOR$ vyhlásil válku $DEFENDER$.;;;;;;
WAR_OTHER_ACCEPT_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;
WAR_OTHER_ACCEPT_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;
WAR_OTHER_ACCEPT_BTN3;Go to;Voir;Gehe zu;Id? do;Ir allí;Andare;Menj ide:;Pøejít na;;;;;;
DECLWAR_LIMITED;This war is a limited war.;Cette guerre est un conflit limité.;Dies ist ein eingeschränkter Krieg.;;Esta es una guerra limitada.;;;;;;;;;
WAR_THEY_ACCEPT_SETUP;When we declare war on another nation;Si nous déclarons la guerre à une autre nation;Wenn wir einem anderen Land den Krieg erklären;Kiedy wypowiadamy wojnê innemu pañstwu;Cuando declaramos la guerra a otra nación;Quando noi dichiariamo guerra a un'altra nazione;Mikor mi üzenünk hadat egy másik nemzetnek;Kdy? my vyhlásíme válku jinému národu;;;;;;
WAR_THEY_ACCEPT_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de Asuntos Exteriores informa;;;;;;;;;
WAR_THEY_ACCEPT_1;We declared war on;Nous avons déclaré la guerre à;Wir haben $DEFENDER$;$AGRESSOR$;Declaramos la guerra a ;Abbiamo dichiarato guerra a;Hadat üzentünk a következõnek:;Vyhlásili jsme válku;;;;;;
WAR_THEY_ACCEPT_2;$DEFENDER$;$DEFENDER$.;den Krieg erklärt.;$DEFENDER$;$DEFENDER$;$DEFENDER$;$DEFENDER$;$DEFENDER$;;;;;;
WAR_THEY_ACCEPT_3;*;*;*;*;*;*;*;;;;;;;
WAR_THEY_ACCEPT_4;*;*;*;*;*;*;*;;;;;;;
WAR_THEY_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;
WAR_THEY_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;
WAR_THEY_ACCEPT_LOG;We declared war on $DEFENDER$.;Nous avons déclaré la guerre à $DEFENDER$.;Wir haben $DEFENDER$ den Krieg erklärt.;Wypowiedzieli?my wojnê $DEFENDER$.;¡$AGRESSOR$ nos ha declarado la guerra!;Abbiamo dichiarato guerra a $DEFENDER$.;Hadad üzentünk a következõnek: $DEFENDER$.;Vyhlásili jsme válku $DEFENDER$.;;;;;;
WAR_THEY_ACCEPT_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;
WAR_THEY_ACCEPT_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;
WAR_THEY_ACCEPT_BTN3;Go to;Voir;Gehe zu;Id? do;Ir allí;Andare;Menj ide:;Pøejít na;;;;;;
WAR_THEY_ACCEPT_MAP;WAR!;DÉCLARATION DE GUERRE !;KRIEG!;WOJNA!;¡GUERRA!;GUERRA!;HÁBORÚ!;VÁLKA!;;;;;;
INFRA_LEVEL_HERE;Infrastructure at §Y$VAL$%§W.;Infrastructure à §Y$VAL$%§W.;Infrastruktur in §Y$VAL$%§W.;;Infraestructuras en §Y$VAL$%§W.;;;;;;;;;
fascist_group;Fascist parties;Partis fascistes;faschistischen Parteien;;Partidos fascistas;;;;;;;;;
conservative_group;Conservative & Reactionary parties;Partis conservateurs & réactionnaires;konservativen & reaktionären Parteien;;Partidos conservadores y reaccionarios;;;;;;;;;
socialist_group;Socialist & Communist parties;Partis socialistes & communistes;sozialistischen & kommunistischen Parteien;;Partidos socialistas y comunistas;;;;;;;;;
liberal_group;Liberal & Radical parties;Partis libéraux & libéraux-anarchistes;liberalen & radikalen Parteien;;Partidos liberales y anarcoliberales;;;;;;;;;
COLONY_SUCCESS_SETUP;When we succeed with the colonization of a province.;Si nous réussissons à coloniser une province.;Wenn Erfolg mit der Kolonisation einer Provinz haben.;;Cuando conseguimos la colonización de una provincia;;;;;;;;;
COLONY_FAIL_SETUP;When we fail to colonize a province.;Si nous ne réussissons pas à coloniser une province.;Wenn wir mit der Kolonisation einer Provinz scheitern.;;Cuando no conseguimos colonizar una provincia;;;;;;;;;
TOPBAR_INC_SPEED;Increase Speed;Augmenter la vitesse;Geschwindigkeit erhöhen;;Aumentar la velocidad;;;;;;;;;
REMOVE_TOPBAR_DEC_SPEED;Increase Speed;Augmenter la vitesse;Geschwindigkeit erhöhen;;Aumentar la velocidad;;;;;;;;;
TOPBAR_CLOSE_OUTLINER;Close Outliner;Fermer l'aperçu;Outliner schließen;;Cerrar Outliner;;;;;;;;;
TOPBAR_OPEN_OUTLINER;Open Outliner;Ouvrir l'aperçu;Outliner öffnen;;Abrir Outliner;;;;;;;;;
SLOWEST_SPEED;Slowest Speed;Vitesse la plus lente;langsamster Geschwindigkeit;;Velocidad mínima;;;;;;;;;
SLOW_SPEED;Slow Speed;Vitesse lente;langsamer Geschwindigkeit;;Velocidad lenta;;;;;;;;;
NORMAL_SPEED;Normal Speed;Vitesse normale;normaler Geschwindigkeit;;Velocidad normal;;;;;;;;;
FAST_SPEED;Fast Speed;Vitesse rapide;schneller Geschwindigkeit;;Velocidad rápida;;;;;;;;;
FASTEST_SPEED;Fastest Speed;Vitesse la plus rapide;schnellster Geschwindigkeit;;Velocidad máxima;;;;;;;;;
TOPBAR_DATE;This is the current date.\n(click to pause);Il s'agit de la date du jour.\n(cliquer pour mettre en pause);Dies ist das aktuelle Datum.\n(zum Pausieren klicken);;Esta es la fecha actual.\n(Haz clic para detener);;;;;;;;;
TOPBAR_DATE_IS_PAUSED;This is the current date.\n(click to unpause);Il s'agit de la date du jour.\n(cliquer pour continuer);Dies ist das aktuelle Datum.\n(zum Weiterspielen klicken);;Esta es la fecha actual.\n(haz clic para reanudar partida);;;;;;;;;
TOPBAR_PAUSE_INDICATOR;The game is currently paused.;La partie est actuellement mise en pause.;Das Spiel ist momentan pausiert.;;La partida está actualmente detenida.;;;;;;;;;
TOPBAR_SPEED_INDICATOR;The game is running at §Y$SPEED$§W.;La partie évolue à §Y$SPEED$§W.;Das Spiel läuft mit §Y$SPEED$§W.;;La partida va a §Y$SPEED$§W.;;;;;;;;;
PLAYER_COUNTRY_TOPBAR_RANK;$NAME$ is a §Y$RANK$§W.;$NAME$ est une §Y$RANK$§W.;$NAME$ ist ein §Y$RANK$§W.;;$NAME$ es un §Y$RANK$§W.;;;;;;;;;
HAS_TECH_SCHOOL;Currently §Y$TECH$§W.\n;Actuellement, §Y$TECH$§W.\n;Derzeit §Y$TECH$§W.\n;;Actualmente §$TECH$§W.\n;;;;;;;;;
HAS_NOT_TECH_SCHOOL;Not embracing §Y$TECH$§W.\n;Ne pas opter pour §Y$TECH$§W.\n;Folgt nicht: §Y$TECH$§W.\n;;No apoya §Y$TECH$§W.\n;;;;;;;;;
TECH_MINE_SIZE;Mine Size;Taille de la mine;Minengröße;;Tamaño de la mina;;;;;;;;;
TECH_FARM_SIZE;Farm Size;Taille de la ferme;Farmgröße;;Tamaño de la granja;;;;;;;;;
USA_absolute_monarchy_ADJ;American;Américain;Amerikanisch;;americana;;;;;;;;;
USA_hms_government_ADJ;American;Américain;Amerikanisch;;americana;;;;;;;;;
USA_proletarian_dictatorship_ADJ;American;Américain;Amerikanisch;;americana;;;;;;;;;
ENG_proletarian_dictatorship;The Worker's Commonwealth;Commonwealth des ouvriers;The Worker's Commonwealth;;La Commonwealth de los Trabajadores;;;;;;;;;
ENG_proletarian_dictatorship_ADJ;British;Britannique;Britisch;;de Gran Bretaña;;;;;;;;;
BOH_democracy;Czech Republic;République tchèque;Tschechische Republik;;República Checa;;;;;;;;;
BOH_democracy_ADJ;Czech;Tchèque;Tschechisch;;checa;;;;;;;;;
TUR_democracy;Turkey;Turquie;Türkei;;Turquía;;;;;;;;;
TUR_democracy_ADJ;Turkish;Turc;Türkisch;;turca;;;;;;;;;
BAV_proletarian_dictatorship;Bavarian Räterepublik;Räterepublik bavaroise;Bayerische Räterepublik;;República Autogestionada de Baviera;;;;;;;;;
RUS_proletarian_dictatorship_ADJ;Soviet;Soviétique;Sowjetisch;;soviética;;;;;;;;;
NO_TECH_SELECTED;None Selected;Pas de sélection;Keine ausgewählt;;Nada seleccionado;;;;;;;;;
IS_INDEP;is NOT under foreign influence.;n'est PAS sous influence étrangère.;steht NICHT unter ausländischem Einfluss.;;NO está bajo influencia extranjera.;;;;;;;;;
IS_NOT_INDEP;is under foreign influence.;est sous influence étrangère.;steht unter ausländischem Einfluss.;;está bajo influencia extranjera.;;;;;;;;;
ELECTION_INFO_IN_GOV;Election Campaign in Progress;Campagne électorale en cours;Wahlkampf im Verlauf;;Campaña electoral en marcha;;;;;;;;;
REGIMENT_POP_NAME;$NUM$$ORDER$ $POP$ $TYPE$;$NUM$$ORDER$ $POP$ $TYPE$;$NUM$$ORDER$ $POP$ $TYPE$;;$NUM$$ORDER$ $POP$ $TYPE$;;;;;;;;;
REGIMENT_HOME_NAME;$NUM$$ORDER$ $HOME$ $TYPE$;$NUM$$ORDER$ $HOME$ $TYPE$;$NUM$$ORDER$ $HOME$ $TYPE$;;$NUM$$ORDER$ $HOME$ $TYPE$;;;;;;;;;
SUBUNIT_POP;§Y$CULTURE$§W $TYPE$ from §Y$LOCATION$§W.;$TYPE$ §Y$CULTURE$§W provenant de §Y$LOCATION$§W.;§Y$CULTURE$§W $TYPE$ von §Y$LOCATION$§W.;;$TYPE$ §Y$CULTURE$§W de §Y$LOCATION$§W.;;;;;;;;;
army_tech_research_bonus;Army Tech Research;Recherche en technologie militaire;Militärtechnologieforschung;;Investigación de tecnología del ejército;;;;;;;;;
commerce_tech_research_bonus;Commerce Tech Research;Recherche en technologie commerciale;Handelstechnologieforschung;;Investigación de tecnología de comercio;;;;;;;;;
culture_tech_research_bonus;Culture Tech Research;Recherche en technologie culturelle;Kulturtechnologieforschung;;Investigación de tecnología de cultura;;;;;;;;;
industry_tech_research_bonus;Industry Tech Research;Recherche en technologie industrielle;Industrietechnologieforschung;;Investigación de tecnología de la industria;;;;;;;;;
navy_tech_research_bonus;Navy Tech Research;Recherche en technologie navale;Marinetechnologieforschung;;Investigación de tecnología de la armada;;;;;;;;;
THERE_ARE_BACKING;§Y$VAL$§W of the population want this reform.;§Y$VAL$§W de la population veut cette réforme.;§Y$VAL$§W der Bevölkerung will diese Reform.;;El §Y$VAL$§W de la población quiere esta reforma.;;;;;;;;;
ORG_EXPLANATION_TT;The higher this percentage is, the stronger the rebel uprising will become.;Plus ce pourcentage est élevé, plus le soulèvement rebelle se renforce.;Je höher dieser Prozentwert ist, desto stärker wird der Rebellenaufstand.;;Cuanto mayor sea este porcentaje, más virulenta será la rebelión.;;;;;;;;;
COLONIAL_MIGRATION_TECH;Colonial Migration;Migration coloniale;Kolonialabwanderung;;Emigración colonial;;;;;;;;;
COMBAT_WIDTH_TECH;Combat Width;Aire de combat;Gefechtsbreite;;Anchura del combate;;;;;;;;;
PLURALITY_EXPLANATION;Plurality is the shared level of consciousness in our country. The memories of the past victories and defeats in the name of liberty remind our people of what could be.;La pluralité correspond au niveau partagé de conscience nationale. Les souvenirs des victoires et défaites passées au nom de la liberté rappellent à notre peuple ce qui aurait pu arriver.;Die Pluralität ist das allgemeine Bewusstseinsniveau in Ihrem Land. Die Erinnerungen an vergangene Siege und Niederlagen im Namen der Freiheit erinnern Ihre Bevölkerung daran, was möglich sein könnte.;;La pluralidad es el nivel de conciencia compartida en nuestro país. Los recuerdos de las victorias y derrotas pasadas en nombre de la libertad recuerdan a nuestro pueblo lo que podría ser.;;;;;;;;;
REMOVE_REVANCHISM_EXPLANATION;From the French word revenge, Revanchism is the yearning for the return for our rightful land. Our people are ready to make greater sacrifices for their return.;Dérivé du terme revanche, le revanchisme correspond au désir de retrouver notre terre légitime. Notre peuple est prêt à de grands sacrifices pour y parvenir.;Revanchismus ist von dem französischen Wort für Rache abgeleitet und steht für das Verlangen nach der Rückkehr unseres rechtmäßigen Territoriums. Unser Volk ist bereit, dafür große Opfer zu bringen.;;Originario de la palabra francesa 'revenge', el revanchismo es el anhelo por recuperar la tierra que nos corresponde por derecho. Nuestra gente está dispuesta a hacer grandes sacrificios para recuperarla.;;;;;;;;;
GAIN_PROVINCE;Gain §Y$WHERE$§W from §Y$WHO$§W.\n;Obtention de §Y$WHERE$§W de §Y$WHO$§W.\n;§Y$WHERE$§W muss §Y$WHO$§W abgerungen werden.\n;;Gana §Y$WHERE$§W de §Y$WHO$§W.\n;;;;;;;;;
build_kiel_canal_title;Build the Kiel Canal;Construire le canal de Kiel;Nord-Ostsee-Kanal bauen;;Construir el Canal de Kiel;;;;;;;;;
build_kiel_canal_desc;Building a canal between the Baltic and The North Sea would be a tremendous boon to our shipping, and we are in a position to build one in Kiel.;La construction d'un canal entre la Baltique et la mer du Nord apporterait un essor considérable à notre flotte et nous sommes en mesure de construire un tel canal à Kiel.;Der Bau eines Kanals zwischen der Ost- und Nordsee könnte eine Wohltat für unsere Schifffahrt sein. Wir sind nun in der Lage, von Kiel aus so einen Kanal zu bauen.;;La construcción de un canal entre el Báltico y el Mar del Norte supondría una gran ventaja para nuestra navegación. En estos momentos, podemos construir uno en Kiel.;;;;;;;;;
build_suez_canal_title;Build the Suez Canal;Construire le canal de Suez;Suezkanal bauen;;Construir el Canal de Suez;;;;;;;;;
build_suez_canal_desc;One of the long standing problems for shipping on the Far Eastern and India trades has always been the need to round the African Cape in order to actually get there. By establishing a canal through the Suez, we will shorten the journey to Asia by days, as well as perform a wonderful feat of modern engineering.;Les routes commerciales entre l'Extrême-Orient et l'Inde ont toujours été handicapées par la nécessité de contourner le Cap. En construisant le canal de Suez, nous raccourcirons de plusieurs jours les voyages à destination de l'Asie et réaliserons par là même une belle prouesse d'ingénierie moderne.;Die Notwendigkeit der Umschiffung der Südspitze Afrikas ist eines der ältesten Probleme für den Schiffsverkehr nach Fernost und Indien. Durch den Bau eines Kanals durch den Isthmus von Suez könnten wir die Fahrzeit nach Asien um mehrere Tage verkürzen und zudem eine glanzvolle Ingenieursleistung vollbringen.;;Uno de los antiguos problemas para el comercio naval en el Extremo Oriente y la India ha sido siempre la necesidad de tener que rodear el Cabo de Buena Esperanza para poder llegar allí. Estableciendo un canal a través de Suez, reduciremos el viaje hasta Asia en varios días, además de llevar a cabo una maravillosa proeza de ingeniería moderna.;;;;;;;;;
build_panama_canal_desc;Proposals for a Canal across the Panama Isthmus probably date back to the first discovery of the area. Nowhere is the strip of land that unites the North and South American continents thinner than here, and, with the aid of modern engineering, we could shorten the travel time between the Atlantic and The Pacific by several days by building it.;Les propositions de construction d'un canal à travers le détroit de Panama remontent probablement à la première découverte de la région. Nulle part ailleurs une bande de terre reliant les continents nord et sud américains n'est aussi étroite qu'à cet endroit et, grâce à l'ingénierie moderne, nous pourrions raccourcir de plusieurs jours les voyages entre les océans Atlantique et Pacifique.;Die Vorschläge für den Bau eines Kanals durch den Isthmus von Panama reichen wahrscheinlich bis zur Entdeckung des Gebiets zurück. Nirgendwo ist die Landverbindung zwischen dem nord- und südamerikanischen Kontinent dünner als hier, und durch den Einsatz modernen Ingenieurswissen könnten wir die Fahrzeit vom Atlantik in den Pazifik um mehrere Tage reduzieren.;;Las propuestas de construcción de un canal a través del Istmo de Panamá probablemente se remonten al primer descubrimiento del área. Se trata del lugar donde la franja de tierra que une los continentes del norte y el sur de América es más fina y, con la ayuda de la ingeniería moderna, podemos recortar en varios días la duración del viaje entre el Atlántico y el Pacífico.;;;;;;;;;
REVANCHISM_LOWER;Revanchism lower than §Y$VAL$§W.\n;Revanchisme inférieur à §Y$VAL$§W.\n;Revanchismus ist geringer als §Y$VAL$§W.\n;;Revanchismo por debajo de §Y$VAL$§W.\n;;;;;;;;;
REVANSCHISM_ATLEAST;Revanchism is at least §Y$VAL$§W.\n;Le revanchisme est d'au moins §Y$VAL$§W.\n;Revanchismus ist mindestens §Y$VAL$§W.\n;;El revanchismo está al menos a §Y$VAL$§W.\n;;;;;;;;;
CANAL_1;Kiel Canal;Canal de Kiel;Nord-Ostsee-Kanal;;Canal de Kiel;;;;;;;;;
CANAL_2;Suez Canal;Canal de Suez;Suezkanal;;Canal de Suez;;;;;;;;;
CANAL_3;Panama Canal;Canal de Panama ;Panamakanal;;Canal de Panamá;;;;;;;;;
ENABLE_CANAL;Build the §Y$NAME$§W!\n;Construire §Y$NAME$§W !\n;§Y$NAME$§W bauen!\n;;¡Construir el §Y$NAME$§W!\n;;;;;;;;;
