Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC190441;\n\nGrave_Circle_A_is_a_16th-century_BC_royal_cemetery_situated_to_the_south_of_the_Lion_Gate,_the_main_entrance_of_the_Bronze_Age_citadel_of_Mycenae_in_southern_Greece._This_burial_complex_was_initially_constructed_outside_the_fortification_walls_of_Mycenae,_but_was_ultimately_enclosed_in_the_acropolis_when_the_fortifications_were_extended_during_the_13th_century_BC._The_grave_site_represents_one_of_the_major_characteristics_of_the_early_phase_of_the_Mycenaean_civilization;;;;;;;;;;;;;
EVTNAME190442;The Palace of Knossos;;;;;;;;;;;;;
EVTDESC190442;\n\nSettled_as_early_as_the_Neolithic_period,_the_name_Knossos_survives_from_ancient_Greek_references_to_the_major_city_of_Crete._The_palace_of_Knossos_eventually_became_the_ceremonial_and_political_center_of_the_Minoan_civilization_and_culture._The_palace_was_abandoned_at_some_unknown_time_at_the_end_of_the_Late_Bronze_Age,_c._1380-1100_BC._The_reason_why_is_unknown,_but_one_of_the_many_disasters_that_befell_the_palace_is_generally_put_forward.\n\nThe_site_of_Knossos_has_had_a_very_long_history_of_human_habitation,_beginning_with_the_founding_of_the_first_Neolithic_settlement_c._7000_BC._Neolithic_remains_are_prolific_in_Crete._They_are_found_in_caves,_rock_shelters,_houses_and_settlements._Knossos_has_a_thick_Neolithic_layer_indicating_the_site_was_a_sequence_of_settlements_before_the_Palace_Period._The_earliest_was_placed_on_bedrock.;;;;;;;;;;;;;
EVTOPTA190442;Intriguing...;;;;;;;;;;;;;
EVTOPTA1904612;Intriguing...;;;;;;;;;;;;;
EVTOPTA1905101;Intriguing...;;;;;;;;;;;;;
EVTOPTA1905201;Marvelous!;;;;;;;;;;;;;
EVTOPTA1905301;Marvelous!;;;;;;;;;;;;;
EVTNAME200006;The first 'Beethovenfest';;;;;;;;;;;;;
EVTDESC200006;\n\nIn_1845,_the_greatest_living_musicians_of_Germany_fulfilled_their_project_to_erect_a_monument_in_memory_of_Ludwig_van_Beethoven,_born_in_the_city_of_Bonn_in_1770._Beethoven_is_viewed_by_many_as_the_most_influential_composer_of_the_19th_century._The_inauguration_of_the_monument_was_celebrated_with_a_great_music_feast,_in_which_Franz_Liszt_took_part._High_ranking_monarchs_of_the_German_states_and_the_whole_of_Europe_joined_the_festivities,_which_was_marked_by_unbelievable_musical_mastership,_scandals_and_diplomatic_issues_between_the_great_powers._Anyway,_Beethoven_was_a_symbol_of_the_unresting_German_nation_spirit,_and_the_values_of_liberty_and_democracy.;;;;;;;;;;;;;
EVTOPTA200006;Ta-ta-ta-daaa!;;;;;;;;;;;;;
EVTNAME200007;The Constitution of Hanover;;;;;;;;;;;;;
EVTDESC200007;\n\nWhen_King_William_died,_Princess_Victoria_became_Queen_of_the_United_Kingdom._Ernest_Augustus_became_the_King_of_Hanover._Many_Hanoverians_were_of_a_liberal_perspective,_and_would_have_preferred_the_popular_viceroy,_the_Duke_of_Cambridge,_to_become_king,_but_both_of_Ernest's_younger_brothers_refused_to_lend_themselves_to_any_movement_by_which_they_would_become_king_rather_than_their_elder_brother._\n\nHanover_had_received_its_first_constitution,_granted_by_the_Prince_Regent,_in_1819._This_did_little_more_than_denote_Hanover's_change_from_an_electorate_to_a_kingdom,_granted_by_the_Congress_of_Vienna._The_Duke_of_Cambridge,_as_King_William's_viceroy_in_Hanover,_recommended_a_thorough_reorganization_of_the_Hanoverian_government._William_IV_had_given_his_consent_to_a_new_constitution_in_1833._The_Duke_of_Cumberland's_consent_was_neither_asked_nor_received,_and_he_had_formally_protested_against_the_constitution's_adoption_without_his_consent.;;;;;;;;;;;;;
EVTOPTA200007;Suspend the constitution, it does not meet the Kingdom's needs.;;;;;;;;;;;;;
EVTOPTB200007;The Monarch is above the constitution.;;;;;;;;;;;;;
EVTOPTA200008;How dare they? They should be removed from their positions and be exiled!;;;;;;;;;;;;;
EVTOPTB200008;They are right. We should strive for a more liberal society.;;;;;;;;;;;;;
EVTNAME200009;The Göttinger Seven;;;;;;;;;;;;;
EVTDESC200009;\n\nImmediately_upon_his_arrival_in_Hanover,_the_new_King_Ernest_August_dissolved_the_parliament_which_had_been_convened_under_the_disputed_constitution._He_proclaimed_the_suspension_of_the_constitution,_on_the_ground_that_his_consent_had_not_been_asked,_and_that_it_did_not_meet_the_kingdom's_needs._The_King_issued_a_patent,_declaring_the_constitution_void,_but_upholding_all_laws_passed_under_it._The_1819_constitution_was_restored._In_carrying_the_King's_patent_into_effect,_the_Cabinet_required_all_officeholders_(including_professors_at_Göttingen_University)_to_renew_their_oaths_of_allegiance_to_the_King._Seven_professors_(including_the_two_Brothers_Grimm)_refused_to_take_the_oaths,_and_agitated_for_others_to_protest_against_the_King's_decree._Since_they_did_not_take_the_oaths,_the_seven_lost_their_positions,_and_the_King_expelled_the_three_most_responsible_(including_Jacob_Grimm)_from_Hanover._However,_he_was_widely_criticized_in_other_parts_of_Germany_and_Europe.;;;;;;;;;;;;;
EVTOPTA200009;Even if liberalism is a threat, the king has gone too far.;;;;;;;;;;;;;
EVTOPTB200009;Oh, these academics. Have they nothing else to do?;;;;;;;;;;;;;
EVTNAME200010;The Göttinger Seven in Hanover;;;;;;;;;;;;;
EVTDESC200010;\n\nImmediately_upon_his_arrival_in_Hanover,_the_new_King_Ernest_August_dissolved_the_parliament_which_had_been_convened_under_the_disputed_constitution._He_proclaimed_the_suspension_of_the_constitution,_on_the_ground_that_his_consent_had_not_been_asked,_and_that_it_did_not_meet_the_kingdom's_needs._The_King_issued_a_patent,_declaring_the_constitution_void,_but_upholding_all_laws_passed_under_it._The_1819_constitution_was_restored._In_carrying_the_King's_patent_into_effect,_the_Cabinet_required_all_officeholders_to_renew_their_oaths_of_allegiance_to_the_King._Seven_professors_refused_to_take_the_oaths,_and_agitated_for_others_to_protest_against_the_King's_decree._In_the_House_of_Commons,_MP_Colonel_Thomas_Perronet_Thompson_proposed_to_Parliament_that_if_the_as-yet-childless_Queen_Victoria_died,_making_Ernest_the_British_King,_the_Parliament_should_declare_that_King_Ernest_had_forfeited_all_rights_to_the_British_Throne_by_his_actions.;;;;;;;;;;;;;
EVTOPTA200010;Naturally. A country, which leaves the British sphere, becomes a victim of barbarity.;;;;;;;;;;;;;
EVTOPTA200011;Stop this nonsense! Will this never end?;;;;;;;;;;;;;
EVTOPTA200012;They are welcome.;;;;;;;;;;;;;
EVTOPTB200012;Thank you, we have got enough strange academics here.;;;;;;;;;;;;;
EVTNAME200013;Aftermath of the Göttinger Seven;;;;;;;;;;;;;
EVTDESC200013;\n\nNow,_that_Germany_is_united_and_liberal_thoughts_are_not_more_seen_as_a_thread,_but_a_basis_of_our_values,_the_Göttinger_Seven_are_viewed_as_national_heroes._They_are_remembered_by_the_politicians_as_spearheads_of_our_liberal_constitution_and_the_people_see_them_as_upright_Germans,_who_fought_for_their_rights.;;;;;;;;;;;;;
EVTOPTA200014;At least, they are allowed to think...;;;;;;;;;;;;;
EVTOPTA200015;On the knee!;;;;;;;;;;;;;
EVTOPTB200015;And what is with our protestant subjects?;;;;;;;;;;;;;
EVTOPTA200016;He is a monarchist. That is good for Baden.;;;;;;;;;;;;;
EVTNAME200017;Baden Ends Government Censorship;;;;;;;;;;;;;
EVTDESC200017;\n\nIt_seems_that_the_government_in_Baden_has_decided_to_re-establish_free_press_rights._That_is_against_the_Carlsbad_Decrees,_which_were_enforced_by_us_and_should_save_the_monarchical_order_in_this_region._Maybe_we_should_protest_against_this_step.;;;;;;;;;;;;;
EVTOPTA200017;That is against our interests!;;;;;;;;;;;;;
EVTOPTB200017;They have every right to do what they want.;;;;;;;;;;;;;
EVTNAME200018;Austrian and Prussian Protests!;;;;;;;;;;;;;
EVTDESC200018;\n\nAustria_and_Prussia_have_protested_against_our_re-established_press_rights._We_can_still_go_on,_but_it_will_ruin_our_relationship_with_these_great_powers.;;;;;;;;;;;;;
EVTOPTA200018;We shall exercise our sovereignty.;;;;;;;;;;;;;
EVTOPTB200018;Revoke the reform.;;;;;;;;;;;;;
EVTOPTA200019;This should be published in every German state.;;;;;;;;;;;;;
EVTOPTA200020;I hoped they made a new fairy tale book instead of this...;;;;;;;;;;;;;
EVTOPTA200021;It should be published.;;;;;;;;;;;;;
EVTOPTB200021;Stop him!;;;;;;;;;;;;;
EVTNAME200023;Heine & $COUNTRY$;;;;;;;;;;;;;
EVTDESC200023;\n\nStill_always_that_wooden_pedantic_race/_Still_always_a_right_angle/_In_every_movement_and_every_face/_The_frozen_conceit.'_Heine,_a_former_Prussian_citizen_(he_was_born_in_Düsseldorf),_was_against_the_militarism_in_his_own_country._In_his_verse-epic_he_criticized_the_'Prussian_behavior',_but_went_also_against_the_transfiguring_German_romanticism._In_fact,_he_made_fun_of_the_anachronistic_Germans,_who_preferred_to_finish_a_medieval_cathedral,_instead_of_looking_forward.;;;;;;;;;;;;;
EVTOPTA200022;Literature? It's disgusting! Ban and confiscate it!;;;;;;;;;;;;;
EVTOPTB200022;Well, I like Heine. Even though he is from Düsseldorf.;;;;;;;;;;;;;
EVTOPTA200023;He is from Düsseldorf. Any questions?;;;;;;;;;;;;;
EVTOPTA200024;An invitation? For me? How unexpected!;;;;;;;;;;;;;
EVTOPTB200024;Classical music is overrated...;;;;;;;;;;;;;
EVTOPTA200025;I found it rather amusing.;;;;;;;;;;;;;
EVTOPTA200026;Next time we stay at home. Stupid Germans...;;;;;;;;;;;;;
EVTOPTA200027;Alexander von Humboldt is a gentleman.;;;;;;;;;;;;;
EVTOPTA200028;Lola, what have you done...?;;;;;;;;;;;;;
EVTOPTA200029;Germany is a land of culture.;;;;;;;;;;;;;
EVTOPTA200030;They are academics, not politicians.;;;;;;;;;;;;;
EVTOPTA200031;Germany is a land of culture.;;;;;;;;;;;;;
EVTOPTA200033;Goethe was a great man.;;;;;;;;;;;;;
EVTOPTA200034;Revoke this useless piece of paper!;;;;;;;;;;;;;
EVTOPTB200034;The Constitution remains.;;;;;;;;;;;;;
EVTOPTA200035;Humboldt? We shall invite him to a cup of tea.;;;;;;;;;;;;;
EVTOPTA200036;It was a good idea to rebuild it, wasn't it?;;;;;;;;;;;;;
EVTOPTA200037;Da capo!;;;;;;;;;;;;;
EVTOPTA200038;I'm listening to Liszt.;;;;;;;;;;;;;
EVTOPTA200039;Dance my little Hungarians, dance!;;;;;;;;;;;;;
EVTOPTA200040;I don't understand this excitement. This piece isn't even finished!;;;;;;;;;;;;;
EVTOPTA200041;That's Viennese blood.;;;;;;;;;;;;;
EVTOPTA200042;Another composer. Vienna is the musical heart of Europe.;;;;;;;;;;;;;
EVTOPTA200043;I miss Beethoven...;;;;;;;;;;;;;
EVTOPTA200044;Poor man. We should remember him.;;;;;;;;;;;;;
EVTOPTA200045;Stop it! STOP IT! My ears!;;;;;;;;;;;;;
EVTOPTA200046;So, instead of searching political freedom, Germans are distracted by silly poems?;;;;;;;;;;;;;
EVTOPTA200047;Hilarious, a funny painter. But, wait, 'Satiric Magazines'? Satiric against whom?;;;;;;;;;;;;;
EVTOPTA200048;Go back to sleep, Michel..;;;;;;;;;;;;;
EVTOPTA200049;Send the troops.;;;;;;;;;;;;;
EVTOPTB200049;Negotiate.;;;;;;;;;;;;;
EVTOPTA200050;They deserved it!";;;;;;;;;;;;;
EVTOPTB200050;Reigning only by force is barbarity.;;;;;;;;;;;;;
EVTOPTA200052;In Germany, even a gory tragedy becomes cultural heritage.;;;;;;;;;;;;;
EVTNAME200025;Scandals at the Beethoven Festival;;;;;;;;;;;;;
EVTDESC200025;\n\nThe_ceremony_was_not_without_its_awkward_moments._Beethoven_monument_turned_its_back_on_the_most_important_guests,_King_Frederick_William_IV_of_Prussia_and_the_British_Queen_Victoria,_who_had_taken_their_places_on_the_balcony_of_the_Fürstenberg_Palace._Alexander_von_Humboldt_saved_the_day_by_remarking_that_Beethoven_had_always_been_a_rude_fellow._Even_more_embarrassed_was_the_fact_that,_during_the_toasts_at_the_festival_banquet_in_the_'Goldene_Stern',_Liszt_snubbed_the_French_contingent_led_by_Berlioz_and_nearly_caused_a_riot._Also,_the_Spanish_dancer,_Lola_Montez,_the_famous_mistress_of_the_popular_tragic-romantic_King_Ludwig_I_of_Bavaria,_made_a_scandalous_guest_appearance_by_dancing_wildly_on_the_tables._The_king_was_later_forced_to_end_his_affair.;;;;;;;;;;;;;
EVTNAME200033;Goethe Monument;;;;;;;;;;;;;
EVTDESC200033;The_citizens_of_Frankfurt_have_edified_a_monument_to_honor_Johann_Wolfgang_von_Goethe,_perhaps_the_most_important_German-speaking_author_and_a_symbol_of_German_culture_in_general._This_event_is_regarded_as_a_national_sensation_among_liberals_and_patriots.;;;;;;;;;;;;;
free_press_in_baden_title;Abolish Censorship of the Press!;;;;;;;;;;;;;
free_press_in_baden_desc;As one of the pioneers of liberalism and constitutionalism, until 1832 Baden had been one of the few states with the freedom of the press. However, under immense pressure of the reactionary governments in the German Confederation - namely Prussia and Austria - we were forced to abolish this fundamental right. We can try to reintroduce free press rights, but we will face the wrath of these two great powers once again.;;;;;;;;;;;;;
build_goethe_denkmal_title;The Goethe Monument;;;;;;;;;;;;;
build_goethe_denkmal_desc;Johann Wolfgang von Goethe (28 August 1749 - 22 March 1832) was a German writer and statesman. His works include four novels, epic and lyric poetry, prose and verse dramas, memoirs, an autobiography, literary and aesthetic criticism, and treatises on botany, anatomy, and color. In addition, there are numerous literary and scientific fragments, more than 10,000 letters, and nearly 3,000 drawings by him extant. \n\nGoethe is the greatest son of Frankfurt. It is time to edify a monument for this German hero of literature - it will be an event which will be celebrated in the whole of Germany!;;;;;;;;;;;;
EVTNAME200048;Clemens Brentano;;;;;;;;;;;;;
EVTDESC200048;\n\nClemens_Brentano_was_a_German_poet_and_novelist,_born_in_Ehrenbreitstein,_near_Koblenz._Brentano,_whose_early_writings_were_published_under_the_pseudonym_Maria,_belonged_to_the_Heidelberg_group_of_German_romantic_writers,_and_his_works_are_marked_by_excess_of_fantastic_imagery_and_by_abrupt,_bizarre_modes_of_expression._On_the_whole_his_finest_work_is_the_collection_of_Romanzen_vom_Rosenkranz_(published_posthumously_in_1852)._His_short_stories_were_very_popular._The_latter_part_of_his_life_he_spent_in_Regensburg,_Frankfurt_and_Munich,_actively_engaged_in_promoting_the_Catholic_faith._Against_his_will,_his_works_were_often_seen_as_devotional_literature.;;;;;;;;;;;;;
the_grunderzeit2_title;Gründerzeit' Architecture;L'architecture du Gründerzeit;Gründerzeit-Architektur;;Arquitectura 'Gründerzeit';;;;;;;;;
the_grunderzeit2_desc;The 'Gründerzeit', 'The Founding Era', refers to a period, stretching roughly from 1840 to the mid 1870s, of rapid economic modernization and industrialization of Germany and eastern Europe in general, and Vienna in particular. The era became know among other things for a its particular style of architecture, inspired by neo-gothic themes and imagery and the new building styles that industrialization had made possible, as well as for the rising tide of political liberalism that came with it. Support these new trends, and watch our capital blossom.;Le "Gründerzeit" (époque des fondateurs) désigne une période comprise entre 1840 et le milieu des années 1870 qui se caractérise par la modernisation économique et l'industrialisation rapides de l'Allemagne et l'Europe de l'est en général, et de Vienne en particulier. Cette période est notamment connue pour son style architectural (inspiré par les thèmes et l'imagerie néogothiques ainsi que par les nouveaux styles de bâtiments que l'industrialisation avait rendu possibles) et pour la vague montante de libéralisme politique qui l'accompagna. Soutenez ces nouvelles tendances et assistez à la floraison de Vienne.;Der Ausdruck 'Gründerzeit' bezieht sich auf eine Periode, die sich grob von 1840 bis Mitte der 1870er Jahre erstreckte. In dieser Phase war Deutschland und Osteuropa, besonders Wien, Schauplatz rascher wirtschaftlicher Modernisierung und Industrialisierung. Die Ära wurde unter anderem für ihren besonderen architektonischen Stil berühmt, der von neugotischen Themen und von der Industrialisierung ermöglichten Baustilen sowie dem damit einhergehenden Aufstieg des politischen Liberalismus inspiriert wurde. Dies war besonders in Wien der Fall. Wenn wir diese neuen Trends unterstützen, wird Wien aufblühen.;;La 'Gründerzeit' o 'era de los fundadores' hace referencia a un período que va más o menos de la década de 1840 a mediados de la década de 1870 que se caracterizó por una rápida modernización económica de Alemania y Europa Oriental en general, especialmente de Viena. Esta era fue conocida entre otras cosas por su particular estilo de arquitectura inspirado por temas e imaginería neogótica y por los nuevos estilos de construcción que la industrialización había hecho posible. También fue conocida por la oleada de liberalismo político que al acompañó. Viena, en esta era, apoyaría esas nuevas tendencias y experimentaría un gran florecimiento.;;;;;;;;;
build_schiller_denkmal_title;The Goethe-Schiller Monument;;;;;;;;;;;;;
build_schiller_denkmal_desc;Friedrich Schiller was the greatest son of Württemberg. He was a poet, philosopher, historian, and playwright. Schiller stands in one row with Goethe, and both were the leaders of the period which is known as Weimar Classicism. It is time to build a monument for him. This will reassure a little bit the liberal elite in the short term, but may have influence on the national movement in the long-term.;;;;;;;;;;;;;
build_maximilianstrasse_title;Maximilianstraße;;;;;;;;;;;;;
build_maximilianstrasse_desc;The neo-Renaissance Maximilianstraße in Munich is one of the city's four royal avenues. It starts at Max-Joseph-Platz, where the Residenz and the National Theater are situated, and runs from west to east. Principal was king Maximilian II of Bavaria, who started the project in 1850, the avenue is named for his honor. \n\nLeading architect was Friedrich Bürklein. With this project, the king also aimed to 'invent' a new architectural style which would combine the best features of historical models combined with then modern building technology. The avenue is framed by mostly neo-Gothic buildings influenced by the English Perpendicular style. With its palaces, monuments and hotels, the Maximilianstraße became one of the most attractive streets in Germany and Europe.;;;;;;;;;;;;;
EVTNAME201000;The Mysterious Lands of Guatemala;;;;;;;;;;;;;
EVT201000OPTA;Marcus, give me my bullwhip!;;;;;;;;;;;;;
EVTOPT201002;It's time to fetch my fedora again!;;;;;;;;;;;;;
EVTOPT201003OPTA;Odd people. What is so interesting about some stones in the jungle?;;;;;;;;;;;;;
EVTOPT201003OPTB;That's our jungle!;;;;;;;;;;;;;
EVTOPTSPLENDID;Splendid.;;;;;;;;;;;;;
EVT201005OPTA;But I've bought this fine leather jacket!;;;;;;;;;;;;;
EVT201005OPTB;Bribe them! Nobody interferes with my adventure!;;;;;;;;;;;;;
EVT201006OPT;We are convinced. They shall have access.;;;;;;;;;;;;;
EVT201007OPTA;They shall have access to our mountains, if they pay.;;;;;;;;;;;;;
EVT201007OPTB;Our mountains, our heritage!;;;;;;;;;;;;;
EVT201008OPT;Bye, Junior, I've got something to do...;;;;;;;;;;;;;
EVT201009OPT;Bah, I don't even like climbing...;;;;;;;;;;;;;
EVT201038OPTA;Showcase our splendor to the world!;;;;;;;;;;;;;
EVT201038OPTB;Showcase our superiority to the world!;;;;;;;;;;;;;
EVT201010OPTA;If they want dirt, give them dirt.;;;;;;;;;;;;;
EVT201010OPTB;I've got a jar of dirt, I've got a jar of dirt!;;;;;;;;;;;;;
EVT201012OPTA;That's rather unfortunate;;;;;;;;;;;;;
EVT201013OPTA;Archaeology is an amazing science.;;;;;;;;;;;;;
EVT201013OPTB;We shall showcase our exhibition to the world! §GLose 1 infamy§W;;;;;;;;;;;;;
EVT201014OPTA;Why don't we have something like this?.;;;;;;;;;;;;;
EVT201015OPTA;What a splendid idea!;;;;;;;;;;;;;
EVT201015OPTB;What a waste of money.;;;;;;;;;;;;;
EVT201017OPTA;Our efforts have not gone to waste;;;;;;;;;;;;;
EVT201019OPTA;He serves as an example of the $COUNTRY_ADJ$ scientific society.;;;;;;;;;;;;;
EVT201019OPTB;He serves as an example of the $COUNTRY_ADJ$ people.;;;;;;;;;;;;;
EVT201021OPTA;That belongs in a museum!;;;;;;;;;;;;;
EVT201023OPTA;So once again, Jones, what was briefly yours is now mine.;;;;;;;;;;;;;
EVT201024OPTA;Enough pyramid-adventures for me!;;;;;;;;;;;;;
EVT201026OPTA;And neither Fascists nor Communists nearby who could interfere...;;;;;;;;;;;;;
EVT201027OPTA;Stockpile the most useless stuff in the world? What?;;;;;;;;;;;;;
EVT201025OPTA;That was clearly a great adventure. These scientists are heroes!;;;;;;;;;;;;;
EVT201025OPTB;Dinosaurs? Hidden valley? Are you kidding me?!;;;;;;;;;;;;;
EVT201028OPTA;Gently... carefully... I'll do it...;;;;;;;;;;;;;
EVT201028OPTB;I know this scene - it never works out. Grab the damn artifact and RUN!;;;;;;;;;;;;;
EVT201029OPTA;RUN!;;;;;;;;;;;;;
EVT201030OPTA;I had seen this coming, damn!;;;;;;;;;;;;;
EVT201031OPTA;Damn you, Belloq!;;;;;;;;;;;;;
we_are_italian_for_roman_republic_title;We are Italian!;;;;;;;;;;;;;
we_are_italian_for_roman_republic_desc;Now that we are free, it is time to reassert our Italian heritage. We must rejoin the motherland!;;;;;;;;;;;;;
ION_1;Ionian islands;;;;;;;;;;;;;
vesuvius_observatory_title;The Vesuvius Observatory;;;;;;;;;;;;;
vesuvius_observatory_desc;Founded in 1841 on the slopes of Mount Vesuvius, the Vesuvius Observatory (Osservatorio Vesuviano) was the first volcanology institute in the world. King Ferdinand II supported this scientific institution drastically, which became a symbol of an evolving modern geology.;;;;;;;;;;;;;
italian_islands_title;The Italian Islands ;;;;;;;;;;;;;
italian_islands_desc;Historically, the Ionian Islands, Malta and Corsica were parts to the Italian motherland. Corsica belonged to Genoa, Malta to Sicily, the Ionian Islands to Venice and Italian communities are still existent. After the glorious unification of our country and with the great progressions we made, it is time to redeem the last Italian territories, which are still under foreign rule. Viva Italia, viva l'esercito! Va fuori, stranier'!;;;;;;;;;;;;;
galleria_ve_title;Il salotto di Milano;;;;;;;;;;;;;
galleria_ve_desc;The Galleria Vittorio Emanuele II is the oldest shopping mall in Italy, named after the first King of the united nation. The structure is formed by two glass-vaulted arcades intersecting in an octagon covering the street connecting Piazza del Duomo to Piazza della Scala. The street is covered by an arching glass and cast iron roof, a popular design for 19th-century arcades, such as the Burlington Arcade in London, which was the prototype for larger glazed shopping arcades, beginning with the Saint-Hubert Gallery in Brussels (opened in 1847), the Passazh in Saint Petersburg (opened in 1848), or the Budapest Galleria. The Milanese Galleria was larger in scale than its predecessors and was an important step in the evolution of the modern glazed and enclosed shopping mall, of which it was the direct progenitor.;;;;;;;;;;;;;
repubblica_di_venezia_title;The Republic of Saint Mark;;;;;;;;;;;;;
repubblica_di_venezia_desc;Since the times of our roman ancestors, Venice has been a republic. This monarchic regime is a shame for our glorious history. The people of Saint Mark are not the salves of a king! Let's reinstitute the Serenisima - Viva Venezia, Viva San Marco!;;;;;;;;;;;;;
venetian_ambition_title;The Lion Roars;;;;;;;;;;;;;
venetian_ambition_desc;§RGain 5 infamy§! The days of suffering are over. Venice has risen to power, again. The old glory of Saint Mark has been restored, and our new role in the world gives us the possibility to regain the feathers in our wings. We won't be suppressed anymore, this will be beginning on the road of our destiny. The Serenissima should strive for the shape it had before the Napoleonic invasion. We will return! Par tera, par mar - San Marco!;;;;;;;;;;;;;
PROV734;Trient;;;;;;;;;;;;;
EVTOPTA202000;Send von Welden!;;;;;;;;;;;;;
EVTOPTB202000;We have no choice but to let them go. (No war with Sardinia or Milan);;;;;;;;;;;;;
EVTOPTC202000;Hand Sardinia-Piedmont Lombardy to prevent a republic from forming.;;;;;;;;;;;;;
EVTOPTA202003;Abdicate and make peace to prevent damage;;;;;;;;;;;;;
EVTOPTB202003;We will never surrender! Viva il Re!;;;;;;;;;;;;;
EVTOPTA202001;We will intervene. Long live Italy!;;;;;;;;;;;;;
EVTOPTB202001;It is too dangerous.;;;;;;;;;;;;;
EVTOPTA202002;Rebels! Traitors! Bloody Italian Scum!;;;;;;;;;;;;;
italico_valore;Italico Valore;;;;;;;;;;;;;
italico_valore_desc;The support from our brothers helps us in our struggle for freedom.;;;;;;;;;;;;;
EVTNAME202030;Inno delle nazioni;;;;;;;;;;;;;
EVTDESC202030;\n\nFor_a_musical_jubilee,_which_was_part_of_the_International_Exhibition_of_$YEAR$,_the_Italian_composer_Giuseppe_Verdi_prepared_a_cantata,_called_'Inno_delle_nazione'_(Hymn_of_the_Nations),_including_different_hymns,_representing_three_European_countries:_Great_Britain_(God_save_the_King),_France_(La_Marseillaise)_and_Italy_(Fratelli_d'Italia)._The_Inno_delle_nazione_exalted_the_brotherhood_of_man,_and_became_a_huge_success,_when_it_was_performed,_making_a_lasting_impression._This_was_not_only_true_concerning_Verdi's_talent,_but_also_true_for_the_young_nation_state_of_Italy,_which_became_a_part_of_international_affairs.;;;;;;;;;;;;;
EVT202017OPTA;France is the protector of Rome;;;;;;;;;;;;;
roman_republic_joins_title;Join Italy!;;;;;;;;;;;;;
roman_republic_joins_desc;Italy is the fate of Rome, and Rome is the fate of Italy. Let's join our Italian brothers!;;;;;;;;;;;;;
roman_republic_joins_ITS_title;Join Italy!;;;;;;;;;;;;;
roman_republic_joins_ITS_desc;Italy is the fate of Rome, and Rome is the fate of Italy. Let's join our Italian brothers!;;;;;;;;;;;;;
EVTNAME202045;La Mole Antoniellana;;;;;;;;;;;;;
EVTDESC202045;\n\nThe_Mole_Antonelliana_is_a_major_landmark_building_in_Turin._Named_after_the_architect_who_built_it,_Alessandro_Antonelli,_the_building_was_conceived_and_constructed_as_a_synagogue._The_Jewish_community_of_Turin_-_with_a_budget_of_250,000_lire_and_the_intention_of_having_a_building_worthy_of_a_capital_city_-_hired_Antonio_Antonelli._Antonelli_promised__to_build_a_synagogue_for_280,000_lire._The_relationship_between_Antonelli_and_the_Jewish_community_was_not_happy._He_proposed_a_series_of_modifications_which_raised_the_height_to_167_meters,_over_46_meters_higher_than_the_dome_in_the_original_design._Such_changes,_in_addition_to_greater_costs_and_construction_time_than_were_originally_anticipated,_did_not_please_the_Jewish_community_and_construction_was_halted_in_1869,_with_a_provisional_roof._The_people_of_Turin,_who_had_watched_the_synagogue_rise_skyward,_demanded_that_the_city_take_over_the_project._The_state_considered_to_establish_a_museum_dedicated_to_the_Italian_unification,_reflecting_the_greatness_of_the_Risorgimento_-_in_one_of_the_highest_buildings_of_Europe.;;;;;;;;;;;;;
