Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC96017;\n\nOne_of_the_matters_discussed_at_the_treaty_talks_is_what_to_do_with_$FROMCOUNTRY$'s_colonial_holdings._We_are_not_a_great_power,_and_it's_possible_that_even_if_pursue_some_of_their_colonies_for_our_own_we'll_end_up_with_nothing..._but_if_we_do_not_try,_we'll_end_up_with_nothing_for_sure._Even_so,_making_the_attempt_could_be_seen_as_aggressive.;;;;;;;;;;;;;
EVTNAME96020;The War is Over;La Guerre c'est Finie;Der Krieg ist Fertig;;;;;;;;;;;
EVTDESC96020;\n\nWith_the_war_finished,_the_$COUNTRY_ADJ$_people_have_taken_to_the_streets_of_$CAPITAL$_in_celebration._The_toll_of_the_war_has_been_heavy,_but_today_$COUNTRY$_is_simply_happy_to_be_at_peace.;;;;;;;;;;;;;
EVTOPTA96020;Long live $COUNTRY$!;Vive $COUNTRY$!;Lieben lang $COUNTRY$!;;;;;;;;;;;
EVTDESC96022;\n\n$FROMCOUNTRY$_has_been_created_from_the_ether,_but_the_powers-that-be_have_determined_at_least_some_of_their_lands_rightfully_belong_to_$COUNTRY$_and_should_be_returned_to_us._The_$COUNTRY_ADJ$_people_have_rejoiced_at_this_news.;;;;;;;;;;;;;
EVTNAME96025;Enemy of my Enemy;Ennemi de mon Ennemi;Feind meines Feindes;;;;;;;;;;;
EVTDESC96025;\n\nNow_that_we_are_in_a_state_of_total_war,_the_idea_has_arisen_that_$COUNTRY$_should_approach_$FROMCOUNTRY$'s_enemies_to_see_if_there_are_those_who_would_join_our_side_against_them._This_may_mean_an_unholy_alliance_with_those_who_might_never_fight_at_our_side_otherwise,_but_as_the_old_saying_goes:_'The_enemy_of_my_enemy_is_my_friend.'_If_we_are_to_win_the_war_against_$FROMCOUNTRY$,_we_may_have_to_take_that_to_heart.;;;;;;;;;;;;;
EVTOPTA96025;Do it;Oui;Ja;;;;;;;;;;;
EVTOPTB96025;We don't need more allies;Nous n'avons pas besoin de plus d'alliés;Wir benötigen nicht mehr Verbündete;;;;;;;;;;;
EVTNAME96030;The Shadow of War;L'ombre de la Guerre;Der Schatten des Krieges;;;;;;;;;;;
EVTDESC96030;\n\nA_diplomat_from_$FROMCOUNTRY$_has_approached_us_with_a_proposal:_an_alliance_with_them,_to_fight_in_a_war_against_their_enemy..._who_is_certainly_no_friend_of_ours._While_the_alliance_does_not_necessarily_obligate_us,_the_question_really_remains_whether_or_not_$COUNTRY$_even_wishes_to_go_to_war._If_we_fight_with_$FROMCOUNTRY$,_we_stand_the_chance_of_gaining_the_spoils_of_war_for_ourselves._It_also_means_we_could_fall_with_them._The_choice_is_ours.;;;;;;;;;;;;;
EVTOPTA96030;We will ally with $FROMCOUNTRY$;Nous convenons;Wir stimmen zu;;;;;;;;;;;
EVTOPTB96030;We refuse;Nous refusons;Wir lehnen ab;;;;;;;;;;;
EVTNAME96031;$FROMCOUNTRY$ Has Agreed;$FROMCOUNTRY$ a Convenu;$FROMCOUNTRY$ hat Zugestimmt;;;;;;;;;;;
EVTDESC96031;\n\nWe_have_received_word_from_$FROMCOUNTRY$_that_they_have_agreed_to_an_alliance._Whether_or_not_they_will_actually_live_up_to_that_alliance_and_join_us_in_the_war_remains_to_be_seen.;;;;;;;;;;;;;
EVTOPTA96031;Great;Excellent;Ausgezeichnet;;;;;;;;;;;
EVTNAME96065;Outrage!;;;;;;;;;;;;;
EVTDESC96065;\n\nA_diplomatic_incident_with_one_of_our_enemies_has_outraged_$COUNTRY_ADJ$_citizens._Several_weeks_ago,_an_envoy_assigned_to_$CAPITAL$_was_accused_of_stealing_national_secrets._It_turned_out_the_truth_was_far_worse,_and_an_investigation_has_unearthed_a_conspiracy_to_destablize_$COUNTRY$_and_leave_it_weak_for_invasion._This_has_leaked_out_to_the_public,_and_now_crowds_in_the_capital_are_calling_for_total_war.;;;;;;;;;;;;;
EVTOPTA96065;We must defend $COUNTRY_ADJ$ interests, no matter the cost.;;;;;;;;;;;;;
EVTOPTB96065;We cannot afford such a war.;;;;;;;;;;;;;
EVTNAME96066;Assassination!;;;;;;;;;;;;;
EVTDESC96066;\n\nThe_assassination_of_a_prominent_$COUNTRY_ADJ$_citizen_by_a_dissident_has,_after_a_thorough_investigation,_turned_out_to_be_at_the_instigation_of_an_enemy_power._This_is_but_the_latest_in_a_string_of_incidents_designed_to_destabilize_$COUNTRY$._The_results_of_the_investigation_have_leaked_to_the_public,_and_massive_crowds_gathered_in_the_streets_of_$CAPITAL$_are_now_calling_for_total_war.;;;;;;;;;;;;;
EVTNAME96070;The $COUNTRY_ADJ$ Colonies;Les Colonies $COUNTRY_ADJ$;Das $COUNTRY_ADJ$ Kolonien;;;;;;;;;;;
EVTDESC96070;\n\nAccording_to_the_peace_treaty,_our_colonies_and_overseas_territories_must_be_surrendered._Negotiations_are_currently_underway_as_to_which_nations_they_will_be_'assigned'_to._It_appears_our_humiliation_is_not_yet_complete.;;;;;;;;;;;;;
EVTOPTA96070;Time to carve up our empire.;Nous n'avons aucun choix.;Wir haben keine Wahl.;;;;;;;;;;;
EVTNAME96071;Transfer of the $FROMCOUNTRY_ADJ$ Colonies;Les Colonies $FROMCOUNTRY_ADJ$;Das $FROMCOUNTRY_ADJ$ Kolonien;;;;;;;;;;;
EVTDESC96071;\n\nNegotiations_are_still_underway_as_to_which_countries_will_obtain_control_over_the_remaining_$FROMCOUNTRY_ADJ$_colonies_and_overseas_territories.;;;;;;;;;;;;;
EVTOPTA96071;We will accept control over the colony.;Nous acceptons.;Wir nehmen an.;;;;;;;;;;;
EVTOPTB96071;We do not wish any more colonies.;Nous refusons.;Wir lehnen ab.;;;;;;;;;;;
EVTOPTC96071;We will skip the current colony.;;;;;;;;;;;;;
EVTDESC96081;\n\nAn_isolated_$FROMCOUNTRY_ADJ$_territory_has_been_offered_to_us._We_should_consider_whether_we_wish_to_adminster_it,_as_accessing_the_land_may_be_difficult_according_to_current_borders._But,_then_again,_do_we_truly_wish_$FROMCOUNTRY$_to_keep_it?;;;;;;;;;;;;;
EVTNAME96085;The New $COUNTRY_ADJ$ Government;Le Nouveau Gouvernement $COUNTRY_ADJ$;Die Neue $COUNTRY_ADJ$ Regierung;;;;;;;;;;;
EVTDESC96085;\n\nAs_the_armies_of_our_former_enemy_depart_$CAPITAL$,_they_leave_behind_a_newly-installed_democratic_government_friendly_to_their_nation._How_long_this_government_will_last_is_unknown,_but_many_within_$COUNTRY$_question_whether_'freedom'_imposed_by_a_foreign_power_is_truly_that.;;;;;;;;;;;;;
EVTOPTA96085;We welcome the new regime.;Nous faisons bon accueil au nouveau régime.;Wir begrüßen das neue Regime.;;;;;;;;;;;
EVTDESC96086;\n\nAs_the_armies_of_our_former_enemy_leave_$CAPITAL$,_they_leave_behind_a_newly-installed_fascist_government_friendly_to_their_nation._How_long_this_government_will_last_is_unknown,_but_many_within_$COUNTRY$_seem_already_determined_to_overthrow_it_in_the_name_of_freedom.;;;;;;;;;;;;;
EVTDESC96087;\n\nAs_the_armies_of_our_former_enemy_leave_$CAPITAL$,_they_leave_behind_a_newly-installed_communist_government_friendly_to_their_nation._How_long_this_government_will_last_is_unknown,_but_many_within_$COUNTRY$_seem_already_determined_to_overthrow_it_in_the_name_of_freedom.;;;;;;;;;;;;;
EVTNAME96130;The Price of Infamy;Le Prix de l'Infamie;Der Preis der Niedertracht;;;;;;;;;;;
EVTDESC96130;\n\nThere_are_rumblings_in_the_international_community_regarding_$COUNTRY$'s_warlike_demeanor,_and_some_are_talking_about_the_need_for_a_united_front_to_contain_$COUNTRY_ADJ$_aggression._There_are_even_efforts_to_stir_up_our_own_citizens_against_us._We_will_have_to_be_careful_in_the_future,_lest_we_face_not_a_single_enemy_but_that_of_the_world's_great_powers_united_against_us.;;;;;;;;;;;;;
EVTOPTA96130;Just let them try it!;Laissez-les Venir!;Lassen Sie Kommen!;;;;;;;;;;;
EVTNAME96131;An Ease in Tensions;Un Amoindrissement des Tensions;Eine Verminderung von Spannungen;;;;;;;;;;;
EVTDESC96131;\n\nThe_world's_great_powers_have_taken_note_of_$COUNTRY$'s_efforts_to_change_our_aggressive_ways._Some_are_making_overtures_to_improve_relations,_and_their_diplomats_are_expressing_hope_that_$COUNTRY$_will_continue_to_deal_with_other_countries_in_a_civilized_manner.;;;;;;;;;;;;;
EVTOPTA96131;Thanks for the vote of confidence.;Merci pour le vote de confiance.;Dank für die Vertrauensabstimmung.;;;;;;;;;;;
EVTNAME96136;The $FROMCOUNTRY_ADJ$ Ultimatum;$FROMCOUNTRY_ADJ$ Ultimatum;Das $FROMCOUNTRY_ADJ$ Ultimatum;;;;;;;;;;;
EVTDESC96136;\n\n$FROMCOUNTRY_ADJ$_diplomats_have_approached_our_nation_with_an_ultimatum:_dimantle_$COUNTRY$_immediately,_or_the_great_powers_of_the_world_will_be_forced_to_unite_against_us._Their_demands_consist_of_the_following:\n\n1._The_return_of_all_unlawfully-held_territories_gained_by_conquest.\n2._The_release_of_any_aspirant_peoples_currently_within_our_lands.\n3._The_transfer_of_all_colonies_and_overseas_territories_to_the_other_great_powers.\n4._An_agreement_by_$COUNTRY$_not_to_declare_war_on_any_other_nation_for_a_period_of_no_less_than_ten_years.\n\nIt_goes_without_saying_that_these_demands_are_extremely_humiliating,_and_the_$COUNTRY_ADJ$_people_would_be_justifiably_upset_should_we_agree._If_we_do_not,_however,_$COUNTRY$_will_face_a_great_war_which_even_we_may_not_be_able_to_deal_with.;;;;;;;;;;;;;
EVTDESC96136;$FROMCOUNTRY_ADJ$_diplomats_have_approached_our_nation_with_an_ultimatum:_dismantle_$COUNTRY$_immediately,_or_the_great_powers_of_the_world_will_be_forced_to_unite_against_us._Their_demands_consist_of_the_following:\n\n1._The_return_of_all_unlawfully-held_territories_gained_by_conquest.\n2._The_release_of_any_aspirant_peoples_currently_within_our_lands.\n3._The_transfer_of_all_colonies_and_overseas_territories_to_the_other_great_powers.\n4._An_agreement_by_$COUNTRY$_not_to_declare_war_on_any_other_nation_for_a_period_of_no_less_than_ten_years.\n\nIt_goes_without_saying_that_these_demands_are_extremely_humiliating,_and_the_$COUNTRY_ADJ$_people_would_be_justifiably_upset_should_we_agree._If_we_do_not,_however,_$COUNTRY$_will_face_a_great_war_which_even_we_may_not_be_able_to_deal_with.;;;;;;;;;;;;;
EVTOPTA96136;Never!;Nous refusons!;Wir lehnen ab!;;;;;;;;;;;
EVTOPTB96136;We have no choice but to accept.;Nous acceptons.;Wir nehmen an.;;;;;;;;;;;
EVTNAME96141;$FROMCOUNTRY$ Joins the War;$FROMCOUNTRY$ Déclare la Guerre;$FROMCOUNTRY$ Erklärt Krieg;;;;;;;;;;;
EVTDESC96141;\n\nWe_have_received_a_cable_from_$FROMCOUNTRY$:_they_have_declared_war_upon_us,_and_will_pursue_the_war_until_such_a_time_as_$COUNTRY$_is_disarmed_and_submitted_to_the_will_of_the_international_community.;;;;;;;;;;;;;
EVTOPTA96141;We shall see about that.;Je doute de lui.;Ich bezweifele es.;;;;;;;;;;;
EVTNAME96150;$COUNTRY$ Stands Triumphant;$COUNTRY$ est Triomphante;$COUNTRY$ ist Triumphierend;;;;;;;;;;;
EVTDESC96150;\n\nWe_have_proven_that_no_nation_can_stand_in_$COUNTRY$'s_way._We_will_do_as_we_please,_and_no_amount_of_objection_from_the_so-called_great_powers_of_the_world_will_deter_us_from_achieving_our_destiny._For_now_there_is_peace,_and_if_other_nations_seek_to_stop_us_from_achieving_our_future_goals,_they_are_welcome_to_try.;;;;;;;;;;;;;
EVTOPTA96150;Excellent! §RReset to 24.99 infamy§W;Excellent!;Ausgezeichnet!;;;;;;;;;;;
