EVTDESC211204;In_responds_to_our_recent_aggressive_moves_against_them,_the_Dutch_have_decided_to_outfit_a_military_expedition_to_'restore_[their]_order'_on_our_lands._We_can_hardly_defend_against_the_Dutch_might,_it_is_time_to_flee!;;;;;;;;;;;;;
EVTNAME211205;Palembang Sultan flees!;;;;;;;;;;;;;
EVTDESC211205;Fearing_our_great_military_might,_the_Sultan_of_Palembang_has_decided_to_flee_his_realm,_but_was_captured_by_one_of_our_patrols_and_exiled_to_Bangka._His_father_has_met_our_forces_outside_of_the_Kraton_and_has_surrender_himself_to_our_forces._With_both_possible_claimants_to_the_throne_under_our_sway,_the_Sultanate_of_Palembang_de_facto_ceases_to_exist._We_can_abolish_the_sultanate_and_institute_direct_rule.;;;;;;;;;;;;;
EVTNAME211300;The Future of the Portuguese East Indies;;;;;;;;;;;;;
EVTDESC211300;The_Dutch_have_sent_an_embassy_intend_on_settling_some_territorial_issues_in_the_East_Indies._Throughout_history_we've_fought_many_wars_for_control_over_Flores_and_Timor,_and_have_now_more_or_less_settled_on_the_Dutch_controlling_western_Flores_and_Timor_and_us_controlling_eastern_Flores_and_Timor._The_Dutch_have_since_greatly_expanded_their_control_over_the_archipelago,_and_are_extracting_vast_wealth_from_the_region._Our_territories_on_the_other_hand_are_greatly_impoverished,_and_our_control_over_them_is_limited._Selling_them_would_not_be_a_great_loss_to_us,_were_it_not_for_the_fact_that_we_would_lose_all_influence_in_the_region._Perhaps_we_can_find_a_different_settlement_beneficial_to_both_countries?;;;;;;;;;;;;;
EVTNAME211301;Portuguese reject our offer;;;;;;;;;;;;;
EVTDESC211301;After_long_negotiations,_the_Portuguese_have_decided_to_decline_our_generous_offer._Although_intrigued_by_the_offer,_the_influence_provided_by_their_possessions_outweigh_our_offer._Though_not_all_is_lost,_our_diplomatic_correspondence_indicate_Lisbon_is_willing_to_better_delineate_our_sphere's_of_influence.;;;;;;;;;;;;;
EVTNAME211302;Portuguese accept our offer;;;;;;;;;;;;;
EVTDESC211302;After_long_negotiations,_the_Portuguese_have_decided_to_propose_a_more_limited_sale:_They_are_willing_to_part_with_their_territories_on_Flores_and_Alor_[Larantoeka],_but_insist_on_keeping_Dili_and_eastern_Timor._Our_diplomats_indicate_there_is_nothing_we_can_realistically_offer_to_change_their_mind.;;;;;;;;;;;;;
EVTNAME211303;Portuguese Counteroffer;;;;;;;;;;;;;
EVTDESC211303;Intrigued_by_our_interest_in_Timor_and_Flores,_the_Portuguese_have_made_a_counter_proposal._They_propose_to_transfer_their_possessions_on_Flores_and_the_Alor_archipelago_[Larantoeka]_in_exchange_for_Koepang_and_our_influence_on_Timor._This_would,_they_argue,_provide_a_clear_division_of_power_in_the_region._With_us_on_Flores,_and_them_on_Timor,_there_would_be_no_future_conflict_in_the_region.;;;;;;;;;;;;;
EVTNAME211304;Portuguese Counteroffer;;;;;;;;;;;;;
EVTDESC211304;Intrigued_by_our_interest_in_Timor_and_Flores,_the_Portuguese_have_made_a_counter_proposal:_They_agree_the_East_Indies_are_peripheral_to_their_interests,_and_have_indicated_they_are_willing_to_sell_their_posts_there._Their_price_is_our_forts_along_the_Goldcoast._They_argue_these_forts_are_as_peripheral_to_our_interests_as_Timor_is_to_theirs,_and_it_would_make_sense_to_swap_these_territories:_a_mutually_beneficial_exchange.;;;;;;;;;;;;;
EVTNAME211305;Dutch accept our counteroffer;;;;;;;;;;;;;
EVTDESC211305;The_Dutch_were_intrigued_by_our_counteroffer,_and_have_accepted_after_not_so_long_deliberations.;;;;;;;;;;;;;
EVTNAME211306;Dutch reject our counteroffer;;;;;;;;;;;;;
EVTDESC211306;The_Dutch,_while_intrigued_by_our_counteroffer,_the_Dutch_have,_after_long_deliberation,_decided_to_decline_our_offer.;;;;;;;;;;;;;
EVTNAME211310;The Sandalwood trade;;;;;;;;;;;;;
EVTDESC211310;Sandalwood_is_a_heavy,_yellow,_fine-grained_hardwood,_which_-unlike_other_aromatic_woods-_maintains_its_fragrance_for_decades:_A_highly_priced_wood_which_had_formed_the_basis_of_the_$PROVINCENAME$_economy_for_centuries._Had,_as_this_slow_growing_wood_is_now_starting_to_run_out,_potentially_ruining_the_local_economy._The_local_climate_and_terrain_is_suitable_for_the_cultivation_of_coffee,_and_it_might_offer_a_way_out.;;;;;;;;;;;;;
EVTNAME211311;Backroom Politics;;;;;;;;;;;;;
EVTDESC211311;Economic_power_waxes_and_wanes,_and_nowhere_is_this_more_true_than_the_East_Indies._Once_the_Portuguese_reigned_supreme_in_the_region,_but_over_the_centuries_we_have_surpassed_them_in_every_regard_in_the_region._And_now,_with_the_depletion_of_Sandalwood_-the_pillar_of_the_economy-_on_their_islands,_even_their_last_outposts_have_fallen_on_hard_times._So_much_so_that_the_Portuguese_governor_of_Dilli_has_approached_us_with_an_offer_to_sell_the_Portuguese_possessions_on_Flores_[Larantoeka]_to_us._It_is_clear_that_his_offer_is_not_sanctioned_by_Lisbon,_but_that_does_not_have_to_matter...;;;;;;;;;;;;;
EVTNAME211312;The Sale of Flores;;;;;;;;;;;;;
EVTDESC211312;Our_governor_at_Dilli_has,_on_his_own_initiative,_sold_our_possessions_of_Larantoeka_on_Flores_and_the_Alor_islands_to_the_Dutch!_Faced_with_limited_means_at_his_disposal_to_govern_the_islands,_confounded_by_the_decline_in_the_sandalwood_trade,_his_administration_had_fallen_on_hard_times._Faced_with_severe_financial_problems,_he_apparently_felt_the_Dutch_were_his_best_chance_of_salvation._The_Dutch_have_by_now_taken_possession_of_the_islands,_and_the_whole_affair_is_a_fait_accompli.;;;;;;;;;;;;;
EVTNAME211313;Colonial Disobedience;;;;;;;;;;;;;
EVTDESC211313;Our_governor_at_Dili_has,_on_his_own_initiative,_tried_to_sell_our_possessions_on_Flores_and_the_Alor_islands_to_the_Dutch._Faced_with_limited_means_at_his_disposal_to_govern_the_islands,_confounded_by_the_decline_in_the_sandalwood_trade_on_the_islands,_his_administration_had_fallen_on_hard_times._Faced_with_severe_financial_problems,_he_apparently_felt_the_Dutch_were_his_best_chance_of_salvation._The_Dutch,_apparently_unwilling_to_jeopardize_our_relationship,_have_declared_that_they_will_only_deal_with_our_national_government_and_declined_the_offer.;;;;;;;;;;;;;
EVTNEWS211300_title;A Shift of Power in the East Indies?;;;;;;;;;;;;;
EVTNEWS211300_long;Word has reached this newspaper that secret negations have started between the Portuguese and Dutch governments concerning the future of their respective territories in the East-Indies. Officials could not be reached for comment, and exact details are unknown to us at this time. But rest assured, we are on to it!;;;;;;;;;;;;;
EVTNEWS211300_medium;Word has reached this newspaper that secret negations have started between the Portuguese and Dutch governments concerning the future of their respective territories in the East-Indies. Exact details are unknown to us at this time, but rest assured, we are on to it.;;;;;;;;;;;;;
EVTNEWS211300_short;Rumors have reached this newspaper that the Portuguese government is involved in secret negotiations to transfer their East-Indian possessions to the Dutch.;;;;;;;;;;;;;
