Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
REBEL_POWER_MORE_THAN;Rebel threat is at least §Y$VAL$§W percent.;La menace rebelle est d’au moins §Y$VAL$§W %.;Bedrohung durch Rebellen beträgt mindestens §Y$VAL$§W Prozent.;;La amenaza de los rebeldes es de al menos el §Y$VAL$§W por ciento.;;;;;;;;;
POP_TYPE_PERC_NOT;$NAME$ is less than §Y$VAL$%§W.\n;$NAME$ : inférieur à §Y$VAL$%§W.\n;$NAME$ ist weniger als §Y$VAL$%§W.\n;;Los $NAME$ representan menos del §Y$VAL$%§W.\n;;;;;;;;;
POP_TYPE_PERC;$NAME$ is at least §Y$VAL$%§W.\n;$NAME$ : supérieur à §Y$VAL$%§W.\n;$NAME$ ist mindestens §Y$VAL$%§W.\n;;Los $NAME$ representan al menos el §Y$VAL$%§W.\n;;;;;;;;;
MAJORITY_IS;Majority of population is ;La majorité de la population est ;Bevölkerungsmehrheit ist ;;La mayoría de la población es ;;;;;;;;;
ISR_conservative;Herut;Herut;Herut;;Herut;;;;;;;;;
ISR_reactionary;Hazit Datit Meuhedet;Hazit Datit Meuhedet;Hazit Datit Meuhedet;;Hazit Datit Meuhedet;;;;;;;;;
ISR_liberal;Miflaga Progresivit;Miflaga Progresivit;Miflaga Progresivit;;Miflaga Progresivit;;;;;;;;;
ISR_radical;Tzionim Klaliym;Tzionim Klaliym;Tzionim Klaliym;;Tzionim Klaliym;;;;;;;;;
ISR_socialist;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;;Mifleget Poalei Eretz Yisrael;;;;;;;;;
ISR_communist;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;;HaMiflega HaKomunistit HaYisraelit;;;;;;;;;
ISR_fascist;Brit HaBirionim;Brit HaBirionim;Brit HaBirionim;;Brit HaBirionim;;;;;;;;;
ICL_conservative;Sjálfstaedhisflokkurinn;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;;Sjálfstaeddisflokkurinn;;;;;;;;;
ICL_reactionary;Borgaraflokkurinn;Borgaraflokkurinn;Borgaraflokkurinn;;Borgaraflokkurinn;;;;;;;;;
ICL_liberal;Framsóknarflokkurinn;Framsóknarflokkurinn;Framsóknarflokkurinn;;Framsóknarflokkurinn;;;;;;;;;
ICL_radical;Besti flokkurinn;Besti flokkurinn;Besti flokkurinn;;Besti flokkurinn;;;;;;;;;
ICL_socialist;Althdhuflokkurinn;Althýedduflokkurinn;Alth_edduflokkurinn;;Althýedduflokkurinn;;;;;;;;;
ICL_communist;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;;Kommúnistaflokkur Íslands;;;;;;;;;
ICL_fascist;Flokkur Thjóedhernissinna;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;;Flokkur Thjóeddernissinna;;;;;;;;;
ANY_CORE_LIMITED;For any core that is\n;Pour tout territoire clé qui est\n;Für jede Kernprovinz, für die gilt:\n;;Para cualquier núcleo que esté\n;;;;;;;;;
ANY_CORE_NORMAL;All core provinces will get\n;Tous les territoires clés obtiennent\n;Alle Kernprovinzen erhalten\n;;Todas las provincias núcleo recibirán\n;;;;;;;;;
POLITICS_NOT_BEFORE;We can not change ruling party again before §Y$DATE$§W.;Nous ne pouvons pas changer de parti dirigeant avant §Y$DATE$§W.;Ein erneuter Wechsel der Regierungspartei ist vor §Y$DATE$§W unmöglich.;;No podemos cambiar de nuevo el partido gobernante hasta el §Y$DATE$§W.;;;;;;;;;
POLITICS_NOT_ACCEPTED;Our form of government does not allow §Y$WHICH$§W parties.;Notre forme de gouvernement n’autorise pas les partis §Y$WHICH$§W.;Unsere Regierungsform gestattet keine §Y$WHICH$en§W Parteien.;;Nuestra forma de gobierno no permite partidos §Y$WHICH$§W.;;;;;;;;;
RELEASE_PRESTIGE;Prestige: ;Prestige : ;Prestige: ;;Prestigio: ;;;;;;;;;
RELEASE_INFAMY;Infamy: ;Infamie : ;Infamie: ;;Infamia: ;;;;;;;;;
SOMEONE_HAS_ADDED_STATUS_QUO;We cannot add a wargoal if someone has added a §YStatus Quo§W or §Yscripted§W wargoal;Nous ne pouvons pas ajouter d’objectif de guerre si quelqu’un a ajouté l’objectif de guerre : §YStatu Quo§W.;Wir können kein Kriegsziel hinzufügen, wenn jemand ein §YStatus Quo§W-Kriegsziel hinzugefügt hat.;;No podemos añadir un objetivo bélico si alguien ya ha añadido uno de §YStatus Quo§W;;;;;;;;;
NO_INTERVENTION_NOT_ENOUGH_OPINION;In order to intervene, a nation targeted by a wargoal need to have at least §Y$REQLEVEL$§W opinion of us;Pour intervenir, une nation visée par un objectif de guerre doit avoir au moins une opinion de nous égale à §Y$REQLEVEL$§W.;Zum Intervenieren muss eine Nation, die Ziel eines Kriegsziels ist, mindestens eine §Y$REQLEVEL$§W von uns haben.;;Para poder intervenir, un país objeto de un objetivo bélico debe tener una opinión sobre nosotros de al menos §Y$REQLEVEL$§W;;;;;;;;;
peking_convention_title;The Peking Convention;La convention de Pékin.;Die Pekinger Konvention;;La convención de Pekín;;;;;;;;;
peking_convention_desc;Since the Treaty of Nerchinsk (1689), the Russian Empire has recognized the Argun river and the Stanovoy mountains as the natural frontiers between Russia and China. In the mid 19th century the Russians would expand beyond this border to seize the vast lands between the Stanovoy Mountains and the Amur River. The Western Allies would later bring the Second Opium War to a conclusion by burning the Chinese Emperor's summer palaces, and entering Beijing. A cunning major general named Nikolay Ignatiev was able to convinced the Chinese that only Russian support would cause the allies to evacuate Peking. The price for this support was the Convention of Peking, which confirmed Muravyov's gains and, additionally, ceded territory between the Ussuri River and the Pacific to Russia. Thus, Russia had gained some 350,000 square miles of territory without firing a single shot.;Depuis le traité de Nerchinsk (1689), l’Empire russe a reconnu le fleuve Argun et les monts Stanovoy comme frontière naturelle entre la Russie et la Chine. Au cours du XIXe siècle, les Russes franchirent cette frontière pour s’emparer des vastes territoires entre les monts Stanovoy et le fleuve Amour. Les Puissances occidentales mirent plus tard un terme à la seconde guerre de l’opium en brûlant les palais d’été de l’empereur et en s’emparant de Pékin. Un général russe avisé du nom de Nicolaï Ignatiev parvint à convaincre les chinois que seul le soutien de la Russie permettrait l'évacuation de Pékin par les alliés. Le prix de ce soutien fut la convention de Pékin, qui entérinait les conquêtes de Muravyov et cédait à la Russie les territoires entre le fleuve Ussuri et la côte pacifique. Ainsi, la Russie gagna-t-elle 560 000 kilomètres carrés sans tirer un coup de fusil.;Seit dem Vertrag von Nertschinsk (1689) hatte das russische Reich den Fluss Argun und das Stanowoigebirge als natürliche Grenze zwischen Russland und China betrachtet. Mitte des 19. Jahrhunderts wollten die Russen diese Grenze erweitern, um das weiträumige Gebiet zwischen dem Stanowoigebirge und dem Fluss Amur zu annektieren. Später beendeten die westlichen Alliierten den zweiten Opiumkrieg durch Niederbrennen der Sommerpaläste des chinesischen Kaisers und marschierten in Peking ein. Der gerissene Generalmajor Nikolai Ignatjew konnte die Chinesen überzeugen, dass sie die Westmächte nur mit russischer Unterstützung zum Abzug bewegen können würden. Der Preis für diese Unterstützung war die Pekinger Konvention, die Murawjows Forderungen bestätigte und Russland zusätzlich noch das Territorium zwischen dem Fluss Ussuri und dem Pazifik zusprach. Russland hatte sich also einen Gebietsgewinn von 350000 Quadratmeilen verschafft, ohne einen einzigen Schuss dafür abzufeuern.;;Desde el tratado de Nerchinsk (1689), el imperio ruso siempre había reconocido el río Argun y la cordillera de Stanovoy como fronteras naturales entre Rusia y China. A mediados del siglo XIX, los rusos se expandirían más allá de esta frontera para apoderarse de los vastos territorios situados entre las montañas Stanovoy y el río Amur. Más adelante, los países occidentales pondrían fin a la Segunda Guerra del Opio incendiando los palacios estivales del emperador de China y ocupando Pekín. Un astuto general llamado Nikolay Ignatiev logró convencer a los chinos de que solo el apoyo de Rusia obligaría a los aliados a evacuar la capital. El precio de este apoyo fue la convención de Pekín, donde se confirmaron las ganancias obtenidas por Muravyov y, además, China cedió a Rusia nuevos territorios entre el río Ussuri y el Pacífico. De este modo, Rusia adquirió unas 350.000 millas cuadradas de territorio sin tener que disparar un solo tiro.;;;;;;;;;
russian_vladivostok_title;The Ruler of the East;Le maître de l’Orient;Der Herrscher des Ostens;;El señor de oriente;;;;;;;;;
russian_vladivostok_desc;In July of 1860 the port of Vladivostok, or “Ruler of the East,” was founded near the Korean frontier. It would become a major Russian trade port and shipbuilding yard. Eventually, it would become the focal point of an intercontinental railroad as well as a major scientific, cultural, and industrial center in its own right. The Czar dreamed that the city would become a hub connecting the west with the east. Perhaps the railroad to Vladivostok will eventually replace the Suez Canal as the bearer of goods and raw materials between the East and the West?;En juillet 1860, le port de Vladivostok, « le maître de l’Orient » en Russe, fut fondé près de la frontière coréenne. Il deviendra un des principaux ports et chantiers navals de Russie. La ville finira par devenir le point central d’un réseau ferroviaire intercontinental ainsi qu’une grande capitale scientifique, culturelle et industrielle. Le tsar rêvait d’en faire une passerelle entre l'Occident et l'Orient. Peut-être qu’un jour, le chemin de fer de Vladivostok remplacera-t-il le canal de Suez dans l’acheminement des marchandises et des matières premières entre l’Orient et l’Occident ?;Im Juli 1869 wurde der Hafen von Wladiwostok, oder auch "Der Herrscher des Ostens" nahe der koreanischen Grenze eingeweiht. Er entwickelte sich im Laufe der Zeit zu einem wichtigen Handelshafen und Werftstandort für Russland. Schließlich wurde Wladiwostok zum Mittelpunkt einer interkontinentalen Eisenbahnstrecke sowie zu einem eigenständigen Wissenschafts-, Kultur- und Industriezentrum. Der Zar träumte davon, dass die Stadt der Hauptverbindungspunkt zwischen Ost und West werden würde. Vielleicht wird Wladiwostok schließlich sogar den Suezkanal als Haupttransportader von Gütern und Rohmaterialien zwischen der östlichen und westlichen Hemisphäre ersetzen?;;En julio de 1860 se fundó el puerto de Vladivostok (conocido como “señor de oriente”) cerca de la frontera con Corea. Se convertiría en un importante núcleo comercial ruso y un astillero de primer orden. Con el tiempo, llegaría a ser el punto focal de un ferrocarril intercontinental, así como un importantísimo centro científico, cultural e industrial por propio derecho. El zar soñaba que la ciudad se convertiría en un eje de conexión entre oriente y occidente. Incluso, quién sabe, el ferrocarril de Vladivostok podía llegar a reemplazar al canal de Suez como principal vía de transporte de mercancías entre el este y el oeste...;;;;;;;;;
EVTNAME80000;The Convention of Peking;La convention de Pékin;Die Pekinger Konvention;;La convención de Pekín;;;;;;;;;
EVTDESC80000;\n\nThe_Russians_have_demanded_that_we_acquiesce_to_their_theft_of_our_rightful_territory._This_is_outrageous,_but_we_may_have_no_recourse_but_to_accept_their_demands._If_we_do,_they_shall_help_ensure_our_sovereignty_vis-à-vis_the_other_Europeans._Also,_we_may_be_incapable_of_defeating_them_if_the_Russians_decide_to_resolve_this_issue_by_force.;Les_Russes_exigent_que_nous_acquiescions_au_vol_de_notre_territoire_légitime._C’est_un_outrage,_mais_nous_n’avons_pas_d’autre_choix_que_de_céder_à_leurs_exigences._Si_nous_cédons,_nous_assurerons_par_là_notre_souveraineté_à_l’égard_des_autres_européens._De_plus,_nous_serions_dans_l’incapacité_de_vaincre_si_les_Russes_décidait_de_résoudre_la_situation_par_la_force.;Die_Russen_haben_verlangt,_dass_wir_ihren_Diebstahl_unseres_rechtmäßigen_Territoriums_anerkennen._Dies_ist_unerhört,_aber_uns_wird_vermutlich_keine_andere_Wahl_bleiben,_als_ihren_Forderungen_zu_entsprechen._Falls_wir_das_tun,_werden_sie_uns_bei_der_Behauptung_unserer_Souveränität_den_anderen_Europäern_gegenüber_helfen._Sollten_sich_die_Russen_entscheiden,_diesen_Disput_mit_Waffengewalt_zu_lösen,_würden_wir_sie_vermutlich_sowieso_nicht_schlagen_können.;;Los_rusos_han_exigido_que_reconozcamos_lo_que_es_un_flagrante_robo_de_nuestro_legítimo_territorio._Es_un_ultraje,_pero_no_tenemos_más_remedio_que_aceptar_sus_demandas._Si_lo_hacemos,_garantizarán_nuestra_soberanía_frente_a_las_demás_potencias_europeas._Además,_si_decidiéramos_oponernos_a_ellos_por_la_fuerza,_tal_vez_no_podríamos_derrotarlos.;;;;;;;;;
EVTNAME80001;China rejects the Convention;La Chine rejette la convention;China lehnt die Konvention ab;;China rechaza la convención;;;;;;;;;
EVTDESC80001;\n\nThe_ungrateful_Chinese_would_rather_watch_their_cities_burn_than_agree_to_our_rightful_demands._We_may_just_have_to_accommodate_the_desires_of_our_wayward_Asiatic_neighbors.;Les_Chinois_ingrats_préfèrent_voir_leurs_villes_brûler_que_d’accéder_à_nos_demandes_légitimes._Peut-être_devrons-nous_nous_accommoder_des_désirs_de_nos_voisins_asiatiques_butés.;Die_undankbaren_Chinesen_möchten_lieber_ihre_Städte_in_Flammen_sehen,_als_unseren_rechtmäßigen_Forderungen_zu_entsprechen._Wir_müssen_den_Wünschen_unserer_widerspenstigen_asiatischen_Nachbarn_wohl_nachkommen_...;;Los_ingratos_chinos_prefieren_ver_arder_sus_ciudades_antes_que_acceder_a_nuestras_legítimas_demandas._Puede_que_tengamos_que_doblegarnos_a_los_deseos_de_nuestros_vecinos_asiáticos.;;;;;;;;;
OL_SIEGES;Occupations;Occupations;Besetzungen;;Ocupaciones;;;;;;;;;
IS_NOT_BIG_PROD_TRIG;Is NOT a big producer of §Y$VAL$§W.\n;N’est pas un gros producteur de §Y$VAL$§W.\n;Ist KEIN großer Produzent von §Y$VAL$§W.\n;;NO es un gran productor de §Y$VAL$§W.\n;;;;;;;;;
IS_BIG_PROD_TRIG;Is a big producer of §Y$VAL$§W.\n;Est un gros producteur de §Y$VAL$§W.\n;Ist ein großer Produzent von §Y$VAL$§W.\n;;Es un gran productor de §Y$VAL$§W.\n;;;;;;;;;
HAVE_LOWER_RANK_THAN;Lower rank than ;De rang inférieur à ;Niedrigerer Rang als ;;Clasificación menor que ;;;;;;;;;
HAVE_HIGHER_RANK_THAN;Higher rank than ;De rang supérieur à ;Höherer Rang als ;;Clasificación mayor que ;;;;;;;;;
MUST_NEGOTIATE_WITH_WAR_LEADER_STATUS_QUO;We must negotiate with the enemy §YWar leader§W since we have added wargoals and they have added a §YStatus Quo§W wargoal;Nous devons négocier avec le §YWar leader§W ennemi car nous avons ajouté des objectifs de guerre et ils ont ajouté un objectif de §YStatu Quo§W.;Wir müssen mit dem feindlichen §YKriegsführer§W verhandeln, da wir Kriegziele hinzugefügt haben und sie ein §YStatus Quo§W-Kriegsziel hinzugefügt haben.;;Debemos negociar con el §Ylíder de la guerra§W enemigo, porque hemos añadido un objetivo bélico y ellos han hecho lo propio con uno de §YStatus Quo§W;;;;;;;;;
law_of_guarantees_title;The Law of Guarantees;La loi des garanties;Das Garantiegesetz;;La ley de garantías;;;;;;;;;
law_of_guarantees_desc;§GLose 2 infamy§! In 1870 'The Law of Guarantees' was a law passed by the newly formed Kingdom of Italy -- aimed at solving the 'Roman Question' -- that accorded the pope privileges similar to that of the King himself, including the right to send and receive ambassadors. Pope Pius IX refused to accept the laws, which were seen by both him and his successors as an infringement of the independence of the Holy See. While the issue was not conclusively solved until the Lateran Treaty of 1929, the Law of Guarantees nevertheless meant that the young Kingdom's capital would from then on be Rome.;En 1870, la « Loi des garanties » fut passée par le tout jeune royaume d’Italie pour résoudre la « question romaine ». Cette loi accordait au pape des privilèges équivalents à ceux du roi, y compris le droit de recevoir et de nommer des ambassadeurs. Le pape Pie IX refusa la loi, que lui-même et ses successeurs considéraient comme une atteinte à l'indépendance du Saint Siège. Si la question ne fut définitivement réglée qu’en 1929 avec le Traité de Latran, la loi des garanties a néanmoins établi que la capitale du nouveau royaume serait Rome.;Mit dem im Jahr 1870 vom neu gegründeten Königreich Italien verabschiedeten 'Garantiegesetz' sollte die 'Römische Frage' gelöst werden. Das Gesetz gestand dem Papst dieselben Privilegien wie dem König selbst zu, einschließlich dem Recht, Botschafter zu entsenden und zu empfangen. Papst Pius IX. lehnte das Gesetz ab, das er und seine Nachfolger als Schmälerung der Unabhängigkeit des Heiligen Stuhls betrachteten. Obwohl das Problem erst in den Lateranverträgen von 1929 endgültig gelöst werden konnte, bedeutete das Garantiegesetz trotzdem, dass die Hauptstadt des jungen Königreichs von jenem Zeitpunkt an Rom war.;;En 1870, con el fin de resolver la 'Cuestión Romana', el recién formado reino de Italia promulgó la 'ley de garantías', en la que se concedían al pontífice privilegios equivalentes a los del rey, incluido el derecho a enviar y recibir embajadores. El papa Pío IX se negó a aceptar la ley, a la que tanto él como sus sucesores consideraron un atentado contra la independencia de la Santa Sede. Aunque el asunto no quedaría permanentemente zanjado hasta el Tratado Laterano de 1929, la ley de garantías suponía que la capital del joven reino estaría en la ciudad de Roma.;;;;;;;;;
form_byzantine_empire_title;King of Kings, Ruler of Rulers;Le Roi des Roi;König der Könige, Herrscher der Herrscher;;Rey de reyes, gobernante de gobernantes;;;;;;;;;
form_israel_title;The Balfour Declaration;La déclaration Balfour;Die Balfour-Deklaration;;La declaración Balfour;;;;;;;;;
form_israel_desc;His Majesty's government view with favor the establishment in Palestine of a national home for the Jewish people, and will use their best endeavors to facilitate the achievement of this object...'\n\nSince we exert a significant influence in Judea and the Levant, the ancient birthplaces of the Jewish Nation, we can issue a declaration expressing our favorable attitude toward the establishment of a national home for the Jewish people there.;« Le gouvernement de Sa Majesté voit favorablement l’établissement en Palestine d’un territoire national pour le peuple juif, et mettra tout en œuvre pour faciliter la réalisation de cet objectif…\n\nDans la mesure où nous exerçons une influence non négligeable en Judée et au Levant, régions antiques qui virent la naissance de la nation juive, par cette déclaration, nous proclamons notre attitude favorable à l'établissement d'un territoire national pour le peuple juif dans cette région.;Ihrer Majestät Regierung sieht die Etablierung Palästinas als nationale Heimat des jüdischen Volkes wohlwollend, und wird ihr Möglichstes tun, um das Erreichen dieses Ziel zu fördern ...'\n\nDa wir in Judäa und der Levante, den uralten Geburtsstätten der jüdischen Nation, bedeutenden Einfluss haben, können wir unsere Befürwortung der dortigen Etablierung einer nationalen Heimat für das jüdische Volk deklarieren.;;El gobierno de Su Majestad ve con buenos ojos el establecimiento en Palestina de una patria para el pueblo judío y no escatimará esfuerzos para asegurarse de que se alcanza este objetivo...\n\nDada la influencia que ejercemos en Judea y el Levante, hogares ancestrales de la nación judía, podríamos emitir una declaración en la que se exprese nuestra actitud favorable al establecimiento allí de una patria para el pueblo judío.;;;;;;;;;
embrace_autonomous_zionism_title;Embrace Autonomous Zionism;;;;;;;;;
embrace_autonomous_zionism_desc;Jewish immigration to Palestine under the banner of the Zionist movement has shown great potential to revitalize the region's economy. With these Jews building settlements and making use of Palestine long-deforested and desolated lands, raising the region's quality of life, we have the power to encourage even more Jewish immigration for both their benefit and ours. Palestine shall become an autonomous region in our nation, where the Jews will be entitled to settle and practice self-determination.;;;;;;;;;;;;;
EVTNAME4430;Pressure for Reform;Pression pour des réformes;Forderung nach Reformen;;Petición de reformas;;;;;;;;;
#ADM_DESC;Spending on administration allows your bureaucrats to run and maintain a healthy bureaucracy, increasing your administrative efficiency. Having a low administrative efficiency means that you effectively pay more whenever the government spends money. The base prices for all government spendings are always increased by the inverse of your administrative efficiency to determine actual cost.;Les dépenses pour l’administration permettent à vos bureaucrates de maintenir une administration saine à l’efficacité renforcée. Une faible efficacité administrative fait que vous payez plus pour chaque projet dans lequel le gouvernement investit. Le coût de base des dépenses de l’État est toujours modifié par l’inverse de votre efficacité administrative pour en déterminer le prix final.;Verwaltungsausgaben ermöglichen Ihren Bürokraten die Beibehaltung einer reibungslosen Bürokratie und die Erhöhung Ihrer Verwaltungseffizienz. Eine niedrige Verwaltungseffizienz würde bedeuten, dass Sie letztendlich mehr zahlen, wann immer die Regierung Geld ausgibt. Der Basispreis für alle Regierungsausgaben wird immer durch die Umkehr Ihrer Verwaltungseffizienz erhöht, um die tatsächlichen Kosten zu ermitteln.;;El gasto en administración permite que tus burócratas mantengan una burocracia firme que aumentará la eficacia administrativa. Una baja eficiencia administrativa significa que, en la práctica, pagas más cada vez que el gobierno gasta dinero. Los precios básicos de los gastos realizados por el gobierno aumentan en proporción inversa a tu eficiencia administrativa a la hora de determinar los costes finales.;;;;;;;;;
RELEASE_PLAY_AS;Play As;Jouer;Spielen als:;;Jugar con;;;;;;;;;
raise_the_bonnie_blue_flag_title;The Bonnie Blue Flag!;Le Bonnie Blue Flag !;Die Bonnie Blue Flag!;;¡La Bonnie Blue!;;;;;;;;;
raise_the_bonnie_blue_flag_desc;Hurrah! Hurrah!\nFor Southern rights, hurrah!\nHurrah for the Bonnie Blue Flag that bears a single star!'\n\nThe 'Bonnie Blue Flag' was the first, unofficial flag of the Confederacy, and also the title of a popular 1861 Confederate marching song by Harry McCarthy praising that same flag. Hoist the Bonnie Blue, and watch the recruits flock to our banners.;« Hourra ! Hourra !\nPour les droits du Sud, hourra !\nHourra pour le Bonnie blue flag qui ne porte qu’une étoile ! »\n\n le « Bonnie Blue Flag » fut le premier drapeau, non officiel, de la Confédération des États du Sud et le titre d’une marche confédérée célèbre écrite en 1861 par Harry Mac Carthy. Dressons le Bonnie Blue Flag et voyons accourir les recrues à l’appel de notre bannière.;Hurrah! Hurrah!\nFor Southern rights, hurrah!\nHurrah for the Bonnie Blue Flag that bears a single star!'\n\nDie 'Bonnie Blue Flag' war die erste, wenngleich inoffizielle Flagge der Konföderation. Sie trug den Namen eines beliebten konföderierten Marschliedes von 1861 aus der Feder von Harry McCarthy, das dieselbe Flagge besang. Hissen Sie die Bonnie Blue, und die Rekruten werden zu unseren Bannern strömen.;;¡Hurra! ¡Hurra!\n¡Por obtener los derechos del sur, hurra!\n¡Hurra por la bandera Bonnie Blue que lleva una estrella!\n\nLa 'Bonnie Blue' fue la primera y oficiosa bandera de la Confederación, así como el título de una popular marcha confederada compuesta por Harry McCarthy en 1861 como homenaje a ella. Levantemos la Bonnie Blue y que los reclutas acudan en bloque a nuestras filas.;;;;;;;;;
the_bonnie_blue_flag;The Bonnie Blue Flag;Le Bonnie Blue Flag;Die Bonnie Blue Flag;;La Bonnie Blue;;;;;;;;;
the_bonnie_blue_flag_desc;A single white star on a blue field leads our troops to battle.;Une seule étoile sur fond bleu mène nos troupes à la bataille.;Ein einzelner weißer Stern auf blauem Hintergrund führt unsere Truppen in die Schlacht.;;Una estrella blanca sobre un campo azul guía a nuestras tropas al campo de batalla.;;;;;;;;;
trinket_wage;Trinket Minimum Wage;Salaire min. dérisoire;Sach-Mindestlohn;;Salarios mínimos testimoniales;;;;;;;;;
tut_2b_15;How factories are built depends on your country's present economic policy. Under a 'Laissez Faire' economy, for example, all your factories are built by your capitalists. In the current Belgian system, however, both the government and the capitalists can build factories. Building more factories is a good way to boost the country's economy. Go ahead and click the 'Build Factory' button for Belgian Wallonie.;La manière dont les usines sont construites dépend de la politique économique de votre pays. Dans une économie de « Laissez-faire », par exemple, toutes vos usines sont construites par vos capitalistes. Dans le système belge actuel, cependant, le gouvernement comme les capitalistes peuvent construire des usines. Construire plus d’usines est un bon moyen de développer l'économie du pays. Cliquez sur le bouton « Contruire usine » pour la Flandre.;Wie Fabriken gebaut werden, hängt von der aktuellen Wirtschaftspolitik Ihres Landes ab. Unter einer 'Laissez Faire'-Wirtschaft zum Beispiel werden alle Fabriken von Ihren Kapitalisten gebaut. Im aktuellen belgischen System können sowohl die Regierung als auch die Kapitalisten Fabriken bauen. Der Bau zusätzlicher Fabriken ist eine gute Methode, die Landeswirtschaft anzukurbeln. Klicken Sie nun für Flandern auf die Schaltfläche 'Fabrik bauen'.;;La manera en que se construyen las fábricas en tu país depende de su política económica. Bajo el 'Laissez Faire', por ejemplo, son los capitalistas los que las construyen todas. Sin embargo, en el actual sistema belga, tanto el gobierno como los capitalistas pueden hacerlo. Construir fábricas es un buen modo de desarrollar la economía de un país. Adelante, haz clic en el botón 'Construir fábrica' en Vlaandern.;;;;;;;;;
webster_ashburton_treaty_title;Webster-Ashburton Treaty;Traité de Webster-Ashburton;Webster-Ashburton-Vertrag;;Tratado de Webster-Ashburton;;;;;;;;;
