Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
integrate_guyana_desc;French Guiana has long been a colony of our nation, however debates over Guiana's future is splitting opinions within our government. While some argue that French Guyana should remain a French Colonial possesion, Others propoes that we could fully integrate French Guyana as a part of Metropolitan France.;;;;;;;;;;;;;
organize_acadia_title;Organize Acadia;;;;;;;;;;;;;
organize_acadia_desc;Acadia was a colony of New France in northeastern North America that included parts of eastern Quebec, the Maritime provinces, and Maine to the Kennebec River. Slowly annexed by the United Kingdom over the course of the 18th century, Acadia is once again in French hands. If we intend to keep Acadia this time, we must invest in the colony, funding new settlers, deportation of rebellious English colonials, and building infrastructure throughout the colony. If we are successful, we will have a far greater control over Canada and the North American coast.;;;;;;;;;;;;;
organize_canada_title;Restore French North America;;;;;;;;;;;;;
organize_canada_desc;§GMay lose 5 infamy§! Canada was the name of the French colony that once stretched along the St. Lawrence River, with the other colonies of New France being Acadia, Louisiana and the south shore of Newfoundland. Originally lost to the United Kingdom in 1763, we have now since restored out control over Canada. If we wish to counter possible rebellion by the Anglo-Canadians or invasion by the Americans, we must invest heavily in Canada, ensuring that the colony has a strong french presence and an unbroken loyalty to France.;;;;;;;;;;;;;
canada_organized;Restored French North America;;;;;;;;;;;;;
organize_louisiana_title;Invest in Louisiane;;;;;;;;;;;;;
organize_louisiana_desc;Sold to America in 1803 by Napoleon Bonaparte, we have reclaimed out former colony from the Americans. Ministers within the government have suggested sending French settlers to Louisiana, to settle the colony to properly consolidate our rule once more in the new world.;;;;;;;;;;;;;
organize_australia_title;The Settlement of Australie;;;;;;;;;;;;;
organize_australia_desc;Much like New Zealand, we have received Australia in our deal with the British. While a relatively minor colony, French colonial expeditions to Australia could be an important step in gaining a foothold in Southeast Asia and The Pacific.;;;;;;;;;;;;;
claim_catalonia_title;Claim Catalonia;;;;;;;;;;;;;
claim_catalonia_desc;§RGain 10 infamy§! Originally annexed from Napoleonic Spain by France in 1812, It would be easy to take advantage of Spain's weakened state. While the other Greater Powers will protest, Annexing Catalonia will put us one step closer to restoring the territory of the 1st French Empire.;;;;;;;;;;;;;
the_imperial_federation_title;The Status of Canada;;;;;;;;;;;;;
the_imperial_federation_desc; Ever since its liberation from the British, Canada has remained a quiet part of our Empire. It's low population, combined with the relatively isolated position has led to little change. As the British slowly partition their empire into dominions, the French-Canadian members of the national government have begun to question Canada's role in the French empire. Due to it's colonial status, two paths are open for Canada. Either we can create a French-Canadian dominion in the style of the British, or we could integrate Canada into metropolitan France itself. Similar successes in French Guiana has shown that distance is a non-issue. And as White, French speaking Catholics, Canada will be far easier to integrate compared to the Algerian departments. If we are to do this, we must act fast, and integrate Canada before any sort of French-Canadien nationalism can arise.;;;;;;;;;;;;;
the_imperial_federation_nzl_title;The Status of Nouvelle-Zelande;;;;;;;;;;;;;
the_imperial_federation_nzl_desc;One of the most remote parts of our Empire, Nouvelle-Zelande (or New Zealand) fell under French control following a standoff between the UK and France in the 1840s. Since then, France has slowly settled the island, though its remoteness and low population mean that it has yet to develop a truly separate national identity. While granting more autonomy to New Zealand is always an option, we can also take advantage of this situation and integrate New Zealand into France itself, Similarly to nearby New Caledonia.;;;;;;;;;;;;;
the_imperial_federation_australia_title;The Status of Australie;;;;;;;;;;;;;
the_imperial_federation_australia_desc;One of the more remote parts of our empire, Australia fell under French control following a standoff between the UK and France in the 1840s. Since then France has slowly settled the island, though its remoteness and small population mean it has yet to develop a truly separate national identity. While granting more autonomy to Australia is always an option, we can also take advantage of this situation and integrate New Zealand into France itself, similarly to nearby New Caledonia.;;;;;;;;;;;;;
the_imperial_federation_louisiana_title;The Status of Louisiane;;;;;;;;;;;;;
the_imperial_federation_louisiana_desc; Ever since its reconquest from the United States, Louisiane has been a relatively peaceful colony. But as France turns to focus on colonial exploits in Africa and Asia, the question arises on what to do with out colonies in North America. Louisiane was primarily settled in the 1840s by French settlers from France, and as such it still maintains strong ties to the Motherland. If we wish to avoid our empire fracturing like that of the Spanish or the English, we should take steps towards integrating Louisiane into Metropolitan France.;;;;;;;;;;;;;
claim_aosta_title;Claim The Aosta Valley;;;;;;;;;;;;;
claim_aosta_desc;§RGain 1 infamy§! The Aosta Valley was the first government authority to adopt Modern French as a working language, having done so in 1536--three years before France itself. French has been the official language of the Aosta Valley since 1561, and in the 1860s over 90% of the population declared being Francophone. In addition to our claims on Savoy and Nice, we will extend our claims to the Aosta Valley as well.;;;;;;;;;;;;;
integrating_french_algeria_title;Integrating French Algeria;;;;;;;;;;;;;
integrating_french_algeria_desc;§RGain 4 infamy§! Our attempts at settling Algeria peacefully with Frenchmen, therefore overwhelming the natives, have failed. If we are to make Algeria a core part of France, then much more drastic methods must be introduced. The reactionaries propose a harsh system of oppression, forced emigration, systematic relocations, and even execution by the military if the locals refuse to follow orders. At the same time, we will offer large incentives for French families to settle in Algeria. While the liberals in France will be shocked and appalled, this is a necessary action.;;;;;;;;;;;;;
send_settlers_to_algeria_title;Send Settlers to French Algeria;;;;;;;;;;;;;
send_settlers_to_algeria_desc;Giving citizenship and earning the loyalty of the native Algerians will not be enough to make Algeria French. If we truly want to establish ourselves in North Africa, we must send European French settlers to Algeria as well.;;;;;;;;;;;;;
the_quebec_question_title;The Quebec Question;;;;;;;;;;;;;
the_quebec_question_desc;Reclaiming Quebec and British controlled Acadia will be our first major goal of reuniting the overseas French. However, before we resort to all-out warfare to reclaim our former American colonies, we must try our hand at diplomacy first - if we offer a large sum of money, as well as agreeing to ignore British 'goals' elsewhere, we may be able to regain Quebec without a war.;;;;;;;;;;;;;
organize_new_zealand_title;The Settlement of Nouvelle-Zelande;;;;;;;;;;;;;
organize_new_zealand_desc;Now that the British have backed down, New Zealand is open to French Colonization. French Names are to be given to local areas, and the administration is to be re-organized, and the first group of government funded settlers will set up the colonial administration. While there have been concerns that the native Maori will be a problem, the Military has been dispatched to forcibly pacify the natives and enforce French rule over the Islands. A nation-wide propaganda campaign will be organized to attract settlers to the Islands, to avoid the low population problems that French Louisiana and New France suffered from, however the effectiveness of these policies will remain to be seen.;;;;;;;;;;;;;
walloon_autonomy_title;Grant Wallonia Autonomy;;;;;;;;;;;;;
walloon_autonomy_desc;Our recent annexation of Wallonia has not gone as smoothly as planned. Small cultural differences are present, and the Walloon-ran local government resists our attempts to centralize power. If we were to grant Wallonia a degree of autonomy (which may be revoked later), we will be able to quell any unrest and work towards fully adding Wallonia into the French Nation.;;;;;;;;;;;;;
the_french_menace_title;The French Menace;;;;;;;;;;;;;
the_french_menace_desc;While Germany has only been unified for a short amount of time, it has spent much of its short history fighting the French government over ElsaB-Lothringen. Even now, France continues to oppress the Germans living there. If we are to ensure German superiority, we must remove the French menace once and for all...;;;;;;;;;;;;;
vichy_france_title;Create Vichy France;;;;;;;;;;;;;
vichy_france_desc;While our invasion of France has been a success, the costs of occupation, in both manpower and resources, is unsustainable in the long run. If we want to continue our pacification of France, we should create a puppet state in the south as a legal continuation of the French Government, however under our strict jurisdiction. Northern France. and France's colonies, will remain German possessions.;;;;;;;;;;;;;
establish_panfrenchism_title;Encourage French Pan-Nationalism;;;;;;;;;;;;;
establish_panfrenchism_desc;While France is certainly more united compared to its German or Italian neighbors, the fact remains that large amounts of French-cultured people reside outside of France's borders. The Swiss people in Romandie, The Walloons in the low countries, and even the French-Canadians in Quebec, are all French at heart. If we were to encourage French pan-nationalism, both here and abroad, we may be able to one day re-unite the French peoples of the world under a single French flag.;;;;;;;;;;;;;
EVTDESC7790101;French rule over the Rhineland has been firmly cemented in the last 15 years. The Rhenish autonomy laws, as well as the cultural exchange between the Rhineland and the rest of France, has finally earned the loyalty of the Rhenish people. As elements of French culture are merged with that of German culture, the Rhineland, while far more diverse than the rest of European France, is slowly but surely becoming an integral part of our nation.;;;;;;;;;;;;;
OCC_reactionary;Partit Reiau-Alo;Partit Reiau-Alo;Partit Reiau-Alo;;Partit Reiau-Alo;;;;;;;;;
OCC_liberal;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;;;;;;;;;;;
OCC_conservative;Partit Counservadouro;Partit Counservadouro;Partit Counservadouro;;Partit Counservadouro;;;;;;;;;
OCC_socialist;Partit Soucialisto;Partit Soucialisto;Partit Soucialisto;;Partit Soucialisto;;;;;;;;;
OCC_radical;Partit Anarquisto;Partit Anarquisto;Partit Anarquisto;;Partit Anarquisto;;;;;;;;;
OCC_communist;Partit Comunisto;Partit Comunisto;Partit Comunisto;;Partit Comunisto;;;;;;;;;
OCC_fascist;Partit Faissisto;Partit Faissisto;Partit Faissisto;;Partit Faissisto;;;;;;;;;
EVTNAME7790011;The Treaty of Waitangi;;;;;;;;;;;;;
end_war_nec_title;End Wars with Non-Existent Countries;;;;;;;;;;;;;
end_war_nec_desc;This decision serves to end wars with non-existent nations should you find yourself at war with one.;;;;;;;;;;;;;
end_war_art_title;End Wars with Yourself;;;;;;;;;;;;;
end_war_art_desc;This decision serves to end wars with youself should you find yourself at war with yourself (obviously).;;;;;;;;;;;;;
reform_war_conservative_victory_title;Victory in the Reform War;;;;;;;;;;;;;
reform_war_conservative_victory_desc;The Reform War has finally come to an end, and to the victor go the spoils.;;;;;;;;;;;;;
reform_war_liberal_victory_title;Victory in the Reform War;;;;;;;;;;;;;
reform_war_liberal_victory_desc;The Reform War has finally come to an end, and to the victor go the spoils.;;;;;;;;;;;;;
reform_war_stalemate_title;The end of the Reform War;;;;;;;;;;;;;
reform_war_stalemate_desc;The Reform War has effectively ground to a halt, making the conservatives lose hope. Their inability to defeat us has lead to a national reconciliation.;;;;;;;;;;;;;
french_intervention_in_mexico_title;Intervene in Mexico;;;;;;;;;;;;;
french_intervention_in_mexico_desc;During the Reform War, both the Liberals and the Conservatives of Mexico went into deep debt with us, Spain and Britain. With the United States busy fighting a civil war, we can use this opportunity to work together with Spain and Britain to enforce our debts. If we wanted to, we could even try to impose a pro-French monarch in Mexico.;;;;;;;;;;;;;
install_max_title;Install Maximilian I;;;;;;;;;;;;;
install_max_desc;The war is over. Mexico has been defeated, and Maximilian's government stands victorious. We must now centralize the administration and secure order within Mexico.;;;;;;;;;;;;;
