Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
build_goethe_denkmal_desc;Johann Wolfgang von Goethe (28 August 1749 - 22 March 1832) was a German writer and statesman. His works include four novels, epic and lyric poetry, prose and verse dramas, memoirs, an autobiography, literary and aesthetic criticism, and treatises on botany, anatomy, and color. In addition, there are numerous literary and scientific fragments, more than 10,000 letters, and nearly 3,000 drawings by him extant. \n\nGoethe is the greatest son of Frankfurt. It is time to edify a monument for this German hero of literature - it will be an event which will be celebrated in the whole of Germany!;;;;;;;;;;;;
EVTNAME200048;Clemens Brentano;;;;;;;;;;;;;
the_grunderzeit2_title;Gründerzeit' Architecture;L'architecture du Gründerzeit;Gründerzeit-Architektur;;Arquitectura 'Gründerzeit';;;;;;;;;
the_grunderzeit2_desc;The 'Gründerzeit', 'The Founding Era', refers to a period, stretching roughly from 1840 to the mid 1870s, of rapid economic modernization and industrialization of Germany and eastern Europe in general, and Vienna in particular. The era became know among other things for a its particular style of architecture, inspired by neo-gothic themes and imagery and the new building styles that industrialization had made possible, as well as for the rising tide of political liberalism that came with it. Support these new trends, and watch our capital blossom.;Le "Gründerzeit" (époque des fondateurs) désigne une période comprise entre 1840 et le milieu des années 1870 qui se caractérise par la modernisation économique et l'industrialisation rapides de l'Allemagne et l'Europe de l'est en général, et de Vienne en particulier. Cette période est notamment connue pour son style architectural (inspiré par les thèmes et l'imagerie néogothiques ainsi que par les nouveaux styles de bâtiments que l'industrialisation avait rendu possibles) et pour la vague montante de libéralisme politique qui l'accompagna. Soutenez ces nouvelles tendances et assistez à la floraison de Vienne.;Der Ausdruck 'Gründerzeit' bezieht sich auf eine Periode, die sich grob von 1840 bis Mitte der 1870er Jahre erstreckte. In dieser Phase war Deutschland und Osteuropa, besonders Wien, Schauplatz rascher wirtschaftlicher Modernisierung und Industrialisierung. Die Ära wurde unter anderem für ihren besonderen architektonischen Stil berühmt, der von neugotischen Themen und von der Industrialisierung ermöglichten Baustilen sowie dem damit einhergehenden Aufstieg des politischen Liberalismus inspiriert wurde. Dies war besonders in Wien der Fall. Wenn wir diese neuen Trends unterstützen, wird Wien aufblühen.;;La 'Gründerzeit' o 'era de los fundadores' hace referencia a un período que va más o menos de la década de 1840 a mediados de la década de 1870 que se caracterizó por una rápida modernización económica de Alemania y Europa Oriental en general, especialmente de Viena. Esta era fue conocida entre otras cosas por su particular estilo de arquitectura inspirado por temas e imaginería neogótica y por los nuevos estilos de construcción que la industrialización había hecho posible. También fue conocida por la oleada de liberalismo político que al acompañó. Viena, en esta era, apoyaría esas nuevas tendencias y experimentaría un gran florecimiento.;;;;;;;;;
build_schiller_denkmal_title;The Goethe-Schiller Monument;;;;;;;;;;;;;
build_schiller_denkmal_desc;Friedrich Schiller was the greatest son of Württemberg. He was a poet, philosopher, historian, and playwright. Schiller stands in one row with Goethe, and both were the leaders of the period which is known as Weimar Classicism. It is time to build a monument for him. This will reassure a little bit the liberal elite in the short term, but may have influence on the national movement in the long-term.;;;;;;;;;;;;;
build_maximilianstrasse_title;Maximilianstraße;;;;;;;;;;;;;
build_maximilianstrasse_desc;The neo-Renaissance Maximilianstraße in Munich is one of the city's four royal avenues. It starts at Max-Joseph-Platz, where the Residenz and the National Theater are situated, and runs from west to east. Principal was king Maximilian II of Bavaria, who started the project in 1850, the avenue is named for his honor. \n\nLeading architect was Friedrich Bürklein. With this project, the king also aimed to 'invent' a new architectural style which would combine the best features of historical models combined with then modern building technology. The avenue is framed by mostly neo-Gothic buildings influenced by the English Perpendicular style. With its palaces, monuments and hotels, the Maximilianstraße became one of the most attractive streets in Germany and Europe.;;;;;;;;;;;;;
EVTNAME201000;The Mysterious Lands of Guatemala;;;;;;;;;;;;;
EVT201000OPTA;Marcus, give me my bullwhip!;;;;;;;;;;;;;
EVTOPT201002;It's time to fetch my fedora again!;;;;;;;;;;;;;
EVTOPT201003OPTA;Odd people. What is so interesting about some stones in the jungle?;;;;;;;;;;;;;
EVTOPT201003OPTB;That's our jungle!;;;;;;;;;;;;;
EVT201005OPTA;But I've bought this fine leather jacket!;;;;;;;;;;;;;
EVT201005OPTB;Bribe them! Nobody interferes with my adventure!;;;;;;;;;;;;;
EVT201006OPT;We are convinced. They shall have access.;;;;;;;;;;;;;
EVT201007OPTA;They shall have access to our mountains, if they pay.;;;;;;;;;;;;;
EVT201007OPTB;Our mountains, our heritage!;;;;;;;;;;;;;
EVT201008OPT;Bye, Junior, I've got something to do...;;;;;;;;;;;;;
EVT201009OPT;Bah, I don't even like climbing...;;;;;;;;;;;;;
EVT201038OPTA;Showcase our splendor to the world!;;;;;;;;;;;;;
EVT201038OPTB;Showcase our superiority to the world!;;;;;;;;;;;;;
EVT201010OPTA;If they want dirt, give them dirt.;;;;;;;;;;;;;
EVT201010OPTB;I've got a jar of dirt, I've got a jar of dirt!;;;;;;;;;;;;;
EVT201012OPTA;That's rather unfortunate;;;;;;;;;;;;;
EVT201013OPTA;Archaeology is an amazing science.;;;;;;;;;;;;;
EVT201013OPTB;We shall showcase our exhibition to the world! §GLose 1 infamy§W;;;;;;;;;;;;;
EVT201014OPTA;Why don't we have something like this?.;;;;;;;;;;;;;
EVT201015OPTA;What a splendid idea!;;;;;;;;;;;;;
EVT201015OPTB;What a waste of money.;;;;;;;;;;;;;
EVT201017OPTA;Our efforts have not gone to waste;;;;;;;;;;;;;
EVT201019OPTA;He serves as an example of the $COUNTRY_ADJ$ scientific society.;;;;;;;;;;;;;
EVT201019OPTB;He serves as an example of the $COUNTRY_ADJ$ people.;;;;;;;;;;;;;
EVT201021OPTA;That belongs in a museum!;;;;;;;;;;;;;
EVT201023OPTA;So once again, Jones, what was briefly yours is now mine.;;;;;;;;;;;;;
EVT201024OPTA;Enough pyramid-adventures for me!;;;;;;;;;;;;;
EVT201026OPTA;And neither Fascists nor Communists nearby who could interfere...;;;;;;;;;;;;;
EVT201027OPTA;Stockpile the most useless stuff in the world? What?;;;;;;;;;;;;;
EVT201025OPTA;That was clearly a great adventure. These scientists are heroes!;;;;;;;;;;;;;
EVT201025OPTB;Dinosaurs? Hidden valley? Are you kidding me?!;;;;;;;;;;;;;
EVT201028OPTA;Gently... carefully... I'll do it...;;;;;;;;;;;;;
EVT201028OPTB;I know this scene - it never works out. Grab the damn artifact and RUN!;;;;;;;;;;;;;
EVT201029OPTA;RUN!;;;;;;;;;;;;;
EVT201030OPTA;I had seen this coming, damn!;;;;;;;;;;;;;
EVT201031OPTA;Damn you, Belloq!;;;;;;;;;;;;;
we_are_italian_for_roman_republic_title;We are Italian!;;;;;;;;;;;;;
we_are_italian_for_roman_republic_desc;Now that we are free, it is time to reassert our Italian heritage. We must rejoin the motherland!;;;;;;;;;;;;;
ION_1;Ionian islands;;;;;;;;;;;;;
vesuvius_observatory_title;The Vesuvius Observatory;;;;;;;;;;;;;
vesuvius_observatory_desc;Founded in 1841 on the slopes of Mount Vesuvius, the Vesuvius Observatory (Osservatorio Vesuviano) was the first volcanology institute in the world. King Ferdinand II supported this scientific institution drastically, which became a symbol of an evolving modern geology.;;;;;;;;;;;;;
italian_islands_title;The Italian Islands ;;;;;;;;;;;;;
italian_islands_desc;Historically, the Ionian Islands, Malta and Corsica were parts to the Italian motherland. Corsica belonged to Genoa, Malta to Sicily, the Ionian Islands to Venice and Italian communities are still existent. After the glorious unification of our country and with the great progressions we made, it is time to redeem the last Italian territories, which are still under foreign rule. Viva Italia, viva l'esercito! Va fuori, stranier'!;;;;;;;;;;;;;
galleria_ve_title;Il salotto di Milano;;;;;;;;;;;;;
galleria_ve_desc;The Galleria Vittorio Emanuele II is the oldest shopping mall in Italy, named after the first King of the united nation. The structure is formed by two glass-vaulted arcades intersecting in an octagon covering the street connecting Piazza del Duomo to Piazza della Scala. The street is covered by an arching glass and cast iron roof, a popular design for 19th-century arcades, such as the Burlington Arcade in London, which was the prototype for larger glazed shopping arcades, beginning with the Saint-Hubert Gallery in Brussels (opened in 1847), the Passazh in Saint Petersburg (opened in 1848), or the Budapest Galleria. The Milanese Galleria was larger in scale than its predecessors and was an important step in the evolution of the modern glazed and enclosed shopping mall, of which it was the direct progenitor.;;;;;;;;;;;;;
repubblica_di_venezia_title;The Republic of Saint Mark;;;;;;;;;;;;;
repubblica_di_venezia_desc;Since the times of our roman ancestors, Venice has been a republic. This monarchic regime is a shame for our glorious history. The people of Saint Mark are not the salves of a king! Let's reinstitute the Serenisima - Viva Venezia, Viva San Marco!;;;;;;;;;;;;;
venetian_ambition_title;The Lion Roars;;;;;;;;;;;;;
venetian_ambition_desc;§RGain 5 infamy§! The days of suffering are over. Venice has risen to power, again. The old glory of Saint Mark has been restored, and our new role in the world gives us the possibility to regain the feathers in our wings. We won't be suppressed anymore, this will be beginning on the road of our destiny. The Serenissima should strive for the shape it had before the Napoleonic invasion. We will return! Par tera, par mar - San Marco!;;;;;;;;;;;;;
italico_valore;Italico Valore;;;;;;;;;;;;;
italico_valore_desc;The support from our brothers helps us in our struggle for freedom.;;;;;;;;;;;;;
EVTNAME202030;Inno delle nazioni;;;;;;;;;;;;;
EVT202017OPTA;France is the protector of Rome;;;;;;;;;;;;;
roman_republic_joins_title;Join Italy!;;;;;;;;;;;;;
roman_republic_joins_desc;Italy is the fate of Rome, and Rome is the fate of Italy. Let's join our Italian brothers!;;;;;;;;;;;;;
roman_republic_joins_ITS_title;Join Italy!;;;;;;;;;;;;;
roman_republic_joins_ITS_desc;Italy is the fate of Rome, and Rome is the fate of Italy. Let's join our Italian brothers!;;;;;;;;;;;;;
EVTNAME202045;La Mole Antoniellana;;;;;;;;;;;;;
EVTNAME202051;Pascoli: La grande proletaria si è mossa!;;;;;;;;;;;;;
EVTOPT202060;A triumphal march for Italian culture!;;;;;;;;;;;;;
EVTOPT202061;Qual piuma al vento, muta d'accento, e di pensiero!;;;;;;;;;;;;;
EVTOPT202061A;Italy must never unify!;;;;;;;;;;;;;
EVTOPT202063;Dies, Dies, Dies Iraeee!;;;;;;;;;;;;;
EVTOPT202065;Italy is chained...;;;;;;;;;;;;;
