Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
DIM_landverhuurstelsel_aban_desc;Now we've freed ourselves from Dutch yoke, we should reconsider our economic relations with them as well. As the Landverhuurstelsel was imposed on us, and is highly unpopular among the populace, we should start there.;;;;;;;;;;;;;
DIM_cultuurstelsel_newconquered_title;Cultuurstelsel expands;;;;;;;;;;;;;
DIM_cultuurstelsel_newconquered_desc;\n\nThe $COUNTRY_ADJ$ rule in the East Indies has expanded, our colonial officials are integrating $PROVINCENAME$ into our colonial system, the Cultuurstelsel is also being implemented.;;;;;;;;;;;;;
DIM_regeringsregelement_title;Indisch Regeringsregelement;;;;;;;;;;;;;
DIM_regeringsregelement_desc;§GLose 1 infamy§! The East Indies was been long ruled as a de facto absolute monarchy with the Governor-General as acting as a 'King.' This has long been a point of contention for liberals. \n\nThe Regeringsregelement aims to bring the government of the East Indies under parliamentary scrutiny. Furthermore it reforms and limits the spread of the Cultuurstelsel (to ease the suffering of the inlanders), puts a limit on the Herendienst, offers freedom of religion, settles issues of race and promises to end slavery in the East.;;;;;;;;;;;;;
DIM_koelie_contracten_title;Koelie Contracten;;;;;;;;;;;;;
DIM_koelie_contracten_desc;While the alluvial lowlands might provide some extremely fertile soil for our cash crops, they have never attracted a large population to settle there. Even today, the plentiful employment opportunities fail to attract sufficient laborers, hampering economic development in the region. Importing contract laborers, coolies, from Java, China and India might help alleviate the labor shortages, and strengthen our economic development there. Our colony in Guyana might also benefit from such an arrangement.;;;;;;;;;;;;;
DIM_abandon_spices_title;End the Spice Monopoly;;;;;;;;;;;;;
DIM_abandon_spices_desc;§GLose 1 infamy§! A remand of the VOC period, the islanders on the Moluccans are required to deliver a predefined amount of spices (nutmeg and cloves in particular) each year, and are not allowed to trade with outside powers. Like the Cultuurstelsel, the Liberals consider it a distortion of the free market and a form of colonial oppression. Abandoning it will satisfy them.;;;;;;;;;;;;;
DIM_cultuurstelsel_abuse_title;Herendienst in $PROVINCENAME$;;;;;;;;;;;;;
DIM_cultuurstelsel_abuse_desc;\n\nUnder the Cultuurstelsel, farmers who cannot grow cash crops are required to provide 60 days of free labor to the colonial government. Originally intended to provide labor to government plantations, the system is now widely used for other purposes. As it happens the region around $PROVINCENAME$ has been suffering from a lack of investment, leaving the roads dilapidated, hampering local trade. Furthermore, the fortress at $PROVINCENAME$ has not seen any major work done in years. Lastly the local regent has complained his residence is no longer representative of a man of his position. We could divert the labors away from the plantations to remedy one of these issues.;;;;;;;;;;;;;
DIM_cultuurstelsel_famine_title;Famine in $PROVINCENAME$;;;;;;;;;;;;;
DIM_cultuurstelsel_famine_desc;\n\n'To those who blame the Cultuurstelsel for the famine in $PROVINCENAME$ we say: When Jacob sent his sons to Egypt to buy grain, it was due to famine. And yet history does not record the existence of a Cultuurstelsel in Israel. When the prophet Nathan threatened David with the disaster, he threatened him with famine, yet we do not read that the prophet threatened to inflict the Cultuurstelsel on David's kingdom. Europe too was ravished by famine before the potato, and British India still is. The famine strikes the Indies cannot be blamed on the Cultuurstelsel, which if applied wisely, spreads prosperity, not famine. We must blame the famine in $PROVINCENAME$ on local misrule. On local Heads who extract to much tax, and do not pay the dessa occupants their due Plantloon.';;;;;;;;;;;;;
DIM_javanese_famine_title;The Great Javanese Famine;;;;;;;;;;;;;
DIM_cultuurstelsel_multatuli1_title;Overzealous Colonial Officer;;;;;;;;;;;;;
DIM_cultuurstelsel_multatuli2_title;Disgruntled Colonial Officer;;;;;;;;;;;;;
DIM_max_havelaar_title;Multatuli;;;;;;;;;;;;;
DIM_java_run_colony_title;Java, or How to Manage a Colony;;;;;;;;;;;;;
DIM_pangka_title;Colonial Contract up for Tender;;;;;;;;;;;;;
DIM_pangka_affair_title;The Pangka Affair;;;;;;;;;;;;;
DIM_regeringsregelement_zending_title;Missions in the East Indies?;;;;;;;;;;;;;
DIM_cultuurstelsel_landverhuur_title;Landverhuurstelsel in $PROVINCENAME$;;;;;;;;;;;;;
DIM_cultuurstelsel_landverhuur_desc;\n\nOur citizens in $PROVINCENAME$ have been enjoying extraterritorial rights to run plantations, in exchange for part of the proceeds. As we now have taken full control of $PROVINCENAME$, this system has become superfluous. We should replace this system with our current economic policy.;;;;;;;;;;;;;
DIM_cultuurstelsel_escape_title;Emigration from $PROVINCENAME$;;;;;;;;;;;;;
DIM_cultuurstelsel_escape_desc;\n\nOne of the strengths of the Cultuurstelsel is its ability to be adapted to the local polity. By including the Heads in the system, by offering the Cultuurprocenten, their interests align with ours. Their influence and coordinating abilities are thus fully employed to make the Cultuurstelsel a success. This also means the system can, in broad lines, be applied to any region, with the local Heads adapting it to their specific circumstance. Some local variation in the system thus exists. The Cultuurstelsel in  $PROVINCENAME$ is a particular efficient variety. However the local populace disagrees, and has started leaving $PROVINCENAME$ looking for a more liberal implementation.;;;;;;;;;;;;;
DIM_koelie_ordonnantie_title;The Koelie Ordonnantie;;;;;;;;;;;;;
koelie_contracten;Koelie Contracten;;;;;;;;;;;;;
koelie_contracten_desc;This province profits from contract labor.;;;;;;;;;;;;;
DIM_suikerwet_title;The Suikerwet;;;;;;;;;;;;;
DIM_koffiewet_title;The Koffiewet;;;;;;;;;;;;;
DIM_private_plantation_title;Plantations Flourish in $PROVINCENAME$;;;;;;;;;;;;;
DIM_private_plantation_desc;\n\nThe Agrarische Wet has opened up the East to private capital. The success of companies such as the Deli Maatschappij or Malabar Plantation has inspired a whole generation to set of and find their fortunes here. The plantations in $PROVINCENAME$ have flourished under the inflow of talent and capital, and while perhaps not surpassing their goals, they have had a significant impact on the local and national economy.;;;;;;;;;;;;;
private_plantation;Private Plantations;;;;;;;;;;;;;
poenale_sanctie;Poenale Sanctie;;;;;;;;;;;;;
poenale_sanctie_desc;Planters in this province have been granted extensive judicial rights to discipline their works;;;;;;;;;;;;;
DIM_unciv_deli_maatschappij_title;The Deli Maatschappij;;;;;;;;;;;;;
DIM_unciv_deli_maatschappij_desc;We've been approached by a group of western investors who want to invest in the Medan area. The rich alluvial lowland plains along the north east coast of Sumatra, fed by volcanic run off from the highlands, are eminently suitable to the plantation of tobacco. The investors are seeking a long-term land concession to start a tobacco plantation. They will finance, operate and organize the entire operation, all they ask from us is a signature.;;;;;;;;;;;;;
DIM_cultuurgebied_oost_sumatra_title;The Deli Maatschappij;;;;;;;;;;;;;
DIM_cultuurgebied_oost_sumatra_desc;The Deli Company (Deli Maatschappij) is a trading and distribution company in the timber, construction product and tobacco industries. It began as large tobacco plantation and production operation established in 1869 by the Dutch in Sumatra. It was granted a land concession by the Sultanate of Deli. The company relied on immigrant coolie labor. Publicly traded on the Amsterdam stock market, it was the first modern company to pay large annual stock dividends.;;;;;;;;;;;;;
DIM_zilveren_verbond_title;The Silver Alliance;;;;;;;;;;;;;
DIM_zilveren_verbond_desc;Long have we been suffering under the domination of the Dutch. It is time to form alliances and evict the Dutch from Celebes.;;;;;;;;;;;;;
DIM_end_hadj_tax_title;End the Hajj Tax;;;;;;;;;;;;;
DIM_end_hadj_tax_desc;The Hajj is the Islamic pilgrimage to Mecca. It is considered the religious duty of every able-bodied Muslim, who can afford to do so, to attend the Hajj at least once in his life. Every Hajji is treated with the uttermost respect and is granted the right to wear a turban and Arabic clothing. Such is the respect for the Hajji that other Muslims will gladly take over their Herendienst. Most Hajjis become spiritual leaders, and try to educate the populace. \n\nWherein exactly the problem lies. As the Padri Wars showed, Hajjis can come back with dangerous new ideas and cause severe social unrest. To limit the number of Hajji's a steep tax was introduced. So steep in fact, that only 70 new Hajjis registered last year. As the Regeringsregelement provides for freedom of religion, some hold the Hajj Tax to be in violation of that principle and argue it should be abolished.;;;;;;;;;;;;;
DIM_end_eastern_slavery_title;End Slavery in the East;;;;;;;;;;;;;
DIM_end_eastern_slavery_desc;Slavery in the East is not of the same style as slavery in the Americas. Slaves in the East are not primarily used on plantations, but instead are employed in the private households. Still a slavery is slavery, no matter the form. The Regeringsregelement has promised to abolish slavery in the East, and this is promise we shall fulfill.;;;;;;;;;;;;;
DIM_NET_etna_expedition_title;The Etna Expedition;;;;;;;;;;;;;
DIM_NET_etna_expedition_desc;Aside from the small presence at Fort du Bus, we've had no real presence on New Guinea, and the islands remains virtually unknown to us. Scientist have long been pushing for a naturalist expedition to this unknown land. \n\nWe should sent an expedition to explore the coastal regions, which might also give us insight into future locations for colonial outposts. The expedition is expected to last approximately 8 months.;;;;;;;;;;;;;
DIM_kina_aanplant_title;Import the Cinchona Tree;;;;;;;;;;;;;
DIM_kina_aanplant_desc;§RGain 1 infamy§! The bark of the Cinchona tree contains quinine, an important ingredient in malaria medicine. This makes the Cinchona tree invaluable to any nation pursuing an tropical venture. Currently, the tree only grows in Peru, and they guard their monopoly jealously. \n\nIncreased demand over the years has led the tree to be overexploited, and the supply of this vital medicine can no longer be guaranteed. With some planning, we might be able to smuggle some plants out of Peru, and see if the plant will grow in the Indies. If it does, it will be of immense value to us.;;;;;;;;;;;;;
DIM_NET_new_bungai_treaty_title;The Bungaij Treaty;;;;;;;;;;;;;
DIM_NET_new_bungai_treaty_desc;§RGain 2 infamy§! Our relations with the Kings of Boni are based on a treaty signed by the VOC in 1667. After defeating the Makassar Empire, the VOC elevated the Bone Sultanate to foremost kingdom on Celebes. \n\nUninterested in developing the lands, or even the trade, in as much as the VOC was interested in keeping others out. They did not obstruct the Boni from extending their suzerainty over the other Buginese states, as long as they submitted to the VOC monopoly. This has left the economic potential of the region untouched, so perhaps it is time to resolve this situation in our favor.;;;;;;;;;;;;;
DIM_BAJ_oranje_nassau_event_title;A $FROMCOUNTRY_ADJ$ Mining Concession?;;;;;;;;;;;;;
DIM_BAJ_oranje_nassau_title;Mining Concessions in Banjar;;;;;;;;;;;;;
DIM_BAJ_oranje_nassau_desc;A Dutch geological expedition in the Sultanate of Banjar has discovered extensive coal reserves near Bandjarmasim. On further examination these reserves have proven to be economically viable. We should approach the Sultan for a mining concession as soon as possible to establish a mine in the province.;;;;;;;;;;;;;
DIM_BAJ_heir_dies_title;The Death of Prince Abdurrahaman;;;;;;;;;;;;;
DIM_BAJ_sultan_dies_title;Sultan Adam dies!;;;;;;;;;;;;;
DIM_BAJ_sultan_dies_NET_title;The Sultan of Bandjar dies!;;;;;;;;;;;;;
DIM_BAJ_unrest_title;Unrest in Bandjar;;;;;;;;;;;;;
DIM_BAJ_unrest_NET_title;Unrest in Bandjar;;;;;;;;;;;;;
DIM_BAJ_onrust_NET_title;The Onrust;;;;;;;;;;;;;
DIM_zilveren_verbond_event_title;The Zilverenverbond;;;;;;;;;;;;;
DIM_colonial_question;The Koloniale Kwestie;;;;;;;;;;;;;
DIM_colonial_question_desc;Elements of society are unhappy about our current colonial policies.;;;;;;;;;;;;;
DIM_maatschappij_javaan_title;Maatschappij tot Nut van den Javaan;;;;;;;;;;;;;
DIM_cultuurstelsel_hoevell_title;Baron Van Hoevell;;;;;;;;;;;;;
DIM_BEL_nederlands_belgisch_taalcongress_title;A Belgian-Dutch Language and Literature Congress;;;;;;;;;;;;;
DIM_NET_nederlands_belgisch_taalcongress_title;The Nederlansch Congress;;;;;;;;;;;;;
DIM_NET_nederlands_belgisch_taalcongress_desc;One of the causes of the Belgian Revolution was our language policy. The majority of the elites, being Francophone, disdained Dutch and our efforts to make it the national language. It should thus come as no surprise that, after independence, French was swiftly elected as the official language. This has caused some resentment among the Flemish, who find it gives precious little room for their own cultural expression.\nIn an effort to strengthen the cultural base of Dutch in Belgium, Flemish language scholars have joined up with Dutch language scholars in Ghent for an international language and literature congress. The development and unification of the Dutch language is one of the main goals of the congress.;;;;;;;;;;;;;
DIM_NET_thorbecke_intro_title;Johan Rudolph Thorbecke;;;;;;;;;;;;;
DIM_NET_negenmannen_title;The Negenmannen;;;;;;;;;;;;;
DIM_NET_liberal_blackmail_title;Royal Blackmail;;;;;;;;;;;;;
DIM_NET_willem_ii_outed_title;Willem II Ousted as a Bisexual;;;;;;;;;;;;;
NEWS_willem_2_bi_title;Dutch King outed and ousted;;;;;;;;;;;;;
NEWS_willem_2_bi_long;Chaos and confusion as King Willem II of the Netherlands has been forced to abdicate following revelations in the newspapers about his 'private experiments.' As the king's 'unnatural tendencies' have caused the line of succession to become suspect, a succession crisis looms. The Kings' brother, Prince Frederik, has been suggested as successor, but the damage to the monarchy may have too great. Radical liberals are suspected to have leaked the information after failing to blackmail the king into accepting a liberal constitution.;;;;;;;;;;;;;
NEWS_willem_2_bi_medium;Chaos and confusion as King Willem II of the Netherlands has been forced to abdicate following revelations in the newspapers about his 'private experiments.' Radical liberals are suspected in an plot to blackmail the king to enforce political change.;;;;;;;;;;;;;
NEWS_willem_2_bi_short;Chaos and confusion as King Willem II of the Netherlands has been forced to abdicate after being outed in the newspapers. Radical liberals are implicated in plot to enforce political change.;;;;;;;;;;;;;
DIM_PAP_herstel_bisschoppen_title;Restore the Ecclesiastical Hierarchy to the Netherlands;;;;;;;;;;;;;
DIM_PAP_herstel_bisschoppen_desc;Calvinism is the dominant faith in the Netherlands, and while perhaps Catholics have not faced the same level of prosecution as seen elsewhere (or indeed, Protestants have faced from Catholics elsewhere), they are discriminated against. The new Dutch constitution, however, attempts to right this wrong, and protects all religions, Catholics included, from discrimination. Under the constitution we can restore our bishops to the country, and restore the Catholic faith to its rightful place!;;;;;;;;;;;;;
DIM_afscheiding_1834_end_prosecution_title;Prosecution of the Secessionists;;;;;;;;;;;;;
DIM_NET_herstel_bisschoppen_title;Ex Qua Die Arcano;;;;;;;;;;;;;
NEWS_dutch_bishops_title;First Catholic Bishop in almost 300 Years in the Netherlands;;;;;;;;;;;;;
NEWS_dutch_bishops_long;Catholics in the Netherlands rejoice following the issuing of a Papal Bull restoring the Catholic episcopal hierarchy. The Pope had lost his flock in the 16th century as Calvinists rebelled against the Catholic Spanish king. Taking advantage the passing of a liberal constitution in the country, the Pope names the first Dutch Catholic bishop in almost 300 years.;;;;;;;;;;;;;
NEWS_dutch_bishops_medium;Catholics rejoice in the Netherlands as the Pope restores the Catholic episcopal hierarchy in that country. Catholicism has long been repressed in the Netherlands, yet this restoration promises to be a step in the right direction. All made possible by the new liberal constitution.;;;;;;;;;;;;;
NEWS_dutch_bishops_short;Catholics rejoice as the Catholic episcopal hierarchy is restored in the Netherlands. Pope reacts to passing of liberal constitution by 'returning the Word of God.';;;;;;;;;;;;;
DIM_NET_aprilbeweging_title;The April Movement;;;;;;;;;;;;;
DIM_aprilbeweging;Aprilbeweging;;;;;;;;;;;;;
DIM_aprilbeweging_desc;The April Movement (Aprilbeweging) was the protestant and conservative protest against the restoration of the episcopal hierarchy in the Netherlands by Pope Pius IX. With this recovery is actually meant the re-establishment of the Dutch Roman Catholic church province with five dioceses, each headed by a bishop . The movement was also directed against the cabinet of Thorbecke I, which did not obstruct the Roman Catholic Church, on the grounds of the separation of church and state and the freedom of religion.;;;;;;;;;;;;;
NEWS_aprilbeweging_title;Religious tensions in the Netherlands;;;;;;;;;;;;;
NEWS_aprilbeweging_short;The recent restoration of the Catholic episcopal hierarchy has stirred up strong emotions as Pope call Calvinism heresy, and protestants question Catholic loyalty.;;;;;;;;;;;;;
NEWS_aprilbeweging_medium;The Dutch king recently took possession of 200.000 signature protesting the restoration of the Catholic episcopal hierarchy, claiming it makes 'the king a slave of the pope, more than even King Phillip II, murderer of William of Orange, ever wanted to be.';;;;;;;;;;;;;
NEWS_aprilbeweging_long;Deeply aggrieved the recent Papal Bull to restore the Dutch Catholic bishops, who also called the Dutch Calvinists 'heretics,' prominent politicians have, supported by 200.000 signatures, offered the king a petition asking to condemn the Papal bull. '[This bull makes] the king a slave of the pope, more than even King Phillip II, murderer of William of Orange, ever wanted to be,' says protester foreman. The king has taken possession of the signatures and declared his sympathy with the protesters, further polarizing the situation.;;;;;;;;;;;;;
DIM_NET_a_visit_to_Utrecht_title;A Visit to Utrecht;;;;;;;;;;;;;
DIM_NET_the_end_of_thorbecke_title;An Indiscreet King;;;;;;;;;;;;;
NET_jacobs_university_app_con_title;Women in Universities?;;;;;;;;;;;;;
NET_jacobs_university_app_lib_title;Women attending universities?;;;;;;;;;;;;;
NET_jacobs_university_gra_con_title;Aletta Jacobs Graduates?!;;;;;;;;;;;;;
NET_jacobs_university_gra_lib_title;Aletta Jacobs Graduates!;;;;;;;;;;;;;
NET_jacobs_voting_title;Aletta Jacobs demands voting rights!;;;;;;;;;;;;;
NET_jacobs_voting2_title;Suffragettes Rally!;;;;;;;;;;;;;
NET_vvkr_title;The Vereeniging voor Vrouwenkiesrecht;;;;;;;;;;;;;
NET_vvkr_desc;The recent granting of universal suffrage has spurred on the creation of the Vereeniging voor Vrouwenkiesrecht ('Society for Woman-suffrage'). Founded by Aletta Jacobs and Wilhelmina Drucker, they are already taking to the streets demonstrating their cause. The newspapers are calling it scandalous: 'For one to obtain the privilege of voting, one first has to respect the law!';;;;;;;;;;;;;
NET_vrouwtentoon_title;National Women's Crafts Fair;;;;;;;;;;;;;
NET_vrouwtentoon_con_desc;The preposterous proposition of women's rights has reached new heights. The various suffragette movements have decided to come together and organize a Woman's Crafts Fair! This exhibition will form a display of women's ideas, works and products, 'celebrating' their 'accomplishments' in the arts, literature, science and industry. The fair is intended to raise support for gender equality and inspire young women to take up the cause.\n\nCompletely run by women, how can it be anything but a complete failure?;;;;;;;;;;;;;
NET_vrouwtentoon_lib_desc;The noble, yet slightly misguided, ideal of women's rights has reached a new level. The various suffragette movements have decided to come together and organize a Woman's World's Fair! This exhibition will form a display of women's ideas, works and products, celebrating their accomplishments in the arts, literature, science and industry. Completely run by women, the fair is intended to raise support for gender equality and inspire young women to take up the cause.;;;;;;;;;;;;;
DIM_knaud_kris_title;A Historic Kris;;;;;;;;;;;;;
DIM_knaud_kris_desc;In South Asian culture, a Kris, an asymmetrical, usually curvy, dagger, is a spiritual and sacred object. Imbued with magical powers, they are thought to be inhabited by spirits and as such are 'almost alive.' Care of Krisses is subject to great ceremony and ritual. Should the owner be negligent, the Kris might kill him in his sleep. Should the owner, however, be generous, the Kris will protect him and imbue him with valor.\nRecently, the crown-prince of one of our Princely States fell ill. Neither our western physicians, nor the local Dukun proved capable of helping. In a desperate move, the prince asked the renowned 'White Dukun,' a Dutchman educated in both western and indigenous medicine, for help. Finding it as a case of guna-guna, the White Dukun worked his magic and managed to cure the crown-prince. For his efforts in securing the succession, the prince awarded the White Dukun with his most precious pusaka: an ancient Kris.;;;;;;;;;;;;;
DIM_NET_uitbreiding_amsterdam_title;The Expansion of Amsterdam;;;;;;;;;;;;;
DIM_NET_etna_expedition_returns_title;The Etna Expedition Returns;;;;;;;;;;;;;
DIM_NET_etna_expedition_returns_desc;The expedition sent to explore the coast of New Guinea has returned. In the past few months they have made extensive maps of the coast of New Guinea - not only of the currents and water depths, but also of suitable locations for future colonial outposts, invaluable information to us should we decide to expand our colonial holdings. On the naturalist side, the expedition was less successful - A large number of hitherto unknown species of birds were discovered, and promptly killed for preservation, aside from those samples, a large collection of stones and minerals was also brought back. However, no grand discoveries were made. \n\nRather unexpectedly, the expedition ran into the English naturalist Alfred Russel Wallace at an isolated German mission post. The man is doing research into the development of species, and claims to be on the verge of a major scientific breakthrough.;;;;;;;;;;;;;
DIM_NET_etna_expedition_returns_success_desc;The expedition sent to explore the coast of New Guinea has returned. In the past few months they have made extensive maps of the coast of New Guinea - not only of the currents and water depths, but also of suitable locations for future colonial outposts, invaluable information to us should we decide to expand our colonial holdings. On the naturalist side, the expedition was fairly routine - A few new bird species discovered, some interesting rocks, but nothing to get to excited about. That is until, rather unexpectedly, the expedition ran into the English naturalist Alfred Russel Wallace at an isolated German mission post. The man had been traveling the archipelago to research the introduction of new species. Impressed by our expedition, he saw an opportunity for collaboration and joined the expedition. Claiming to be on the verge of a major scientific breakthrough, he has promised to give credit where credit is due.;;;;;;;;;;;;;
DIM_NET_etna_expedition_failure_success_desc;The expedition sent to explore the coast of New Guinea has returned, early. The expedition started off well, successfully mapping the currents and depth of the western half of the island, gathering naturalist samples. \n\nHowever, on one of the naturalist excursions into the forest, the expedition members disappeared! The soldiers went into the forest after them, but were unable to locate them. Later that night, bright fires could be seen from deep within in the forests. \n\nWe can only assume the worse...;;;;;;;;;;;;;
DIM_socialist_colonial_protest_title;Anti-Colonial Protest;;;;;;;;;;;;;
DIM_socialist_end_war_title;End of the Atjeh War;;;;;;;;;;;;;
DIM_socialist_end_war_desc;The socialists have long been opponents of our colonial rule in the East. Especially offensive to them are our colonial campaigns to extend our rule. They have compared the Atjehnese resistance to our own struggle against the Spanish, or the struggle of the Boers against the British. As such the socialists have taken it upon themselves to negotiate a peace with the Atjehnese.;;;;;;;;;;;;;
DIM_batavia_revolutie_title;The Batavian Revolution;;;;;;;;;;;;;
batavian_revolt;The Batavian Reforms;;;;;;;;;;;;;
NEWS_batavian_revolution;Tensions erupt in the Dutch East-Indies;;;;;;;;;;;;;
NEWS_batavian_revolution_short;As revolutions sweeps Europe, her colonies are not spared the upheaval. In the Dutch East Indies, police recently had to be sent in to disperse crowds protesting discrimination polices there.;;;;;;;;;;;;;
NEWS_batavian_revolution_medium;Long a loyal and willing outpost of the Dutch Empire, the atmosphere has recently turned sour in Batavia. Inspired by the events in Europe, liberals have gathered to demand an end to discriminatory practices from the Dutch government against her colonial citizens.;;;;;;;;;;;;;
NEWS_batavian_revolution_long;As revolutionary spirit grips Europe, it is important keep on reporting the news from the world around us. The Dutch East Indies, for example, would appear to be at the verge of revolution. Outraged by the lack of democracy and educational opportunities in the Dutch colony, a large group of prominent businessmen and other social elites recently gathered in anger Batavia. Such was the anger of those gathered that police forces had to be called in to contain it and disperse the crowds. The situation has quiet down since then, but a tense situation remains.;;;;;;;;;;;;;
DIM_NET_buitenzorg_paleis_title;The Buitenzorg Palace;;;;;;;;;;;;;
DIM_NET_buitenzorg_paleis_desc;The Buitenzorg Palace has served as main administrative center for the East Indies since the middle of the 18th century, but was destroyed by an earthquake in 1834. We have finally finished rebuilding the palace. The original palace had three floors, but, as future protection against earthquakes, the new palace only has one. Of particular importance is ''s Lands Plantentuin' (the botanical gardens) surrounding the palace. Originally founded as a forest for rare species of plants during the Sunda Kingdom, they currently serve a primary research institute for the development and cultivation of new species of plants. As such, it is one of the most important institutes of tropical research in the world, and of vital importance to the plantation economy on Java.;;;;;;;;;;;;;
DIM_kina_aanplant_failed_title;Cinchona Tree crop fail;;;;;;;;;;;;;
DIM_kina_aanplant_success_title;Cinchona Tree takes hold;;;;;;;;;;;;;
DIM_kina_new_species_title;New Species of Cinchona;;;;;;;;;;;;;
NEWS_cinchona;The Dutch Break Peruvian Medicine Monopoly;;;;;;;;;;;;;
NEWS_cinchona_long;Peruvian governmental official reacted with surprise and outrage today, after the Dutch government announced yesterday that it had successfully imported the Cinchona tree into their colony in the East-Indies. Stocks of this tree, whose bark is vital for the production of malaria medicine, have long been by overexploitation overexploitation, causing anxiety worldwide due to possible supply shortages. The Dutch breaking the Peruvian monopoly on this tree is welcomed by many around the world, as it is hoped to lead to a more stable supply of this strategic good.;;;;;;;;;;;;;
NEWS_cinchona_medium;Tensions rise between the Dutch and Peruvian government after the Dutch government announced yesterday to have broken the Peruvian monopoly on Cinchona, a tree vital for the production of malaria medicine, and under severe treat of extinction under Peruvian overexploitation.;;;;;;;;;;;;;
NEWS_cinchona_short;The Dutch government announced yesterday they have broken the Peruvian monopoly on the Cinchona tree, a tree vital for the production of malaria medice.;;;;;;;;;;;;;
DIM_pil_bandoeng_title;The Pill Bandoeng;;;;;;;;;;;;;
DIM_stovia_title;The School tot Opleiding van Inlandsche Artsen;;;;;;;;;;;;;
DIM_sell_NHM_title;Sell Stock in the Nederandsche Handel-Maatschappij;;;;;;;;;;;;;
