Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
LEDGER_HEADER_COUNTRYCOMPARE;National Comparison;Comparaison nationale;Nationaler Vergleich;;Comparativa de naciones;;;;;;;;;
LEDGER_COUNTRY_TOTAL_POP;Total pop.;Popul. tot.;Gesamtbev?lk.;;Pob. total;;;;;;;;;
LEDGER_COUNTRY_PROVCOUNT;Provinces;Provinces;Provinzen;;Provincias;;;;;;;;;
LEDGER_COUNTRY_FACTORYCOUNT;Factories;Usines;Fabriken;;F?bricas;;;;;;;;;
LEDGER_COUNTRY_LITERACY;Literacy;Alphab?tisation;Alphabetisierung;;Alfabetizaci?n;;;;;;;;;
LEDGER_COUNTRY_LEADERSHIP;Leadership;Commandement;Anf?hrerschaft;;Liderazgo;;;;;;;;;
LEDGER_COUNTRY_DIVISIONS;Brigades;R?giments;Divisionen;;Brigadas;;;;;;;;;
LEDGER_COUNTRY_SHIPS;Ships;Navires;Schiffe;;Barcos;;;;;;;;;
LEDGER_HEADER_COUNTRYPARTY;Political systems;Syst?mes politiques;Politische Systeme;;Sistemas pol?ticos;;;;;;;;;
LEDGER_COUNTRY_GOVERNMENT;Government;Gouvernement;Regierung;;Gobierno;;;;;;;;;
LEDGER_COUNTRY_NATIONALVALUE;National Value;Valeur nationale;Nationalwert;;Valor nacional;;;;;;;;;
LEDGER_COUNTRY_RULINGPARTY;Ruling party;Parti dirigeant;Regierungspartei;;Partido gobernante;;;;;;;;;
LEDGER_COUNTRY_RULINGIDEOLOGY;Party ideology;Id?ologie du parti;Partieideologie;;Ideolog?a del partido;;;;;;;;;
LEDGER_HEADER_COUNTRYPOLITICALREFORMS;Political reforms;R?formes politiques;Politische Reformen;;Reformas pol?ticas;;;;;;;;;
LEDGER_HEADER_COUNTRYSOCIALREFORMS;Social reforms;R?formes sociales;Soziale Reformen;;Reformas sociales;;;;;;;;;
LEDGER_HEADER_COUNTRY_POPS;Country population;Population du pays;Landesbev?lkerung;;Poblaci?n del pa?s;;;;;;;;;
LEDGER_HEADER_PROVINCEPRODUCTION;Province production;Production de la province;Provinzproduktion;;Producci?n de la provincia;;;;;;;;;
LEDGER_STATE_NAME;State;?tat;Region;;Estado;;;;;;;;;
LEDGER_GOODS;Goods;Marchandises;G?ter;;Bienes;;;;;;;;;
LEDGER_OUTPUT;Output;Production;Leistung;;Producci?n;;;;;;;;;
LEDGER_INCOME;Income;Revenus;Einnahmen;;Ingresos;;;;;;;;;
LEDGER_EMPLOYED;Employed;Emplois;Besch?ftigt;;Empleados;;;;;;;;;
LEDGER_LEVEL;Level;Niveau;Stufe;;Nivel;;;;;;;;;
LEDGER_HEADER_FACTORYPRODUCTION;Factory production;Production de l'usine;Fabrikproduktion;;Producci?n de la f?brica;;;;;;;;;
BUDGET;Budget;Budget;Haushalt;;Presupuesto;;;;;;;;;
BUDGET_TAX_POOR_DESC;;;;;;;;;;;;;;
BUDGET_TAX_MIDDLE_DESC;;;;;;;;;;;;;;
BUDGET_TAX_RICH_DESC;;;;;;;;;;;;;;
BUDGET_TOTAL_FUNDS;Total Funds;Fonds totaux;Gesamtmittel;;Total de fondos;;;;;;;;;
BUDGET_TOTAL_DEBT;Total Debt;Dette totale;Gesamtschulden;;Total de deudas;;;;;;;;;
BUDGET_TAKE_LOAN;Take Loan;Souscrire un emprunt;Darlehen aufnehmen;;Pedir pr?stamo;;;;;;;;;
BUDGET_REPAY_LOAN;Repay Loan;Rembourser l'emprunt;Darlehen tilgen;;Devolver pr?stamo;;;;;;;;;
BUDGET_DAILY_INCOME;Daily Income;Revenus quotidiens;Tageseinnahmen;;Ingresos diarios;;;;;;;;;
BUDGET_DAILY_EXPENSES;Daily Expenses;D?penses quotidiennes;Tagesausgaben;;Gastos diarios;;;;;;;;;
BUDGET_MILITARY_COST;Military Costs;Co?ts arm?e;Milit?rkosten;;Militares;;;;;;;;;
BUDGET_NATIONAL_STOCKPILE;National Stockpile;R?serves nationales;Nationaler Vorrat;;Reserva nacional;;;;;;;;;
BUDGET_INDUSTRIAL_SUBSIDIES;Industrial Subsidies;Subventions industrielles;Industriezusch?sse;;Subsidios industriales;;;;;;;;;
BUDGET_TARIFFS;Tariffs;Droits de douane;Z?lle;;Aranceles;;;;;;;;;
BUDGET_DAILY_BALANCE;Projected Daily Balance;Bilan quotidien pr?vu;Voraussichtliche Tagesbilanz;;Balance diario previsto;;;;;;;;;
BUDGET_GOLD_DESC;;;;;;;;;;;;;;
BUDGET_MIL_COST_DESC;;;;;;;;;;;;;;
BUDGET_NAT_STOCK_DESC;;;;;;;;;;;;;;
BUDGET_IND_SUP_DESC;;;;;;;;;;;;;;
BUDGET_EDUCATION_DESC;;;;;;;;;;;;;;
BUDGET_ADMIN_DESC;;;;;;;;;;;;;;
BUDGET_SOCIAL_SPEND_DESC;;;;;;;;;;;;;;
BUDGET_MIL_SPEND_DESC;;;;;;;;;;;;;;
BUDGET_TARIFF_DESC;;;;;;;;;;;;;;
BUDGET_TOTAL_FUNDS_DESC;;;;;;;;;;;;;;
BUDGET_BALANCE_DESC;;;;;;;;;;;;;;
BUDGET_DEBT_DESC;;;;;;;;;;;;;;
BUDGET_NATIONAL_BANK_DESC;;;;;;;;;;;;;;
BUDGET_INTEREST_DESC;;;;;;;;;;;;;;
BUDGET_CLOSE_WINDOW;Closes budget window;Ferme la fen?tre du budget;Schlie?t Haushaltfenster;;Cierra la ventana del presupuesto;;;;;;;;;
BUDGET_TOTAL_EXPENSE;Total Expense: ?Y$VAL$?W;D?penses totales : ?Y$VAL$??W;Gesamtausgaben: ?Y$VAL$?W;;Gastos totales: ?Y$VAL$?W;;;;;;;;;
BUDGET_SLIDER_ADMINISTRATION;Administration: ?Y$VAL$?W;Administration : ?Y$VAL$??W;Verwaltung: ?Y$VAL$?W;;Administraci?n: ?Y$VAL$?W;;;;;;;;;
BUDGET_EXPENSE_SLIDER_EDUCATION;Education: ?Y$VAL$?W;?ducation : ?Y$VAL$??W;Bildung: ?Y$VAL$?W;;Educaci?n: ?Y$VAL$?W;;;;;;;;;
BUDGET_SLIDER_SOCIAL_SPENDING;Social Spending: ?Y$VAL$?W;D?penses sociales : ?Y$VAL$??W;Sozialausgaben: ?Y$VAL$?W;;Gastos sociales: ?Y$VAL$?W;;;;;;;;;
BUDGET_SLIDER_MILITARY_SPENDING;Military Salaries: ?Y$VAL$?W;D?penses militaires : ?Y$VAL$??W;Wehretat: ?Y$VAL$?W;;Gastos militares: ?Y$VAL$?W;;;;;;;;;
BUDGET_INTEREST;Interest: ?Y$VAL$?W;Int?r?ts : ?Y$VAL$??W;Zinsen: ?Y$VAL$?W;;Intereses: ?Y$VAL$?W;;;;;;;;;
REMOVE_BUDGET_IMPORTS;Imports: ?Y$VAL$?W;Importations : ?Y$VAL$??W;Importe: ?Y$VAL$?W;;Importaciones: ?Y$VAL$?W;;;;;;;;;
BUDGET_SUPPLYCOSTS;Supply Costs: ?Y$VAL$?W;Frais d'approvisionnement : ?Y$VAL$??W;Versorgungskosten: ?Y$VAL$?W;;Coste de suministros: ?Y$VAL$?W;;;;;;;;;
BUDGET_TAX;?Y$VAL$?W;?Y$VAL$?W;?Y$VAL$?W;;?Y$VAL$?W;;;;;;;;;
BUDGET_BASE_TAX;Base tax efficiency: ?Y$VAL$?W%;Efficacit? fiscale de base : ?Y$VAL$?W%;Grundsteuereffizienz: ?Y$VAL$?W%;;Eficiencia impositiva b?sica: ?Y$VAL$?W%;;;;;;;;;
BUDGET_TECH_TAX;From technology: ?Y$VAL$?W%;Provenant de la technologie : ?Y$VAL$ %?W;Aus Technologie: ?Y$VAL$?W%;;De la tecnolog?a: ?Y$VAL$?W%;;;;;;;;;
BUDGET_STRATA_NEED;?Y$VAL$?W% are getting their $TYPE$;?Y$VAL$%?W re?oivent leurs $TYPE$;?Y$VAL$%?W decken $TYPE$;;?Y$VAL$?W% reciben lo que necesitan ($TYPE$);;;;;;;;;
BUDGET_STRATA_NO_NEED;?Y$VAL$?W% are getting none of their needs.;?Y$VAL$%?W n'ont aucun de leurs besoins satisfaits.;?Y$VAL$%?W bekommen nichts.;;?Y$VAL$?W% no reciben nada de lo que necesitan.;;;;;;;;;
BUDGET_TOTAL_INCOME;Total Income: ?Y$VAL$?W;Revenus totaux : ?Y$VAL$??W;Gesamteinnahmen: ?Y$VAL$?W;;Ingresos totales: ?Y$VAL$?W;;;;;;;;;
TAXES_POOR;Taxes Poor Strata: ?Y$VAL$?W;Imp?ts classes d?favoris?es : ?Y$VAL$??W;Steuern - Unterschicht: ?Y$VAL$?W;;Impuestos de la clase pobre: ?Y$VAL$?W;;;;;;;;;
TAXES_MIDDLE;Taxes Middle Strata: ?Y$VAL$?W;Imp?ts classes moyennes : ?Y$VAL$??W;Steuern - Mittelschicht: ?Y$VAL$?W;;Impuestos de la clase media: ?Y$VAL$?W;;;;;;;;;
TAXES_RICH;Taxes Rich Strata: ?Y$VAL$?W;Imp?ts classes sup?rieures : ?Y$VAL$??W;Steuern - Oberschicht: ?Y$VAL$?W;;Impuestos de la clase alta: ?Y$VAL$?W;;;;;;;;;
TARIFFS_INCOME;Tariffs: ?Y$VAL$?W;Droits de douane : ?Y$VAL$??W;Z?lle: ?Y$VAL$?W;;Aranceles: ?Y$VAL$?W;;;;;;;;;
REMOVE_BUDGET_EXPORTS;Exports: ?Y$VAL$?W;Exportations : ?Y$VAL$?W;Exporte: ?Y$VAL$?W;;Exportaciones: ?Y$VAL$?W;;;;;;;;;
BUDGET_ADMIN_EFFICIENCY;Administrative efficiency: ?Y$PERC$%?W;Efficacit? administrative : ?Y$PERC$%?W;Verwaltungseffizienz: ?Y$PERC$%?W;;Eficiencia de la administraci?n: ?Y$PERC$%?W;;;;;;;;;
BUDGET_ADMIN_EFFICIENCY_DESC;?Y$PERC$%?W of our population are ?Ybureaucrats?W.\nFor maximum administrative efficiency, we need at least ?Y$MAX$%?W bureaucrats.?W\n;?Y$PERC$%?W de notre population est compos?e de ?Ybureaucrates?W.\nPour une efficacit? administrative optimale, il nous faut au moins ?Y$MAX$%?W de ?Wbureaucrates.?W\n;?Y$PERC$%?W unserer Bev?lkerung sind ?YB?rokraten?W.\nF?r maximale Verwaltungsefficienz brauchen wir mindestens ?Y$MAX$%?W B?rokraten.?W\n;;?Y$PERC$%?W de nuestra poblaci?n est? formada por ?YBur?cratas?W.\nPara tener la m?xima eficiencia de la administraci?n, necesitamos al menos ?Y$MAX$%?W Bur?cratas.?W\n;;;;;;;;;
ADM_EXPLAIN_DESC;This needed percentage is based on the following.\n;Ce pourcentage repose sur ce qui suit :\n;Dieser ben?tigte Prozentsatz basiert auf dem Folgenden:\n;;Este porcentaje se basa en lo siguiente.\n;;;;;;;;;
SHADOWY_INVESTOR;Private Investors;Investisseurs priv?s;Private Investoren;;Inversores privados;;;;;;;;;
GUNBOAT_ALERT;$COUNTRY$ has used their naval might to force us to pay back our loans with $VALUE$? per day.;$COUNTRY$ a eu recours ? sa puissance navale pour nous obliger ? rembourser nos emprunts, soit $VALUE$?par jour.;$COUNTRY$ hat uns mit seiner Seemacht gezwungen, unsere Anleihen mit $VALUE$? t?glich zur?ckzuzahlen.;;$COUNTRY$ ha usado su poder?o naval para obligarnos a devolver nuestros pr?stamos, a raz?n de $VALUE$? al d?a.;;;;;;;;;
BUDGET_COUNTRY;Country;Pays;Land;;Pa?s;;;;;;;;;
BUDGET_AMOUNT;Amount;Montant;Betrag;;Cant.;;;;;;;;;
BUDGET_LOANS_TAKEN;Loans Taken;Emprunts souscrits;Aufgenommene Darlehen;;Pr?stamos recibidos;;;;;;;;;
BUDGET_LOANS_GIVEN;Loans Given;Emprunts accord?s;Vergebene Darlehen;;Pr?stamos dados;;;;;;;;;
DIPLOMATIC_BALANCE_DESC;Diplomatic Balance;Balance diplomatique;Einnahmen / Ausgaben aus Vertr?gen;;Equilibrio diplom?tico;;;;;;;;;
BUDGET_LOAN_CANT_REPAY;We have no money to pay back loans with;Nous n'avons pas les moyens de rembourser nos emprunts.;Uns fehlt es an Geld, die Darlehen zur?ckzuzahlen an;;No tenemos dinero para pagar los pr?stamos;;;;;;;;;
BUDGET_CANT_LOAN;No money available to you for loaning;Vous n'avez pas les moyens de pr?ter de l'argent.;Kein Geld verf?gbar zur Darlehensvergabe an;;No tienes dinero para prestar;;;;;;;;;
WORLD_YEAR;The world $YEAR$ AD;Le monde en $YEAR$ apr. J.-C.;Die Welt im Jahre $YEAR$ n. Chr..;?wiat AD $YEAR$;A?o $YEAR$ DC;Il mondo nell'anno $YEAR$ d.C.;A vil?g - Kr. u. $YEAR$;L?ta p?n? $YEAR$;;;;;;
FE_PLAYABLE_COUNTRIES;Playable Countries;Pays disponibles;Spielbare L?nder;;Pa?ses disponibles;;;;;;;;;
FE_COUNTRY;Country;Pays;Land;;Pa?s;;;;;;;;;
FE_WARS;Wars:;Guerres :;Kriege:;;Guerras:;;;;;;;;;
FE_POP;Pop.;Population;Bev.;;Pob.;;;;;;;;;
FE_IDEOLOGY;Ideology;Id?ologie;Ideologie;;Ideolog?a;;;;;;;;;
FE_INDUSTRY;Industry:;Industriel :;Industrie:;;Industria:;;;;;;;;;
FE_PRESTIGE;Prestige:;Prestige :;Prestige:;;Prestigio:;;;;;;;;;
FE_RANK;Rank;Rang;Rang;;Puesto;;;;;;;;;
FE_SCORE;Score;Score;Punkte;;Puntos;;;;;;;;;
# Savegame transfers;;;;;;;;;;;;;;
SAVE_PROG;Save progress: $VALUE$ %;Progression de la sauvegarde : $VALUE$%;Speicherfortschritt: $VALUE$ %;Post?p zapisu: $VALUE$ %;Guardado completado: $VALUE$ %;Salva progressi: $VALUE$ %;Ment?s folyamaban: $VALUE$%;Ulo?it postup: $VALUE$ %;;;;;;
TRANSERING_SAVE;Savegame transfer started...;D?but du transfert de la sauvegarde...;Spielstand wird geladen ...;Rozpocz?to transfer zapisanej gry...;Inicio de transferencia de datos guardados...;Trasferimento del salvataggio avviato...;Ment?s?tt?lt?s folyamatban?;Za?alo ukl?d?n?...;;;;;;
LOADING_LOCAL_SAVE;Loading local savegame copy...;Chargement de la copie de sauvegarde locale...;Lokale Kopie des Spielstandes wird geladen ...;Wczytuj? kopi? zapisanej gry lokalnej...;Cargando copia local de datos guardados...;Caricamento copia salvataggio in locale in corso...;Helyi ment?s bet?lt?se?;Nahr?v?n? m?stn? ulo?en? hry...;;;;;;
PLR_DISC;Player ?Y$NAME$?W left the game.;Le joueur ?Y$NAME$?W a quitt? la partie.;Spieler ?Y$NAME$?W hat das Spiel verlassen.;Gracz $NAME$ opu?ci? gr?.;El jugador ?Y$NAME$?W ha abandonado el juego.;Il giocatore $NAME$ ha lasciato la partita.;$NAME$ elhagyta a j?t?kot.;Hr?? ?Y$NAME$?W opustil hru.;;;;;;
PLR_CONNECT;Player ?Y$NAME$?W joined the game.;Le joueur ?Y$NAME$?W a rejoint la partie.;Spieler ?Y$NAME$?W ist dem Spiel beigetreten.;Gracz $NAME$ do??czy? do gry.;El jugador ?Y$NAME$?W se ha unido al juego.;Il giocatore $NAME$ partecipa alla partita.;$NAME$ csatlakozott a j?t?khoz.;Hr?? ?Y$NAME$?W se p?ipojil ke h?e.;;;;;;
REVERT_SAVE_CAL;Reverting to default database.;Retour ? la base de donn?es par d?faut.;Standard-Datenbank wird eingesetzt.;Powr?t do domy?lnej bazy danych.;Volviendo a la base de datos por defecto.;Ripristino del database predefinito.;Visszat?r?s az eredeti adatb?zishoz?;Reverze na v?choz? datab?zi.;;;;;;
SAVE_TRANSFER_DONE;Savegame transfer done.;Transfert de sauvegarde termin?.;Transfer des Spielstandes beendet.;Dokonano transferu zapisanej gry.;Transferencia de datos guardados completada.;Trasferimento del salvataggio completato.;Ment?s?tt?lt?s k?sz.;P?enos ulo?en? hry ukon?en.;;;;;;
# Loading texts;;;;;;;;;;;;;;
LOADING_MAP_SPRITES;Loading Map-Sprites...;Chargement des sprites de la carte...;Karten-Sprites werden geladen ...;Wczytywanie Map-Sprites...;Cargando graficos animados de mapas...;Caricamento Sprites mappa in corso...;Egys?gek bet?lt?se?;Nahr?v?n? zmen?enin na map?...;;;;;;
LOADING_GUI_DEF;Loading GUI Definitions...;Chargement des d?finitions GUI...;GUI-Definitionen werden geladen ...;Wczytywanie definicji interfejsu graficznego...;Cargando definiciones de IGU...;Caricamento definizioni GUI in corso...;GUI bet?lt?se?;Nahr?v?n? definic rozhran?...;;;;;;
LOADING_DATABASES;Loading Databases...;Chargement des bases de donn?es...;Datenbanken werden geladen ...;Wczytywanie baz danych...;Cargando bases de datos...;Caricamento database in corso...;Adatb?zis bet?lt?se?;Nahr?v?n? datab?z?...;;;;;;
LOADING_DATABASES2;Loading Databases II...;Chargement des bases de donn?es II...;Datenbanken werden geladen II...;;Cargando bases de datos II...;;;;;;;;;
INIT_MAP_LOGIC;Initialising Maplogic...;Initialisation Maplogic...;Karte wird initialisiert ...;Uruchamianie Maplogic...;Inicializando logica de mapa...;Inizializzazione Maplogic in corso...;P?lya?tvonalak t?lt?se?;Inicializace syst?mu map?;;;;;;
CREATING_CHKSUM;Creating Checksum...;Cr?ation des sommes de contr?le...;Checksumme wird erstellt ...;Tworzenie sumy kontrolnej...;Creando total de chequeos...;Creazione checksum in corso...;Ellen?rz? ?sszeg l?trehoz?sa?;Vytv??en? hodnot sou?t?...;;;;;;
LOADING_HISTORY;Loading History Files...;Chargement des fichiers historiques...;Geschichtsdateien werden geladen ...;Wczytywanie plik?w historycznych...;Cargando archivos de historia...;Caricamento file storia in corso...;T?rt?nelmi f?jlok bet?lt?se?;Nahr?v?n? soubor? s histori?...;;;;;;
LOADING_SOUNDS;Loading Sounds...;Chargement des sons...;Sounddateien werden geladen ...;Wczytywanie d?wi?k?w...;Cargando sonidos...;Caricamento suoni in corso...;Hangok bet?lt?se?;Nahr?v?n? zvuk?...;;;;;;
PROC_FLAGS;Processing Flags...;Traitement des drapeaux...;Flaggen werden verarbeitet ...;Przetwarzanie flag...;Procesando banderas...;Elaborazione flag in corso...;Z?szl?k feldolgoz?sa?;Zpracov?n? vlajek...;;;;;;
LOAD_FLAGS;Loading Flags...;Chargement des drapeaux...;Flaggen werden geladen ...;Wczytywanie flag...;Cargando banderas...;Caricamento flag in corso...;Z?szl?k bet?lt?se?;Nahr?v?n? vlajek...;;;;;;
LOAD_GFX;Loading Graphics...;Chargement des graphismes...;Grafiken werden geladen ...;Wczytywanie grafiki...;Cargando graficos...;Caricamento grafica in corso...;Grafik?k bet?lt?se?;Nahr?v?n? grafiky...;;;;;;
CREATING_THE_WORLD;Creating the World...;Cr?ation du monde victorien...;Die Welt wird erstellt ...;Tworzenie ?wiata...;Creando el mundo...;Creazione mondo in corso...;Vil?g l?trehoz?sa?;Vytv??en? sv?ta...;;;;;;
CREATING_TREES;Creating Trees...;Cr?ation des arbres...;Baum-Sprites werden erstellt ...;Tworzenie drzew...;Creando arboles...;Creazione alberi in corso...;F?k l?trehoz?sa?;Vytv??en? porost?...;;;;;;
CREATING_BORDERS;Creating Borders...;Cr?ation des fronti?res...;Grenzen werden erstellt ...;Tworzenie granic...;Creando fronteras...;Creazione confini in corso...;Orsz?ghat?rok l?trehoz?sa?;Vytv??en? hranic...;;;;;;
CREATING_RIVERS;Creating Rivers...;Cr?ation des fleuves...;Fluss-Sprites werden erstellt ...;Tworzenie rzek...;Creando rios...;Creazione fiumi in corso...;Foly?k l?trehoz?sa?;Vytv??en? ?ek...;;;;;;
MAP_PROPERLY_INIT;Map Properly Initialised...;Initialisation de la carte r?ussie...;Karte korrekt initialisiert ...;Mapa uruchomiona prawid?owo...;Mapa inicializado con exito...;Mappa inizializzata correttamente...;A p?lya bet?ltve?;Mapa byla spr?vn? inicializov?na...;;;;;;
CREATING_PROVINCE;Creating Province #;Cr?ation de province #;Erstellung der Provinz#;Tworzenie prowincji;Creando provincia #;Creazione provincia # in corso...;Provincia l?trehoz?sa?;Vytv??en? provincie #;;;;;;
CREATING_TEXTS;Creating Texts....;Cr?ation des textes...;Texte werden erstellt ....;Tworzenie tekst?w...;Creando textos....;Creazione testi in corso...;Sz?vegek l?trehoz?sa?;Vytv??en? text?...;;;;;;
LOAD_EVENTS;Loading Events...;Chargement des ?v?nements...;Ereignisse werden geladen ...;Wczytywanie zdarze?...;Cargando eventos...;Caricamento eventi in corso...;Esem?nyek bet?lt?se?;Nahr?v?n? ud?lost?...;;;;;;
ADAPTING_HISTORY;Adapting History...;Adaptation de l'Histoire...;Geschichte wird angepasst ...;Przystosowywanie historii...;Adaptando historia...;Adattamento storia in corso...;T?rt?nelmi f?jlok bet?lt?se?;Adaptace historie...;;;;;;
CALC_PATHS;Calculating paths...\nThis may take several minutes.;Calcul des chemins...\nCela peut prendre plusieurs minutes.;Pfade werden berechnet ...\nDies kann einige Minuten dauern.;Obliczanie ?cie?ek...\nTo mo?e potrwa? kilka minut.;Calculando rutas...\nEsto puede llevar varios minutos.;Calcolo percorsi in corso... \nQuesta operazione potrebbe richiedere qualche minuto.;?tvonalak kisz?m?t?sa?\n Ez n?h?ny percet is ig?nybe vehet?;V?po?et cest...\nTo m??e trvat n?kolik minut.;;;;;;
FE_TOGGLE;Quick Start;D?marrage rapide;Schnellstart;;Inicio r?pido;;;;;;;;;
FE_TOGGLE_NORMAL;Custom Start;D?marrage personnalis?;Benutzerdefinierter Start;;Inicio personalizado;;;;;;;;;
# Settings ;;;;;;;;;;;;;;
FE_SETTING_DIPLOMACY;Diplomacy;Diplomatie;Diplomatie;;Diplomacia;;;;;;;;;
FE_SETTING_PRODUCTION;Production;Production;Produktion;;Producci?n;;;;;;;;;
FE_SETTING_POLITICS;Politics;Politique;Politik;;Pol?tica;;;;;;;;;
FE_SETTING_INTEL;Intelligence;Espionnage;Geheimdienst;;Inteligencia;;;;;;;;;
FE_SETTING_TECHNOLOGY;Technology;Technologie;Technologie;;Tecnolog?a;;;;;;;;;
FE_SETTING_UNITINTERFACE;Armies;Arm?es;Armeen;;Ej?rcitos;;;;;;;;;
DIFF_VERY_EASY;Very Easy;Tr?s facile;Sehr leicht;;Muy f?cil;;;;;;;;;
DIFF_EASY;Easy;Facile;Leicht;;F?cil;;;;;;;;;
DIFF_NORMAL;Normal;Normal;Normal;;Normal;;;;;;;;;
DIFF_HARD;Hard;Difficile;Schwer;;Dif?cil;;;;;;;;;
DIFF_VERY_HARD;Very Hard;Tr?s difficile;Sehr schwer;;Muy dif?cil;;;;;;;;;
# Misc ;;;;;;;;;;;;;;
CORE_PAUSED;PAUSE;PAUSE;PAUSE;PAUZA;PAUSA;PAUSA;Sz?net;PAUZA;;;;;;
SM_SETTINGS;Settings;Param?tres;Einstellungen;Ustawienia;Configuraci?n;Impostazioni;Be?ll?t?sok;Nastaven?;;;;;;
SM_GAME;Game;Jeu;Spiel;Gra;Juego;Partita;J?t?k;Hra;;;;;;
SM_VIDEO;Video;Affichage;Grafik;Grafika;V?deo;Video;Vide?;Grafika;;;;;;
SM_AUDIO;Audio;Son;Sound;D?wi?k;Sonido;Audio;Hangok;Zvuk;;;;;;
SM_CONTROLS;Controls;Commandes;Maus;Mysz;Controles;Comandi;Ir?ny?t?s;Ovl?d?n?;;;;;;
SM_MASTER_VOLUME;Master Volume;Volume principal;Hauptlautst?rke;G?o?no?? og?lna;Volumen principal;Volume generale;Hanger?;Celkov? hlasitost;;;;;;
SM_EFFECT_VOLUME;Effect Volume;Volume des effets sonores;Soundeffektlautst?rke;G?o?no?? efekt?w;Volumen de los efectos;Volume effetti;Effektek hangereje;Hlasitost zvukov?ch efekt?;;;;;;
SM_MUSIC_VOLUME;Music Volume;Volume de la musique;Musiklautst?rke;G?o?no?? muzyki;Volumen de la m?sica;Volume musica;Zene hangereje;Hlasitost hudby;;;;;;
SM_SCROLL_SPEED;Scroll Speed;Vitesse de d?filement;Scrollgeschwindigkeit;Pr?dko?? przewijania;Velocidad de desplazamiento;Velocit? scorrimento;G?rget?s sebess?ge;Rychlost posouv?n?;;;;;;
SM_ZOOM_SPEED;Zoom Speed;Vitesse du zoom;Zoomgeschwindigkeit;Pr?dko?? skalowania;Velocidad de zoom;Velocit? zoom;Nagy?t?s sebess?ge;Rychlost zaost?ov?n?;;;;;;
SM_MOUSE_SPEED;Mouse Speed;Vitesse de la souris;Mausgeschwindigkeit;Pr?dko?? myszy;Velocidad del rat?n;Velocit? mouse;Eg?r sebess?ge;Rychlost my?i;;;;;;
SM_RESOLUTION;Resolution;R?solution;Aufl?sung;Rozdzielczo??;Resoluci?n;Risoluzione;Felbont?s;Rozli?en?;;;;;;
SM_REFRESH_RATE;Refresh Rate;Rafra?chissement;Bildwiederholrate;Pr?dko?? od?wie?ania;Tasa de actualizaci?n;Aggiornamento;Friss?t?si frekvencia;Obnovovac? frekvence;;;;;;
SM_GAMMA;Gamma;Gamma;Gamma;Gamma;Gamma;Gamma;Gamma;Jas (Gamma);;;;;;
SM_SHADOWS;Shadows;Ombres;Schatten;Cienie;Sombras;Ombre;?rny?kok;St?nov?n?;;;;;;
SM_TREES;Trees;Arbres;B?ume;Drzewa;?rboles;Alberi;F?k;Stromy;;;;;;
