Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC6000061;\n\nFor a long time, two projects of country divided Argentina. Unitarianists or Unitarians were the proponents of the concept of a Unitary state (centralized government) in Buenos Aires and they were led by  Juan Lavalle. They were opposed to the Argentine Federalists, who wanted a federation of independent provinces, led by Juan Manuel de Rosas. The Unitarians, sympathetic to our government, fled Argentina in exile after being defeated in 1831. Rosas, the so called Restorer of the Laws, controlled the Argentina Confederation for too long under his despotic rule. They harbor Oribe, who claims is still president, and their government is hostile to ours. Our most trusted Caudillos argue that it is time to prepare for war and for that end we can weaken the Confederation by using our Unitarianist friends.;;;;;;;;;;;;;
EVTOPT6000061A;Contact Genaro Berón de Astrada, Governor of Corrientes.;;;;;;;;;;;;;
EVTOPT600061B;Let it go, Rosas surely will not interfere in Uruguay anymore.;;;;;;;;;;;;;
EVTNAME600062;The Unitarians cross the Uruguay River ;;;;;;;;;;;;;
EVTOPT600062A;Tell them we are ready for war when they are.;;;;;;;;;;;;;
EVTNAME600063;The Big War;;;;;;;;;;;;;
EVTOPT600063A;Call the Caudillos. Mobilize the troops. Rosas will fall.;;;;;;;;;;;;;
EVTOPT600063B;This is a dangerous move. Let the Blancos and Rosas in peace.;;;;;;;;;;;;;
EVTOPT600063C;Bide our time.;;;;;;;;;;;;;
EVTNAME600064;Rivera backs down;;;;;;;;;;;;;
EVTOPT600064A;Fight to the last man!;;;;;;;;;;;;;
EVTOPT600064B;It's time to step down.;;;;;;;;;;;;;
EVTNAME600065;The Uruguayan Aggression;;;;;;;;;;;;;
EVTOPT600065A;The fools!;;;;;;;;;;;;;
EVTNAME600066;The Italian Legion;;;;;;;;;;;;;
EVTOPT600066A;We welcome him and his soldiers.;;;;;;;;;;;;;
EVTOPT600066B;We don't need any help.;;;;;;;;;;;;;
EVTNAME600067;The Defenses of Montevideo;;;;;;;;;;;;;
EVTOPT600067A;Wonderful!;;;;;;;;;;;;;
EVTNAME600068;Garibaldi seizes a province;;;;;;;;;;;;;
EVTOPT600068A;Splendid!;;;;;;;;;;;;;
EVTNAME600069;The Fall of the Blancos;;;;;;;;;;;;;
EVTOPT600069A;Finally.;;;;;;;;;;;;;
EVTNAME600070;Brazilian Intervention;;;;;;;;;;;;;
EVTOPT600070A;I'm sure there will be no problems. Ask for their help.;;;;;;;;;;;;;
EVTOPT600070B;We can take care of this war by ourselves.;;;;;;;;;;;;;
EVTNAME600071;Uruguay asks for our help;;;;;;;;;;;;;
EVTOPT600071A;Agree to these terms.;;;;;;;;;;;;;
EVTOPT600071B;We can't afford to help them right now.;;;;;;;;;;;;;
EVTNAME600072;Spheres of Influence;;;;;;;;;;;;;
EVTOPT600072A;Finally we can have some peace.;;;;;;;;;;;;;
EVTOPT600072B;Unnecessary. Our current government will always have power.;;;;;;;;;;;;;
EVTNAME600073;Spheres of Influence;;;;;;;;;;;;;
EVTOPT600073A;Uruguay can rest;;;;;;;;;;;;;
EVTNAME700000;Death of Francia;;;;;;;;;;;;;
EVTOPT700000A;The end of an era.;;;;;;;;;;;;;
EVTNAME700001;The Rise of Carlos Lopéz;;;;;;;;;;;;;
EVTOPT700001A;What does the future hold for Paraguay?;;;;;;;;;;;;;
EVTOPT700001B;What does Paraguay hold for the future?;;;;;;;;;;;;;
EVTNAME700003;Foreign Policy;;;;;;;;;;;;;
EVTOPT700003A;Who gives a hoot about Yankees anyway? §RGain 1 infamy§W;;;;;;;;;;;;;
EVTOPT700003B;Issue an official apology.;;;;;;;;;;;;;
EVTNAME700004;The Paraguay Expedition;;;;;;;;;;;;;
EVTOPT700004A;Time to show American gunboat diplomacy.;;;;;;;;;;;;;
EVTOPT700004B;Drop the matter, it's not worth it.;;;;;;;;;;;;;
EVTNAME700005;The USA asks for military access;;;;;;;;;;;;;
EVTOPT700005A;The Yankees can pass through our territory.;;;;;;;;;;;;;
EVTOPT700005B;We don't want any involvement on this matter.;;;;;;;;;;;;;
EVTNAME700006;Uruguay gave us military access;;;;;;;;;;;;;
EVTOPT700006A;Contact Flag Officer William B. Shubrick. Let the expedition begin.;;;;;;;;;;;;;
EVTOPT700006B;Better to leave this issue behind us.;;;;;;;;;;;;;
EVTNAME700007;Uruguay refuse to give military access;;;;;;;;;;;;;
EVTOPT700007A;The expedition will happen one way or another.;;;;;;;;;;;;;
EVTOPT700007B;Better to leave issue this behind us.;;;;;;;;;;;;;
EVTNAME700008;The USA Expedition;;;;;;;;;;;;;
EVTOPT700008A;Send them an official apology and pay indemnifications.;;;;;;;;;;;;;
EVTOPT700008B;The Paraguayans will never submit!;;;;;;;;;;;;;
EVTOPT700008C;Let us bide our time.;;;;;;;;;;;;;
EVTNAME700009;The Expedition Ends;;;;;;;;;;;;;
EVTOPT700009A;Justice is served.;;;;;;;;;;;;;
EVTOPT700009B;We already got the reparations? Great! Now continue the war. §RGain 5 infamy§W;;;;;;;;;;;;;
EVTNAME700010;Paraguay Occupies Misiones;;;;;;;;;;;;;
EVTDESC700010;\n\nThe Paraguayan dictator built a fort overnight and occupied the province of Misiones, claiming the ethnic majority is Guarani and therefore should be ruled by him.;;;;;;;;;;;;;
EVTOPT700010A;Irrelevant, Paraguay is a province of Argentina.;;;;;;;;;;;;;
EVTNAME700011;Francia's Utopia;;;;;;;;;;;;;
EVTOPT700011A;Long may he live!;;;;;;;;;;;;;
EVTNAME700012;A Stab in the Back;;;;;;;;;;;;;
EVTOPT700012A;Traitorous bastards!;;;;;;;;;;;;;
EVTNAME500000;The Organic Statute of Poland;;;;;;;;;;;;;
EVTDESC500000;The Organic Statute of the Kingdom of Poland was a Statute which replaced the Constitution of 1815 in the aftermath of the failed November Uprising in the Russian Partition. The Statute was pronounced in occupied Warsaw on March 1832 by Marshal Ivan Fyodorovich Paskevich, who named himself a namestnik. The Statute, signed by Emperor Nicholas I of Russia, replaced the personal union between the Kingdom of Poland and the Russian Empire with the "eternal incorporation" of Poland into Russia. The Parliament of the Kingdom was abolished, and its army merged with the Russian Army. \n §RNOTE: Congress Poland is an extremely hard to play substate. You won't get any soldiers and when the Polish Uprising begins you will probably lose the game.§W;;;;;;;;;;;;;
EVTOPT500000A;When will the Poles be free?;;;;;;;;;;;;;
EVTOPT500001D;Onwards to Poland! §BPlay as Poland§W;;;;;;;;;;;;;
EVTNAME132002;Government Overthrown in $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC132002;Our puppet government in $FROMCOUNTRY$ was overthrown and the new government has declared it will not take any orders from us!;;;;;;;;;;;;;
EVTNAME97051;The New Capital!;;;;;;;;;;;;;
EVT970501PTA;For the glory of Bolivia!!;;;;;;;;;;;;;
EVTPDII50000;The Republican Coup;;;;;;;;;;;;;
vargastitle;The Rise of Getulio Vargas;;;;;;;;;;;;;
vargasopt1;Today you are with the government. Tomorrow you will be the government.;;;;;;;;;;;;;
vargasopt2;The coffee policy will prevail! Suppress this outrageous coup!;;;;;;;;;;;;;
EVTNAME50009;The Rise of the Andinos;;;;;;;;;;;;;
EVTDESC50009;The course of Venezuelan history changed markedly at the turn of the 20th century. In 1899 General Cipriano Castro, a caudillo from the Andean state of Táchira, descended on Caracas with his provincial army and seized the presidency. As a result, five successive military strongmen from Táchira, known as Andinos, controlled the nation for the next 59 years, except for an interlude in 1945?48. The longest rule being the one of General Juan Vicente Gómez. Gómez was an effective, if ruthless, dictator. By manipulating elections, abolishing all organized political activity, and monopolizing appointive powers, he established a completely subservient legislative and judicial structure.;;;;;;;;;;;;;
EVTNAME50009OPTA;We can't resist the powerful caudillos.;;;;;;;;;;;;;
EVTNAME50009OPTB;The Federation must resist this coup!;;;;;;;;;;;;;
