Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC6020;Disputes in the fractitious Zuid-Afrikaanische Republiek came to a head when president of the ZAR Martinus Pretorius was elected president of the Oranje Free State as well. The constitution forbade holding foreign office, so the Volksraad granted Pretorius half a year's leave and appointed Johannes Grobler as acting president and hoped for a resolution. Pretorius elected to give up his presidency of the ZAR, and acting president Grobler remained. Many of the townsmen, called Burgers, in the Transvaal were extremely dissatisfied with the Volksraad's handling of the constitutional crisis. They gave their support to Commandant-General Stephanus Schoeman, the "Stormvogel den Noorden", Stormbird of the North, so-called due to his red hair and fiery temperment. Schoeman attempted to remove Grobler and proclaimed himself president. Conflict erupted when the Volksraad declared Schoeman's faction to be rebels in $YEAR$. The commander-in-chief Paul Kruger, backed by the Volksraad, led the 'state army' in several skirmishes against the rebels.;;;;;;;;;;;;;
EVT6020OPTA;Schoeman is forced out, hold elections.;;;;;;;;;;;;;
EVT6020OPTB;Schoeman becomes president, the Volksraad steps down.;;;;;;;;;;;;;
EVTNAME6021;The Afrikaner Church;;;;;;;;;;;;;
EVT6021OPTA;Promote these teachings.;;;;;;;;;;;;;
EVT6021OPTB;Too unorthodox.;;;;;;;;;;;;;
EVTNAME6100;Little Rome;;;;;;;;;;;;;
EVT6100OPTA;Avanti Italia!;;;;;;;;;;;;;
EVTNAME6101;Tripoli Grand Prix;;;;;;;;;;;;;
EVT6101OPTA;Il Bisogno di Velocit?;;;;;;;;;;;;;
EVTNAME6022;Voorste Mense;;;;;;;;;;;;;
EVT6022OPTA;A promised land in the wilderness.;;;;;;;;;;;;;
EVTNAME6023;The Mfecane;;;;;;;;;;;;;
EVTDESC6023;The Mfecane, meaning "The Crushing" or "The Scattering", was a period started by the rapid expansion of the Zulu kingdom, pushing other tribes in search of new land and into conflict with their neighbors. One such group was the Matabele, who came to dominate the area that was to become the Transvaal. To eliminate all opposition, the Matabele king ordered widespread killing and devastation on the native tribes. The death toll is estimated to be as high as two million, and the region was nearly entirely depopulated for years. Many of the natives near our settlements have been affected by this tribal conflict and consequent famine, as we neither offer nor could provide them protection.;;;;;;;;;;;;;
EVT6023OPTA;This hardly concerns us.;;;;;;;;;;;;;
EVTNAME6024;Incorporating Zoutpansberg;;;;;;;;;;;;;
EVTDESC6024;Zoutpansberg and its surrounding communities have long been independent of outside authority, mostly due to their relative isolation. Now that we have centralized power in the area, they have little choice but to join our nation.;;;;;;;;;;;;;
EVT6024OPTA;Very good.;;;;;;;;;;;;;
EVTNAME6025;Cattle Killing;;;;;;;;;;;;;
EVT6025OPTA;A dark day for our people.;;;;;;;;;;;;;
EVTNAME6026;Cattle Killing;;;;;;;;;;;;;
EVT6026OPTA;They will soon be our subjects, we must help!;;;;;;;;;;;;;
EVT6026OPTB;Capitalize on this opportunity.;;;;;;;;;;;;;
EVTNAME6027;Cross-border Raiding;;;;;;;;;;;;;
EVT6027OPTA;We must bring order to these savages. §RGain 3 infamy§W;;;;;;;;;;;;;
EVT6027OPTB;Simply demand repayment.;;;;;;;;;;;;;
EVTNAME6031;Petition Portugal For Access to Their Ports;;;;;;;;;;;;;
EVT6031OPTA;Let us contact Portugal;;;;;;;;;;;;;
EVTNAME6032;Port treaty with Transvaal?;;;;;;;;;;;;;
EVT6032OPTA;This will benefit us both, we agree!;;;;;;;;;;;;;
EVT6032OPTB;This will weaken our control over the region, we refuse!;;;;;;;;;;;;;
EVTNAME6033;Portugal has accepted our port access proposal;;;;;;;;;;;;;
EVT6033OPTA;Excellent! This will be a boon to the ZAR!;;;;;;;;;;;;;
EVTNAME6034;Portugal Has Refused!;;;;;;;;;;;;;
EVT6034OPTA;There isn't anything we can do about it right now.;;;;;;;;;;;;;
EVT6034OPTB;If they will not give us access, then we will take the port by force!;;;;;;;;;;;;;
EVTNAME6035;We Finally Have Our Own Port;;;;;;;;;;;;;
EVT6035OPTA;The trade goods must flow!;;;;;;;;;;;;;
EVTNAME6036;Petition for port access at Durban;;;;;;;;;;;;;
EVT6036OPTA;Have our ambassador arrange a meeting.;;;;;;;;;;;;;
EVTNAME6037;Allow Oranje to have open access to our ports?;;;;;;;;;;;;;
EVT6037OPTA;The benefits greatly outweigh the drawbacks, we accept!;;;;;;;;;;;;;
EVT6037OPTB;Keep them isolated, keep them weak, we refuse!;;;;;;;;;;;;;
EVTNAME6038;$FROMCOUNTRY$ has accepted our port access proposal;;;;;;;;;;;;;
EVT6038OPTA;Excellent! Good times ahead!;;;;;;;;;;;;;
EVTNAME6039;$FROMCOUNTRY$ has Refused!;;;;;;;;;;;;;
EVT6039OPTA;Someday we will throw off the $FROMCOUNTRY_ADJ$ yoke once and for all.;;;;;;;;;;;;;
EVTNAME6040;We Finally Have Our Own Port;;;;;;;;;;;;;
EVT6040OPTA;Let the goods and immigrants flow!;;;;;;;;;;;;;
EVT6042OPTA;This will change everything.;;;;;;;;;;;;;
EVT6043OPTA;This will be an immense windfall for our treasury!;;;;;;;;;;;;;
EVTNAME6044;The Transvaal has gone bankrupt!;;;;;;;;;;;;;
EVTDESC6044;It is clear that the Boers beyond the Vaal river are unable to successfully govern themselves, their inefficient government, if you can call it that, has bankrupted itself and caused the self-proclaimed Zuid-Afrikaanische Republiek to become politically unstable, we must step in to restore order and good government in order to assure peace and economic viability in the region.;;;;;;;;;;;;;
EVT6044OPTA;We do this not for ourselves but for their own good.;;;;;;;;;;;;;
EVTNAME6045;Let Us Unite the Boer Provinces!;;;;;;;;;;;;;
EVTDESC6045;Due to the Zuid-Afrikaanische Republiek's mismanagement of their government and economy, the British have taken over running the affairs of the ZAR, annexing our fellow Boers into the British Empire in all but name. Wouldn't it be better if our brothers north of the Vaal river were instead part of $COUNTRY$? Let us petition the British to incorporate the Transvaal and assure tranquility on their northern frontier, surely the British will listen to this reasonable request.;;;;;;;;;;;;;
EVT6045OPTA;Let us work to unite the Boers north AND south of the Vaal river!;;;;;;;;;;;;;
EVT6045OPTB;They are too prone to anarchy, let the British deal with them.;;;;;;;;;;;;;
EVTNAME6046;The Boers of the Orange Free State Have Petitioned Us.;;;;;;;;;;;;;
EVTDESC6046;The Orange Free State sent us a diplomatic proposal where they would incorporate the Transvaal into their nation relieving us of the burden of running the Transvaal's government.;;;;;;;;;;;;;
EVT6046OPTA;Amicable relations with the Boers can only benefit us; we agree!;;;;;;;;;;;;
EVT6046OPTB;Transvaal is better under the caring but firm hand of our Empire: refuse! §RGain 2 infamy§W;;;;;;;;;;;;
EVTNAME6047;We Have Been Under the British Yoke Too Long!;;;;;;;;;;;;;
EVTDESC6047;We have been under British control ever since the Rooinekke marched into Pretoria and imposed their dominion over us in direct violation of the Sand River Convention of 1852, and the Bloemfontein Convention of 1854. The people have grown weary of their arrogance and their irreverence, now is the time to rise up and fight for our independence once again!;;;;;;;;;;;;;
EVT6047OPTA;FREEEEEEDOM!!;;;;;;;;;;;;;
EVT6047OPTB;No, the British are too strong, it is better not to anger the Lion.;;;;;;;;;;;;;
EVTNAME6048;Our Fellow Boers North of the Vaal River Have Risen Up!;;;;;;;;;;;;;
EVTDESC6048;The Boers of the Transvaal, long being under the yoke of the British, have revolted and are calling upon all Boers to support them in their bid for independence. Shall we risk the wrath of the United Kingdom and stand by our brothers? Or maintain good relations with Brits by remaining neutral?;;;;;;;;;;;;;
EVT6048OPTA;We stand along side our brothers! To war!;;;;;;;;;;;;;
EVT6048OPTB;This isn't our fight.;;;;;;;;;;;;;
EVTNAME6049;Founding of Zoutpansbergdorp;;;;;;;;;;;;;
EVT6049OPTA;Hooray for our new capital!;;;;;;;;;;;;;
EVTNAME6050;Upgrading Railway to the Cape;;;;;;;;;;;;;
EVT6050OPTA;Improved economic ties should be the focus of our international relations.;;;;;;;;;;;;;
EVTNAME6051;The Jameson Raid;;;;;;;;;;;;;
EVT6051OPTA;Turn the raiders over to Britain for trial.;;;;;;;;;;;;;
EVT6051OPTB;Execute the lot of them!;;;;;;;;;;;;;
EVTNAME6052;The Kruger Telegram;;;;;;;;;;;;;
EVT6052OPTA;Yes! Send the telegram from our Kaiser to congratulate them!;;;;;;;;;;;;;
EVT6052OPTB;We value our relations with the British more.;;;;;;;;;;;;;
EVTNAME6053;The ZAR-Oranje-Vrystaat Alliance;;;;;;;;;;;;;
EVT6053OPTA;Let the ZAR and Oranje-Vrystaat stand together as one!;;;;;;;;;;;;;
EVTNAME6054;ZAR Proposes an Alliance!;;;;;;;;;;;;;
EVT6054OPTA;United We Stand! Divided We Fall!;;;;;;;;;;;;;
EVT6054OPTB;If we sign, the British will come after us!;;;;;;;;;;;;;
EVTNAME6055;Voorste Mense;;;;;;;;;;;;;
EVTDESC6055;Before great numbers of Boers departed from the Cape on the Great Trek, there were a few brave souls who ventured into the interior of Southern Africa in small groups and founded communities far from any colonial authority. The first of these settlements was founded between the Vaal and Vet Rivers after the land was ceded to a group of Voortrekkers under the leadership of Andries Pretorius by the chief of the Tswana tribe, Makwana in 1836. In exchange for this land, Pretorius promised to protect Chief Makwana's tribe against the nearby Basotho tribes, who regularly raided the Tswana and Taung tribes, in addition Makwana was given 42 cattle in compensation by the Trekboers.;;;;;;;;;;;;;
EVT6055OPTA;We give glory to God for this new home in the wilderness.;;;;;;;;;;;;;
EVTNAME6056;Founding of the town of Winburg;;;;;;;;;;;;;
EVTDESC6056;After the Trekboers settled the land between the Vet and Vaal rivers in 1836, population growth lead the realization of a need for an actual centralized settlement for their new land. However there was a prolonged argument to where to establish this new capital among the Trekboers. Eventually in the year $YEAR$ a vote was held by the local Burgers to determine the town's location with Andries Pretorius's group winning and giving the new town the name of Winburg, after the Dutch word winnen (to win). The town grew to become a religious center for Voortrekkers.;;;;;;;;;;;;;
EVT6056OPTA;Well now that is finally settled!;;;;;;;;;;;;;
EVTNAME6057;Consolidating the Matabeleland Protectorate;;;;;;;;;;;;;
EVTDESC6057;Now that $COUNTRY$ had established a protectorate over the whole of the lands of the Matabele, it is best that we further move to place the surrounding land under our benevolent protection to better secure our borders. Expanding our frontiers north to the Zambezi and east to the Munyati and Runde rivers will facilitate this objective as well as opening new lands for colonization and economic development for our aspiring colonists.;;;;;;;;;;;;;
EVT6057OPTA;We sons of Africa should be the ones who civilize this land!;;;;;;;;;;;;;
EVTNAME6058;Consolidating the Mashonaland Protectorate;;;;;;;;;;;;;
EVTDESC6058;Now that $COUNTRY$ secured the lands between the Limpopo and the Munyati and Runde rivers, it is time to invest further in our newest colonial territory by expanding our protectorate to include the highlands east of the Runde as well as the Umwukwe Range that stretch from the Munyati to the Zambezi before one of the greedy colonial powers of Europe stakes their own claims to the area in their insatiable lust for African land.;;;;;;;;;;;;;
EVT6058OPTA;Better for the natives to be under Boer law than European tyranny!;;;;;;;;;;;;;
EVTNAME6060;Support the Boers in their defense of their freedom?;;;;;;;;;;;;;
EVT6060OPTA;The Boer Republics have a right to self-determination, we will fight for that right!;;;;;;;;;;;;;
EVT6060OPTB;This isn't out fight.;;;;;;;;;;;;;
griqua;Cape Colored;;;;;;;;;;;;;
claim_namibia_title;Settle Namibia;;;;;;;;;;;;;
claim_namibia_desc;The sparsely inhabited lands of Namibia to our North-West have begun to attract the attention of the Great Powers, and we may soon find an aggressive colonial power moving in next door. It is critical for the maintenance of our national security that we take this area to prevent this. Of particular interest is the bay called Angra Pequena by the Portuguese, as a Hanseatic merchant from Hamburg named Adolf L?deritz has expressed interest in a partnership with our colonial company to settle the area.;;;;;;;;;;;;;
move_capital_title;A Capital for our Nation;;;;;;;;;;;;;
move_capital_desc;Though our government is situated well enough as it is, perhaps a new location would be more fitting for our new situation?;;;;;;;;;;;;;
greater_south_africa_title;Greater South Africa;;;;;;;;;;;;;
greater_south_africa_desc;§RGain 10 infamy§! It is the destiny of our people to settle and exploit the fertile lands of Africa. Having secured the lands of the Cape Colony and the homes of the Voortrekkers, it is only natural to press further northwards.;;;;;;;;;;;;;
open_the_frontiers_title;Open the Frontiers;;;;;;;;;;;;;
open_the_frontiers_desc;It is the destiny of our people to achieve dominion over the fertile lands of southern Africa. Our nation grows ever larger and more prosperous, but we lack a critical resource: manpower. We shall invite migrants to settle the frontiers, in the spirit of our voortrekker heritage.;;;;;;;;;;;;;
propose_united_boer_state;Propose a United Voortrekker State;;;;;;;;;;;;;
propose_united_boer_state_desc;Ever since the Great Trek, our people have longed to unite with our southern neighbors in the Orange Free State, but they rebuffed us. Now that we are in a stronger position and our people are well provided for, they may be more inclined to accept.;;;;;;;;;;;;;
solve_the_british_problem;Solve the British Problem;;;;;;;;;;;;;
solve_the_british_problem_desc;We must do something about the British people within our borders. We could outright eradicate them, though if we were to take some of the lands on our northern frontier, we could simply resettle them. Under our rule, of course.;;;;;;;;;;;;;
solve_the_british_problem_alt;Solve the British Problem;;;;;;;;;;;;;
solve_the_british_problem_alt_desc;We must do something about the British people within our borders.;;;;;;;;;;;;;
clearances_in_natal_title;Clearances in Natal;;;;;;;;;;;;;
clearances_in_natal_desc;With the population of Natal rapidly growing, easily arable land is becoming sparse. It would be greatly beneficial to the continued settlement of the area for us to help clear some unusable terrain to make it more suitable for farming.;;;;;;;;;;;;;
form_south_africa_diplomatically_title;Form the Voortrekker State;;;;;;;;;;;;;
form_south_africa_diplomatically_desc;Ever since the Great Trek, our people have longed to unite all Boers under a single banner. Now that we are in a stronger position and our people are well provided for, they may be more inclined to accept.;;;;;;;;;;;;;
irrigating_transvaal_title;Irrigating Transvaal;;;;;;;;;;;;;
irrigating_transvaal_desc;The lands across the Vaal river are currently not fit for extensive farming. However, with a co-ordinated large-scale irrigation project, much of the area can be made arable. Despite the expense, the benefit to habitability will be extensive.;;;;;;;;;;;;;
form_volkstaat_title;Create the Volkstaat;;;;;;;;;;;;;
form_volkstaat_desc;Our people have long struggled against all who surround us, including the immense British Empire and the numerous tribes of Africa. Now that all of our people who undertook the Great Trek are united, we should make a nation that is truly our own.;;;;;;;;;;;;;
unite_with_transvaal_title;Unite With Transvaal;;;;;;;;;;;;;
unite_with_transvaal_desc;Our fellow Boers have manage to create their own independent nation free from both the British and the natives in the savanna north of the Vaal River, we should come together with our brethren to form a stronger union.;;;;;;;;;;;;;
kruger_wildlife_preserve_title;Create the Kruger Wildlife Preserve;;;;;;;;;;;;;
kruger_wildlife_preserve_desc;In 1895, Jakob Louis van Wyk introduced in the Volksraad of $COUNTRY$, a motion to create the game reserve which would become the Kruger National Park. That motion, introduced together with another Volksraad member by the name of R. K. Loveday, and accepted for discussion in September 1895 by a majority of one vote, resulted in the proclamation by Paul Kruger president of the Transvaal Republic, on 26 March 1898, of a "Government Wildlife Park." This park would later be known as the Sabi Game Reserve and was expanded into the Kruger National Park in 1926.;;;;;;;;;;;;;
ORA_liberal;Liberale Party;;;;;;;;;;;;;
ORA_conservative;Voortrekker Party;;;;;;;;;;;;;
ORA_conservative_2;Boeren Party;;;;;;;;;;;;;
ORA_conservative_3;Orangia Unie;;;;;;;;;;;;;
ORA_socialist;Volksparty;;;;;;;;;;;;;
ORA_reactionary;Nasionale Party;;;;;;;;;;;;;
ORA_radical;Die Radikale;;;;;;;;;;;;;
ORA_communist;Kommunistiese Party van Oranje;;;;;;;;;;;;;
ORA_fascist;Boerstaat Party;;;;;;;;;;;;;
TRN_liberal;Demokratiese Alliansie;;;;;;;;;;;;;
TRN_conservative;Voortrekker Party;;;;;;;;;;;;;
TRN_conservative_2;Boeren Party;;;;;;;;;;;;;
TRN_conservative_3;Het Volk;;;;;;;;;;;;;
TRN_socialist;Sosialistiese Party van die ZAR;;;;;;;;;;;;;
TRN_reactionary;Nasionale Party;;;;;;;;;;;;;
TRN_radical;Die Radikale;;;;;;;;;;;;;
TRN_communist;Volksparty se Demokratiese Party;;;;;;;;;;;;;
TRN_fascist;Nasionale Broederskap van die ZAR;;;;;;;;;;;;;
NAL_liberal;Liberale Party;;;;;;;;;;;;;
NAL_conservative;Voortrekker Party;;;;;;;;;;;;;
NAL_conservative_2;Boeren Party;;;;;;;;;;;;;
NAL_socialist;Natalia Sosialistiese Party;;;;;;;;;;;;;
NAL_reactionary;Nasionale Party;;;;;;;;;;;;;
NAL_radical;Die Radikale;;;;;;;;;;;;;
NAL_communist;Werkersparty van Natalia;;;;;;;;;;;;;
NAL_fascist;Natalse Patriotiese Liga;;;;;;;;;;;;;
VLK_fascist;Vryheidsfront;;;;;;;;;;;;;
VLK_fascist_2;Die Broederbond;;;;;;;;;;;;;
VLK_liberal;Boeren Party;;;;;;;;;;;;;
VLK_reactionary;Uitsluiting;;;;;;;;;;;;;
VLK_conservative;Voortrekker Party;;;;;;;;;;;;;
VLK_radical;Vryehandel;;;;;;;;;;;;;
VLK_communist;Volks Sosialistiese Party;;;;;;;;;;;;;
VLK_communist_2;Yamanyama Kungaka Afrika;;;;;;;;;;;;;
VLK_socialist;Vakbonde Kongres;;;;;;;;;;;;;
VLK_liberal_2;Yamanyama Afrika;;;;;;;;;;;;;
VLK_conservative_2;Ons Eie Arbeid;;;;;;;;;;;;;
ZOU_conservative;Kok's Faction;;;;;;;;;;;;;
ZOU_liberal;Liberal Faction;;;;;;;;;;;;;
ZOU_reactionary;Waterboer's Faction;;;;;;;;;;;;;
ZOU_socialist;Sosiaal-Demokratiese Party van die Griqua;;;;;;;;;;;;;
ZOU_radical;Vryboere van Waterboerland;;;;;;;;;;;;;
SAF_fascist;Volkasie van Suid-Afrika;;;;;;;;;;;;;
SAF_liberal;Afrikaner Bond;;;;;;;;;;;;;
SAF_conservative;Progressiewes;;;;;;;;;;;;;
SAF_socialist;Arbeid Party;;;;;;;;;;;;;
SAF_conservative_2;Vakbondpartytjie;;;;;;;;;;;;;
SAF_liberal_2;Suid-Afrikaanse Party;;;;;;;;;;;;;
SAF_conservative_3;Nasionale Party;;;;;;;;;;;;;
SAF_reactionary;Boerestaat Party;;;;;;;;;;;;;
SAF_radical;Radikale Party;;;;;;;;;;;;;
SAF_communist;Suid-Afrikaanse Kommunistiese Party;;;;;;;;;;;;;
native_reintegration;Native Reintegration;;;;;;;;;;;;;
native_reintegration_desc;Government initiatives have been put forward to integrate Africans into society through various programs.;;;;;;;;;;;;;
native_slaughter;Native Removal;;;;;;;;;;;;;
native_displacement;Native Displacement;;;;;;;;;;;;;
african_extermination;Afrikaanse Oplossing;;;;;;;;;;;;;
transvaal_civil_war;Burgerkryg;;;;;;;;;;;;;
transvaal_civil_war_desc;Occasional skirmishes are occurring in the countryside between government and rebel commando groups over the presidency of the ZAR.;;;;;;;;;;;;;
boer_commandos_modifier;Boer Commando Militias;;;;;;;;;;;;;
boer_commandos_modifier_desc;Motivated freemen who have mastered field-craft patrol our borders, ever ready to defend our farms, family, and way of life;;;;;;;;;;;;;
open_homesteading;Open Land for Homesteading;;;;;;;;;;;;;
kruger_reserve;The New Kruger Wildlife Preserve;;;;;;;;;;;;;
kruger_reserve_desc;One of the earliest wildlife preserves in Africa and showcasing Boer respect for nature;;;;;;;;;;;;;
educate_the_natives_title;Bringing Literacy to the Natives;;;;;;;;;;;;;
educate_the_natives_desc;It isn't enough for our own people to read and write. We need to bring literacy to the native tribes of our nation in order to assure a better economic and political future.;;;;;;;;;;;;;
access_to_the_sea;Foreign Port Access to the Sea;;;;;;;;;;;;;
access_to_the_sea_desc;Thanks to our commercial access to nearby foreign ports we have seen increased trade & immigration.;;;;;;;;;;;;;
diamonds_are_boer;Diamonds Recently Discovered;;;;;;;;;;;;;
gems;Gems;;;;;;;;;;;;;
gems_RGO_SIZE;Gem Mine Size;;;;;;;;;;;;;
mercury;Mercury;;;;;;;;;;;;;
mercury_RGO_SIZE;Mercury Mine Size;;;;;;;;;;;;;
pearls;Pearls;;;;;;;;;;;;;
pearls_RGO_SIZE;Pearl Diving Size;;;;;;;;;;;;;
ivory;Ivory;;;;;;;;;;;;;
slave_trading_RGO_SIZE;Slave Trade Size;;;;;;;;;;;;;
ivory_RGO_SIZE;Ivory Hunting Size;;;;;;;;;;;;;
gold_RGO_SIZE;Gold Mine Size;;;;;;;;;;;;;
gold;Gold;;;;;;;;;;;;;
diamonds_are_boer_desc;Diamonds have been discovered in this province, drawing prospectors and miners from near and far.;;;;;;;;;;;;;
boer_gold;There's gold in them thar hills;;;;;;;;;;;;;
boer_south_africa_title;Südafrika;;;;;;;;;;;;;
boer_south_africa_desc;The British imperialists have finally been expelled from South Africa, it is a glorious day for our people.;;;;;;;;;;;;;
cape_qualified_franchise_title;The Cape Qualified Franchise;;;;;;;;;;;;;
cape_qualified_franchise_desc;In 1838, it had already been ruled in the Cape Colony that the law was not to discriminate on the basis of race or color. However, the Cape Qualified Franchise emerged in $YEAR$ when the Cape Colony received representative government and elected its first parliament. It made it so that people with proof of a relatively low sum of 25 pounds at the time could vote, making it so the majority of the population of South Africa had voting rights and excluding only the poorest.;;;;;;;;;;;;;
EVTNAME18531887;Racism on the Rise;;;;;;;;;;;;;
