Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVT99911OPTB;It seems we have no choice..;;;;;;;;;;;;;
EVTOPT44356;Progress must continue!;;;;;;;;;;;;;
EVTNAME16011;The American Civil War;;;;;;;;;;;;;
french_bourbon;Constitutional Monarchy;;;;;;;;;;;;;
french_bourbon_ruler;My King;;;;;;;;;;;;;
EVTNAME99920;$FROMCOUNTRY$ Requests Military Aid!;;;;;;;;;;;;;
EVT99920OPTA;We will stand by $FROMCOUNTRY$.;;;;;;;;;;;;;
EVT99920OPTB;The $FROMCOUNTRY_ADJ$s are on their own.;;;;;;;;;;;;;
EVTNAME99921;$FROMCOUNTRY$ Sends Military Aid!;;;;;;;;;;;;;
EVTNAME99930;Splendid Isolation;;;;;;;;;;;;;
EVT99930OPT;The great Mother Empire stands splendidly isolated in Europe!;;;;;;;;;;;;;
EVTNAME99928;The Australian Golden Age;;;;;;;;;;;;;
EVTOPT99904;Gold!;;;;;;;;;;;;;
EVTOPT99928;Excellent.;;;;;;;;;;;;;
EVTNAME99932;The Treaty of Frankfurt;;;;;;;;;;;;;
EVT99932OPTA;Alsace-Lorraine will be ours again in time. §GLose 5 infamy§W;;;;;;;;;;;;;
EVTNAME99933;The Treaty of Paris ;;;;;;;;;;;;;
EVTNAME99934;The Death of Queen Victoria;;;;;;;;;;;;;
EVT99934OPTA;The end of an era..?;;;;;;;;;;;;;
EVTNAME99903;The California Gold Rush;;;;;;;;;;;;;
EVT99903OPTA;There's gold in them thar hills!;;;;;;;;;;;;;
EVTNAME99935;The Lone Star State;;;;;;;;;;;;;
EVT99935OPTA;Another glorious day for the Union!;;;;;;;;;;;;;
EVTNAME99936;Chinese Migration to Singapore;;;;;;;;;;;;;
EVTDESC99936;\n\nIn the mid-to-late 19th century, the Chinese Qing Empire weakened substantially and became increasingly unable to support the Lanfang Republic as its vassal state. Thus, Lanfang Republic's vigorous development suffered from the eventual expansion of the Dutch. The Republic's citizenry waged a tenacious resistance, but ultimately failed due to poor weaponry. Many of Lanfang's citizens and their descendants made their way to Sumatra or Singapore.;;;;;;;;;;;;;
EVTNAME99937;Georges Boulanger;;;;;;;;;;;;;
EVT99937OPTA;The Army needs reformers.;;;;;;;;;;;;;
EVTNAME99938;Georges Boulanger Appointed War Minister;;;;;;;;;;;;;
EVTNAME99939;The Schnaebele Affair;;;;;;;;;;;;;
EVT99939OPTA;Demand the Germans release Schnaebele immediately!;;;;;;;;;;;;;
EVT99939OPTB;It's time to reclaim Alsace-Lorraine! To War!;;;;;;;;;;;;;
EVT99939OPTC;We must not antagonize the Germans.;;;;;;;;;;;;;
EVT99940OPTA;It's just a meeting between frontier officials, release him §GLose 2 infamy§W;;;;;;;;;;;;;
EVT99940OPTB;We will not release the spy, even if it means war.;;;;;;;;;;;;;
EVTNAME99941;The Schnaebele Affair - Schnaebele is released!;;;;;;;;;;;;;
EVT99941OPTA;Boulanger must be removed from office.;;;;;;;;;;;;;
EVT99941OPTB;Boulanger shall remain.;;;;;;;;;;;;;
EVTNAME99942;Legion d'honneur Scandal!;;;;;;;;;;;;;
EVT99942OPTA;The next few months could prove turbulent for the Third Republic...;;;;;;;;;;;;;
EVTNAME99943;Boulanger Wins!;;;;;;;;;;;;;
EVT99943OPTA;We must act quickly! Secret societies must be banned from France!;;;;;;;;;;;;;
EVT99943OPTB;There will not be a coup, there is nothing to worry about.;;;;;;;;;;;;;
EVTNAME99944;Boulanger is Exiled!;;;;;;;;;;;;;
EVT99944OPTA;The Republic is safe from Boulangists at last.;;;;;;;;;;;;;
EVTNAME99945;Boulanger's Coup!;;;;;;;;;;;;;
EVT99945OPTA;Onwards to the Fourth Republic!.;;;;;;;;;;;;;
EVT99945OPTB;The Orléanist Monarchy will be restored!.;;;;;;;;;;;;;
EVT99945OPTD;The Bourbon Monarchy will be restored!;;;;;;;;;;;;;
EVT99945OPTC;Onwards to the Third French Empire!;;;;;;;;;;;;;
EVTNAME99946;The Qing Government Requests $COUNTRY_ADJ$ Intervention!;;;;;;;;;;;;;
EVT99946OPTA;Our intersts in the Far East must be protected. §GLose 1 infamy§W;;;;;;;;;;;;;
EVT99946OPTB;We have no interest in Chinese internal affairs. §GLose 3 infamy§W;;;;;;;;;;;;;
EVTTITLE99947;Miao Rebellion;;;;;;;;;;;;;
EVTNAME99948;Miao Rebellion Crushed;;;;;;;;;;;;;
EVTNAME99949;The Death of Henri Riviere;;;;;;;;;;;;;
EVT99949OPTA;France will avenge her glorious children! §RGain 3 infamy§W;;;;;;;;;;;;;
EVTNAME99950;Empress Dowager Cixi's Coup;;;;;;;;;;;;;
EVT99950OPTA;May her reign be long.;;;;;;;;;;;;;
EVTNAME99951;Qing Empire Places Naval Ships Order;;;;;;;;;;;;;
EVT99951OPTA;We accept the request.;;;;;;;;;;;;;
EVT99951OPTB;Refuse the Chinese request;;;;;;;;;;;;;
EVTNAME99952;$FROMCOUNTRY$ Accepts the Order!;;;;;;;;;;;;;
EVT99952OPTA;The Northern Seas Fleet will be grand!;;;;;;;;;;;;;
EVTNAME99953;Beiyang Fleet Ships Completed!;;;;;;;;;;;;;
EVT99953OPTA;May they serve us well in battle.;;;;;;;;;;;;;
EVTNAME99956;$FROMCOUNTRY$ Has Declared War!;;;;;;;;;;;;;
EVT99956OPTA;Defend the Revolution!;;;;;;;;;;;;;
EVTNAME99957;The End of Splendid Isolation;;;;;;;;;;;;;
EVT99957OPTA;Pax Britannica is over..?;;;;;;;;;;;;;
EVTNAME99958;The Treaty of Amsterdam;;;;;;;;;;;;;
EVT99958OPTA;We shall honor the terms of the treaty. §GLose 2 infamy§W;;;;;;;;;;;;;
EVT99958OPTB;We refuse!.;;;;;;;;;;;;;
EVTNAME99961;The $FROMCOUNTRY_ADJ$ Offer;;;;;;;;;;;;;
EVT99961OPTA;We shall agree to the Prussian offer;;;;;;;;;;;;;
EVT99961OPTB;We refuse!.;;;;;;;;;;;;;
EVTNAME99962;The Western Intervention;;;;;;;;;;;;;
EVTNAME99964;The Nian Militas;;;;;;;;;;;;;
EVTNAME99965;The Nian Rebellion;;;;;;;;;;;;;
EVTNAME99966;The Nian Rebellion;;;;;;;;;;;;;
EVTNAME99967;Nian Rebellion Crushed;;;;;;;;;;;;;
EVTNAME99968;The Taiping Rebellion is Victorious!;;;;;;;;;;;;;
EVT99968OPTA;Extend our support to the breakaway states;;;;;;;;;;;;;
EVT99968OPTB;Seize the coastal cities!;;;;;;;;;;;;;
EVT99968OPTC;We shall do both, seize the cities and declare our support for the breakaway states. §RGain 8 infamy§W;;;;;;;;;;;;;
EVT99968OPTD;Make peace and normalize relations with the Taiping. §GLose 2 infamy§W;;;;;;;;;;;;;
EVTNAME99969;The $FROMCOUNTRY_ADJ$ Proposal;;;;;;;;;;;;;
EVTNAME99970;The $FROMCOUNTRY_ADJ$ Seize Canton and Ningpo!;;;;;;;;;;;;;
EVT99970OPTA;Our Heavenly Kingdom will prevail against the foreign aggressors!;;;;;;;;;;;;;
EVT99970OPTB;We will reclaim these territories in time when we are ready.;;;;;;;;;;;;;
EVTNAME40001;The Jade Treaty;;;;;;;;;;;;;
EVT40001OPTA;Sell the Territory.;;;;;;;;;;;;;
EVT40001OPTB;The Jade Bight belongs to us!;;;;;;;;;;;;;
EVTNAME40002;They accept!;;;;;;;;;;;;;
EVT40002OPTA;Our flag defies the North Sea's winds once more.;;;;;;;;;;;;;
EVTNAME40003;They refuse!;;;;;;;;;;;;;
EVT40003OPTA;A hit to our international standing.;;;;;;;;;;;;;
EVTNAME40004;Starting construction;;;;;;;;;;;;;
EVT40004OPTA;But what should the name of the port be?;;;;;;;;;;;;;
EVTNAME40005;Wilhelmshaven!;;;;;;;;;;;;;
EVT40005OPTA;Auf zu neuen Ufern!;;;;;;;;;;;;;
EVTNAME99971;The Status of the Western States;;;;;;;;;;;;;
EVT99971OPTA;We will reclaim our lands one day!;;;;;;;;;;;;;
EVTNAME99972;The Sykes-Picot Agreement;;;;;;;;;;;;;
EVT99972OPTA;We agree to the proposal. §RGain 8 infamy§W;;;;;;;;;;;;;
EVT99972OPTB;We refuse to partake in this senseless war. §GLose 1 infamy§W;;;;;;;;;;;;;
EVTNAME99973;The Sykes-Picot Agreement - The $FROMCOUNTRY_ADJ$ have agreed!;;;;;;;;;;;;;
EVT99973OPTA;This will be a pleasant little war.;;;;;;;;;;;;;
EVTNAME99974;The Sykes-Picot Agreement - The $FROMCOUNTRY_ADJ$ have refused!;;;;;;;;;;;;;
EVT99974OPTA;Then we will have the whole region to ourselves! §RGain 5 infamy§W;;;;;;;;;;;;;
EVT99974OPTB;Call off our plans, we cannot do this alone. §GLose 3 infamy§W;;;;;;;;;;;;;
EVTNAME99975;The Asia Minor Agreement;;;;;;;;;;;;;
EVT99975OPTA;If it's a war they want...;;;;;;;;;;;;;
EVT99975OPTB;We cannot afford another war, give in to their demands...;;;;;;;;;;;;;
EVTNAME99976;The Treaty of Sevres;;;;;;;;;;;;;
EVT99976OPTA;We have little choice but to accept their demands...;;;;;;;;;;;;;
EVTNAME_RHINE_CRISIS;The Rhine Crisis;;;;;;;;;;;;;
EVT99925OPTA;The Rhine is German!;;;;;;;;;;;;;
EVT99925OPTB;Let's try to calm things down.;;;;;;;;;;;;;
EVT99978OPTA;The Rhine is German! We will ally with Prussia!;;;;;;;;;;;;;
EVT99978OPTB;This does not concern us;;;;;;;;;;;;;
luxembourg_crisis_net_title;The Luxemburg Purchase;;;;;;;;;;;;;
luxembourg_crisis_net_desc;During the Austro-Prussian War Brother's War, Napoleon III promised the Prussian Prime Minister, Otto von Bismarck, of France's neutrality, hoping that such an open statement of intent would strengthen France's negotiating position regarding the western bank of the Rhine. Bismarck refused to offer any land from the Rhineland, which was Napoleon's preferred region. However, he did make suggestions of French hegemony in Belgium and Luxemburg , although not committing anything to writing. \n\nFrench Emperor Napoleon III has offered the us 5,000,000 guilders for Luxemburg, for such a large sum, it may be worth it to sell off the Duchy of Luxemburg to the French.;;;;;;;;;;;;;
EVT999791OPTB;Luxemburg belongs to us!;;;;;;;;;;;;;
EVTNAME99979;The Luxembourg Crisis;;;;;;;;;;;;;
EVTNAME99981;The Luxembourg Crisis - $FROMCOUNTRY$  accepts the purchase;;;;;;;;;;;;;
EVTNAME99980;The Luxembourg Crisis - $FROMCOUNTRY$ objects!;;;;;;;;;;;;;
EVTNAME99982;The Luxembourg Crisis - The Treaty of London;;;;;;;;;;;;;
EVT99980OPTA;A war must be avoided, we must find a compromise. §GLose 2 infamy§W;;;;;;;;;;;;;
EVT99980OPTB;Luxembourg is rightfully French!;;;;;;;;;;;;;
EVTNAME99983;The Luxembourg Crisis - $FROMCOUNTRY$ Annexes Luxembourg!;;;;;;;;;;;;;
EVTNAME99984;The Walloon Crisis - $FROMCOUNTRY$ Claims Wallonia!;;;;;;;;;;;;;
EVT99984OPTA;Request for international intervention!;;;;;;;;;;;;;
EVT99984OPTB;We cannot possibly defeat the French, we will secede the region.;;;;;;;;;;;;;
EVTNAME99985;The Walloon Crisis - $FROMCOUNTRY$ Requests for our aid!;;;;;;;;;;;;;
EVT99985OPTA;We condemn the French;;;;;;;;;;;;;
EVT99985OPTB;This does not involve us.;;;;;;;;;;;;;
EVTNAME99986;The Walloon Crisis - $FROMCOUNTRY$ calls for international intervention!;;;;;;;;;;;;;
EVT99986OPTA;French unity will not be stopped.;;;;;;;;;;;;;
EVT99986OPTB;We will renounce our claims. §GLose 6 infamy§W;;;;;;;;;;;;;
EVTNAME99987;The Walloon Crisis - $FROMCOUNTRY$ backs down!;;;;;;;;;;;;;
EVT99987OPTA;The $FROMCOUNTRY_ADJ$ have been contained.;;;;;;;;;;;;;
EVTNAME99988;The $FROMCOUNTRY_ADJ$ Declaration;;;;;;;;;;;;;
EVT99988OPTA;The $FROMCOUNTRY_ADJ$ will not set foot in the New World!;;;;;;;;;;;;;
EVTNAME99989;Antisemitic Violence in $COUNTRY$;;;;;;;;;;;;;
EVT99989OPTA;This must be done.;;;;;;;;;;;;;
EVTNAME99990;The Abdication of Ferdinand I;;;;;;;;;;;;;
EVT99990OPTA;It's time to put down these revolutions.;;;;;;;;;;;;;
EVTNAME99991;The Third Burma War;;;;;;;;;;;;;
EVT99991OPTA;Time to put the Burmese down. §RGain 3 infamy§W;;;;;;;;;;;;;
EVT99991OPTB;We have other interests elsewhere.;;;;;;;;;;;;;
EVTNAME99800;The Sonderbund War;;;;;;;;;;;;;
EVT99800OPTA;The Sonderbund is unconstitutional!;;;;;;;;;;;;;
EVTNAME6016815;Splendid Isolation;;;;;;;;;;;;;
EVT6016815OPTA;I want a Isolationist UK.;;;;;;;;;;;;;
EVT6016815OPTB;I do not want this.;;;;;;;;;;;;;
EVTNAME99992;The $FROMCOUNTRY_ADJ$ Seize the $COUNTRY_ADJ$ West Indies!;;;;;;;;;;;;;
EVT99992OPTA;In time those lands will be ours again.;;;;;;;;;;;;;
EVTNAME9990012;Disloyal Soldiers in Bombay!;;;;;;;;;;;;;
EVTDESC9990012OPTA;A mere setback.;;;;;;;;;;;;;
EVTNAME9990013;British Warships Seize Ceylon!;;;;;;;;;;;;;
EVTDESC9990013OPTA;Ceylon will be ours again!.;;;;;;;;;;;;;
EVT11102OPTA;Stubborn fools!.;;;;;;;;;;;;;
EVTNAME99802;The Dominion of Canada;;;;;;;;;;;;;
EVT99802OPTA;This can only be good for $COUNTRY$. §GLose 3 infamy§W;;;;;;;;;;;;;
EVT99803OPTA;This can only be good for $COUNTRY$. §GLose 5 infamy§W;;;;;;;;;;;;;
EVT99802OPTB;No, they shall remain under our direct control.;;;;;;;;;;;;;
EVT99802OPTC;Onwards to Canada! §BPlay as Canada§W §GLose 3 infamy§W;;;;;;;;;;;;;
EVTNAME99803;The Dominion of Nouvelle-Zelande;;;;;;;;;;;;;
EVTDESC99803;The colony of French Nouvelle-Zelande has asked to be governed as an autonomous dominion within $COUNTRY$.;;;;;;;;;;;;;
EVT99803OPTC;Onwards to Nouvelle-Zelande! §BPlay as New Zealand§W §GLose 5 infamy§W;;;;;;;;;;;;;
EVTNAME99804;The Dominion of Louisiane;;;;;;;;;;;;;
EVT99804OPTC;Onwards to Louisiane! §BPlay as Louisiane§W §GLose 5 infamy§W;;;;;;;;;;;;;
EVTNAME99801;Deciding a Colonial Policy;;;;;;;;;;;;;
EVT99801OPTA;Our people need more land to settle!;;;;;;;;;;;;;
EVT99801OPTB;We shall rule our colonies through local rulers.;;;;;;;;;;;;;
EVT99801OPTC;It is our burden to bring civilization to these lands.;;;;;;;;;;;;;
EVTNAME99805;From the Old World to the New;;;;;;;;;;;;;
EVT99805OPTA;To the new world!;;;;;;;;;;;;;
EVTNAME99993;The Treaty of Paris ($YEAR$);;;;;;;;;;;;;
EVT99993OPTA;What a blunder...;;;;;;;;;;;;;
EVTNAME60200;Unification with the South African Republic;;;;;;;;;;;;;
EVTDESC60200;In light of recent events occurring in the South African Republic, the time for unification with the ZAR has come.;;;;;;;;;;;;;
EVT60200OPTA;Onwards to Transval! §BPlay as Transvaal§W;;;;;;;;;;;;;
EVTNAME99994;The Treaty of Berlin ($YEAR$);;;;;;;;;;;;;
EVT99994OPTA;A Glorious Day;;;;;;;;;;;;;
EVTNAME99995;The Treaty of Berlin ($YEAR$);;;;;;;;;;;;;
EVTNAME9999633;The Treaty of Berlin ($YEAR$);;;;;;;;;;;;;
EVT99995OPTA;A Dark Day...;;;;;;;;;;;;;
EVTNAME99999;The Franco-Prussian War;;;;;;;;;;;;;
EVT99999OPTA;North and South will stand together!;;;;;;;;;;;;;
EVT99999OPTB;This does not concern us.;;;;;;;;;;;;;
EVTNAME99905;The Guangzhou Uprising;;;;;;;;;;;;;
EVTOPT99905;Order has been restored.;;;;;;;;;;;;;
EVTNAME99912;Accession of the Guangxu Emperor;;;;;;;;;;;;;
EVT99912OPTA;May his reign be long!;;;;;;;;;;;;;
EVTNAME99929;AI: Taiping War Buff;;;;;;;;;;;;;
EVTOPT99962;Our righteous cause will continue regardless.;;;;;;;;;;;;;
EVTOPT99963;Onwards! Crush whatever remains of Hong Xiuquan rebellion!;;;;;;;;;;;;;
EVTOPT99964;These bandits will be crushed in time.;;;;;;;;;;;;;
EVTOPT99966;These rebels will be crushed like the rest.;;;;;;;;;;;;;
EVTOPT99969;We shall sign the treaty with the British;;;;;;;;;;;;;
EVTNAME99996;The Treaty of $CAPITAL$ ($YEAR$);;;;;;;;;;;;;
EVT99996OPTA;$COUNTRY_ADJ$ hegemony has come to an end...;;;;;;;;;;;;;
EVTNAME99997;Chios Shipping Industry;;;;;;;;;;;;;
EVTDESC99997;\n\nThe dynamic development of Chian shipping in the 19th century is further attested by the various shipping related services that were present in the island during this time, such as the creation of the shipping insurance companies Chiaki Thalssoploia, Dyo Adelfai, Omonoia, the shipping bank Archangelos. The boom of Chian shipping took place with the successful transition from sailing vessels to steam. \n\nTo this end, Chian ship owners were supported by the strong diaspora presence of Chian merchants, the connections they had developed with the financing centers of the time (Istanbul, London), the establishment in London of shipping businessmen, the creation of shipping academies in Chios and the expertise of Chian personnel on board.;;;;;;;;;;;;;
EVTNAME99998;Nationalistic Violence;;;;;;;;;;;;;
EVTOPT99998;It can't be helped.;;;;;;;;;;;;;
EVTNAME99810;The Peace of Prague ($YEAR$);;;;;;;;;;;;;
EVTOPT99810;A Dark Day...;;;;;;;;;;;;;
EVTNAME99820;The Great Eastern Crisis;;;;;;;;;;;;;
EVTOPT99820A;We will review what options we have.;;;;;;;;;;;;;
EVTOPT99820B;The Balkans does not concern us.;;;;;;;;;;;;;
EVTNAME99821;The Russian Empire Calls for a Conference;;;;;;;;;;;;;
EVT99821OPTB;There is no need to attend, proclaim our support for the Ottoman Empire. §RGain 5 infamy§W;;;;;;;;;;;;;
EVTNAME99822;The Reichstadt Agreement;;;;;;;;;;;;;
EVT90063OPT;We shall follow the developments of this conference.;;;;;;;;;;;;;
EVTNAME99823;$FROMCOUNTRY$ Calls for a Conference;;;;;;;;;;;;;
EVTNAME99825;The Constantinople Conference;;;;;;;;;;;;;
EVT99825OPT;To war!;;;;;;;;;;;;;
EVTNAME99826;$FROMCOUNTRY$ Declares War;;;;;;;;;;;;;
EVT99826OPT;Let them try!;;;;;;;;;;;;;
EVTNAME99829;The Russo-Turkish War;;;;;;;;;;;;;
EVT99822OPTA;We agree to their proposal. §GLose 1 infamy§W;;;;;;;;;;;;;
EVT99822OPTB;We refuse!;;;;;;;;;;;;;
EVTNAME99827;The Reichstadt Agreement - Success!;;;;;;;;;;;;;
EVT99827OPTA;Good. §RGain 3 infamy§W;;;;;;;;;;;;;
EVTNAME99828;The Reichstadt Agreement - Fails!;;;;;;;;;;;;;
EVT99828OPTA;Declare our support for the Ottomans.;;;;;;;;;;;;;
EVT99828OPTB;Back down.;;;;;;;;;;;;;
EVTNAME99824;$FROMCOUNTRY$ Backs the Ottoman Empire;;;;;;;;;;;;;
EVT99824OPTA;We'll fight regardless..;;;;;;;;;;;;;
EVT99824OPTB;Back down.;;;;;;;;;;;;;
EVTNAME99831;$FROMCOUNTRY$ Calls for Congress;;;;;;;;;;;;;
EVT99831OPTA;Our representatives shall attend.;;;;;;;;;;;;;
EVTNAME99830;$FROMCOUNTRY$ Calls for Congress;;;;;;;;;;;;;
EVTNAME99832;The Treaty of Constantinople;;;;;;;;;;;;;
EVT99832OPTA;A Dark Day...;;;;;;;;;;;;;
EVTNAME99812;The Hungarian Revolution of $YEAR$;;;;;;;;;;;;;
EVT99812OPTA;Crush them!;;;;;;;;;;;;;
EVT998121OPTA;For Freedom!;;;;;;;;;;;;;
EVTNAME99813;A $FROMCOUNTRY_ADJ$-$COUNTRY_ADJ$ Alliance?;;;;;;;;;;;;;
EVT99813OPTA;To War!;;;;;;;;;;;;;
EVT99813OPTB;We cannot afford a war at this moment;;;;;;;;;;;;;
brothers_war_loser;Brother's War Loser;;;;;;;;;;;;;
EVTNAME97530;The Wallachian Revolution of $YEAR$;;;;;;;;;;;;;
EVTNAME97531;The Wallachian Problem;;;;;;;;;;;;;
EVTNAME97532;The $COUNTRY_ADJ$ Revolution of $YEAR$;;;;;;;;;;;;;
EVTNAME97537;The Great Fire of Bucharest;;;;;;;;;;;;;
EVTNAME99814;Fokker Aeroplanbau;;;;;;;;;;;;;
EVT99814OPTA;Neat!;;;;;;;;;;;;;
EVTNAME330403;The San Marino Question;;;;;;;;;;;;;
EVT330403OPTA;We shall accept their decision. §GLose 2 infamy§W;;;;;;;;;;;;;
EVT330403OPTB;All Italians will be united, whether they want to or not. §RGain 1 infamy§W;;;;;;;;;;;;;
EVTNAME99815;The Peace of $CAPITAL$;;;;;;;;;;;;;
EVT99815OPTA;In time we'll have our chance once more..;;;;;;;;;;;;;
EVT72752OPTA;Look how they huddle together in fear! $COUNTRY$ stands resolute and ready!;;;;;;;;;;;;;
EVTTITLE72752;The Leipzig Congress of $YEAR$;;;;;;;;;;;;;
EVTDESC72752;After years of fighting and bickering amongst the German states, the annexation of the Rhineland has caused a turning point in German politics. The German diet has called for the Leipzig Congress to discuss the formation of a unified German state. The capital was decided to be same city where the Congress was held. Leipzig served not only as a strategic capital due to its distance from France, but as a symbolic capital due to it being the site of the Battle of Nations, where in 1813 a German coalition had defeated the First French Empire. \n\nThe goal of this new German Confederation is clear: to liberate all oppressed Germans from French rule, the die has been cast in Europe for great and terrible war...;;;;;;;;;;;;;
EVTNAME13066;Opium Crackdowns;;;;;;;;;;;;;
EVTNAME13067;The Treaty of Nanking ($YEAR$);;;;;;;;;;;;;
EVOPTA13067;We have no choice but to accept the demands;;;;;;;;;;;;;
EVTNAME500061;The Swiss Partition - $FROMCOUNTRY$ Agrees!;;;;;;;;;;;;;
EVTNAME500062;The Swiss Partition - $FROMCOUNTRY$ Refuses!;;;;;;;;;;;;;
EVTNAME99100;The Simla Declaration;;;;;;;;;;;;;
EVTNAME99101;The Massacre of Elphinstone's Army;;;;;;;;;;;;;
EVTNAME99102;Uprising in Multan;;;;;;;;;;;;;
EVTNAME530001;The Great New York City Fire of $YEAR$;;;;;;;;;;;;;
EVTNAME530002;The Great Chicago Fire;;;;;;;;;;;;;
herat_expedition_title;The Siege of Herat;;;;;;;;;;;;;
EVTNAME99201;The $FROMCOUNTRY_ADJ$ Intervention;;;;;;;;;;;;;
EVTNAME99202;The Persians seize Herat!;;;;;;;;;;;;;
EVTNAME99203;The Persians Back Down;;;;;;;;;;;;;
EVTNAME99204;The Treaty of Paris ($YEAR$);;;;;;;;;;;;;
EVTNAME99300;Treaty of Friendship & Commerce between the British Empire and Siam;;;;;;;;;;;;;
EVTDESC99101_NEWS_LONG;An uprising in Kabul has lead to the destruction and massacre of a British army led by Major-General William George Keith Elphinstone. In retreat from Kabul, out of more than 16,000 people from the column commanded by Elphinstone, only one European, Assistant Surgeon William Brydon and a few Indian sepoys reached Jalalabad.;;;;;;;;;;;;;
EVTDESC99101_NEWS_MEDIUM;An uprising in Kabul has lead to the destruction and massacre of a British army led by Major-General William George Keith Elphinstone, their losses numbered around 16,000 people including their camp-followers.;;;;;;;;;;;;;
EVTDESC99101_NEWS_SHORT;An uprising in Kabul has lead to the destruction and massacre of a British army led by Major-General William George Keith Elphinstone;;;;;;;;;;;;;
EVTNAME111002;The Cameron Incident;;;;;;;;;;;;;
EVTNAME111003;The Cameron Incident;;;;;;;;;;;;;
EVTNAME111004;The Fall of Tewodros II;;;;;;;;;;;;;
EVTNAME99103;Anglo-Russian Convention over Afghanistan;;;;;;;;;;;;;
EVTNAME99955;The Battle of Cau Giay;;;;;;;;;;;;;
EVTNAME999951;The Black Flag Army;;;;;;;;;;;;;
EVTNAME999952;The Sino-$COUNTRY_ADJ$ War;;;;;;;;;;;;;
EVTNAME36718;Brussels Peace Conference of $YEAR$;;;;;;;;;;;;;
EVTNAME999960;The Century of Humiliation;;;;;;;;;;;;;
EVTNAME97533;The Convention of Balta Liman;;;;;;;;;;;;;
EVTNAME999961;Xuantong Emperor;;;;;;;;;;;;;
EVTNAME99700;The Treaty of Managua ($YEAR$);;;;;;;;;;;;;
EVTNAME600401;Abolition of Elections in $COUNTRY$;;;;;;;;;;;;;
EVTDESC600401;The system of elections in $COUNTRY$ has been abolished.;;;;;;;;;;;;;
EVTOPT600401;Very well.;;;;;;;;;;;;;
EVTNAME600402;Elections in $COUNTRY$;;;;;;;;;;;;;
EVTDESC600402;Sweeping reforms in $COUNTRY$ have allowed for the first elections, bringing us one step closer towards self-determination..;;;;;;;;;;;;;
EVTOPT600402;Rejoice!;;;;;;;;;;;;;
EVTNAME24600;Russian Ballet;;;;;;;;;;;;;
EVTNAME99104;Anglo-Russian Convention over Persia;;;;;;;;;;;;;
EVTNAME7790006;The Fall of $CAPITAL$;;;;;;;;;;;;;
EVT7790006OPTA;We have no choice, we must surrender.;;;;;;;;;;;;;
EVT7790006OPTB;We will fight on, we must not let the French make us a puppet once more!;;;;;;;;;;;;;
EVTNAME7790007;The Treaty of Madrid ($YEAR$);;;;;;;;;;;;;
EVT7790007OPTA;We have achieved enough, Iberian lands have no actual value to us. §GLose 8 infamy§W;;;;;;;;;;;;;
EVT7790007OPTB;Iberia has no actual value to us, however we can demand her Colonies. §RGain 10 infamy§W;;;;;;;;;;;;;
EVT7790007OPTC;We must restore French control over Catalonia! §RGain 12 infamy§W;;;;;;;;;;;;;
