BRZ_2457;Paraná & Santa Catharina;;;;;;;;;
RUS_968;Podolia;;;;;;;;;;;;;
RUS_958;Kyiv;;;;;;;;;;;;;
FRA_1775;Mauritania;Côte de la Mauritanie;Mauretanische Küste;;Costa de Mauritania;;;;;;;;;
EGY_1836;Kuzey Sudan;;;;;;;;;;;;;
FRA_1892;Ivory Coast;Est de la Côte d’Ivoire;Östliche Elfenbeinküste;;Costa de Marfil oriental;;;;;;;;;
SOK_1947;Kano;;;;;;;;;;;;;
SOK_1945;Bornu;;;;;;;;;;;;;
SOK_1950;Fombina;;;;;;;;;;;;;
SOK_1937;Tukari;;;;;;;;;;;;;
SOK_1941;Abuja;;;;;;;;;;;;;
SOK_1964;Marwa;;;;;;;;;;;;;
BEL_1989;Luba;;;;;;;;;;;;;
ENG_2013;Barotseland;;;;;;;;;;;;;
POR_2004;Southern Angola;;;;;;;;;;;;;
POR_2003;South Angola;Sud de l’Angola;Süd-Angola;;Angola meridional;;;;;;;;;
AUS_647;Alf?ld;Alf?ld;Alf?ld;;Alf?ld;;;;;;;;;
RUS_1025;Tambov;;;;;;;;;;;;;
AFG_1212;Herat;;;;;;;;;;;;;
DEN_251;Island & Grønland;;;;;;;;;;;;;
TUR_887;Erzurum;;;;;;;;;;;;;
NEJ_1164;al-Hassa;;;;;;;;;;;;;
RUS_2700;Vologda;;;;;;;;;;;;;
EGY_843;Aegean Islands;?les de la mer Eg?e;?g?ische Inseln;;Islas del Egeo;;;;;;;;;
TUR_832;Thessal?a;Thessal?a;Thessal?a;;Tesalia;;;;;;;;;
AUS_624;Burgenland;;;;;;;;;;;;;
FRA_438;Centre-Val de Loire;;;;;;;;;;;;;
SIC_763;Sicilia;;;;;;;;;;;;;
CAN_13;Columbia;;;;;;;;;;;;;
HAN_528;Niederelbe;;;;;;;;;;;;;
HAN_540;Ost-Friesland;;;;;;;;;;;;;
PRU_553;Anhalt;;;;;;;;;;;;;
PRU_554;Thüringen;;;;;;;;;;;;;
SAX_558;Sachsen;;;;;;;;;;;;;
PRU_570;Pfalz;;;;;;;;;;;;;
PRU_578;Ost-Rheinland;;;;;;;;;;;;;
BAV_595;Franken;;;;;;;;;;;;;
AUS_625;Böhmen;;;;;;;;;;;;;
AUS_626;Mähren;;;;;;;;;;;;;
UCA_2191;El Salvador;;;;;;;;;;;;;
UCA_2193;Honduras;;;;;;;;;;;;;
CHI_2221;South Kiangsu;;;;;;;;;;;;;
ARG_2374;Cuyo;;;;;;;;;;;;;
AST_2454;Fiji;;;;;;;;;;;;;
SPA_2517;Mariana Islands;;;;;;;;;;;;;
AST_2534;Solomon Islands;;;;;;;;;;;;;
AUS_2538;Vojvodina;;;;;;;;;;;;;
TON_2540;Tonga;;;;;;;;;;;;;
USA_2543;Samoa;;;;;;;;;;;;;
HES_2560;Hessen;;;;;;;;;;;;;
ORA_2103;Basutoland;;;;;;;;;;;;;
ZUL_2113;Zululand;;;;;;;;;;;;;
BOL_2309;Atacama;;;;;;;;;;;;;
ARG_2360;Mesopotamia;;;;;;;;;;;;;
ENG_1251;West Bengal;;;;;;;;;;;;;
ENG_1252;East Bengal;;;;;;;;;;;;;
USA_1;Alyaska;;;;;;;;;;;;;
KOK_1190;Alai;;;;;;;;;;;;;
RUS_994;Ingriya;;;;;;;;;;;;;
SWI_603;Mittelland;;;;;;;;;;;;;
SWI_607;Région Lémanique;;;;;;;;;;;;;
BEL_387;Flandre;;;;;;;;;;;;;
BEL_394;Wallonie;;;;;;;;;;;;;
FRA_432;Franche-Comté;;;;;;;;;;;;;
FRA_411;Lorraine;;;;;;;;;;;;;
FRA_406;Champagne;;;;;;;;;;;;;
RUS_1008;Moskva;;;;;;;;;;;;;
RUS_959;Volyn;;;;;;;;;;;;;
PAP_741;Emilia-Romagna;;;;;;;;;;;;;
GRE_837;Stereá Elláda;;;;;;;;;;;;;
GRE_826;Peloponnisos;;;;;;;;;;;;;
FRA_1901;Houet;;;;;;;;;;;;;
FRA_1904;Gurma;;;;;;;;;;;;;
BUR_1334;Mandalay;;;;;;;;;;;;;
RUS_973;Tavrika;;;;;;;;;;;;;
RUS_955;Odessa;;;;;;;;;;;;;
RUS_976;Yekaterinoslav;;;;;;;;;;;;;
PEU_2297;Cusco;;;;;;;;;;;;;
CHI_1582;Nyarong;;;;;;;;;;;;;
TIB_1591;Tibetan Plateau;;;;;;;;;;;;;
PEU_2289;Pastaza;Pastaza;Pastaza;;Pastaza;;;;;;;;;
POR_2060;Moçambique;;;;;;;;;;;;;
POR_2049;Gaza;;;;;;;;;;;;;
CHL_2327;Los R?os;Los R?os;Los R?os;;Los R?os;;;;;;;;;
CHL_2332;Araucania;Araucania;Araucania;;Araucania;;;;;;;;;
CHL_2322;Santiago;Santiago;Santiago;;Santiago;;;;;;;;;
CHI_1082;Kwanwai;;;;;;;;;;;;;
KOR_1624;Hanseong;;;;;;;;;;;;;
RUS_1185;Dulat;;;;;;;;;;;;;
RUS_1070;Yeniseysk;;;;;;;;;;;;;
RUS_1065;Yamalia;;;;;;;;;;;;;
TUR_855;Cyprus;Chypre;Zypern;;Chipre;;;;;;;;;
RUS_1048;Circassia;;;;;;;;;;;;;
ARG_2379;Córdoba;;;;;;;;;;;;;
ARG_2389;Pampas;;;;;;;;;;;;;
BRZ_2408;Grão - Pará;;;;;;;;;;;;;
TRN_2108;Tky-Gariep;;;;;;;;;;;;;
CAN_50;Upper Canada;;;;;;;;;;;;;
CAN_58;Lower Canada;;;;;;;;;;;;;
ENG_68;Maritimes;;;;;;;;;;;;;
MEX_97;Yuta;;;;;;;;;;;;;
USA_201;Georgia;;;;;;;;;;;;;
USA_205;South Carolina;;;;;;;;;;;;;
ENG_258;Connacht;;;;;;;;;;;;;
ENG_263;Leinster;;;;;;;;;;;;;
SWE_322;Stockholm;;;;;;;;;;;;;
SWE_329;Göteborg;;;;;;;;;;;;;
SWE_334;Malmö;;;;;;;;;;;;;
RUS_343;Uusimaa;;;;;;;;;;;;;
RUS_345;Varsinais-Suomi;;;;;;;;;;;;;
RUS_360;Lithuania;;;;;;;;;;;;;
HOL_369;Holstein;;;;;;;;;;;;;
SCH_370;Schleswig;;;;;;;;;;;;;
NET_379;Zeeland;;;;;;;;;;;;;
HAN_534;Hannover;;;;;;;;;;;;;
PRU_544;Mecklenburg;;;;;;;;;;;;;
PRU_575;Rheinland;;;;;;;;;;;;;
BAV_599;Bayern;;;;;;;;;;;;;
SPA_610;Caroline Islands;;;;;;;;;;;;;
AUS_652;Banat;;;;;;;;;;;;;
AUS_654;Nord-Siebenbürgen;;;;;;;;;;;;;
AUS_657;Süd-Siebenbürgen;;;;;;;;;;;;;
MOL_676;Bessarabia;;;;;;;;;;;;;
PRU_682;Niederschlesien;;;;;;;;;;;;;
PRU_685;Oberschlesien;;;;;;;;;;;;;
SAR_765;Sardinia & Corsica;;;;;;;;;;;;;
FRA_801;Tahiti;;;;;;;;;;;;;
TUR_805;Güney Makedonya;;;;;;;;;;;;;
TUR_806;North Macedonia;Macédoine du Nord;Nordmazedonien;;Macedonia Septentrional;;;;;;;;;x
TUR_809;Güney Bulgaristan;;;;;;;;;;;;;
TUR_823;Dogu Makedonya;;;;;;;;;;;;;
RUS_715;Ljublin;;;;;;;;;;;;;
RUS_706;Mazovia;;;;;;;;;;;;;
TUR_876;Ankara;;;;;;;;;;;;;
TUR_880;Kastamonu;;;;;;;;;;;;;
TUR_882;Trebizond;;;;;;;;;;;;;
TUR_890;Van;;;;;;;;;;;;;
TUR_893;Diyarbakir;;;;;;;;;;;;;
TUR_894;Çukurova;;;;;;;;;;;;;
RUS_940;Vilna;;;;;;;;;;;;;
JAP_1086;Sakhalin;;;;;;;;;;;;;
JAP_1088;Ezo;;;;;;;;;;;;;
AST_1097;New Caledonia;;;;;;;;;;;;;
PER_1116;Mâzandarân;;;;;;;;;;;;;
PER_1132;Arabestân;;;;;;;;;;;;;
PER_1136;Fârs;;;;;;;;;;;;;
PER_1140;Kermân;;;;;;;;;;;;;
AFG_1214;Kunduz;;;;;;;;;;;;;
ENG_1244;East United Provinces;;;;;;;;;;;;;
SIA_1352;Pattani;;;;;;;;;;;;;
SIA_1355;Shan;;;;;;;;;;;;;
LUA_1356;Laos;;;;;;;;;;;;;
SIA_1358;Isan;;;;;;;;;;;;;
DAI_1369;Dàng Ngoài;;;;;;;;;;;;;
DAI_1375;Trung Ky;;;;;;;;;;;;;
DAI_1380;Miên Nam;;;;;;;;;;;;;
ENG_1384;Southern Malaya;;;;;;;;;;;;;
ENG_1391;Northern Malaya;;;;;;;;;;;;;
SIA_1392;Ayutthaya;;;;;;;;;;;;;
BRU_1394;West Borneo;;;;;;;;;;;;;
BRU_1395;Sarawak;;;;;;;;;;;;;
NET_1413;West Java;;;;;;;;;;;;;
NET_1418;East Java;;;;;;;;;;;;;
NET_1423;East Borneo;;;;;;;;;;;;;
NET_1426;South Borneo;;;;;;;;;;;;;
NET_1446;Timor;;;;;;;;;;;;;
NET_1447;Moluccas;;;;;;;;;;;;;
NET_1449;Celebes;;;;;;;;;;;;;
CHI_1465;Eastern Mongolia;;;;;;;;;;;;;
CHI_1468;Western Mongolia;;;;;;;;;;;;;
CHI_1470;South Anhwei;;;;;;;;;;;;;
CHI_1477;North Anhwei;;;;;;;;;;;;;
CHI_1479;Fengtien;;;;;;;;;;;;;
CHI_1482;Fukien;;;;;;;;;;;;;
CHI_1485;Formosa;;;;;;;;;;;;;
CHI_1490;Kansu;;;;;;;;;;;;;
CHI_1493;East Canton;;;;;;;;;;;;;
CHI_1499;West Canton;;;;;;;;;;;;;
CHI_1505;Kweichow;;;;;;;;;;;;;
CHI_1508;East Honan;;;;;;;;;;;;;
CHI_1510;West Honan;;;;;;;;;;;;;
CHI_1519;West Hupeh;;;;;;;;;;;;;
CHI_1522;East Hupeh;;;;;;;;;;;;;
CHI_1524;North Hunan;;;;;;;;;;;;;
CHI_1526;South Hunan;;;;;;;;;;;;;
CHI_1532;Inner Mongolia;;;;;;;;;;;;;
CHI_1540;North Kiangsu;;;;;;;;;;;;;
CHI_1545;North Kiangsi;;;;;;;;;;;;;
CHI_1547;South Kiangsi;;;;;;;;;;;;;
CHI_1552;Heilungkiang;;;;;;;;;;;;;
CHI_1559;Shensi;;;;;;;;;;;;;
CHI_1563;West Shantung;;;;;;;;;;;;;
CHI_1572;Shansi;;;;;;;;;;;;;
CHI_1578;West Szechwan;;;;;;;;;;;;;
CHI_1579;East Szechwan;;;;;;;;;;;;;
CHI_1594;Kashgar;;;;;;;;;;;;;
CHI_1600;Urumtsi;;;;;;;;;;;;;
CHI_1601;Yunnan;;;;;;;;;;;;;
CHI_1604;North Chekiang;;;;;;;;;;;;;
CHI_1610;South Chekiang;;;;;;;;;;;;;
CHI_1612;Chihli;;;;;;;;;;;;;
CHI_1616;Shuntien;;;;;;;;;;;;;
JAP_1649;Kanto;;;;;;;;;;;;;
JAP_1654;Bonin Islands;;;;;;;;;;;;;
JAP_1655;Kansai;;;;;;;;;;;;;
JAP_1640;Chugoku;;;;;;;;;;;;;
JAP_1665;Shikoku;;;;;;;;;;;;;
JAP_1660;Kyushu;;;;;;;;;;;;;
JAP_1672;Tohoku;;;;;;;;;;;;;
JAP_1675;Chubu;;;;;;;;;;;;;
EGY_1755;Sinai;;;;;;;;;;;;;
ENG_1844;Toc;;;;;;;;;;;;;
ETH_1852;Begemidiri;;;;;;;;;;;;;
ETH_1853;Tigray;;;;;;;;;;;;;
ETH_1859;Shewa;;;;;;;;;;;;;
ETH_1867;Oromia;Oromia;Oromia;;Oromia;;;;;;;;;
ETH_3591;Kaffa;;;;;;;;;;;;;
SOM_1868;Banaadir;;;;;;;;;;;;;
SOM_1872;Xeebta Awdal;;;;;;;;;;;;;
FRA_1878;Guinea-Bissau;;;;;;;;;;;;;
ASH_1909;Gold Coast;;;;;;;;;;;;;
FRA_1919;Dahomey;;;;;;;;;;;;;
SOK_1934;Biafra;;;;;;;;;;;;;
SPA_1955;Equatorial Guinea;;;;;;;;;;;;;
ENG_1956;Cameroon;;;;;;;;;;;;;
SOK_1963;Adamawa;;;;;;;;;;;;;
SOK_1956;Coastal Cameroon;;;;;;;;;;;;;
BEL_1990;Kivu;;;;;;;;;;;;;
BEL_1996;Congo Orientale;;;;;;;;;;;;;
BEL_2034;Ruanda-Urundi;;;;;;;;;;;;;
ENG_2036;Zanzibar;;;;;;;;;;;;;
POR_2054;Zambezia;;;;;;;;;;;;;
ENG_2067;Nyasaland;;;;;;;;;;;;;
ENG_2068;Mashonaland;;;;;;;;;;;;;
ENG_2071;Rozwi;;;;;;;;;;;;;
ENG_2074;Bechuanaland;;;;;;;;;;;;;
MEX_2149;Coahuila;;;;;;;;;;;;;
MEX_2159;Veracruz;;;;;;;;;;;;;
MEX_2161;Jalisco;;;;;;;;;;;;;
MEX_2170;Guerrero;;;;;;;;;;;;;
MEX_2172;Valle de México;;;;;;;;;;;;;
MEX_2181;Chiapas;;;;;;;;;;;;;
MOR_1696;Western Sahara;;;;;;;;;;;;;
AUS_734;Südtirol;Tyrol du Sud;Südtirol;;Tirol Meridional;;;;;;;;;
MOR_1683;Taza;Taza;Taza;;Taza;;;;;;;;;
SPA_2209;Cuba;Cuba;Kuba;;Cuba;;;;;;;;;
ENG_203;Caribbean Islands;Îles caraïbes;Karibische Inseln;;Islas del Caribe;;;;;;;;;
GER_2530;Northern New Guinea;Nouvelle Guinée du nord;Nördliches Neuguinea;;Nueva Guinea Septentrional;;;;;;;;;
AST_2528;Southern New Guinea;Nouvelle guinée du sud;Südliches Neuguinea;;Nueva Guinea Meridional;;;;;;;;;
EGY_1842;Darfur;Darfour;Darfur;;Darfur;;;;;;;;;
EGY_1838;Kordofan;Kordofan;Kordofan;;Kordofan;;;;;;;;;
EGY_915;Lubnan;Lubnan;Lubnan;;Lubnan;;;;;;;;;
BEL_1977;Bas-Congo;Bas-Congo;Bas-Congo;;Bas-Congo;;;;;;;;;
BEL_1987;Katanga;Katanga;Katanga;;Katanga;;;;;;;;;
BEL_1984;Kasai;Kasai;Kasai;;Kasai;;;;;;;;;
POR_1999;North Angola;Nord de l’Angola;Nord-Angola;;Angola del norte;;;;;;;;;
ENG_2026;Rift Valley;Vallée du Rift;Großer Afrikanischer Grabenbruch;;Rift Valley;;;;;;;;;
ENG_2024;Kenya;Kenya;Kenia;;Kenia;;;;;;;;;
ENG_2019;Uganda;Ouganda;Uganda;;Uganda;;;;;;;;;
FRA_1884;Sierra Leone;Sierra Leone;Sierra Leone;;Sierra Leona;;;;;;;;;
FRA_1893;Windward Coast;Ouest de la Côte d’Ivoire;Westliche Elfenbeinküste;;Costa de Marfil occidental;;;;;;;;;
FRA_1788;Gambia;Gambie;Gambia;;Gambia;;;;;;;;;
POR_2006;Eastern Angola;Est de l’Angola;Ost-Angola;;Angola oriental;;;;;;;;;
ALD_1718;Sahara;Sahara central Est;Östlich-zentrale Sahara;;Este del Sahara central;;;;;;;;;
ENG_2092;Northern Cape;Cap nord;Northern Cape;;Cabo del norte;;;;;;;;;
ENG_2083;Namaqualand;Namaqualand;Namaqualand;;Namaqualandia;;;;;;;;;
ENG_2096;Eastern Cape;Cap oriental;Eastern Cape;;Cabo oriental;;;;;;;;;
ENG_2087;Cape Colony;Colonie du Cap;Cape Colony;;Colonia del Cabo;;;;;;;;;
BEL_1992;Equateur;Equateur;Equateur;;Equateur;;;;;;;;;
FRA_1978;Congo;Congo;Kongo;;El Congo;;;;;;;;;
slot_1;            ;;;;;;;;;;;;;
slot_2;            ;;;;;;;;;;;;;
slot_3;            ;;;;;;;;;;;;;
slot_4;            ;;;;;;;;;;;;;
slot_5;            ;;;;;;;;;;;;;
slot_6;            ;;;;;;;;;;;;;
slot_7;            ;;;;;;;;;;;;;
slot_8;            ;;;;;;;;;;;;;
slot_9;            ;;;;;;;;;;;;;
slot_10;            ;;;;;;;;;;;;;
slot_11;            ;;;;;;;;;;;;;
slot_12;            ;;;;;;;;;;;;;
slot_13;            ;;;;;;;;;;;;;
slot_14;            ;;;;;;;;;;;;;
slot_15;            ;;;;;;;;;;;;;
slot_16;            ;;;;;;;;;;;;;
slot_17;            ;;;;;;;;;;;;;
slot_18;            ;;;;;;;;;;;;;
slot_19;            ;;;;;;;;;;;;;
slot_20;            ;;;;;;;;;;;;;
slot_21;            ;;;;;;;;;;;;;
slot_22;            ;;;;;;;;;;;;;
slot_23;            ;;;;;;;;;;;;;
slot_24;            ;;;;;;;;;;;;;
slot_25;            ;;;;;;;;;;;;;
slot_26;            ;;;;;;;;;;;;;
slot_27;            ;;;;;;;;;;;;;
slot_28;            ;;;;;;;;;;;;;
slot_29;            ;;;;;;;;;;;;;
slot_30;            ;;;;;;;;;;;;;
slot_31;            ;;;;;;;;;;;;;
slot_32;            ;;;;;;;;;;;;;
slot_33;            ;;;;;;;;;;;;;
slot_34;            ;;;;;;;;;;;;;
slot_35;            ;;;;;;;;;;;;;
slot_36;            ;;;;;;;;;;;;;
slot_37;            ;;;;;;;;;;;;;
slot_38;            ;;;;;;;;;;;;;
slot_39;            ;;;;;;;;;;;;;
slot_40;            ;;;;;;;;;;;;;
CLM_2259;Cauca;Cauca;Cauca;;Cauca;;;;;;;;;
ENG_1343;Tenasserim;Tenasserim;Tenasserim;;Tenasserim;;;;;;;;;
BUR_1339;Kachin;Kachin;Kachin;;Kachin;;;;;;;;;
BUR_1330;Pegu;Pegu;Pegu;;Pegu;;;;;;;;;
NEP_1327;Himalayas;Himalayas;Himalaya;;Himalayas;;;;;;;;;
ENG_1247;Bihar;Bihar;Bihar;;Bihar;;;;;;;;;
ENG_1261;Orissa;Orissa;Orissa;;Orissa;;;;;;;;;
PAN_1227;Punjab;Punjab;Punjab;;Punjab;;;;;;;;;
PAN_1224;Kashmir;Kashmir;Kaschmir;;Kashmir;;;;;;;;;
KAL_1221;Baluchistan;Baluchistan;Belutschistan;;Baluchistan;;;;;;;;;
SIN_1288;Sind;Sind;Sind;;Sind;;;;;;;;;
ENG_1291;Gujarat;Gujarat;Gujarat;;Gujarat;;;;;;;;;
ENG_1264;Rajputana;Rajputana;Rajputana;;Rajputana;;;;;;;;;
ENG_1275;Central India;Central India;Zentral-Indien;;Central India;;;;;;;;;
NAG_1277;Nagpur;Nagpur;Nagpur;;Nagpur;;;;;;;;;
ENG_1305;Circars;Circars;Circars;;Circars;;;;;;;;;
HYD_1283;Hyderabad;Hyderabad;Hyderabad;;Hyderabad;;;;;;;;;
ENG_1297;Bombay;Bombay;Bombay;;Bombay;;;;;;;;;
MYS_1314;Mysore;Mysore;Mysore;;Mysore;;;;;;;;;
ENG_1317;Travancore;Travancore;Travancore;;Travancore;;;;;;;;;
PER_1148;Khorâsân;Khorasan;Khorasan;;Khorasan;;;;;;;;;
RUS_1182;Alimuly;Uralsk;Oral;;Uralsk;;;;;;;;;
RUS_1184;Kypshak;Akmolinsk;Akmolinsk;;Akmolinsk;;;;;;;;;
RUS_1187;Argyn;Akmolinsk;Akmolinsk;;Akmolinsk;;;;;;;;;
KOR_1635;Pusan;Busan;Busan;;Busan;;;;;;;;;
KOR_1627;Hamhung;;;;;;;;;;;;;
KOR_1619;Pyongyang;Pyongyang;Pjöngjang;;Pyongyang;;;;;;;;;
RUS_2685;Perm;;;;;;;;;;;;;
RUS_1064;Tobolsk;Tobolsk;Tobolsk;;Tobolsk;;;;;;;;;
RUS_1469;Tomsk;Tomsk;Tomsk;;Tomsk;;;;;;;;;
RUS_1079;Trans-Baikal;Trans-Baikal;Transbaikal;;Trans-Baikal;;;;;;;;;
RUS_1071;Yakutsk;Yakutsk;Yakutsk;;Yakutsk;;;;;;;;;
TUR_885;Kars;Kars;Kars;;Kars;;;;;;;;;
TUR_869;Smyrna;Smyrna;Smyrna;;Smyrna;;;;;;;;;
TUR_923;Mosul;Mosul;Mosul;;Mosul;;;;;;;;;
TUR_931;Baghdad;Baghdad;Baghdad;;Baghdad;;;;;;;;;
TUR_935;Basra;Basra;Basra;;Basra;;;;;;;;;
EGY_903;Dimashq;Dimashq;Dimashq;;Dimashq;;;;;;;;;
EGY_1834;Dongola;Dongolah;Dunqula;;Dongola;;;;;;;;;
ENG_1848;Habesh;L'Érythrée;Eritrea;;Eritrea;;;;;;;;;
MOR_1686;Fez;Fez;Fès;;Fez;;;;;;;;;
FRA_1923;Yoruba States;Yoruba States;Yoruba-Staaten;;Yoruba States;;;;;;;;;
FRA_1927;Hausaland;Hausaland;Hausaland;;Hausaland;;;;;;;;;
FRA_1930;Benin;Benin;Benin;;Benin;;;;;;;;;
ENG_1818;Waddai;Ouaddai;Waddai;;Waddai;;;;;;;;;
ENG_2039;Lindi;Lindi;Lindi;;Lindi;;;;;;;;;
ENG_2016;Kazembe;Kazembe;Kazembe;;Kazembe;;;;;;;;;
POR_2053;Tete;Zambezia;Zambezia;;Zambezia;;;;;;;;;
ENG_2078;Hereroland;Hereroland;Hereroland;;Hereroland;;;;;;;;;
ENG_2132;South Atlantic Islands;South Atlantic Islands;Südatlantische Inseln;;South Atlantic Islands;;;;;;;;;
ENG_2125;Indian Ocean Territory;Territoire de l'océan Indien;Territorium im Indischen Ozean;;Indian Ocean Territory;;;;;;;;;
MAD_2117;South Madagascar;Sud de Madagascar;Süd-Madagaskar;;South Madagascar;;;;;;;;;
MAD_2121;North Madagascar;Du Nord de Madagascar;Nord-Madagaskar;;North Madagascar;;;;;;;;;
FRA_451;Rhone;Rh?ne;Rhone;;Rhone;;;;;;;;;
BOL_2305;Potosí;Potosí;Potosí;;;;;;;;;;;
