Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTNAME203771;Fascist Takeover of Government!;;;;;;;;;;;;;
EVTNAME203772;Communist Takeover of Government!;;;;;;;;;;;;;
EVTNAME203700;The Republican Coup;;;;;;;;;;;;;
EVTDESC203700;The_end_of_slavery_had_resulted_in_an_explicit_shift_of_support_to_republicanism_by_rich_and_powerful_coffee_farmers_who_held_great_political,_economic_and_social_power_in_the_country._To_avert_a_republican_backlash,_the_government_adopted_a_series_of_credit_and_military_policies_and_reforms_to_appease_the_land_owners._The_measures_made_by_the_government_alarmed_the_civilian_republicans_and_the_Positivists_in_the_military_corps._They_saw_that_it_would_undercut_support_for_their_own_aims,_and_were_emboldened_to_further_action._For_them,_it_had_become_a_case_of_"now_or_never"._Although_there_was_no_desire_in_Brazil_among_the_majority_of_the_population_to_change_the_form_of_government,_the_civilian_republicans_began_pressuring_the_Positivist_officers_to_overthrow_the_monarchy._The_Positivists_launched_a_coup_d'etat_and_tried_to_institute_a_republic_on_November_15,_1889._During_the_whole_ordeal_Pedro_II_showed_no_emotion,_as_if_unconcerned_about_the_outcome._He_only_commented:;;;;;;;;;;;;;
EVTNAME203701;The Golden Law;;;;;;;;;;;;;
EVTDESC203701;The_Lei_Áurea_(Golden_Law)_was_sanctioned_by_Isabel,_Imperial_Princess_of_Brazil,_who_was_regent_at_the_time_while_her_father,_Emperor_Dom_Pedro_II,_was_in_Europe._It_was_signed_on_May_13,_1888_and_was_the_law_that_abolished_slavery_in_Brazil._It_had_only_two_articles._The_succinctness_of_the_law_was_intended_to_make_clear_that_there_were_no_conditions_of_any_kind_to_the_freeing_of_all_slaves._Aside_from_the_activities_of_abolitionists,_there_were_a_number_of_reasons_for_the_signing_of_the_law:_slavery_was_no_longer_profitable,_as_the_wages_of_European_immigrants,_whose_working_conditions_were_poor,_cost_less_than_the_upkeep_of_slaves,_and_the_decline_in_the_arrival_of_new_slaves_-_Brazil_was_the_last_country_in_the_Western_world_to_abolish_slavery._The_Brazilian_government_was_also_under_pressure_from_Britain,_who_sought_to_end_the_slave_trade_in_order_to_expand_production_in_its_own_colonies.;;;;;;;;;;;;;
EVTNAME203702;The Rise of Getulio Vargas;;;;;;;;;;;;;
EVTDESC203702;Vargas_was_born_in_the_state_of_Rio_Grande_do_Sul,_into_a_family_prominent_in_state_politics._By_1922_he_had_risen_rapidly_in_state_politics_and_was_elected_to_the_National_Congress,_in_which_he_served_for_four_years._In_1926_Vargas_became_minister_of_finance_in_the_Cabinet_of_President_Washington_Luís_Pereira_de_Sousa,_a_post_he_retained_until_his_election_as_governor_of_Rio_Grande_do_Sul_in_1928._From_his_position_as_state_governor,_Vargas_campaigned_unsuccessfully_as_reform_candidate_for_the_presidency_of_Brazil_in_1930._While_appearing_to_accept_defeat,_Vargas_in_October_of_that_year_led_the_revolution,_organized_by_his_friends,_that_overthrew_the_oligarchical_republic._For_the_next_15_years_Vargas_assumed_largely_dictatorial_powers,_ruling_most_of_that_time_without_a_congress._He_held_sole_power_as_provisional_president_from_Nov._3,_1930,_until_July_17,_1934,_when_he_was_elected_president_by_the_constituent_assembly.;;;;;;;;;;;;;
EVTNAME203775;The Fascist Movement Arises;;;;;;;;;;;;;
EVTNAME203776;The Fascists Go Openly Public;;;;;;;;;;;;;
EVTNAME203777;Fascist Rallies!;;;;;;;;;;;;;
EVTNAME203805;Greater Denmark rises!;;;;;;;;;;;;;
EVTDESC203805;Given_our_glorious_status_in_the_world,_nationalists_within_our_country_have_taken_it_upon_themselves_to_encourage_a_rebirth_of_our_ancestral_Viking_roots._While_this_has_great_traction_amongst_the_already_nationalistic,_government_intervention_could_give_this_movement_the_push_needed_to_become_a_truly_national_movement._This_will,_of_course,_worry_the_rest_of_the_world,_but_what_are_they_compared_to_the_glory_and_might_of_our_nation?;;;;;;;;;;;;;
EVTNAME66689;Lucky Nations;;;;;;;;;;;;;
EVTDESC66689;Sometimes_in_this_world,_nations_seem_to_be_blessed_by_God_in_certain_periods._Their_leaders_are_brilliant,_their_people_are_hardy,_they_excel_in_warfare,_produce_amazing_works_of_culture,_and_their_economies_boom._Do_we_live_in_such_a_world?_If_Lucky_Nations_are_turned_on,_ten_random_westernized_nations_who_are_not_Great_Powers_and_five_random_non-western_nations_will_be_given_special_bonuses_that_will_enable_them_to_shake_up_the_status_quo_of_the_world_by_giving_them_significant_bonuses.;;;;;;;;;;;;;
EVTNAME38510;Moving the Capital;;;;;;;;;;;;;
EVTDESC38510;In_1840_Said_bin_Sultan,_Sultan_of_Muscat_and_Oman_moved_his_capital_from_the_Omani_city_of_Muscat_to_the_economic_heart_of_his_empire,_the_African_island_of_Zanzibar_in_a_successful_attempt_to_increase_the_amount_of_products_he_could_export_from_the_region.;;;;;;;;;;;;;
EVTNAME11200;Setting the Borders of Italy;;;;;;;;;;;;;
EVTDESC11200;With_our_Union_of_Italy_at_hand,_how_should_we_draw_the_border_between_Austria_and_Italy?;;;;;;;;;;;;;
EVTNAME11201;Petition Austria for Savoie?;;;;;;;;;;;;;
EVTDESC11201;We_have_been_notified_of_Austria's_intent_to_unify_the_Italian_peninsula._Should_we_ask_them_to_cede_control_of_Savoie,_which_possesses_as_sizable_French_population?;;;;;;;;;;;;;
EVTNAME11202;French Claims in Italy;;;;;;;;;;;;;
EVTDESC11202;France_has_expressed_interest_in_our_union_of_Italy._They_ask_for_us_to_return_to_them_Savoie,_which_has_a_sizable_French_population.;;;;;;;;;;;;;
EVTNAME11203;French Claims in Italy;;;;;;;;;;;;;
EVTDESC11203;France_has_expressed_interest_in_our_union_of_Italy._They_ask_for_us_to_return_to_them_Savoie,_which_has_a_sizable_French_population._In_addition,_they_also_demand_Piemonte._If_we_accede_to_both_of_these_demands_our_union_of_Italy_will_surely_been_seen_as_flimsy_excuse_to_divide_Italy_between_us.;;;;;;;;;;;;;
EVTNAME11204;The Papal Question;;;;;;;;;;;;;
EVTDESC11204;How_should_we_deal_with_the_Papal_State_in_our_union_of_Italy?;;;;;;;;;;;;;
EVTNAME11205;Freedom or Subservience?;;;;;;;;;;;;;
EVTDESC11205;Should_we_establish_our_union_of_Italy_as_a_truly_independent_state,_or_as_a_puppet_to_the_Austrian_crown?_Granting_them_independence_would_help_legitimize_the_actions_we've_taken_so_far,_both_in_the_eyes_of_the_other_greater_powers_and_in_the_eyes_of_the_Italian_people.;;;;;;;;;;;;;
EVTNAME11210;Setting the Borders of Italy;;;;;;;;;;;;;
EVTDESC11210;With_our_Union_of_Italy_at_hand,_how_should_we_draw_the_border_between_Austria_and_Italy?;;;;;;;;;;;;;
EVTNAME11211;Ask France to recognize Austrian claims?;;;;;;;;;;;;;
EVTDESC11211;We_have_been_notified_of_France's_intent_to_unify_the_Italian_peninsula._Should_we_ask_them_to_recognize_our_claims_to_the_lands_of_Lombardy-Venice?;;;;;;;;;;;;;
EVTNAME11212;Austrian Claims in Italy;;;;;;;;;;;;;
EVTDESC11212;Austria_has_expressed_interest_in_our_union_of_Italy._They_ask_for_us_to_recognize_their_claim_to_Lombardy-Venice.;;;;;;;;;;;;;
EVTNAME11213;Austrian Claims in Italy;;;;;;;;;;;;;
EVTDESC11213;France_has_recognized_only_our_claims_to_Venice._They_have_dismissed_our_claim_to_Lombardia.;;;;;;;;;;;;;
EVTNAME11214;Austrian Claims in Italy;;;;;;;;;;;;;
EVTDESC11214;France_has_recognized_our_claim_to_Lombardy-Venice.;;;;;;;;;;;;;
EVTNAME11240;South Italy;;;;;;;;;;;;;
EVTDESC11240;Cultural_differences_separate_the_southern_half_of_the_peninsula_from_the_north._Should_Italy_be_split_along_these_lines?_Two_Sicilies_might_govern_the_region_better.;;;;;;;;;;;;;
EVTNAME9988800;$FROMCOUNTRY$'s bid for independence;;;;;;;;;;;;;
EVTDESC9988800;A_diplomat_from_$FROMCOUNTRY$_has_approached_us_with_a_request_to_free_$FROMCOUNTRY$_from_their_oppressive_masters._We_could_attempt_a_coup_that_would_install_an_independent_government_in_$FROMCOUNTRY$,_and_$FROMCOUNTRY$_would_gladly_join_us_in_our_war.;;;;;;;;;;;;;
EVTNAME9988801;$FROMCOUNTRY$ accepts offer.;;;;;;;;;;;;;
EVTDESC9988801;$FROMCOUNTRY$_has_agreed_to_our_offer,_we_must_now_join_them_in_their_war.;;;;;;;;;;;;;
EVTNAME9988802;$FROMCOUNTRY$ declines offer.;;;;;;;;;;;;;
EVTDESC9988802;$FROMCOUNTRY$_has_refused_our_offer.;;;;;;;;;;;;;
EVTNAME9988803;$FROMCOUNTRY$ has altered the deal.;;;;;;;;;;;;;
EVTDESC9988803;$FROMCOUNTRY$_has_accepted_us_under_their_protection._Unfortunately_it_seems_we_will_still_be_a_pawn_to_be_shuffled_between_the_greater_powers.;;;;;;;;;;;;;
EVTNAME188112;General Volkhovski's Landing;;;;;;;;;;;;;
EVTDESC188112;One_of_the_first_events_of_the_restarted_Caucasian_War_was_General_Volkhovski's_landing_in_Circassia,_near_the_modern_town_of_Sochi._Originally_plagued_by_setbacks_due_to_Circassian_resistance_and_poor_organization,_it_was_a_good_start_and_learning_experience_for_the_Russian_armed_forces.;;;;;;;;;;;;;
EVTNAME188113;Conflict at Tepsue;;;;;;;;;;;;;
EVTDESC188113;The_Russians_made_a_large_landing_at_Tepsue_soon_after_the_Caucasian_War_restarted,_intending_to_crush_opposition_in_western_Circassia_after_their_successful_occupation_of_eastern_Circassia_a_decade_earlier._Historically,_the_occupation_was_a_reasonable_success,_yet_casualties_were_very_high_on_both_sides_and_neither_belligerent_forgot_the_lessons_learned_during_this_conflict.;;;;;;;;;;;;;
EVTNAME188114;Colonel Obshevski Gives A Speech;;;;;;;;;;;;;
EVTDESC188114;Historically,_soon_after_the_conflict_at_Tepsue,_Russian_Colonel_Obshevski_gave_a_speech_to_the_local_Circassian_population_about_the_advantages_of_being_under_Russian_control_and_the_virtues_of_not_rebelling_against_their_Russian_masters._The_Circassians_did_not_forget_it,_to_the_detriment_of_the_Russians.;;;;;;;;;;;;;
EVTNAME188115;Imam Shamil Gains Power;;;;;;;;;;;;;
EVTDESC188115;Imam_Shamil_has_gained_power_and_become_the_Imam_of_the_Caucasian_Imamate!_His_frequent_attacks_against_Russian_outposts_throughout_the_region_are_worrisome,_and_a_decision_is_needed_as_to_what_to_do_with_his_resistance_movement.;;;;;;;;;;;;;
EVTNAME188116;United Circassian Offensive;;;;;;;;;;;;;
EVTDESC188116;The_Circassian_resistance_has_managed_to_take_out_our_minor_outposts_through_sneak_attacks,_seizing_supply_depots,_and_what_can_be_termed_guerrilla_warfare._Although_we_have_suffered_much,_our_ready_state_of_alertness_prevented_an_overly_large_massacre_of_our_people_and_has_prevented_our_major_outposts_and_fortresses_from_being_overrun_by_the_Circassians.;;;;;;;;;;;;;
EVTNAME188117;United Circassian Offensive;;;;;;;;;;;;;
EVTDESC188117;Although_we_attempted_to_pull_out_of_our_weaker_outposts,_the_Circassians_have_ambushed_our_traveling_forces_and_seized_our_supplies._Our_larger_outposts_relied_on_these_smaller_reinforcements_to_properly_defend,_and_we_have_suffered_some_losses_in_our_major_military_and_civilian_centers._This_perceived_weakness_has_given_the_Circassians_free_reign_to_massacre_our_people,_and_has_shamed_us_on_a_world_scale.;;;;;;;;;;;;;
EVTNAME188118;Imam Shamil Offers a Truce;;;;;;;;;;;;;
EVTDESC188118;Imam_Shamil_has_stated_his_demands_regarding_the_Caucasus:_independence,_a_return_to_the_status_quo_of_1834,_or_death!_Historically,_the_Imam_and_the_Tsar_agreed_to_a_peace_treaty,_which_was_respected_for_almost_a_decade,_as_it_worked_out_to_both_sides'_advantage._The_Russians_had_been_humiliated_at_the_Caucasus,_but_the_Circassians_could_not_hold_out_much_longer.;;;;;;;;;;;;;
EVTNAME188119;Unrest in the Caucasus;;;;;;;;;;;;;
EVTDESC188119;There_is_increased_unrest_as_of_late,_as_Imam_Shamil_has_begin_a_campaign_of_peaceful_resistance_and_invective,_wanting_independence_for_his_people_and_the_Caucasus.;;;;;;;;;;;;;
EVTNAME188120;Imam Shamil Stands Firm;;;;;;;;;;;;;
EVTDESC188120;Imam_Shamil_has_released_an_ultimatum:_Caucasian_independence_or_indefinite_rebellion._His_troops_have_already_seized_Russian_supply_depots_and_a_few_outposts,_and_as_such_he_has_dishonorably_broken_our_treaty.;;;;;;;;;;;;;
EBTOPTB188120;This is the last straw. Let them go.;;;;;;;;;;;;;
EVTNAME188121;Victories in the Caucasus;;;;;;;;;;;;;
EVTDESC188121;A_string_of_military_and_civil_victories_in_the_Caucasus_has_led_to_the_breaking_of_most_Circassian_resistance!_Imam_Shamil_is_on_the_run_and_the_back_of_the_resistance_is_broken!_It_seems_that_the_war_that_has_raged_for_almost_a_hundred_years_is_almost_over.;;;;;;;;;;;;;
EVTNAME188122;Ethnic Cleansing of the Caucasus;;;;;;;;;;;;;
EVTDESC188122;Historically,_soon_after_major_victories_in_the_Caucasus,_the_Russians_purged_the_area_of_any_undesirable_elements._The_ethnic_cleansing_continued_until_the_1870s,_as_many_natives_of_the_area_were_killed_or_deported_to_the_Ottoman_Empire._Indeed,_the_ethnic_cleansing_of_the_area_has_been_considered_by_many_historians_to_be_the_first_ethnic_cleansing_on_a_modern_scale_and_the_harbinger_of_genocides_as_a_concept.;;;;;;;;;;;;;
EVTNAME188123;Imam Shamil Captured;;;;;;;;;;;;;
EVTDESC188123;Historically,_Imam_Shamil_was_captured_in_1859._The_Russians_allowed_him_to_live,_albeit_under_surveillance_in_Kiev._The_mutual_respect_that_the_Imam_and_the_Tsar_had_for_each_other_helped_quite_a_bit_in_this_aspect,_and_Imam_Shamil_saw_the_war_as_lost_from_this_point._Although_resistance_continued_in_the_Caucasus,_the_ideological_center_of_the_movement_was_removed,_and_the_ideological_foundation_of_the_resistance_foundered._Imam_Shamil_himself_received_permission_from_the_Tsar_to_go_on_the_Hajj_to_Mecca_in_1869._He_briefly_stopped_at_Istanbul_where_he_was_greeted_warmly_by_the_Ottoman_Sultan,_but_continued_on_his_way_to_Mecca._He_died_shortly_after_completing_the_pilgrimage_in_1871,_a_truly_remarkable_figure_in_life.;;;;;;;;;;;;;
EVTNAME188124;The End of the Caucasian War;;;;;;;;;;;;;
EVTDESC188124;The_last_pockets_of_resistance_have_foundered,_the_rebellion_is_leaderless,_tens_of_thousands_lie_dead,_and_the_Circassian/Caucasian_War_has_finally_ended_after_100_years_of_bloodshed._The_people_of_the_Caucasus_now_know_their_place_in_the_Russian_Empire,_but_such_wars_are_not_that_easy_to_forget.;;;;;;;;;;;;;
EVTNAME95671;The Non-German Territories;;;;;;;;;;;;;
EVTDESC95671;Now_that_we_have_fulfilled_our_destiny_and_united_the_German_people_under_one_banner,_the_question_of_our_non-German_lands_remains._There_is_cries_for_independence,_or_at_the_very_least,_increased_autonomy_from_$COUNTRY$._Refusing_will_no_doubt_greatly_upset_the_other_great_powers_as_well_as_our_population._Many_voices_in_Government_say_that_granting_our_non-German_territories_independence_or_even_just_extended_autonomy_is_the_best_course_of_action_in_order_to_minimize_damage_to_our_reputation_on_the_world_stage_as_well_as_satisfying_our_population.;;;;;;;;;;;;;
EVTDESC188718953;The_Hamburg-American_freighter,_Palatia,_Capt._Kopff,_which_arrived_this_morning,_was_the_first_steamer_to_pass_through_the_new_Kiel_canal._The_canal_was_practically_finished,_and_it_was_to_test_the_navigability_that_the_Palatia_was_sent_through._She_touched_bottom_several_times,_but_did_not_stick_fast_and_sustained_no_damage._The_New_York_Times,_June_23,_$YEAR$.;Le_cargo_américain_de_Hambourg,_Palatia,_du_capitaine_Kopff,_qui_est_arrivé_ce_matin,_était_le_premier_vapeur_pour_à_passer_par_le_nouveau_cana_de_Kiel._Le_canal_a_été_pratiquement_fini_et_sait_pour_tester_la_navigabilité_que_le_Palatia_a_été_envoyé_par._Elle_a_touché_le_fond_plusieurs_fois,_mais_n'a_pas_collé_et_n'a_supporté_aucun_dégât._New_York_Times,_le_23_juin_$YEAR$.;The_Hamburg-American_freighter,_Palatia,_Capt._Kopff,_which_arrived_this_morning,_was_the_first_steamer_to_pass_through_the_new_Kiel_canal._The_canal_was_practically_finished,_and_it_was_to_test_the_navigability_that_the_Palatia_was_sent_through._She_touched_bottom_several_times,_but_did_not_stick_fast_and_sustained_no_damage._The_New_York_Times,_June_23,_$YEAR$.;The_Hamburg-American_freighter,_Palatia,_Capt._Kopff,_which_arrived_this_morning,_was_the_first_steamer_to_pass_through_the_new_Kiel_canal._The_canal_was_practically_finished,_and_it_was_to_test_the_navigability_that_the_Palatia_was_sent_through._She_touched_bottom_several_times,_but_did_not_stick_fast_and_sustained_no_damage._The_New_York_Times,_June_23,_$YEAR$.;The_Hamburg-American_freighter,_Palatia,_Capt._Kopff,_which_arrived_this_morning,_was_the_first_steamer_to_pass_through_the_new_Kiel_canal._The_canal_was_practically_finished,_and_it_was_to_test_the_navigability_that_the_Palatia_was_sent_through._She_touched_bottom_several_times,_but_did_not_stick_fast_and_sustained_no_damage._The_New_York_Times,_June_23,_$YEAR$.;The_Hamburg-American_freighter,_Palatia,_Capt._Kopff,_which_arrived_this_morning,_was_the_first_steamer_to_pass_through_the_new_Kiel_canal._The_canal_was_practically_finished,_and_it_was_to_test_the_navigability_that_the_Palatia_was_sent_through._She_touched_bottom_several_times,_but_did_not_stick_fast_and_sustained_no_damage._The_New_York_Times,_June_23,_$YEAR$.;The_Hamburg-American_freighter,_Palatia,_Capt._Kopff,_which_arrived_this_morning,_was_the_first_steamer_to_pass_through_the_new_Kiel_canal._The_canal_was_practically_finished,_and_it_was_to_test_the_navigability_that_the_Palatia_was_sent_through._She_touched_bottom_several_times,_but_did_not_stick_fast_and_sustained_no_damage._The_New_York_Times,_June_23,_$YEAR$.;The_Hamburg-American_freighter,_Palatia,_Capt._Kopff,_which_arrived_this_morning,_was_the_first_steamer_to_pass_through_the_new_Kiel_canal._The_canal_was_practically_finished,_and_it_was_to_test_the_navigability_that_the_Palatia_was_sent_through._She_touched_bottom_several_times,_but_did_not_stick_fast_and_sustained_no_damage._The_New_York_Times,_June_23,_$YEAR$.;;;;;;
