EVTOPTB211561;Condemnation it is! §RGain 1 infamy§!;;;;;;;;;;;;;
EVTOPTB211562;Thank the people for their support.;;;;;;;;;;;;;
EVTOPTB211563;The King Retracts;;;;;;;;;;;;;
EVTOPTB211500;...start learning knitting.;;;;;;;;;;;;;
EVTOPTB211504;The law can only be taken to mean women should be allowed to vote.;;;;;;;;;;;;;
EVTOPTB211505;...Perhaps if we grant them voting rights.;;;;;;;;;;;;;
EVTOPTB211489;Plan Van Niftrik - the Full Plan.;;;;;;;;;;;;;
EVTOPTB211487;Their argument does have some merit.;;;;;;;;;;;;;
EVTOPTB211482;It is time for reform.;;;;;;;;;;;;;
EVTOPTB211480;That's enough of this nonsense;;;;;;;;;;;;;
EVTOPTB211800;The Indies only serve to profit us!;;;;;;;;;;;;;
EVTOPTB211801;Train them to be actual doctors;;;;;;;;;;;;;
EVTOPTB211476;Protectionism is the solution.;;;;;;;;;;;;;
EVTOPTB211600;The 'Dagbladzegel' is maintained;;;;;;;;;;;;;
EVTOPTB4206987;Appoint a commission to 'look into' more autonomy for Poland.;;;;;;;;;;;;;
EVTOPTB18482312;Send the minimum amount to help. §R(Pay or owe 20,000¤)§W;;;;;;;;;;;;;
EVTOPTB91700;Conservative;;;;;;;;;;;;;
EVTOPTB91001;I would like to know more.;;;;;;;;;;;;;
EVTOPTB91002;I would like to know more.;;;;;;;;;;;;;
EVTOPTB91003;I would like to know more.;;;;;;;;;;;;;
EVTOPTB91004;I would like to know more.;;;;;;;;;;;;;
EVTOPTB91005;I would like to know more.;;;;;;;;;;;;;
EVTOPTB91006;I would like to know more.;;;;;;;;;;;;;
EVTOPTB91007;I would like to know more.;;;;;;;;;;;;;
EVTOPTB91008;I would like to know more.;;;;;;;;;;;;;
EVTOPTB91009;I would like to know more.;;;;;;;;;;;;;
EVTOPTB90810;Play as Guangdong Clique;;;;;;;;;;;;;
EVTOPTB90815;We do not recognize the usurper!;;;;;;;;;;;;;
EVTOPTB90824;Respect their sovereignty.;;;;;;;;;;;;;
EVTOPTB31103;We will take back all of Egypt!;;;;;;;;;;;;;
EVTOPTB31104;We will will not surrender!;;;;;;;;;;;;;
EVTOPTB7790011;The UK must negotiate with us directly if they want us to drop our claims.;;;;;;;;;;;;;
EVTOPTB44360;Ensure his silence.;;;;;;;;;;;;;
EVTOPTB44361;The climate calls for a lighter hand.;;;;;;;;;;;;;
EVTOPTB44362;Acknowledge their sovereignty.;;;;;;;;;;;;;
EVTOPTB44364;A United Canada is best for all.;;;;;;;;;;;;;
EVTOPTB44365;He is old and infirm. Let him die in peace.;;;;;;;;;;;;;
EVTOPTB44366;Foutez le camp!;;;;;;;;;;;;;
EVTOPTB44367;Get out of my sight!;;;;;;;;;;;;;
EVTOPTB203800;No, Savage.;;;;;;;;;;;;;
EVTOPTB203801;They seem desperate. Keep an eye on them.;;;;;;;;;;;;;
EVTOPTB203802;No, better than kings. Gods.;;;;;;;;;;;;;
EVTOPTB203700;Crush the rebellion!;;;;;;;;;;;;;
EVTOPTB203701;Free slaves? Revoke this useless law!;;;;;;;;;;;;;
EVTOPTB203702;The coffee policy will prevail! Suppress this outrageous coup!;;;;;;;;;;;;;
EVTOPTB203776;We must keep order in the streets!;;;;;;;;;;;;;
EVTOPTB203777;This has gone on for far too long. This must end.;;;;;;;;;;;;;
EVTOPTB203805;What? No.;;;;;;;;;;;;;
EVTOPTB66689;Keep Lucky Nations Off.;;;;;;;;;;;;;
EVTOPTB188112;Let us bide our time.;;;;;;;;;;;;;
EVTOPTB188113;We will do what is necessary and no more.;;;;;;;;;;;;;
EVTOPTB188114;Is this really necessary?;;;;;;;;;;;;;
EVTOPTB188115;Attempt to pull out of our weaker outposts.;;;;;;;;;;;;;
EVTOPTB188118;Let them go, we have failed in the Caucasus.;;;;;;;;;;;;;
EVTOPTB188119;Organize our forces but do nothing.;;;;;;;;;;;;;
EVTOPTB188121;Let the rebel scum suffer.;;;;;;;;;;;;;
EVTOPTB188122;We need not descend into barbarism.;;;;;;;;;;;;;
EVTOPTB188123;Let him suffer the fate of all traitors.;;;;;;;;;;;;;
EVTOPTB187730;Send in the troops. We won't let civilians ruin our war effort.;;;;;;;;;;;;;
EVTOPTB187720;Hold the dam owners blameless. This was an act of God, not a liability.;;;;;;;;;;;;;
EVTOPTB187690;Shut them down. If they want arms, let them become soldiers.;;;;;;;;;;;;;
EVTOPTB187680;Open our arms to our neighbors, and bring them into our home.;;;;;;;;;;;;;
EVTOPTB44304;They shall hang for their crimes!;;;;;;;;;;;;;
EVTOPTB232000000;Name it after one of our national heroes.;;;;;;;;;;;;;
EVTOPTB200001;Da sollte sich mal wer drum kümmern? (Nay);;;;;;;;;;;;;
EVTOPTB200005;Deutschland, Deutschland über alles - seems to be a classic.;;;;;;;;;;;;;
EVTOPTB188138;We have no choice but to accept it?;;;;;;;;;;;;;
EVTOPTB188139;We have no choice but to let them go?;;;;;;;;;;;;;
EVTOPTB188142;We're fine on our own.;;;;;;;;;;;;;
EVTOPTB188143;Be lenient with them.;;;;;;;;;;;;;
EVTOPTB188145;This isn't a good idea.;;;;;;;;;;;;;
EVTOPTB131510;Refuse to split the university.;;;;;;;;;;;;;
EVTOPTB146500;Static defenses are too expensive.;;;;;;;;;;;;;
EVTOPTB188125;A Crusade?! In this age?! This Pope must be crazy?;;;;;;;;;;;;;
EVTOPTB188127;A Crusade?! In this age?! This Pope must be crazy?;;;;;;;;;;;;;
EVTOPTB46625;Paraguay remains a dictatorship!;;;;;;;;;;;;;
EVTOPTB11380024;Respect the election results.;;;;;;;;;;;;;
EVTOPTB11002;...boosting the government's popularity.;;;;;;;;;;;;;
EVTOPTB11001;...reactionary aristocrats.;;;;;;;;;;;;;
EVTOPTB2570;They are not worth our time.;;;;;;;;;;;;;
EVTOPTB16461;Africa for the Africans.;;;;;;;;;;;;;
EVTOPTB16460;Let's hope our boys in blue caught them.;;;;;;;;;;;;;
EVTOPTB96096;We will wait for other colonial opportunities.;;;;;;;;;;;;;
EVTOPTB12070;Distribute the food among the poor.;;;;;;;;;;;;;
EVTOPTB12170;We shall all die sooner or later.;;;;;;;;;;;;;
EVTOPTB199068;Focus on tobacco.;;;;;;;;;;;;;
EVTOPTB199069;Focus on tea.;;;;;;;;;;;;;
EVTOPTB199064;We know there are mineral riches - we just need to keep looking. §R(Pay or owe 200,000¤)§W;;;;;;;;;;;;;
EVTOPTB199053;Carry on as normal but thoroughly search for mineral riches. §R(Pay 100,000¤ once)§W;;;;;;;;;;;;;
EVTOPTB199052;Coffee and tobacco should be the priority.;;;;;;;;;;;;;
EVTOPTB199050;Pay the surveyors to find mineral resources and import coffee and tea. §R(Pay 100,000¤ once)§W;;;;;;;;;;;;;
EVTOPTB199051;Pay the surveyors to find mineral resources and import tea. §R(Pay 100,000¤ once)§W;;;;;;;;;;;;;
EVTOPTB199060;We should focus on cotton, but look for mineral riches. §R(Pay 100,000¤ once)§W;;;;;;;;;;;;;
EVTOPTB199049;Coffee and cotton plantations would help our economy.;;;;;;;;;;;;;
EVTOPTB199046;Let's focus on tea.;;;;;;;;;;;;;
EVTOPTB199044;Livestock is in high-demand in our country.;;;;;;;;;;;;;
EVTOPTB96099;They are not worth the trouble. §GLose 1 infamy§W;;;;;;;;;;;;;
EVTOPTB96097;They will never take our freedom!;;;;;;;;;;;;;
EVTOPTB199039;We are in need of cotton for our looms.;;;;;;;;;;;;;
EVTOPTB199038;Heavily subside the mining industry. §R(Pay 100,000¤ once)§W;;;;;;;;;;;;;
EVTOPTB22581;We want to keep flexibility in our trade policy.;;;;;;;;;;;;;
EVTOPTB810003;Never. The tolls are too important for $COUNTRY$. §RGain 3 infamy§W;;;;;;;;;;;;;
EVTOPTB810004;We don't need anyone else. We can pay everything. §R(Pay or owe 300,000¤)§W;;;;;;;;;;;;;
EVTOPTB810005;Can we pay it bit by bit?;;;;;;;;;;;;;
EVTOPTB810006;Pay it little by little.;;;;;;;;;;;;;
EVTOPTB21520;Spare no expenses to mitigate this disaster.;;;;;;;;;;;;;
EVTOPTB19040;The Valley is ours.;;;;;;;;;;;;;
EVTOPTB110062;Never! The Bear shall stand!;;;;;;;;;;;;;
EVTOPTB16459;We will found a new agency, the Soil Conservation Service, to fight this calamity.;;;;;;;;;;;;;
EVTOPTB16190;Enact an ordinance to stop them.;;;;;;;;;;;;;
EVTOPTB16200;A black day, but at least the so called "Border Ruffians" won.;;;;;;;;;;;;;
EVTOPTB16180;Enact an ordinance to stop them.;;;;;;;;;;;;;
EVTOPTB16150;Debate them at every opportunity.;;;;;;;;;;;;;
EVTOPTB16140;Shut it down.;;;;;;;;;;;;;
EVTOPTB16120;Aye!;;;;;;;;;;;;;
EVTOPTB16100;Suppress the society.;;;;;;;;;;;;;
EVTOPTB16090;Suppress the society.;;;;;;;;;;;;;
EVTOPTB16070;Never were truer words spoken!;;;;;;;;;;;;;
EVTOPTB16030;To southern labor!;;;;;;;;;;;;;
EVTOPTB90950;We respect $FROMCOUNTRY_ADJ$ sovereignty.;;;;;;;;;;;;;
EVTOPTB70004;We will have our money back. §RGain 0-2 infamy§W;;;;;;;;;;;;;
EVTOPTB15250;Leave the issue be.;;;;;;;;;;;;;
EVTOPTB15040;Get rid of the worst troublemakers.;;;;;;;;;;;;;
EVTOPTB10330;Let the boys in blue have their way with these fomenters of revolution.;;;;;;;;;;;;;
EVTOPTB81002218;They can take it from our cold, dead hands. §RGain 4 infamy§W;;;;;;;;;;;;;
EVTOPTB81002215;It doesn't suit our interests.;;;;;;;;;;;;;
EVTOPTB14670;We accept full responsibility for the wrongs committed. §RGain 1 infamy§W;;;;;;;;;;;;;
EVTOPTB37707;The people need those lands!;;;;;;;;;;;;;
EVTOPTB315002;Let them handle themselves.;;;;;;;;;;;;;
EVTOPTB16458;We will not stand for this.;;;;;;;;;;;;;
EVTOPTB44104;We should encourage more states to adopt his ideas.;;;;;;;;;;;;;
EVTOPTB36225;Forget it.;;;;;;;;;;;;;
EVTOPTB36627;We don't need the island.;;;;;;;;;;;;;
EVTOPTB36626;We will give up the island anyway.;;;;;;;;;;;;;
EVTOPTB36625;We found some ballots right over here that disprove this. §RGain 2 infamy§W;;;;;;;;;;;;;
EVTOPTB36624;We are not interested.;;;;;;;;;;;;;
EVTOPTB36623;Let the French have it.;;;;;;;;;;;;;
EVTOPTB36224;We are not interested.;;;;;;;;;;;;;
EVTOPTB16456;We will respect their decision.;;;;;;;;;;;;;
EVTOPTB16455;This will not work out, no deal.;;;;;;;;;;;;;
EVTOPTB16454;We don't have that much money, we will buy only the necessary land. §R(Pay or owe 50,000¤)§W;;;;;;;;;;;;;
EVTOPTB16453;They will have just enough land for the transcontinental railway.;;;;;;;;;;;;;
EVTOPTB34616;We will side with the Prussians.;;;;;;;;;;;;;
EVTOPTB34615;We agree to their terms.;;;;;;;;;;;;;
EVTOPTB34613;We renounce all our claims. §GLose 1 infamy§W;;;;;;;;;;;;;
EVTOPTB31500001;The Union will continue with Estonian rule.;;;;;;;;;;;;;
EVTOPTB96173;We don't need them. Let everything but Messina go.;;;;;;;;;;;;;
EVTOPTB441268;They will have to take it by force.;;;;;;;;;;;;;
EVTOPTB441266;Pay their debts and keep the colonies.;;;;;;;;;;;;;
EVTOPTB441255;Motion dismissed.;;;;;;;;;;;;;
EVTOPTB34612;Repel the Constitution.;;;;;;;;;;;;;
EVTOPTB16452;The war is over, we can do what we want.;;;;;;;;;;;;;
EVTOPTB4433;...cultural minorities that are poisoning the $COUNTRY_ADJ$ people.;;;;;;;;;;;;;
EVTOPTB4434;Set them up in our homeland.;;;;;;;;;;;;;
EVTOPTB44124;Our children don't need that.;;;;;;;;;;;;;
EVTOPTB4431;The revolution can't be endangered. We need to get rid of them. §RGain 1 infamy§W;;;;;;;;;;;;;
EVTOPTB34611;Send the minimum amount.;;;;;;;;;;;;;
EVTOPTB14005;Let the chips fall where they may.;;;;;;;;;;;;;
EVTOPTB4420;Starting a fight might spice things up.;;;;;;;;;;;;;
EVTOPTB16020;Find for Scott;;;;;;;;;;;;;
EVTOPTB49501;We see little reason to join such a union.;;;;;;;;;;;;;
EVTOPTB49502;We'll see how they feel with an army in their capital. §RGain 4 infamy§W;;;;;;;;;;;;;
EVTOPTB49503;This is going too far.;;;;;;;;;;;;;
EVTOPTB49504;This is going too far.;;;;;;;;;;;;;
EVTOPTB90101;Go back on our promise.;;;;;;;;;;;;;
EVTOPTB38500;We wouldn't benefit from a capital in Africa.;;;;;;;;;;;;;
EVTOPTB999000;Let the debate take its own course, and let the chips fall where they may!;;;;;;;;;;;;;
EVTOPTB999001;Decisive arguments for Interventionism.;;;;;;;;;;;;;
EVTOPTB999002;Religion is not a political issue!;;;;;;;;;;;;;
EVTOPTB999003;We need to limit their citizenship.;;;;;;;;;;;;;
EVTOPTB999004;Violence can be used, but in this situation it would be meaningless.;;;;;;;;;;;;;
EVTOPTB999010;Support the Reactionary parties!;;;;;;;;;;;;;
EVTOPTB999022;Let the riots play their course.;;;;;;;;;;;;;
EVTOPTB999040;Voting rights for the middle class? Nay!;;;;;;;;;;;;;
EVTOPTB999041;Stop these ungrateful wretches!;;;;;;;;;;;;;
EVTOPTB999042;Better never than ever.;;;;;;;;;;;;;
EVTOPTB999043;Enough is enough! Stop that nonsense!;;;;;;;;;;;;;
EVTOPTB999044;There is no need to change the system.;;;;;;;;;;;;;
EVTOPTB999045;Want me to play the world's smallest violin?;;;;;;;;;;;;;
EVTOPTB999046;What's next? Blindfolds?;;;;;;;;;;;;;
EVTOPTB999049;The socialists are right!;;;;;;;;;;;;;
EVTOPTB999050;Fascism is our only hope!;;;;;;;;;;;;;
EVTOPTB123456;Comrades we have nothing to lose but our chains! §BPlay the Soviets§!;;;;;;;;;;;;;
EVTOPTB640000;Hej, Sloveni!;;;;;;;;;;;;;
EVTOPTB35406;International Decrees;;;;;;;;;;;;;
EVTOPTB35407;Bull Expanding Religious Orders;;;;;;;;;;;;;
EVTOPTB35408;Issue a Papal Bull condemning radicalism;;;;;;;;;;;;;
EVTOPTB35409;The church does not rule us!;;;;;;;;;;;;;
EVTOPTB35410;...what year does he think this is?;;;;;;;;;;;;;
EVTOPTB35411;A great sentiment, but not for government.;;;;;;;;;;;;;
EVTOPTB34608;This isn't really necessary. Revoke the law.;;;;;;;;;;;;;
EVTOPTB3700;Hard work is the foundation of a good moral character.;;;;;;;;;;;;;
EVTOPTB370000002;Hard work is the foundation of a good moral character.;;;;;;;;;;;;;
EVTOPTB13000;They bring dangerous ideas. $COUNTRY$ will refuse them all access.;;;;;;;;;;;;;
EVTOPTB13010;Allow them to stay.;Les obliger à rester.;Zwingt sie, zu bleiben.;;Obligadles a quedarse.;;;;;;;;;
EVTOPTB96013;We will not attend;Nous n'irons pas;Wir gehen nicht;;;;;;;;;;;
EVTOPTB96015;$FROMCOUNTRY$ is our ally;$FROMCOUNTRY$ est notre allié;$FROMCOUNTRY$ ist unser Verbündetes;;;;;;;;;;;
EVTOPTB96016;Our only interest is limiting $FROMCOUNTRY_ADJ$ power. §RGain 1 infamy§W;Nous voulons seulement;Wir wünschen nur wenig;;;;;;;;;;;
EVTOPTB96025;We don't need more allies;Nous n'avons pas besoin de plus d'alliés;Wir benötigen nicht mehr Verbündete;;;;;;;;;;;
EVTOPTB96030;We refuse;Nous refusons;Wir lehnen ab;;;;;;;;;;;
EVTOPTB96065;We cannot afford such a war.;;;;;;;;;;;;;
EVTOPTB96071;We do not wish any more colonies.;Nous refusons.;Wir lehnen ab.;;;;;;;;;;;
EVTOPTB96136;We have no choice but to accept.;Nous acceptons.;Wir nehmen an.;;;;;;;;;;;
EVTOPTB20001;Find those responsible and shut down this tripe!;;;;;;;;;;;;;
EVTOPTB20002;Send in the troops!;;;;;;;;;;;;;
EVTOPTB20003;Yes! Increase efforts to track them down.;;;;;;;;;;;;;
EVTOPTB140001;Perhaps violence is not the answer.;;;;;;;;;;;;;
EVTOPTB140101;If there's one thing we need more of it is surely more guns;;;;;;;;;;;;;
EVTOPTB140201;Justice demands a re-trial.;;;;;;;;;;;;;
EVTOPTB140301;Only the strongest shall survive.;;;;;;;;;;;;;
EVTOPTB140401;Subsidize the mine.;;;;;;;;;;;;;
EVTOPTB140501;Contact a newspaper immediately.;;;;;;;;;;;;;
EVTOPTB140601;Their opinions matter not.;;;;;;;;;;;;;
EVTOPTB140701;This is a great evil, but the faithful must not fall into unholy disbelief.;;;;;;;;;;;;;
EVTOPTB140801;We will respect their ancestors.;;;;;;;;;;;;;
EVTOPTB140901;You shall not call religion to the bench.;;;;;;;;;;;;;
EVTOPTB141001;Bring the retribution-seekers to justice.;;;;;;;;;;;;;
EVTOPTB141101;Run the counter-story and keep them repressed.;;;;;;;;;;;;;
EVTOPTB141201;Let the debate take its course.;;;;;;;;;;;;;
EVTOPTB141301;Our nation, our markets, and our goods indeed.;;;;;;;;;;;;;
EVTOPTB141401;Free trade is the path to prosperity.;;;;;;;;;;;;;
EVTOPTB555022;We will not resort to such cowardly tactics;;;;;;;;;;;;;
EVTOPTB555026;We will not resort to such cowardly tactics;;;;;;;;;;;;;
EVTOPTB555084;Aid the AI with pop promotion;;;;;;;;;;;;;
EVTOPTB555102;We shall rule as we please!;;;;;;;;;;;;;
EVTOPTB1234121;It shall remain a $COUNTRY_ADJ$ colony;;;;;;;;;;;;;
EVTOPTB95255;We will remain independent.;;;;;;;;;;;;;
EVTOPTB97125;Reject the offer.;;;;;;;;;;;;;
EVTOPTBV;Three Cheers for His Majesty!;;;;;;;;;;;;;
EVTOPTB50000;Crush the rebellion!;;;;;;;;;;;;;
EVTOPTB80000;The Czar can go to hell!;Que le tsar aille au diable !;Der Zar soll in der Hölle schmoren!;;¡Que el zar se vaya al Infierno!;;;;;;;;;
EVTOPTB4430;Can't we give ourselves one more chance?;Ne pouvons-nous pas nous donner une autre chance ?;Können wir uns selbst nicht noch eine Chance geben?;;¿No podemos darnos una oportunidad más?;;;;;;;;;
EVTOPTB13358;Bah, more useless territory.;Bof, encore des territoires inutiles.;Pah, noch mehr nutzloses Territorium.;;Bah, más territorio inútil.;;;;;;;;;
EVTOPTB23300;This sounds like something out of a children's book, and I will have none of it.;On dirait une histoire tirée d’un livre pour enfants. Ça ne m’intéresse pas.;Das klingt wie eine Geschichte aus einem Kinderbuch - so was höre ich mir nicht an!;;Parece algo sacado de un cuento infantil. No quiero saber nada del asunto.;;;;;;;;;
EVTOPTB23301;This sounds like something out of a children's book, and I will have none of it.;On dirait une histoire tirée d’un livre pour enfants. Ça ne m’intéresse pas.;Das klingt wie eine Geschichte aus einem Kinderbuch - so was höre ich mir nicht an!;;Parece algo sacado de un cuento infantil. No quiero saber nada del asunto.;;;;;;;;;
EVTOPTB19330;I think it would be best if nothing came of this...;Je pense qu’il serait bon que rien ne sorte de tout ça…;Es wäre wohl besser, wenn bei dieser Konferenz nichts herauskäme ...;;Creo que será mejor que esto quede en nada...;;;;;;;;;
EVTOPTB19335;I do not feel that such an unimportant affair merits our attention.;Je ne pense pas qu’une affaire si peu importante mérite notre attention.;Ich denke nicht, dass eine derart unwichtige Angelegenheit unserer Aufmerksamkeit wert sind.;;No creo que un asunto tan trivial merezca nuestra atención.;;;;;;;;;
EVTOPTB19345;We have come as bringers of civilization, not as looters.;Nous sommes là pour apporter la civilisation, pas pour piller le pays !;Wir bringen das Geschenk der Zivilisation und sind keine Plünderer!;;Hemos venido a traer la civilización, no a saquear el país.;;;;;;;;;
EVTOPTB11100;I will not accept a crown from the gutter.;Pas question que j'accepte une couronne qui vient du caniveau !;Ich werde keine Krone aus der Gosse akzeptieren.;;No aceptaré una corona de la escoria.;;;;;;;;;
EVTOPTB17000;If only there were popular support for this idea...;Si seulement cette idée bénéficiait d'un soutien populaire...;Wenn die Bevölkerung nur hinter dieser Idee stehen würde ...;;Si esta idea contara, al menos, con apoyo popular...;;;;;;;;;EVTOPTB60130;By god no, $FROMCOUNTRY_ADJ$ scum;Dieu du ciel, pas cette racaille $FROMCOUNTRY_ADJ$;$FROMCOUNTRY_ADJ$er Abschaum!;;No, por Dios, escoria $FROMCOUNTRY_ADJ$ ;;;;;;;;;
EVTOPTB11103;Who is this man, and what does he want from me?;Qui est cet homme et qu'attend-il de moi ?;Wer ist dieser Mann und was will er von mir?;;¿Quién es este hombre, y qué quiere de mí?;;;;;;;;;
EVTOPTB32509;No, I don't think so. Maybe we could build a bridge there someday?;Non, je ne pense pas. On pourrait peut-être y construire un pont, un jour ?;Nein, das machen wir nicht! Vielleicht könnten wir eines Tages eine Brücke dorthin bauen?;;No, creo que no. En su momento, podríamos construir allí un puente, ¿no?;;;;;;;;;
EVTOPTB13201;Perhaps we should let the $FROMCOUNTRY_ADJ$ Dragon sleep.;Nous devrions peut-être laisser le dragon $FROMCOUNTRY_ADJ$ dormir.;Vielleicht sollten wir den $FROMCOUNTRY_ADJ$en Drachen schlafen lassen.;;Quizá deberíamos dejar dormir a la hidra $FROMCOUNTRY_ADJ$.;;;;;;;;;
EVTOPTB160001;Out with the Manchu!;;Weg mit den Manchu!;;;;;;;;;;;
EVTOPTB160502;Do not waste my time with this nonsense!;;Verschwendet meine Zeit nicht mit diesem Unfug!;;;;;;;;;;;
EVTOPTB20000;This doesn't concern us;;Das geht uns nichts an;;;;;;;;;;;
EVTOPTB20100;Maybe we should talk about this...;;Vielleicht sollten wir darüber reden?;;;;;;;;;;;
EVTOPTB20101;Concede their point.;;Räumt ihren Anspruch ein.;;;;;;;;;;;
EVTOPTB20102;Don't listen to him!;;Hört nicht auf ihn!;;;;;;;;;;;
EVTOPTB20103;Fire the fool!;;Entlasst diesen Narren!;;;;;;;;;;;
EVTOPTB20104;We are open to discussion.;;Wir sind offen für Diskussionen.;;;;;;;;;;;
EVTOPTB20105;Let's not fight over this.;;Lasst uns nicht deswegen kämpfen.;;;;;;;;;;;
EVTOPTB99969;Our struggle was only against the Manchu.;;;;;;;;;;;;;
EVTOPTB99998;Encourage it.;;;;;;;;;;;;;
EVTOPTB97531;Let them go.;;;;;;;;;;;;;
EVTOPTB500059;We refuse to accept this unlawful occupation of Switzerland!;;;;;;;;;;;;;
EVTOPTB99100;This is a terrible idea.;;;;;;;;;;;;;
